ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20040629,8.41,8.63,8.4,8.6,8.41,0.19,2.26,35767.55,30385.8987
000002.SZ,20040629,4.71,4.86,4.65,4.85,4.7,0.15,3.19,99933.29,47965.9506
000004.SZ,20040629,8.5,8.74,8.05,8.51,8.54,-0.03,-0.35,4738.92,3977.9913
000005.SZ,20040629,2.65,2.73,2.58,2.72,2.68,0.04,1.49,20045.92,5339.2902
000006.SZ,20040629,5.1,5.19,5.02,5.18,5.12,0.06,1.17,4621.55,2365.1427
000007.SZ,20040629,6.07,6.2,5.81,6.09,6.08,0.01,0.16,5414.0,3254.2438
000008.SZ,20040629,7.0,7.16,6.82,7.07,7.01,0.06,0.86,1469.66,1033.1384
000009.SZ,20040629,4.16,4.16,4.0,4.12,4.23,-0.11,-2.6,31599.22,12886.8239
000010.SZ,20040629,6.85,6.93,6.17,6.49,6.84,-0.35,-5.12,12137.61,7919.3844
000011.SZ,20040629,4.5,4.7,4.5,4.63,4.65,-0.02,-0.43,3785.82,1757.3095
000012.SZ,20040629,9.5,9.7,9.45,9.7,9.52,0.18,1.89,7601.45,7295.0684
000014.SZ,20040629,6.96,7.09,6.73,6.95,6.94,0.01,0.14,1584.62,1093.2264
000016.SZ,20040629,6.97,7.08,6.58,6.72,6.97,-0.25,-3.59,15399.01,10395.2246
000017.SZ,20040629,4.29,4.55,4.12,4.55,4.34,0.21,4.84,23121.35,9928.0752
000018.SZ,20040629,8.88,9.08,8.85,9.06,8.88,0.18,2.03,976.0,872.2813
000019.SZ,20040629,6.68,6.89,6.45,6.75,6.68,0.07,1.05,2445.17,1621.2074
000020.SZ,20040629,4.7,4.7,4.47,4.49,4.7,-0.21,-4.47,13144.25,5903.1517
000021.SZ,20040629,11.49,11.96,10.85,11.89,11.51,0.38,3.3,16362.54,18574.362
000022.SZ,20040629,18.11,18.7,18.11,18.52,18.6,-0.08,-0.43,1820.5,3355.4513
000023.SZ,20040629,6.92,7.06,6.6,6.83,6.9,-0.07,-1.01,2187.5,1491.5456
000024.SZ,20040629,7.5,7.57,7.3,7.55,7.5,0.05,0.67,14566.19,10803.5696
000025.SZ,20040629,4.66,4.93,4.66,4.88,4.86,0.02,0.41,1054.0,502.505
000026.SZ,20040629,6.88,6.98,6.45,6.97,6.83,0.14,2.05,14595.31,9710.3559
000027.SZ,20040629,9.09,9.26,9.0,9.22,9.11,0.11,1.21,29249.79,26758.0499
000028.SZ,20040629,5.9,6.03,5.61,5.93,5.9,0.03,0.51,5470.23,3183.6675
000029.SZ,20040629,6.85,7.02,6.55,7.01,7.11,-0.1,-1.41,32636.23,22254.6886
000030.SZ,20040629,3.01,3.11,3.0,3.1,3.09,0.01,0.32,3598.02,1101.45
000031.SZ,20040629,7.54,7.55,7.15,7.43,7.44,-0.01,-0.13,7623.26,5594.4746
000032.SZ,20040629,9.0,9.0,8.42,8.69,9.35,-0.66,-7.06,17290.0,14917.9741
000033.SZ,20040629,4.71,4.81,4.51,4.77,4.71,0.06,1.27,2757.0,1278.8214
000035.SZ,20040629,9.73,10.16,9.45,9.81,9.86,-0.05,-0.51,5053.97,4905.2077
000036.SZ,20040629,4.42,4.58,4.3,4.57,4.46,0.11,2.47,21204.08,9450.4495
000037.SZ,20040629,13.0,13.15,12.92,13.11,13.0,0.11,0.85,985.92,1284.3476
000038.SZ,20040629,10.8,11.25,10.5,11.22,10.81,0.41,3.79,6095.47,6651.1719
000039.SZ,20040629,14.18,14.39,13.81,14.36,14.17,0.19,1.34,28981.22,40962.0584
000040.SZ,20040629,4.56,4.66,4.54,4.62,4.55,0.07,1.54,21605.07,9951.5915
000042.SZ,20040629,6.73,6.88,6.71,6.83,6.8,0.03,0.44,922.9,625.3689
000043.SZ,20040629,7.53,7.6,7.27,7.5,7.53,-0.03,-0.4,937.7,697.5542
000045.SZ,20040629,10.3,10.66,10.19,10.54,10.42,0.12,1.15,1684.15,1754.9378
000046.SZ,20040629,5.31,5.45,5.3,5.38,5.32,0.06,1.13,1614.2,865.8932
000048.SZ,20040629,3.08,3.13,3.04,3.12,3.1,0.02,0.65,2582.9,794.4574
000050.SZ,20040629,9.64,9.83,9.3,9.73,9.64,0.09,0.93,8891.0,8518.9239
000055.SZ,20040629,9.95,10.42,9.76,10.26,9.53,0.73,7.66,17055.05,17232.7571
000056.SZ,20040629,6.45,6.5,6.12,6.26,6.26,0.0,0.0,1599.1,996.114
000058.SZ,20040629,7.09,7.29,7.05,7.28,7.17,0.11,1.53,5831.91,4192.4373
000059.SZ,20040629,4.0,4.05,3.92,4.05,4.0,0.05,1.25,3804.21,1520.3038
000060.SZ,20040629,5.85,5.95,5.71,5.94,5.79,0.15,2.59,9777.17,5696.9196
000061.SZ,20040629,5.4,5.46,5.21,5.33,5.41,-0.08,-1.48,13516.23,7185.0478
000062.SZ,20040629,8.25,8.45,8.01,8.37,8.29,0.08,0.97,16194.21,13298.3114
000063.SZ,20040629,20.24,20.4,19.6,20.34,20.27,0.07,0.35,31612.77,63462.5007
000065.SZ,20040629,7.45,7.45,6.7,6.86,6.8,0.06,0.88,2955.27,2071.7698
000066.SZ,20040629,10.65,10.96,10.65,10.93,10.65,0.28,2.63,20261.29,22010.0336
000068.SZ,20040629,9.75,10.15,9.48,9.74,9.97,-0.23,-2.31,13700.07,13316.142
000069.SZ,20040629,5.74,5.9,5.71,5.88,5.8,0.08,1.38,6689.49,3888.1368
000070.SZ,20040629,7.1,7.3,7.0,7.2,7.1,0.1,1.41,1917.65,1370.9446
000078.SZ,20040629,5.6,5.69,5.55,5.66,5.6,0.06,1.07,4450.44,2503.4002
000088.SZ,20040629,21.39,21.6,21.1,21.54,21.36,0.18,0.84,10123.47,21627.7369
000089.SZ,20040629,10.26,10.4,10.05,10.32,10.25,0.07,0.68,20090.89,20582.8629
