ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20081105,8.45,9.15,8.42,8.85,8.35,0.5,5.99,472622.33,416404.7239
000002.SZ,20081105,5.59,5.9,5.59,5.8,5.5,0.3,5.45,869558.83,500939.0062
000004.SZ,20081105,2.85,2.92,2.81,2.89,2.78,0.11,3.96,2950.35,854.0341
000005.SZ,20081105,1.8,1.89,1.8,1.88,1.8,0.08,4.44,52705.81,9782.0604
000006.SZ,20081105,4.05,4.18,4.03,4.14,4.01,0.13,3.24,43922.33,18080.5565
000008.SZ,20081105,3.75,3.91,3.68,3.91,3.72,0.19,5.11,8016.1,3072.6322
000009.SZ,20081105,3.4,3.56,3.36,3.46,3.38,0.08,2.37,295622.32,102885.9256
000010.SZ,20081105,3.98,4.08,3.97,4.05,4.0,0.05,1.25,2481.78,995.6558
000011.SZ,20081105,3.05,3.22,3.02,3.17,3.07,0.1,3.26,5388.63,1712.7928
000012.SZ,20081105,6.08,6.45,6.08,6.27,6.01,0.26,4.33,100847.1,62866.401
000014.SZ,20081105,4.12,4.33,4.12,4.32,4.13,0.19,4.6,9623.96,4101.4145
000016.SZ,20081105,2.75,2.86,2.75,2.81,2.74,0.07,2.55,52239.88,14662.2235
000018.SZ,20081105,3.35,3.47,3.18,3.28,3.35,-0.07,-2.09,3756.59,1210.7005
000019.SZ,20081105,3.51,3.69,3.5,3.62,3.47,0.15,4.32,14245.62,5118.0848
000020.SZ,20081105,1.9,2.0,1.89,1.99,1.91,0.08,4.19,4944.18,974.8438
000021.SZ,20081105,3.72,3.89,3.72,3.88,3.7,0.18,4.86,24260.27,9287.1319
000022.SZ,20081105,9.34,9.72,9.34,9.6,9.34,0.26,2.78,2383.64,2289.2073
000023.SZ,20081105,3.05,3.12,3.01,3.11,2.99,0.12,4.01,3596.55,1111.5035
000024.SZ,20081105,12.1,12.88,12.1,12.5,12.27,0.23,1.87,31543.76,39915.9615
000025.SZ,20081105,2.81,2.94,2.81,2.89,2.81,0.08,2.85,7686.1,2218.4665
000026.SZ,20081105,4.01,4.3,3.94,4.27,3.99,0.28,7.02,61720.19,25375.4694
000027.SZ,20081105,8.0,8.14,7.95,8.01,7.95,0.06,0.75,40673.68,32674.9541
000028.SZ,20081105,10.85,11.03,10.48,10.88,10.7,0.18,1.68,2817.47,3071.2596
000029.SZ,20081105,2.12,2.2,2.11,2.17,2.1,0.07,3.33,21129.21,4562.6227
000031.SZ,20081105,4.71,5.1,4.7,5.06,4.65,0.41,8.82,263466.64,131257.1832
000032.SZ,20081105,3.66,3.78,3.6,3.71,3.57,0.14,3.92,10930.22,4038.3808
000033.SZ,20081105,2.02,2.1,2.02,2.09,2.01,0.08,3.98,20765.79,4304.3423
000034.SZ,20081105,1.34,1.41,1.34,1.38,1.38,0.0,0.0,22618.41,3128.7015
000035.SZ,20081105,2.04,2.1,2.0,2.06,2.01,0.05,2.49,15908.87,3269.9264
000036.SZ,20081105,1.62,1.7,1.61,1.68,1.62,0.06,3.7,65110.06,10832.0494
000037.SZ,20081105,2.42,2.55,2.42,2.52,2.41,0.11,4.56,16056.33,4024.5632
000039.SZ,20081105,6.35,6.55,6.27,6.4,6.24,0.16,2.56,48600.97,31101.6584
000040.SZ,20081105,2.58,2.8,2.58,2.71,2.6,0.11,4.23,9774.66,2635.6317
000042.SZ,20081105,4.9,5.12,4.9,5.02,4.94,0.08,1.62,4070.54,2047.2334
000043.SZ,20081105,3.94,4.05,3.86,3.95,3.83,0.12,3.13,21604.97,8542.3501
000045.SZ,20081105,3.61,3.79,3.61,3.79,3.63,0.16,4.41,7932.89,2952.3935
000046.SZ,20081105,4.83,5.08,4.83,5.0,4.86,0.14,2.88,16743.27,8387.7675
000048.SZ,20081105,1.66,1.74,1.6,1.72,1.67,0.05,2.99,11292.66,1924.1685
000049.SZ,20081105,6.3,6.85,6.27,6.51,6.27,0.24,3.83,132202.5,87559.8814
000050.SZ,20081105,2.51,2.62,2.49,2.57,2.51,0.06,2.39,37405.74,9608.4496
000055.SZ,20081105,3.64,3.75,3.61,3.7,3.6,0.1,2.78,53387.11,19700.8227
000056.SZ,20081105,3.92,4.19,3.84,4.14,3.89,0.25,6.43,34580.64,13844.1967
000058.SZ,20081105,1.66,1.72,1.66,1.71,1.66,0.05,3.01,34801.71,5918.7354
000059.SZ,20081105,4.68,4.89,4.65,4.79,4.66,0.13,2.79,37168.88,17755.4973
000060.SZ,20081105,6.27,6.47,6.2,6.35,6.12,0.23,3.76,61671.15,39215.5946
000061.SZ,20081105,12.2,12.29,11.95,12.07,12.07,0.0,0.0,31660.93,38475.0608
000062.SZ,20081105,3.64,3.86,3.61,3.78,3.77,0.01,0.27,35870.81,13359.4063
000063.SZ,20081105,17.32,18.27,17.32,17.98,17.26,0.72,4.17,36215.55,65000.8318
000065.SZ,20081105,6.32,6.81,6.31,6.72,6.42,0.3,4.67,34858.29,22749.6964
000066.SZ,20081105,2.6,2.72,2.6,2.69,2.6,0.09,3.46,18624.64,4977.935
000068.SZ,20081105,2.03,2.12,2.03,2.1,2.04,0.06,2.94,35095.28,7317.5513
000069.SZ,20081105,7.33,7.72,7.31,7.6,7.3,0.3,4.11,80198.45,60712.9927
000070.SZ,20081105,2.9,3.05,2.9,3.01,2.9,0.11,3.79,10126.67,3031.6927
000078.SZ,20081105,2.29,2.4,2.29,2.35,2.28,0.07,3.07,20200.61,4742.9861
000088.SZ,20081105,4.39,4.52,4.32,4.46,4.3,0.16,3.72,20741.85,9213.6822
000089.SZ,20081105,5.08,5.33,5.08,5.27,5.08,0.19,3.74,28414.78,14905.9255
000090.SZ,20081105,3.58,3.81,3.58,3.81,3.54,0.27,7.63,56906.14,21289.1897
000096.SZ,20081105,2.97,3.12,2.97,3.09,2.98,0.11,3.69,6584.76,2018.9986
000099.SZ,20081105,2.87,3.0,2.87,2.95,2.87,0.08,2.79,14257.12,4206.0344
000100.SZ,20081105,2.06,2.12,2.04,2.11,2.04,0.07,3.43,140685.49,29488.509
000150.SZ,20081105,2.54,2.69,2.54,2.62,2.53,0.09,3.56,12966.04,3385.2329
000151.SZ,20081105,2.73,2.85,2.71,2.83,2.72,0.11,4.04,13961.92,3903.0211
000153.SZ,20081105,2.56,2.65,2.56,2.63,2.56,0.07,2.73,8299.8,2180.5749
000155.SZ,20081105,4.07,4.37,4.07,4.33,4.06,0.27,6.65,54304.45,23041.613
000157.SZ,20081105,9.23,9.76,9.02,9.6,9.08,0.52,5.73,133424.41,126058.0478
000158.SZ,20081105,2.39,2.46,2.39,2.41,2.36,0.05,2.12,11948.91,2900.1445
000159.SZ,20081105,8.0,8.6,7.92,8.35,8.0,0.35,4.38,180025.36,149314.0384
000301.SZ,20081105,2.8,2.92,2.8,2.88,2.79,0.09,3.23,33476.79,9594.3751
000338.SZ,20081105,22.0,23.28,22.0,22.8,21.9,0.9,4.11,34583.52,78647.4316
000400.SZ,20081105,5.77,6.02,5.76,5.97,5.77,0.2,3.47,27159.81,16053.8895
000401.SZ,20081105,5.5,5.98,5.5,5.98,5.44,0.54,9.93,44852.02,26569.1007
000402.SZ,20081105,6.93,7.35,6.93,7.24,6.9,0.34,4.93,66646.38,48069.7377
000404.SZ,20081105,2.51,2.66,2.51,2.65,2.53,0.12,4.74,20650.0,5396.9793
000407.SZ,20081105,4.7,4.82,4.65,4.79,4.63,0.16,3.46,28503.51,13584.2889
000408.SZ,20081105,2.53,2.78,2.53,2.66,2.65,0.01,0.38,96204.19,25675.3084
000409.SZ,20081105,1.84,1.84,1.72,1.74,1.75,-0.01,-0.57,70254.15,12471.4643
000410.SZ,20081105,3.6,3.79,3.6,3.74,3.59,0.15,4.18,37276.52,13802.3988
000411.SZ,20081105,2.94,3.06,2.92,3.01,2.94,0.07,2.38,13683.18,4118.3934
000413.SZ,20081105,3.13,3.36,3.11,3.36,3.05,0.31,10.16,27918.21,9144.0589
000416.SZ,20081105,2.97,3.06,2.91,3.02,2.98,0.04,1.34,65818.88,19741.5659
000417.SZ,20081105,6.38,6.66,6.35,6.58,6.4,0.18,2.81,7019.49,4600.7043
000418.SZ,20081105,3.2,3.33,3.18,3.3,3.18,0.12,3.77,21640.3,7082.5674
000419.SZ,20081105,2.9,3.0,2.88,2.95,2.87,0.08,2.79,10001.03,2939.4673
000420.SZ,20081105,1.9,2.06,1.88,2.06,1.87,0.19,10.16,64467.26,12709.399
000421.SZ,20081105,2.84,2.94,2.83,2.93,2.84,0.09,3.17,21855.53,6333.9494
000422.SZ,20081105,6.4,6.58,6.27,6.36,6.2,0.16,2.58,153695.07,98854.1236
000423.SZ,20081105,12.81,13.36,12.81,13.35,12.79,0.56,4.38,23132.95,30489.8046
000425.SZ,20081105,10.92,11.5,10.92,11.04,10.94,0.1,0.91,27407.11,30942.363
000426.SZ,20081105,3.0,3.13,3.0,3.09,2.99,0.1,3.34,14668.85,4530.6023
000428.SZ,20081105,4.51,4.75,4.46,4.62,4.46,0.16,3.59,21764.85,10032.5275
000429.SZ,20081105,3.5,3.66,3.5,3.63,3.54,0.09,2.54,19709.44,7142.8111
000430.SZ,20081105,3.18,3.29,3.13,3.23,3.18,0.05,1.57,5795.38,1877.5334
000488.SZ,20081105,4.49,4.9,4.48,4.78,4.45,0.33,7.42,165424.26,78021.1031
000501.SZ,20081105,4.88,5.05,4.8,5.02,4.78,0.24,5.02,6877.72,3402.3255
000502.SZ,20081105,6.65,6.92,6.65,6.83,6.56,0.27,4.12,50503.45,34240.0488
000503.SZ,20081105,3.78,4.0,3.78,3.96,3.78,0.18,4.76,161987.96,63280.1744
000504.SZ,20081105,2.31,2.4,2.29,2.37,2.3,0.07,3.04,27877.46,6570.8026
000505.SZ,20081105,2.28,2.4,2.28,2.33,2.28,0.05,2.19,32119.06,7535.1946
000507.SZ,20081105,2.95,3.09,2.95,3.08,2.97,0.11,3.7,16491.43,5041.0785
000509.SZ,20081105,2.2,2.25,2.1,2.22,2.19,0.03,1.37,17783.93,3880.3939
000510.SZ,20081105,2.07,2.25,2.03,2.19,2.05,0.14,6.83,66720.18,14331.9584
000511.SZ,20081105,2.3,2.39,2.28,2.34,2.26,0.08,3.54,50547.4,11801.5538
000513.SZ,20081105,10.56,10.89,10.55,10.84,10.5,0.34,3.24,4696.46,5053.4047
000514.SZ,20081105,3.96,4.25,3.96,4.16,4.04,0.12,2.97,23322.04,9686.867
000515.SZ,20081105,14.0,14.03,13.97,13.99,13.98,0.01,0.07,31515.39,44123.6142
000516.SZ,20081105,4.6,4.7,4.55,4.68,4.52,0.16,3.54,4412.98,2045.7848
000518.SZ,20081105,1.78,1.86,1.76,1.84,1.78,0.06,3.37,87833.45,15979.0262
000519.SZ,20081105,2.25,2.35,2.24,2.3,2.26,0.04,1.77,45812.05,10492.7172
