ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20090512,17.58,18.0,17.44,17.9,17.65,0.25,1.42,207026.38,367649.7198
000002.SZ,20090512,9.7,10.46,9.69,10.46,9.8,0.66,6.73,2042765.47,2046352.7275
000004.SZ,20090512,6.86,7.2,6.7,7.2,6.86,0.34,4.96,21229.05,15015.3695
000005.SZ,20090512,3.9,4.2,3.84,4.18,4.03,0.15,3.72,528239.1,212833.1067
000006.SZ,20090512,11.49,12.23,11.2,12.21,11.53,0.68,5.9,171580.89,203654.6307
000007.SZ,20090512,4.83,5.06,4.71,5.03,4.93,0.1,2.03,37515.64,18549.4463
000008.SZ,20090512,6.75,7.0,6.7,6.97,6.9,0.07,1.01,5627.17,3861.3233
000009.SZ,20090512,9.98,10.37,9.9,10.35,9.98,0.37,3.71,244885.71,248845.688
000010.SZ,20090512,9.34,9.8,9.25,9.8,9.33,0.47,5.04,32121.62,30779.7263
000011.SZ,20090512,8.74,9.1,8.62,9.09,8.84,0.25,2.83,25194.01,22468.3799
000012.SZ,20090512,16.88,17.64,16.8,17.62,17.08,0.54,3.16,156906.61,271272.4784
000014.SZ,20090512,14.75,15.9,14.61,15.67,15.05,0.62,4.12,40725.28,62747.5155
000016.SZ,20090512,4.9,5.21,4.9,5.12,4.93,0.19,3.85,166147.92,84194.1676
000018.SZ,20090512,5.89,6.18,5.84,6.18,6.15,0.03,0.49,12171.61,7272.3852
000019.SZ,20090512,7.76,8.06,7.7,8.05,7.94,0.11,1.39,25129.69,19843.6832
000020.SZ,20090512,5.4,5.69,5.4,5.63,5.54,0.09,1.62,38889.62,21687.2957
000021.SZ,20090512,8.05,8.21,8.0,8.2,8.05,0.15,1.86,53738.21,43551.0797
000022.SZ,20090512,12.58,12.99,12.5,12.98,12.66,0.32,2.53,31383.34,39839.4567
000023.SZ,20090512,6.7,7.1,6.7,7.08,6.9,0.18,2.61,34323.44,23657.8836
000024.SZ,20090512,27.45,29.09,27.2,28.9,27.81,1.09,3.92,93580.02,264902.6705
000025.SZ,20090512,5.7,6.1,5.57,6.04,5.83,0.21,3.6,14673.13,8520.9496
000026.SZ,20090512,7.55,7.83,7.52,7.83,7.72,0.11,1.42,19044.37,14744.6675
