ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20071123,35.88,37.3,35.8,36.99,35.92,1.07,2.98,126016.91,461108.1553
000002.SZ,20071123,30.6,32.18,30.59,31.5,31.18,0.32,1.03,342589.32,1080188.2124
000004.SZ,20071123,9.04,9.45,8.9,9.35,9.03,0.32,3.54,8790.68,8048.1616
000005.SZ,20071123,6.21,6.3,6.02,6.26,6.3,-0.04,-0.63,51061.93,31229.1662
000006.SZ,20071123,29.51,30.61,29.51,30.05,30.2,-0.15,-0.5,13277.71,39982.5782
000007.SZ,20071123,6.61,6.94,6.6,6.8,6.87,-0.07,-1.02,5432.46,3696.607
000008.SZ,20071123,9.85,10.43,9.85,10.43,9.93,0.5,5.04,20252.18,20500.8385
000009.SZ,20071123,12.78,13.14,12.68,12.95,13.07,-0.12,-0.92,50151.02,64550.0024
000011.SZ,20071123,12.09,12.09,11.58,11.8,12.19,-0.39,-3.2,8205.33,9624.3923
000012.SZ,20071123,17.58,17.99,17.18,17.9,17.58,0.32,1.82,23021.68,40609.2665
000016.SZ,20071123,7.4,7.5,7.31,7.5,7.4,0.1,1.35,23023.97,17093.6285
000018.SZ,20071123,7.5,7.68,7.5,7.65,7.59,0.06,0.79,1345.85,1019.447
000019.SZ,20071123,16.09,16.58,15.82,16.58,15.9,0.68,4.28,12551.11,20266.6336
000020.SZ,20071123,6.61,6.86,6.41,6.86,6.75,0.11,1.63,18275.75,12013.0656
000021.SZ,20071123,14.7,14.92,14.5,14.9,14.73,0.17,1.15,23094.03,33946.0406
000022.SZ,20071123,24.55,24.98,24.55,24.93,24.65,0.28,1.14,6600.45,16376.0437
000023.SZ,20071123,10.31,10.79,10.3,10.77,10.48,0.29,2.77,3386.62,3555.9931
000024.SZ,20071123,68.0,70.99,67.8,69.7,69.0,0.7,1.01,17928.49,124664.6703
000025.SZ,20071123,13.6,13.87,13.1,13.8,13.6,0.2,1.47,4546.65,6147.0098
000026.SZ,20071123,11.7,11.9,11.26,11.9,11.7,0.2,1.71,13938.47,16129.52
000027.SZ,20071123,20.59,20.96,20.35,20.91,20.59,0.32,1.55,32994.56,68093.9963
000028.SZ,20071123,16.95,17.3,16.2,17.19,17.0,0.19,1.12,11365.6,19237.3925
000029.SZ,20071123,7.35,7.88,7.31,7.8,7.38,0.42,5.69,57836.03,44145.861
000031.SZ,20071123,23.79,24.49,23.03,23.74,24.06,-0.32,-1.33,46959.73,110495.6985
000032.SZ,20071123,10.65,10.95,10.61,10.9,10.69,0.21,1.96,5287.0,5709.0488
000033.SZ,20071123,5.77,5.9,5.7,5.9,5.78,0.12,2.08,18813.0,10928.8142
000034.SZ,20071123,8.38,8.66,8.05,8.66,8.4,0.26,3.1,8500.15,7053.1965
000036.SZ,20071123,7.69,8.05,7.65,8.03,7.68,0.35,4.56,87296.76,68875.5913
000037.SZ,20071123,7.95,8.11,7.89,8.02,8.0,0.02,0.25,7878.34,6265.0953
000039.SZ,20071123,22.52,23.38,22.35,23.28,22.7,0.58,2.56,56711.32,129332.1773
000040.SZ,20071123,7.75,8.25,7.75,8.2,7.83,0.37,4.73,58876.53,47251.039
000042.SZ,20071123,22.47,22.8,21.51,22.19,22.47,-0.28,-1.25,9350.27,20611.3945
