ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20040803,8.06,8.08,8.01,8.03,8.06,-0.03,-0.37,17099.06,13737.7778
000002.SZ,20040803,5.29,5.33,5.12,5.17,5.29,-0.12,-2.27,62246.81,32569.5685
000004.SZ,20040803,7.0,7.13,6.94,7.04,7.0,0.04,0.57,2846.96,2001.9854
000005.SZ,20040803,2.79,2.88,2.79,2.84,2.77,0.07,2.53,35390.75,10067.7896
000006.SZ,20040803,4.22,4.3,4.18,4.2,4.23,-0.03,-0.71,4845.89,2039.5495
000007.SZ,20040803,5.1,5.15,5.1,5.12,5.15,-0.03,-0.58,1495.19,765.4837
000008.SZ,20040803,8.76,8.98,8.76,8.83,8.84,-0.01,-0.11,3433.15,3044.658
000009.SZ,20040803,3.84,3.87,3.83,3.85,3.83,0.02,0.52,10041.3,3863.7572
000010.SZ,20040803,5.24,5.33,5.23,5.28,5.28,0.0,0.0,2406.99,1270.6717
000011.SZ,20040803,4.39,4.46,4.37,4.41,4.4,0.01,0.23,2265.02,997.6828
000012.SZ,20040803,10.16,10.3,9.8,9.8,10.2,-0.4,-3.92,13215.63,13324.3463
000014.SZ,20040803,6.22,6.23,6.11,6.16,6.11,0.05,0.82,771.0,474.981
000016.SZ,20040803,6.3,6.36,6.25,6.29,6.26,0.03,0.48,5487.63,3458.3099
000017.SZ,20040803,4.15,4.15,4.08,4.13,4.1,0.03,0.73,1674.63,688.0321
000018.SZ,20040803,7.86,7.99,7.8,7.85,7.8,0.05,0.64,279.77,219.4778
000019.SZ,20040803,6.4,6.5,6.37,6.38,6.42,-0.04,-0.62,1532.0,982.362
000020.SZ,20040803,3.97,4.09,3.91,4.09,3.97,0.12,3.02,3566.67,1435.6892
000021.SZ,20040803,10.89,11.13,10.8,11.03,10.92,0.11,1.01,9579.63,10557.5813
000022.SZ,20040803,20.65,20.96,20.05,20.07,20.99,-0.92,-4.38,8957.4,18255.8689
000023.SZ,20040803,5.84,5.93,5.84,5.87,5.83,0.04,0.69,584.01,342.4838
000024.SZ,20040803,7.91,7.95,7.83,7.85,7.89,-0.04,-0.51,11989.0,9448.7026
000025.SZ,20040803,3.79,3.88,3.79,3.84,3.81,0.03,0.79,1155.0,443.675
000026.SZ,20040803,5.84,6.25,5.81,6.04,5.83,0.21,3.6,8805.0,5286.1949
000027.SZ,20040803,8.99,9.06,8.88,9.05,8.99,0.06,0.67,17796.0,15983.5546
000028.SZ,20040803,5.78,5.78,5.23,5.34,5.27,0.07,1.33,3951.39,2151.724
000029.SZ,20040803,6.21,6.28,6.16,6.19,6.22,-0.03,-0.48,6341.38,3928.9205
000030.SZ,20040803,2.33,2.39,2.29,2.37,2.33,0.04,1.72,3100.3,726.2465
000031.SZ,20040803,7.6,7.72,7.57,7.59,7.59,0.0,0.0,7497.55,5714.4289
000032.SZ,20040803,7.75,7.85,7.71,7.79,7.75,0.04,0.52,2111.24,1644.4102
000033.SZ,20040803,4.39,4.43,4.35,4.36,4.39,-0.03,-0.68,912.0,398.937
000034.SZ,20040803,5.62,5.7,5.52,5.61,5.64,-0.03,-0.53,10269.91,5763.9912
000035.SZ,20040803,8.3,8.49,8.3,8.39,8.28,0.11,1.33,1125.2,942.6194
000036.SZ,20040803,5.14,5.33,5.13,5.22,5.17,0.05,0.97,62288.27,32828.3017
000037.SZ,20040803,12.35,12.56,12.15,12.21,12.5,-0.29,-2.32,1745.5,2144.124
000038.SZ,20040803,8.11,8.34,8.11,8.32,8.17,0.15,1.84,1969.0,1619.4033
000039.SZ,20040803,17.36,17.45,16.55,16.67,17.46,-0.79,-4.52,74728.57,126366.4892
000040.SZ,20040803,4.25,4.28,4.18,4.23,4.28,-0.05,-1.17,10588.28,4468.9974
000042.SZ,20040803,6.05,6.22,6.05,6.21,6.05,0.16,2.64,3798.66,2335.5914
000043.SZ,20040803,7.04,7.09,7.02,7.04,7.07,-0.03,-0.42,469.99,331.2925
000045.SZ,20040803,7.37,7.37,7.19,7.28,7.32,-0.04,-0.55,826.25,599.3675
000046.SZ,20040803,4.1,4.15,4.05,4.06,4.15,-0.09,-2.17,2211.92,905.1164
000048.SZ,20040803,2.57,2.63,2.56,2.63,2.57,0.06,2.33,2261.44,586.6818
000050.SZ,20040803,10.8,11.0,10.75,10.8,10.85,-0.05,-0.46,11197.21,12205.7825
000055.SZ,20040803,10.45,10.76,10.36,10.65,10.51,0.14,1.33,5948.36,6308.8575
000056.SZ,20040803,5.4,5.46,5.38,5.39,5.38,0.01,0.19,789.85,426.5582
000058.SZ,20040803,6.18,6.28,6.18,6.24,6.18,0.06,0.97,1182.38,737.9864
000059.SZ,20040803,4.55,4.57,4.41,4.43,4.56,-0.13,-2.85,5259.0,2367.5368
000060.SZ,20040803,6.3,6.36,6.27,6.31,6.31,0.0,0.0,11830.46,7466.5369
000061.SZ,20040803,4.84,4.88,4.78,4.79,4.85,-0.06,-1.24,6256.0,3021.8704
000062.SZ,20040803,7.3,7.56,7.3,7.45,7.39,0.06,0.81,2776.58,2075.577
000063.SZ,20040803,22.2,22.3,21.9,22.02,22.39,-0.37,-1.65,13227.76,29193.6673
000065.SZ,20040803,5.87,5.95,5.86,5.9,5.86,0.04,0.68,942.0,557.0086
000066.SZ,20040803,11.46,11.61,11.35,11.41,11.45,-0.04,-0.35,16365.66,18763.8671
000068.SZ,20040803,9.92,10.1,9.85,9.94,10.04,-0.1,-1.0,8852.23,8805.4047
000069.SZ,20040803,5.99,5.99,5.71,5.74,5.99,-0.25,-4.17,6769.69,3951.7086
000070.SZ,20040803,6.75,6.94,6.67,6.83,6.71,0.12,1.79,1344.4,910.2862
000078.SZ,20040803,5.37,5.44,5.35,5.37,5.37,0.0,0.0,2493.3,1342.0546
000088.SZ,20040803,9.39,9.72,9.3,9.7,9.51,0.19,2.0,22692.65,21558.8938
000089.SZ,20040803,11.28,11.34,10.38,10.51,11.36,-0.85,-7.48,95857.61,102176.9176
000090.SZ,20040803,6.04,6.05,5.93,6.04,6.13,-0.09,-1.47,3100.12,1859.543
000096.SZ,20040803,7.19,7.37,7.19,7.3,7.29,0.01,0.14,8537.5,6254.8874
000099.SZ,20040803,4.36,4.44,4.35,4.41,4.34,0.07,1.61,14576.32,6403.2179
000100.SZ,20040803,5.38,5.49,5.35,5.42,5.38,0.04,0.74,73536.27,39911.6486
000150.SZ,20040803,3.9,4.02,3.86,4.0,3.94,0.06,1.52,7253.0,2852.8351
000151.SZ,20040803,4.6,4.68,4.59,4.61,4.58,0.03,0.66,1921.49,884.8654
000153.SZ,20040803,9.07,9.3,9.01,9.01,9.32,-0.31,-3.33,382.0,347.401
000155.SZ,20040803,3.9,3.95,3.82,3.93,3.9,0.03,0.77,3166.47,1231.2368
000156.SZ,20040803,7.33,7.36,7.29,7.33,7.26,0.07,0.96,668.0,489.012
000157.SZ,20040803,9.32,9.49,9.12,9.13,9.44,-0.31,-3.28,7684.0,7100.2425
000158.SZ,20040803,4.28,4.35,4.25,4.34,4.28,0.06,1.4,2400.36,1029.9115
000159.SZ,20040803,5.41,5.52,5.36,5.39,5.45,-0.06,-1.1,1573.0,853.707
000301.SZ,20040803,4.3,4.3,4.26,4.29,4.28,0.01,0.23,1909.51,817.495
000400.SZ,20040803,10.2,10.2,9.93,10.0,10.2,-0.2,-1.96,7031.09,7036.6638
000401.SZ,20040803,4.71,4.74,4.69,4.7,4.7,0.0,0.0,9430.35,4434.3155
000402.SZ,20040803,9.08,9.2,9.06,9.15,9.08,0.07,0.77,11445.6,10452.659
000403.SZ,20040803,5.23,5.23,5.08,5.1,5.16,-0.06,-1.16,2799.02,1434.8382
000404.SZ,20040803,3.75,3.8,3.68,3.76,3.75,0.01,0.27,4574.79,1704.1376
000406.SZ,20040803,7.26,7.42,7.26,7.41,7.32,0.09,1.23,9232.78,6801.8466
000407.SZ,20040803,3.69,3.8,3.69,3.79,3.7,0.09,2.43,5236.85,1965.3287
000408.SZ,20040803,4.96,4.99,4.87,4.98,4.97,0.01,0.2,503.67,248.1013
000410.SZ,20040803,6.92,7.03,6.87,6.89,6.94,-0.05,-0.72,23752.52,16485.8449
000411.SZ,20040803,3.86,3.96,3.86,3.91,3.93,-0.02,-0.51,260.0,102.095
000413.SZ,20040803,5.5,5.67,5.5,5.58,5.55,0.03,0.54,6027.09,3376.9956
000415.SZ,20040803,4.17,4.24,4.17,4.21,4.17,0.04,0.96,2136.62,896.7101
000416.SZ,20040803,6.67,7.15,6.65,7.13,6.67,0.46,6.9,40221.85,27737.4789
000417.SZ,20040803,4.29,4.35,4.29,4.33,4.34,-0.01,-0.23,1322.33,570.6055
000418.SZ,20040803,5.5,5.68,5.48,5.62,5.6,0.02,0.36,4343.73,2428.5789
000419.SZ,20040803,4.97,4.97,4.72,4.74,4.71,0.03,0.64,620.6,294.6702
000420.SZ,20040803,4.8,4.84,4.68,4.7,4.81,-0.11,-2.29,7659.19,3636.9744
000421.SZ,20040803,3.7,3.72,3.66,3.69,3.7,-0.01,-0.27,1086.8,400.5943
000422.SZ,20040803,7.69,7.69,7.56,7.65,7.68,-0.03,-0.39,2563.52,1956.766
000423.SZ,20040803,7.17,7.24,6.98,7.04,7.18,-0.14,-1.95,8715.19,6203.7487
000425.SZ,20040803,5.64,5.68,5.45,5.46,5.64,-0.18,-3.19,9434.29,5203.2747
000426.SZ,20040803,5.26,5.3,5.22,5.29,5.26,0.03,0.57,877.83,461.4151
000428.SZ,20040803,5.82,5.9,5.8,5.84,5.82,0.02,0.34,1266.0,739.239
000429.SZ,20040803,4.22,4.28,4.2,4.23,4.22,0.01,0.24,3341.0,1413.2366
000430.SZ,20040803,5.07,5.11,4.98,4.98,5.05,-0.07,-1.39,5556.0,2783.523
000488.SZ,20040803,9.89,9.92,9.76,9.89,9.84,0.05,0.51,3009.46,2971.0432
000498.SZ,20040803,5.35,5.44,5.32,5.36,5.37,-0.01,-0.19,9069.45,4870.1114
000501.SZ,20040803,3.67,3.71,3.67,3.68,3.67,0.01,0.27,1760.0,648.021
000502.SZ,20040803,10.43,10.58,10.4,10.51,10.46,0.05,0.48,17568.59,18391.1046
000503.SZ,20040803,10.72,11.2,10.62,10.92,10.77,0.15,1.39,70252.9,77056.679
000504.SZ,20040803,6.66,6.92,6.66,6.82,6.69,0.13,1.94,11109.76,7611.1167
000505.SZ,20040803,2.77,2.77,2.71,2.74,2.75,-0.01,-0.36,887.79,242.982
000506.SZ,20040803,3.75,3.8,3.71,3.74,3.76,-0.02,-0.53,9996.47,3748.9543
000507.SZ,20040803,5.63,5.7,5.45,5.51,5.65,-0.14,-2.48,10780.42,5952.9079
000509.SZ,20040803,4.1,4.11,4.06,4.08,4.1,-0.02,-0.49,5159.45,2103.9335
000510.SZ,20040803,3.7,3.78,3.69,3.72,3.71,0.01,0.27,13144.5,4896.9889
000511.SZ,20040803,4.88,4.93,4.88,4.9,4.88,0.02,0.41,2219.02,1088.1583
000513.SZ,20040803,7.21,7.3,7.2,7.24,7.24,0.0,0.0,1802.54,1305.0541
000514.SZ,20040803,5.58,5.58,5.4,5.56,5.59,-0.03,-0.54,1588.36,881.3081
000515.SZ,20040803,7.27,7.58,7.27,7.38,7.36,0.02,0.27,11724.94,8760.6096
000516.SZ,20040803,6.91,6.92,6.71,6.88,6.87,0.01,0.15,1415.07,963.5318
000517.SZ,20040803,6.18,6.36,6.15,6.25,6.2,0.05,0.81,5731.06,3591.1199
000518.SZ,20040803,2.82,2.85,2.8,2.81,2.82,-0.01,-0.35,101551.79,28553.9802
000519.SZ,20040803,6.62,6.73,6.44,6.46,6.66,-0.2,-3.0,4068.09,2672.4496
000521.SZ,20040803,4.05,4.1,4.03,4.06,4.07,-0.01,-0.25,1766.2,715.8788
000522.SZ,20040803,5.2,5.27,5.16,5.2,5.2,0.0,0.0,3633.01,1888.3062
000523.SZ,20040803,3.99,4.02,3.9,4.01,3.96,0.05,1.26,1807.75,716.6604
000524.SZ,20040803,3.76,3.8,3.73,3.77,3.77,0.0,0.0,1986.59,745.1576
000525.SZ,20040803,5.09,5.1,4.99,5.05,5.09,-0.04,-0.79,9240.12,4664.8626
000526.SZ,20040803,5.0,5.07,4.92,5.03,5.04,-0.01,-0.2,1026.33,510.7207
000527.SZ,20040803,8.51,8.61,8.25,8.3,8.57,-0.27,-3.15,46169.36,38903.9596
