ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20050927,5.99,5.99,5.75,5.76,5.94,-0.18,-3.03,50313.24,29231.8153
000002.SZ,20050927,3.61,3.62,3.54,3.55,3.61,-0.06,-1.66,114541.0,40962.4302
000004.SZ,20050927,4.82,4.85,4.53,4.57,4.81,-0.24,-4.99,4713.84,2196.0458
000005.SZ,20050927,1.49,1.59,1.48,1.57,1.54,0.03,1.95,58744.24,9104.257
000006.SZ,20050927,4.08,4.1,3.95,3.98,4.1,-0.12,-2.93,9963.91,3997.3086
000007.SZ,20050927,3.87,3.89,3.65,3.67,3.86,-0.19,-4.92,9115.42,3408.8364
000008.SZ,20050927,5.62,5.74,5.4,5.46,5.71,-0.25,-4.38,7319.02,4041.6992
000009.SZ,20050927,2.51,2.52,2.36,2.38,2.5,-0.12,-4.8,37983.49,9205.0188
000010.SZ,20050927,3.11,3.17,3.02,3.04,3.15,-0.11,-3.49,8654.85,2660.4812
000011.SZ,20050927,5.17,5.18,4.98,4.99,5.17,-0.18,-3.48,13715.01,6937.6017
000012.SZ,20050927,5.08,5.08,4.71,4.74,5.07,-0.33,-6.51,34983.7,17222.851
000014.SZ,20050927,6.31,6.31,6.1,6.14,6.31,-0.17,-2.69,9550.2,5904.0774
000017.SZ,20050927,1.87,2.06,1.87,1.97,1.97,0.0,0.0,38398.82,7445.013
000018.SZ,20050927,5.31,5.39,5.1,5.1,5.28,-0.18,-3.41,3705.2,1954.5187
000019.SZ,20050927,5.23,5.28,5.03,5.04,5.23,-0.19,-3.63,5884.87,3004.2
000020.SZ,20050927,2.81,3.0,2.81,2.89,2.89,0.0,0.0,13652.97,3994.5087
000021.SZ,20050927,8.28,8.28,7.92,7.95,8.22,-0.27,-3.28,12441.79,10037.2063
000022.SZ,20050927,17.98,17.98,17.36,17.46,17.86,-0.4,-2.24,6478.29,11318.5861
000023.SZ,20050927,4.6,4.67,4.5,4.55,4.58,-0.03,-0.66,4454.69,2041.8063
000024.SZ,20050927,8.0,8.07,7.96,8.07,8.0,0.07,0.88,3494.98,2799.613
000025.SZ,20050927,3.63,3.69,3.45,3.58,3.63,-0.05,-1.38,14650.42,5182.0144
000026.SZ,20050927,4.7,4.83,4.34,4.51,4.78,-0.27,-5.65,3501.76,1636.7577
000027.SZ,20050927,6.96,6.96,6.78,6.78,6.96,-0.18,-2.59,10634.92,7280.4752
000028.SZ,20050927,4.7,4.96,4.55,4.8,4.65,0.15,3.23,21993.43,10428.6657
000029.SZ,20050927,3.96,4.02,3.69,3.69,3.99,-0.3,-7.52,29272.48,11220.5874
000030.SZ,20050927,1.86,1.94,1.84,1.84,1.94,-0.1,-5.15,21750.6,4098.2574
000031.SZ,20050927,5.33,5.64,5.31,5.51,5.33,0.18,3.38,44996.08,24708.0291
000032.SZ,20050927,5.5,5.52,5.3,5.3,5.5,-0.2,-3.64,5815.48,3127.479
000033.SZ,20050927,3.3,3.34,3.1,3.32,3.29,0.03,0.91,15707.55,5128.9925
000034.SZ,20050927,1.86,2.05,1.86,1.94,1.96,-0.02,-1.02,44769.48,8621.1778
000035.SZ,20050927,2.87,3.07,2.87,2.87,3.02,-0.15,-4.97,37481.74,10878.4334
000036.SZ,20050927,3.6,3.61,3.5,3.51,3.6,-0.09,-2.5,28769.93,10192.9023
000037.SZ,20050927,7.84,7.84,7.49,7.5,7.86,-0.36,-4.58,15297.98,11618.1571
000038.SZ,20050927,6.33,6.33,6.09,6.15,6.33,-0.18,-2.84,3670.22,2271.1055
000039.SZ,20050927,9.81,9.81,9.46,9.47,9.81,-0.34,-3.47,70028.88,66961.9177
000040.SZ,20050927,2.44,2.44,2.31,2.32,2.38,-0.06,-2.52,26359.55,6226.2801
000042.SZ,20050927,7.24,7.45,7.18,7.42,7.25,0.17,2.34,7133.16,5218.3719
000043.SZ,20050927,6.98,7.17,6.91,7.15,6.88,0.27,3.92,8515.85,6033.1468
000045.SZ,20050927,5.85,5.88,5.72,5.77,5.7,0.07,1.23,4216.7,2444.1316
000048.SZ,20050927,2.32,2.32,2.22,2.24,2.31,-0.07,-3.03,7836.79,1776.0162
000049.SZ,20050927,7.18,7.21,6.73,6.77,7.19,-0.42,-5.84,12329.03,8522.8068
000050.SZ,20050927,6.55,6.58,6.32,6.35,6.54,-0.19,-2.91,9090.99,5824.4307
000055.SZ,20050927,6.14,6.19,5.89,5.91,6.13,-0.22,-3.59,8271.46,4972.7152
000056.SZ,20050927,3.9,3.92,3.62,3.68,3.97,-0.29,-7.3,19634.18,7343.5599
000058.SZ,20050927,3.63,3.65,3.46,3.5,3.62,-0.12,-3.31,11581.65,4096.0815
000059.SZ,20050927,5.27,5.72,5.27,5.55,5.25,0.3,5.71,71332.67,38979.4752
000060.SZ,20050927,7.29,7.36,7.18,7.18,7.28,-0.1,-1.37,33909.26,24692.5135
000061.SZ,20050927,4.31,4.42,4.31,4.39,4.29,0.1,2.33,29690.37,13027.7108
000062.SZ,20050927,4.79,4.83,4.66,4.66,4.79,-0.13,-2.71,8436.08,3973.3865
000063.SZ,20050927,26.55,26.95,26.46,26.83,26.52,0.31,1.17,51689.66,138576.7467
000066.SZ,20050927,8.63,8.69,8.28,8.32,8.63,-0.31,-3.59,24990.63,20971.9114
000068.SZ,20050927,4.88,4.92,4.79,4.9,4.91,-0.01,-0.2,84083.4,40830.4313
000069.SZ,20050927,9.1,9.25,9.0,9.11,9.1,0.01,0.11,10579.26,9660.0073
000070.SZ,20050927,4.45,4.53,4.18,4.2,4.39,-0.19,-4.33,7283.6,3153.9098
000078.SZ,20050927,3.65,3.74,3.53,3.63,3.64,-0.01,-0.27,16034.12,5814.4165
000088.SZ,20050927,11.39,11.56,11.18,11.27,11.39,-0.12,-1.05,12653.31,14319.2273
000089.SZ,20050927,8.59,8.59,8.23,8.37,8.54,-0.17,-1.99,16962.24,14260.1417
000090.SZ,20050927,4.75,4.75,4.6,4.6,4.7,-0.1,-2.13,4188.22,1941.2067
000096.SZ,20050927,4.48,4.48,4.32,4.36,4.5,-0.14,-3.11,8949.92,3926.8903
000099.SZ,20050927,3.69,3.69,3.53,3.57,3.69,-0.12,-3.25,13435.08,4835.3484
000100.SZ,20050927,2.15,2.15,2.09,2.14,2.14,0.0,0.0,74707.94,15814.8538
000150.SZ,20050927,2.18,2.18,2.06,2.07,2.18,-0.11,-5.05,27700.28,5867.3046
000151.SZ,20050927,4.13,4.21,3.91,3.95,4.16,-0.21,-5.05,48106.14,19481.5127
000153.SZ,20050927,3.58,3.63,3.22,3.27,3.53,-0.26,-7.37,80405.34,28252.9389
000155.SZ,20050927,4.9,5.08,4.85,5.07,4.9,0.17,3.47,27861.68,13879.2804
000156.SZ,20050927,2.07,2.17,2.02,2.08,2.07,0.01,0.48,25279.0,5377.4905
000157.SZ,20050927,6.43,6.48,6.25,6.3,6.43,-0.13,-2.02,7633.95,4827.7169
000158.SZ,20050927,3.01,3.03,2.86,2.87,3.02,-0.15,-4.97,11606.29,3399.8849
000159.SZ,20050927,4.37,4.39,4.2,4.2,4.41,-0.21,-4.76,8625.01,3688.841
000301.SZ,20050927,2.48,2.52,2.41,2.41,2.48,-0.07,-2.82,17736.08,4367.148
000400.SZ,20050927,5.21,5.27,5.02,5.04,5.19,-0.15,-2.89,20035.94,10315.5762
000401.SZ,20050927,2.72,2.75,2.64,2.7,2.72,-0.02,-0.74,19294.9,5232.7022
000402.SZ,20050927,8.66,8.83,8.55,8.67,8.71,-0.04,-0.46,21520.82,18629.6005
000403.SZ,20050927,3.5,3.58,3.4,3.44,3.45,-0.01,-0.29,8414.9,2955.8872
000404.SZ,20050927,2.51,2.64,2.44,2.44,2.48,-0.04,-1.61,12870.79,3245.6727
000406.SZ,20050927,5.85,5.97,5.78,5.82,5.81,0.01,0.17,38268.76,22406.7969
000407.SZ,20050927,2.58,2.58,2.43,2.43,2.58,-0.15,-5.81,12111.06,3041.1492
000408.SZ,20050927,3.75,3.75,3.6,3.6,3.75,-0.15,-4.0,4716.0,1725.867
000409.SZ,20050927,1.73,1.9,1.72,1.88,1.81,0.07,3.87,81147.87,14801.6074
000410.SZ,20050927,6.93,7.14,6.92,7.01,6.92,0.09,1.3,35588.63,25091.1123
000411.SZ,20050927,5.12,5.12,4.79,4.88,5.11,-0.23,-4.5,2681.26,1323.5945
000413.SZ,20050927,3.34,3.4,3.27,3.32,3.34,-0.02,-0.6,6331.79,2102.2049
000415.SZ,20050927,3.34,3.35,3.2,3.25,3.34,-0.09,-2.69,8012.49,2605.3869
000416.SZ,20050927,4.09,4.09,3.71,3.72,4.09,-0.37,-9.05,208647.42,80338.8014
000417.SZ,20050927,4.6,4.64,4.45,4.6,4.59,0.01,0.22,28889.89,13201.2506
000418.SZ,20050927,3.87,3.87,3.59,3.62,3.88,-0.26,-6.7,10828.6,4026.1046
000419.SZ,20050927,4.21,4.21,4.07,4.15,4.21,-0.06,-1.43,4739.12,1955.494
000420.SZ,20050927,2.75,2.8,2.69,2.78,2.74,0.04,1.46,25859.66,7103.9531
000422.SZ,20050927,5.32,5.35,5.18,5.19,5.35,-0.16,-2.99,10941.06,5733.5734
000423.SZ,20050927,6.67,6.67,6.39,6.4,6.64,-0.24,-3.61,9374.71,6072.7099
000425.SZ,20050927,3.5,3.53,3.15,3.15,3.5,-0.35,-10.0,34599.01,11249.6926
000426.SZ,20050927,4.15,4.16,4.02,4.04,4.15,-0.11,-2.65,3401.37,1384.2359
000428.SZ,20050927,4.5,4.52,4.23,4.36,4.5,-0.14,-3.11,9126.19,3955.4358
000429.SZ,20050927,5.16,5.18,5.01,5.04,5.16,-0.12,-2.33,6504.0,3309.641
000430.SZ,20050927,3.07,3.25,2.81,3.08,3.07,0.01,0.33,40528.2,12388.0553
000488.SZ,20050927,5.16,5.18,5.0,5.05,5.15,-0.1,-1.94,31454.51,15930.5178
000498.SZ,20050927,2.4,2.42,2.35,2.38,2.42,-0.04,-1.65,25875.47,6155.3631
000501.SZ,20050927,3.43,3.49,3.36,3.41,3.46,-0.05,-1.45,11070.32,3786.9623
000502.SZ,20050927,4.09,4.1,3.85,3.87,4.06,-0.19,-4.68,5983.35,2361.2975
000503.SZ,20050927,8.55,8.62,8.06,8.09,8.54,-0.45,-5.27,151309.72,125518.2073
000504.SZ,20050927,4.55,4.63,4.34,4.36,4.59,-0.23,-5.01,20361.64,9040.8464
000505.SZ,20050927,1.62,1.7,1.61,1.61,1.69,-0.08,-4.73,25385.8,4147.5914
000506.SZ,20050927,1.78,1.79,1.68,1.69,1.77,-0.08,-4.52,53943.06,9268.3482
000507.SZ,20050927,3.61,3.64,3.39,3.4,3.59,-0.19,-5.29,14328.49,4986.6283
000509.SZ,20050927,2.06,2.07,1.95,1.98,2.06,-0.08,-3.88,23381.97,4675.2444
000510.SZ,20050927,2.33,2.35,2.24,2.25,2.34,-0.09,-3.85,29028.16,6622.6321
000511.SZ,20050927,3.66,3.67,3.51,3.53,3.66,-0.13,-3.55,20101.0,7218.5236
000513.SZ,20050927,5.52,5.52,5.34,5.35,5.46,-0.11,-2.01,9842.0,5359.716
000514.SZ,20050927,4.0,4.07,3.86,3.88,4.04,-0.16,-3.96,4916.53,1935.614
000515.SZ,20050927,3.62,3.68,3.42,3.43,3.61,-0.18,-4.99,21663.0,7670.1113
000516.SZ,20050927,5.58,5.63,5.43,5.5,5.55,-0.05,-0.9,3741.33,2062.4616
000517.SZ,20050927,3.88,3.98,3.55,3.59,3.89,-0.3,-7.71,96386.66,36090.6838
000519.SZ,20050927,5.67,5.77,5.66,5.66,5.75,-0.09,-1.57,1163.67,663.1912
000520.SZ,20050927,3.55,3.55,3.17,3.17,3.52,-0.35,-9.94,61658.0,20446.0769
000521.SZ,20050927,2.78,2.97,2.78,2.79,2.7,0.09,3.33,76357.14,21820.431
000522.SZ,20050927,4.61,4.85,4.61,4.77,4.67,0.1,2.14,29694.86,14112.3919
000523.SZ,20050927,2.74,2.81,2.69,2.71,2.74,-0.03,-1.09,6668.3,1826.679
000524.SZ,20050927,2.95,2.99,2.77,2.9,2.95,-0.05,-1.69,15809.32,4553.0132
000525.SZ,20050927,3.45,3.47,3.31,3.32,3.48,-0.16,-4.6,10912.0,3675.9802
000526.SZ,20050927,4.27,4.56,4.25,4.39,4.21,0.18,4.28,21191.15,9285.7373
000527.SZ,20050927,5.28,5.31,5.05,5.1,5.27,-0.17,-3.23,16698.37,8608.9989
000528.SZ,20050927,4.55,4.64,4.38,4.41,4.56,-0.15,-3.29,16720.83,7492.0928
000529.SZ,20050927,1.49,1.65,1.49,1.53,1.57,-0.04,-2.55,123661.47,18842.2504
000530.SZ,20050927,3.9,3.93,3.78,3.82,3.93,-0.11,-2.8,4217.11,1617.5685
000531.SZ,20050927,5.87,5.93,5.76,5.78,5.86,-0.08,-1.37,5004.5,2911.449
000532.SZ,20050927,3.96,4.02,3.74,3.77,3.98,-0.21,-5.28,44939.36,17391.7739
000533.SZ,20050927,2.42,2.58,2.39,2.56,2.39,0.17,7.11,41592.12,10461.0878
000534.SZ,20050927,2.84,2.86,2.71,2.72,2.84,-0.12,-4.23,5761.42,1600.2156
000536.SZ,20050927,2.79,2.79,2.58,2.58,2.68,-0.1,-3.73,6680.0,1790.7191
000537.SZ,20050927,2.92,2.95,2.78,2.87,2.92,-0.05,-1.71,56211.3,16002.2604
000538.SZ,20050927,19.7,20.22,19.51,20.2,19.7,0.5,2.54,13885.73,27850.9023
000539.SZ,20050927,5.0,5.09,4.98,5.0,5.05,-0.05,-0.99,16075.0,8098.813
000540.SZ,20050927,2.18,2.23,2.04,2.06,2.22,-0.16,-7.21,61390.4,13027.1009
000541.SZ,20050927,11.42,11.42,11.13,11.24,11.4,-0.16,-1.4,5313.1,5979.2427
000543.SZ,20050927,3.41,3.41,3.24,3.24,3.39,-0.15,-4.42,15735.4,5186.199
000544.SZ,20050927,2.44,2.47,2.35,2.38,2.46,-0.08,-3.25,9399.11,2243.2306
000545.SZ,20050927,2.55,2.56,2.43,2.44,2.53,-0.09,-3.56,10366.0,2588.2651
000546.SZ,20050927,2.96,3.08,2.92,2.92,3.07,-0.15,-4.89,30776.2,9122.2869
000547.SZ,20050927,4.47,4.5,4.37,4.37,4.45,-0.08,-1.8,6395.68,2830.9812
000548.SZ,20050927,2.59,2.6,2.41,2.45,2.59,-0.14,-5.41,16955.34,4222.9103
000549.SZ,20050927,3.75,3.79,3.56,3.59,3.75,-0.16,-4.27,123969.26,45192.4828
000550.SZ,20050927,5.82,5.82,5.6,5.61,5.82,-0.21,-3.61,20428.33,11597.5554
000551.SZ,20050927,3.8,3.89,3.66,3.67,3.81,-0.14,-3.67,10887.0,4076.9197
000553.SZ,20050927,2.75,2.76,2.63,2.64,2.74,-0.1,-3.65,9841.0,2645.456
000554.SZ,20050927,3.36,3.38,3.08,3.09,3.38,-0.29,-8.58,164040.75,52061.8545
000555.SZ,20050927,3.7,4.0,3.7,3.7,3.89,-0.19,-4.88,33793.32,12708.1913
000557.SZ,20050927,1.35,1.4,1.33,1.33,1.4,-0.07,-5.0,240021.01,32291.7162
000558.SZ,20050927,3.6,3.67,3.4,3.41,3.66,-0.25,-6.83,15566.53,5483.2281
000559.SZ,20050927,3.24,3.31,3.18,3.24,3.24,0.0,0.0,31835.9,10286.2644
000560.SZ,20050927,3.49,3.54,3.31,3.32,3.48,-0.16,-4.6,23531.89,8014.6036
000562.SZ,20050927,4.42,4.42,4.2,4.22,4.44,-0.22,-4.96,48233.78,20692.515
