end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20071231,300190.SZ,20101231,20101231,1,1,17000000.0,,1264457.41,289720.86,,1137870.93,,,11124736.02,8634838.34,439294.03,,,2452876.34,,,,,,,,,,23789615.66,,,,,,,,777701.47,387739.56,,,,,11081727.0,,,,3559.64,,,12250727.67,,,,,,,,,,,,,,,,,36040343.33,,,,,,,,9225929.57,2026489.24,,,12788.45,2405087.8,,,3815870.0,,,,,,,,,,17486165.06,,,,,,,,,,,,,,,,,,,,,,,,,17486165.06,,,,,,18554178.27,18554178.27,36040343.33,,,,,,,,,,
20081231,300190.SZ,20110225,20110225,1,1,19953100.0,7046900.0,12268316.48,1512371.87,,24439937.93,,,35572184.64,489063.75,3930981.45,,,2361295.69,,,,,,,,,,66793463.46,,,,,,,,1188952.5,,,,,,9842886.0,,,,80709.6,,,11112548.1,,,,,,,,,,,,,,,,,77906011.56,,11000000.0,,,,,2648195.0,11659659.93,1183977.83,,,37243.18,7487087.27,,,2809160.0,,,,,,,,,300000.0,37125323.21,,,,,,,,,,,,,,,,,,,,,,,,,37125323.21,,,,,,40780688.35,40780688.35,77906011.56,,,,,,,,,,
20091231,300190.SZ,20110225,20110225,1,1,39700000.0,29288955.61,12766927.03,1418547.44,,57611411.87,,,38664217.59,13288194.5,7524465.56,,,21165596.69,,,,,,,,,,138253886.21,,,222078.36,,,,,1703251.45,,,,,,8590550.0,,,,267534.02,,,10783413.83,,,,,,,,,,,,,,,,,149037300.04,,18500000.0,,,,,5927360.3,24363304.55,8666507.15,,,33754.84,3561212.2,,,1010730.92,,,,,,,,,300000.0,62362869.96,,,3500000.0,,,,,3500000.0,,,,,,,,,,,,,,,,,65862869.96,,,,,,83174430.08,83174430.08,149037300.04,,,,,,,,,,
20100630,300190.SZ,20101231,20101231,1,1,39700000.0,29288955.61,20733462.83,3406495.86,,39368535.69,,,42190516.13,11917265.22,7049664.35,,,45555574.57,,,,,,,,,,146081555.96,,,221242.63,,,,,1915168.67,6615716.42,,,,,15811530.46,,,,368448.51,,,24932106.69,,,,,,,,,,,,,,,,,171013662.65,,30000000.0,,,,,5587053.0,30384328.09,335650.0,,,504836.65,5480566.49,,,626129.98,,,,,,,,,,72918564.21,,,4000000.0,,,,966184.14,4966184.14,,,,,,,,,,,,,,,,,77884748.35,,,,,,93128914.3,93128914.3,171013662.65,,,,,,,,,,
20101231,300190.SZ,20110225,20110225,1,1,39700000.0,29288955.61,43470894.42,5932877.15,,76114546.18,,,68209841.32,9783790.65,20826103.52,,,69577424.08,,,,,,,,,,244511705.75,,,717548.3,,,,,2958011.12,20684012.27,,,,,15091353.2,,,,931479.23,,,40382404.12,,,,,,,,,,,,,,,,,284894109.87,,50000000.0,,,,,9049526.92,75428062.0,12378434.75,,,548317.34,7142750.04,,,1088107.5,,,,,,,,,,155635198.55,,,6200000.0,,,,4666184.14,10866184.14,,,,,,,,,,,,,,,,,166501382.69,,,,,,118392727.18,118392727.18,284894109.87,,,,,,,,,,
20110331,300190.SZ,20110422,20110422,1,1,53000000.0,740784503.33,52948111.59,5932877.15,,760937968.34,,,89216164.06,10053076.7,32051672.08,,,85336333.55,,,,,,,,,,977595214.73,,,630601.79,,,,,32659417.05,2806344.67,,,,,14718467.69,,,,948888.13,,,51763719.33,,,,,,,,,,,,,,,,,1029358934.06,,50000000.0,,,,,417429.0,94189731.44,9960278.67,,,810791.01,9579373.69,,,869654.04,,,,,,,,,,165827257.85,,,6200000.0,,,,4666184.14,10866184.14,,,,,,,,,,,,,,,,,176693441.99,,,,,,852665492.07,852665492.07,1029358934.06,,,,,,,,,,
20110630,300190.SZ,20110719,20110719,1,1,53000000.0,740784503.33,38597222.49,5932877.15,,672369588.34,,,103708359.89,11634001.95,18670865.19,,,116439912.7,,,,,,,,,,922822728.07,,,536972.72,,,,,32517210.16,6054866.45,,,,,14428787.31,,,,1270035.57,,,54807872.21,,,,,,,,,,,,,,,,,977630600.28,,20000000.0,,,,,1242693.0,87913300.65,10046119.68,,,946221.52,7301264.63,,,1000213.69,,,,,,,,,,128449813.17,,,6200000.0,,,,4666184.14,10866184.14,,,,,,,,,,,,,,,,,139315997.31,,,,,,838314602.97,838314602.97,977630600.28,,,,,,,,,,
20110930,300190.SZ,20111022,20111022,1,1,53000000.0,740784503.33,49365468.16,5932877.15,,653931541.8,,,98319225.78,11470944.14,21933506.01,,,136913113.63,,,,,,,,,,922568331.36,,,412905.08,,,,,32652085.82,17433381.47,,,,,14064971.03,,,,1265513.26,,,65828856.66,,,,,,,,,,,,,,,,,988397188.02,,20000000.0,,,,,5714431.75,88378819.95,5116974.62,,,1010301.9,6621352.29,,,1306274.73,,,,,,,,,,128148155.24,,,6200000.0,,,,4966184.14,11166184.14,,,,,,,,,,,,,,,,,139314339.38,,,,,,849082848.64,849082848.64,988397188.02,,,,,,,,,,
20111231,300190.SZ,20120310,20120310,1,1,53000000.0,740784503.33,59932733.42,10706414.82,,648642535.57,,500000.0,168387324.12,4585618.55,26497964.65,,,145953013.31,,,,,,,,,,994566456.2,,,280262.32,,,,,32158983.2,6500176.61,,,,,13745041.42,,,,2047931.0,,,54732394.55,,,,,,,,,,,,,,,,,1049298850.75,,20000000.0,,,,,17459118.85,104545165.3,12543197.13,,,1193368.1,15783197.25,,,1713953.93,,,,,,,,,,173238000.56,,,6500000.0,,,,5137198.62,11637198.62,,,,,,,,,,,,,,,,,184875199.18,,,,,,864423651.57,864423651.57,1049298850.75,,,,,,,,,,
20120331,300190.SZ,20120417,20120417,1,1,53000000.0,740784503.33,69987397.06,10706414.82,,609037482.2,,3300000.0,163863760.22,3147825.64,49033532.68,,,176998931.7,,,,,,,,,,1005381532.44,,,1040158.77,,,,,31586129.9,6500176.61,,,,,13368675.15,,,,2220256.13,,,54715396.56,,,,,,,,,,,,,,,,,1060096929.0,,20000000.0,,,,,26203495.82,104172173.89,18113729.88,,,1006435.34,3463154.24,,,732087.83,,,,,,,,,,173691077.0,,,6500000.0,,,,5427536.79,11927536.79,,,,,,,,,,,,,,,,,185618613.79,,,,,,874478315.21,874478315.21,1060096929.0,,,,,,,,,,
20120630,300190.SZ,20120731,20120731,1,1,97839000.0,722346360.33,71971321.27,10706414.82,0.0,522502612.47,0.0,2700000.0,202027796.84,17350631.57,50717293.49,0.0,0.0,203744573.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999042908.17,0.0,0.0,897076.04,0.0,,,0.0,31165599.17,7175218.01,0.0,0.0,0.0,0.0,19579231.02,0.0,0.0,0.0,3697852.1,0.0,0.0,62514976.34,,,,,,,,,,,,,,,,,1061557884.51,0.0,0.0,0.0,0.0,0.0,0.0,27257796.0,100731322.85,5881146.1,0.0,0.0,1191192.24,11031195.16,0.0,0.0,684260.78,,,,0.0,0.0,0.0,0.0,0.0,0.0,146776913.13,0.0,0.0,6500000.0,0.0,0.0,,5417874.96,11917874.96,,,,,,,,,,,,,,,,,158694788.09,0.0,0.0,0.0,,0.0,902863096.42,902863096.42,1061557884.51,,,,,,,,,,
20120930,300190.SZ,20121026,20121026,1,1,97839000.0,724301673.33,84176099.11,10706414.82,,518590951.61,,,198512469.1,17654279.4,39864877.05,,,171436849.8,,,,,,,,,,946059426.96,,,844005.91,,,,,31276515.2,20196883.01,,,,,68173514.62,,,,3911631.32,,,124402550.06,,,,,,,,,,,,,,,,,1070461977.02,,,,,,,26263698.3,95270443.3,4894689.85,,,1170366.12,12578644.66,,,443337.62,,,,,,,,,,140621179.85,,,6500000.0,,,,6317609.91,12817609.91,,,,,,,,,,,,,,,,,153438789.76,,,,,,917023187.26,917023187.26,1070461977.02,,,,,,,,,,
20121231,300190.SZ,20130418,20130418,1,1,97785000.0,732139883.33,105233092.41,17506454.71,,477513764.62,,100000.0,282525221.49,17187611.29,39662596.4,,,159089636.33,,,,,,,,,,976078830.13,,,25327385.94,,,,,37012114.04,23190569.12,,,,,66504836.17,,,,4038773.56,,,156073678.83,,,,,,,,,,,,,,,,,1132152508.96,,,,,,,26239845.18,107703908.33,15277264.39,,,1466660.23,21364738.94,,,1127713.36,,,,,,,,,838647.32,174018777.75,,,,,,,5469300.76,5469300.76,,,,,,,,,,,,,,,,,179488078.51,,,,,,952664430.45,952664430.45,1132152508.96,,,,,,,,,,
20130331,300190.SZ,20130425,20130425,1,1,97785000.0,734051905.33,115572046.12,17506454.71,,473133999.37,,100000.0,295072894.21,13407944.31,41112905.95,,,118705230.26,,,,,,,,,,941532974.1,,,35183445.0,,,,,36996585.28,28034284.39,,,,,65457829.77,,,,3544781.18,,,169216925.62,,,,,,,,,,,,,,,,,1110749899.72,,,,,,,24438052.41,82977681.47,14264148.74,,,1213055.28,15072595.77,,,1570673.64,,,,,,,,,828985.49,140365192.8,,,,,,,5469300.76,5469300.76,,,,,,,,,,,,,,,,,145834493.56,,,,,,964915406.16,964915406.16,1110749899.72,,,,,,,,,,
20130630,300190.SZ,20130815,20130815,1,1,156628800.0,677612207.96,99885838.73,17506454.71,,423317639.33,,,299102022.18,14013532.67,37418394.36,,,125212493.68,,,,,,,,,,899064082.22,,,26200400.55,,,,,36924462.82,55689235.96,,,,,64726572.35,,17174395.78,,3651123.98,,,204366191.44,,,,,,,,,,,,,,,,,1103430273.66,,,,,,,13988176.58,87597699.71,13871341.72,,,1253449.51,8314005.4,,11301120.0,1065981.02,,,,,,,,,819323.66,138211097.6,,,,,,,5469300.76,5469300.76,,,,,,,,,,,,,,,,,143680398.36,,,,,8116573.9,951633301.4,959749875.3,1103430273.66,,,,,,,,,,
20130930,300190.SZ,20131028,20131028,1,1,156628800.0,678467642.96,106816878.85,17506454.71,,285952237.54,,2227114.88,305794104.47,24953736.31,44123534.4,,,148049870.05,,,,,,,,,,811100597.65,,,40874750.01,,,,,36231875.43,134676136.11,,,,,63935669.26,,18380911.35,,4119954.69,,,298219296.85,,,,,,,,,,,,,,,,,1109319894.5,,,,,,,14757907.3,92587304.35,14351229.91,,,1481243.08,10011693.37,,,922809.18,,,,,,,,,609661.83,134721849.02,,,,,,,5469300.76,5469300.76,,,,,,,,,,,,,,,,,140191149.78,,,,,9708968.2,959419776.52,969128744.72,1109319894.5,,,,,,,,,,
