end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,603538.SH,20141128,20141128,1,1,90000000.0,139512860.75,128392403.15,5041876.63,,128495899.01,3374661.16,370000.0,45112509.99,16119228.13,2937906.08,,,124685809.93,,,,,,,,,4081698.58,325177712.88,,,,,,,,216504760.56,58770056.16,115003.66,,,,95661422.92,,,3750265.21,4709332.46,,5278000.0,384788840.97,,,,,,,,,,,,,,,,,709966553.85,,132960000.0,,,,,83564320.0,49134148.48,25712561.84,,,8556936.51,10708561.5,247170.17,,19402519.78,,,,,,,,,,330286218.28,,,350000.0,,843665.29,,16666.67,1210331.96,,,,,,,,,,,,,,,,,331496550.24,,,-743228.53,,16266091.61,362203912.0,378470003.61,709966553.85,,,,,,,,,,
20121231,603538.SH,20141128,20141128,1,1,90000000.0,172687295.98,158146802.12,3641962.53,,63739153.76,350500.0,,66426492.86,68281456.67,7222430.71,,3215075.95,156764764.98,,,,,,,,,4777847.14,370777722.07,,,,,,,,186587980.53,156694668.5,505180.76,,,,95189298.11,1400000.0,,3355723.33,3003073.2,,14067148.0,460803072.43,,,,,,,,,,,,,,,,,831580794.5,,202369950.0,,,,,53728271.8,89585366.49,6211247.57,,,11120535.24,9663681.42,292604.54,1247174.92,14348050.18,,,,,,,,,,388566882.16,,,350000.0,,87625.0,,,437625.0,,,,,,,,,,,,,,,,,389004507.16,,,-742020.83,,18842247.54,423734039.8,442576287.34,831580794.5,,,,,,,,,,
20131231,603538.SH,20141128,20141128,1,1,90000000.0,157764395.98,212196854.53,4454091.42,,119469487.38,,30000.0,42693853.55,10672327.92,1937586.34,,,156453633.76,,,,,,,,,7273917.89,338530806.84,,,,,,,,219792075.26,177551854.31,251275.37,,,,93292209.11,1700000.0,,8135890.0,2005897.0,,23426480.6,526155681.65,,,,,,,,,,,,,,,,,864686488.49,,164650000.0,,,,,75245180.0,81264177.72,26476366.8,,,14007659.74,11007886.28,271167.13,1960543.61,2010127.87,,,,,,,,,,376893109.15,,,350000.0,,,,,350000.0,,,,,,,,,,,,,,,,,377243109.15,,,-472845.61,,23500883.02,463942496.32,487443379.34,864686488.49,,,,,,,,,,
20140630,603538.SH,20141128,20141128,1,1,90000000.0,156822147.09,247585912.02,4454091.42,,77713079.52,,,40132020.85,160726402.74,1971546.47,,,162715978.13,,,,,,,,,5873439.03,449132466.74,,,84960000.0,,,,,201351448.85,33759005.62,258966.29,13841.7,,,38017841.4,1340000.0,,5419381.48,2650709.66,,10899562.6,378670757.6,,,,,,,,,,,,,,,,,827803224.34,,128000000.0,,,,5518990.0,63894850.0,79309713.37,5611695.6,,,8381939.31,9370737.73,181530.1,1960543.61,664521.56,,,,,,,,,,302894521.28,,,,,,,,,,,,,,,,,,,,,,,,,302894521.28,,,-450200.51,,26496753.04,498411950.02,524908703.06,827803224.34,,,,,,,,,,
20141231,603538.SH,20170316,20170316,1,1,90000000.0,156001130.37,285051244.12,4454091.42,,185052131.64,,600000.0,82639063.96,84525673.87,5966324.73,,,185711099.65,,,,,,,,,5760266.01,550254559.86,,,83907287.95,,,,,256063754.73,3227207.9,268460.34,,,,51104871.19,1340000.0,,4425516.41,3216461.93,,13077054.21,416630614.66,,,,,,,,,,,,,,,,,966885174.52,,159000000.0,,,,259145.0,99116550.0,107197577.95,6938853.15,,,13828727.69,10952414.1,270453.33,,582605.47,,,,,,,,,,398146326.69,,,,,,,,4398468.58,,,,,,,,,,,,,,,,,402544795.27,,,,,29297806.25,535042573.0,564340379.25,966885174.52,4398468.58,-463892.91,,,,,,,,
20151231,603538.SH,20170316,20170316,1,1,90000000.0,155513373.88,356633619.18,9704251.89,,99549638.43,,800000.0,24578950.6,11959177.5,4118268.34,,,163866257.95,,,,,,,,,9643518.54,314515811.36,,,149672734.27,,,,,256069213.78,3294033.38,1034756.45,,,,65324898.37,1243023.82,,3482631.42,3250783.0,,29755934.77,513128009.26,,,,,,,,,,,,,,,,,827643820.62,,30000000.0,,,,,62224289.6,56185057.5,5524181.27,,,15081381.34,5990519.0,34256.25,,1717902.92,,,,,,,,,,176757587.88,,,,,,,,5073878.52,,,,,,,,,,,,,,,,,181831466.4,,,,,34656973.91,611155380.31,645812354.22,827643820.62,5073878.52,-695864.64,,,,,,,,
20161231,603538.SH,20170316,20170316,1,1,90000000.0,155513373.88,434760746.9,10420560.22,,125160659.36,,280000.0,52813170.29,11158690.84,2572637.74,,14247.97,143472405.37,,,,,,,,,11247503.52,346719315.09,,,186565308.27,,,,,245917924.63,43271606.11,1025183.75,,,,104538509.51,4076683.26,,3127502.02,3524025.42,,16525593.48,608572336.45,,,,,,,,,,,,,,,,,955291651.54,,67000000.0,,,,,36418931.2,81630244.71,4019209.21,,,15428894.17,6637208.17,65588.33,,2398925.74,,,,,,,,,,213599001.53,,,,,,5595400.0,,10669278.52,,,,,,,,,,,,,,,,,224268280.05,,,,,40946196.98,690077174.51,731023371.49,955291651.54,5073878.52,-617506.49,,,,,,,,
20170331,603538.SH,20170425,20170425,1,1,120000000.0,521790678.93,452130653.91,10420560.22,,561670410.82,,1282500.0,49365456.85,11329476.56,12604630.63,,14833.39,134843088.85,,,,,,,,,8021579.24,779131976.34,,,184351643.67,,,,,238937006.95,57552468.67,3516912.38,,,,108707007.87,4893960.97,,2775664.31,4485147.82,,,605219812.64,,,,,,,,,,,,,,,,,1384351788.98,,92940000.0,,,,,51267292.0,64722613.59,2925652.9,,,8054894.45,3598351.27,,,2573347.3,,,,,,,,,,226082151.51,,4398468.58,5595400.0,,,,647799.39,10641667.97,,,,,,,,,,,,,,,,,236723819.48,,,,,43286076.44,1104341893.06,1147627969.5,1384351788.98,,,,,,,,,,
20170630,603538.SH,20170822,20170822,1,1,120000000.0,508013373.88,467590320.94,10420560.22,,527589904.33,,230000.0,72909850.75,14699755.22,3510175.71,,1844.48,144326409.87,,,,,,,,,48757018.77,812024959.13,,,185179223.47,,,,,237257556.38,83398957.29,1315365.3,,,,103041127.66,5220268.56,,2869509.06,3852666.64,,8563059.58,630697733.94,,,,,,,,,,,,,,,,,1442722693.07,,99645760.0,,,,,67051397.0,96368875.55,3631811.19,,,9226198.09,4037219.48,,,2783569.24,,,,,,,,,,282744830.55,,,5595400.0,,,,,10669278.52,,,,,,,,,,,,,,,,,293414109.07,,,,,43781609.23,1105526974.77,1149308584.0,1442722693.07,5073878.52,-497280.27,,,,,,,,
20170930,603538.SH,20171024,20171024,1,1,120000000.0,506963373.88,470356959.28,10420560.22,,304806969.25,,2553950.0,61233301.82,7973545.93,6339804.92,,,147495132.55,,,,,,,,,303260837.24,833663541.71,,,181933435.7,,,,,232693712.9,104039232.24,5730687.48,,,,102244931.99,7520065.25,,2751520.18,3530563.43,,4438014.27,644882163.44,,,,,,,,,,,,,,,,,1478545705.15,,140000000.0,,,,,67317599.0,88028956.62,3474196.48,,,10643664.44,3675400.61,,,3053168.44,,,,,,,,,,316192985.59,,,5595400.0,,,,,10669278.52,,,,,,,,,,,,,,,,,326862264.11,,,,,44463978.74,1107219462.3,1151683441.04,1478545705.15,5073878.52,-521431.08,,,,,,,,
