end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20041231,002133.SZ,20070411,20070411,1,1,186300000.0,12046748.38,15801355.66,5850998.7,,282929053.24,,,33950.48,114808264.29,42071300.0,,,1253471709.06,,,,,,,,,,1693314277.07,,,66760946.29,,,,,59346950.07,,,,,,,,,,24409130.07,,,180291653.14,,,,,,,,,,,,,,,,,1873605930.21,280000000.0,439000000.0,,,,,,20848896.2,540202402.33,,,4443080.4,28226671.9,,,103751379.05,1151441.34,,,,,,,200000000.0,,1337623871.22,,,,,,,,280000000.0,,,,,,,,,,,,,,,,,1617623871.22,,,,,35982956.25,219999102.74,255982058.99,1873605930.21,,,,,,,,,,
20041231,002133.SZ,20070411,20070411,1,1,186300000.0,12046748.38,15801355.66,5850998.7,,282929053.24,,,33950.48,114808264.29,42071300.0,,,1253471709.06,,,,,,,,,,1693314277.07,,,66760946.29,,,,,59346950.07,,,,,,,,,,24409130.07,,,180291653.14,,,,,,,,,,,,,,,,,1873605930.21,280000000.0,439000000.0,,,,,,20848896.2,540202402.33,,,4443080.4,28226671.9,,,103751379.05,1151441.34,,,,,,,200000000.0,,1337623871.22,,,,,,,,280000000.0,,,,,,,,,,,,,,,,,1617623871.22,,,,,35982956.25,219999102.74,255982058.99,1873605930.21,,,,,,,,,,
20051231,002133.SZ,20070411,20070411,1,1,186300000.0,15097780.32,77034365.99,20011570.77,,505127749.25,,,169367.92,9033106.61,5114714.07,,,1391537653.62,,,,,,,,,,1910982591.47,,,16974583.65,,,,,163886861.65,,,,,,926275.0,,,,29310048.2,,,249954530.54,,,,,,,,,,,,,,,,,2160937122.01,490000000.0,413500000.0,,,,,45000000.0,66727269.28,380389437.94,,,5445397.05,52548965.32,,1250000.0,126373484.56,2913244.62,,,,,,,150000000.0,,1244147798.77,,,,,4295351.7,,,494295351.7,,,,,,,,,,,,,,,,,1738443150.47,,,,,124050254.46,298443717.08,422493971.54,2160937122.01,,,,,,,,,,
20051231,002133.SZ,20070411,20070411,1,1,186300000.0,15097780.32,77034365.99,20011570.77,,505127749.25,,,169367.92,9033106.61,5114714.07,,,1391537653.62,,,,,,,,,,1910982591.47,,,16974583.65,,,,,163886861.65,,,,,,926275.0,,,,29310048.2,,,249954530.54,,,,,,,,,,,,,,,,,2160937122.01,490000000.0,413500000.0,,,,,45000000.0,66727269.28,380389437.94,,,5445397.05,52548965.32,,1250000.0,126373484.56,2913244.62,,,,,,,150000000.0,,1244147798.77,,,,,4295351.7,,,494295351.7,,,,,,,,,,,,,,,,,1738443150.47,,,,,124050254.46,298443717.08,422493971.54,2160937122.01,,,,,,,,,,
20061231,002133.SZ,20080223,20080223,1,1,186300000.0,15201399.32,140242856.72,30080593.73,,204160453.71,2200000.0,,1827501.06,27305506.78,322347.0,,,1798563540.99,,,,,,,,,,2034379349.54,,,52462862.0,124798551.62,,,,32212921.36,1068959.0,,,,,46901512.34,,,980944.85,67958300.32,,,326384051.49,,,,,,,,,,,,,,,,,2360763401.03,465000000.0,85000000.0,,,,,,46343776.45,799241019.87,,,7720693.2,54159889.27,1399475.0,,68622160.86,,,,,,,,350000000.0,0.0,1412487014.65,,,,,12768845.46,,,477768845.46,,,,,,,,,,,,,,,,,1890255860.11,,,,,98682691.15,371824849.77,470507540.92,2360763401.03,,,,,,,,,,
20061231,002133.SZ,20080223,20070411,1,1,186300000.0,15201399.32,140242856.72,30080593.73,,204160453.71,2200000.0,,1827501.06,27305506.78,322347.0,,,1798563540.99,,,,,,,,,,2034379349.54,,,52462862.0,124798551.62,,,,32212921.36,1068959.0,,,,,46901512.34,,,980944.85,67958300.32,,,326384051.49,,,,,,,,,,,,,,,,,2360763401.03,465000000.0,85000000.0,,,,,,46343776.45,799241019.87,,,7720693.2,54159889.27,1399475.0,,68622160.86,,,,,,,,350000000.0,0.0,1412487014.65,,,,,12768845.46,,,477768845.46,,,,,,,,,,,,,,,,,1890255860.11,,,,,98682691.15,371824849.77,470507540.92,2360763401.03,,,,,,,,,,
20070331,002133.SZ,20070426,20070426,1,1,186300000.0,14577402.61,133464973.22,30623085.57,,179555415.43,2326940.0,,1827501.06,67470867.61,1077974.72,,,1973543681.02,,,,,,,,,,2225802379.84,,,50841307.86,124126298.66,,,,32278134.98,,,,,,46568633.9,,,1356889.23,81822639.48,,,336993904.11,,,,,,,,,,,,,,,,,2562796283.95,260000000.0,65000000.0,,,,,,46076714.29,1008196902.12,,,8014997.92,13954391.91,,1250000.0,149173673.34,,,,,,,,535000000.0,,1826666679.58,,,,,13461757.13,,,273461757.13,,,,,,,,,,,,,,,,,2100128436.71,,,,,97702385.84,364965461.4,462667847.24,2562796283.95,,,,,,,,,,
20070630,002133.SZ,20070818,20070928,1,1,249300000.0,600511974.61,87419811.47,30623085.57,,1437463475.51,300000.0,,1827501.06,48012284.09,405916.88,,,2087957688.88,,,,,,,,,,3575966866.42,,,53825952.83,123377061.97,,,,32094968.04,180000.0,,,,,46256791.91,,,1425079.61,95244776.9,,,352404631.26,,,,,,,,,,,,,,,,,3928371497.68,970000000.0,180000000.0,,,,,,45051960.7,1318393629.67,,,4274835.95,-10907519.79,2002768.75,1250000.0,122711686.45,,,,,,,,175000000.0,,1837777361.73,,,,,19341060.32,,,989341060.32,,,,,,,,,,,,,,,,,2827118422.05,,,,,133398203.98,967854871.65,1101253075.63,3928371497.68,,,,,,,,,,
20070930,002133.SZ,20071031,20071031,1,1,249300000.0,600511974.61,148892991.28,30623085.57,,1374110155.76,2553480.0,,1827501.06,35979258.02,851133.9,,,2466319708.22,,,,,,,,,,3881641236.96,,,45773982.78,122627911.48,,,,31833984.89,756000.0,,,,,46021922.35,,,3401326.99,107663573.36,,,358078701.85,,,,,,,,,,,,,,,,,4239719938.81,1315000000.0,,,,,,,91588489.88,1357501933.42,,,4359426.22,40979827.45,2292800.0,1250000.0,81607791.86,,,,,,,,100000000.0,,1679580268.83,,,,,23144529.79,,,1338144529.79,,,,,,,,,,,,,,,,,3017724798.62,,,,,192667088.73,1029328051.46,1221995140.19,4239719938.81,,,,,,,,,,
20071231,002133.SZ,20080223,20080223,1,1,249300000.0,593071379.45,236925512.38,48347046.18,,1297547792.8,7338606.73,,19071121.66,25724032.76,47428244.18,,,2711884877.41,,,,,,,,,,4108994675.54,500000.0,,44994001.93,121801909.88,,,,27048870.21,,,,,,45434541.03,,,5740656.56,76029397.88,,,321549377.49,,,,,,,,,,,,,,,,,4430544053.03,1295000000.0,,,,,,,264044389.8,1179953896.47,,,1558474.28,85921316.08,2592462.5,,72356632.72,,,,,,,,130000000.0,0.0,1736427171.85,,,,,12488920.2,,,1307488920.2,,,,,,,,,,,,,,,,,3043916092.05,,,,,258984022.97,1127643938.01,1386627960.98,4430544053.03,,,,,,,,,,
