end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20030930,600891.SH,20031031,20031031,1,1,243564134.0,299572481.5,-210987492.91,42716142.75,,2420310.16,,,81520.22,336533231.9,,,,85636926.17,175040.38,2400.0,,,,,,,,424849428.83,,,61744642.9,,,,,369967480.31,9981747.25,,,,,86625.0,,,,,,,441780495.46,,,,,,,,,,,,,,,,,866629924.29,,389690000.0,,,,,,28037149.82,566160.06,,,-4419732.5,820592.11,,1005585.26,20123045.94,5941858.26,,,,,,,50000000.0,,491764658.95,,,,,,,,,,,,,,,,,,,,,,,,,491764658.95,,,,,,374865265.34,374865265.34,866629924.29,,,,,,,,,,
20031231,600891.SH,20040427,20050408,1,1,243564134.0,297232481.99,-342946807.64,42716142.75,,4089221.63,,,122412.48,313124086.13,171852.41,,,50895074.48,561735.83,2400.0,,,,,,,,368966782.96,,,24747404.26,,,,,356274616.51,,,,,,,,,,,,,381022020.77,,,,,,,,,,,,,,,,,749988803.73,,389690000.0,,,,,,27845305.49,586302.81,,,392996.49,2500832.96,,793750.0,21021632.77,15820322.01,,,,,,,50000000.0,,508651142.53,,,,5500000.0,,,,5500000.0,,,,,,,,,,,,,,,,,514151142.53,,,,-4814110.11,85820.21,235751840.99,235837661.2,749988803.73,,,,,,,,,,
20040331,600891.SH,20040429,20040429,1,1,243564134.0,297232481.99,-355986667.53,42716142.75,,5520156.99,,,-22541.07,311965088.85,,,,50410036.03,400478.48,2400.0,,,,,,,,368275619.28,,,24598389.22,,,,,350295702.54,,,,,,,,,,,,,374894091.76,,,,,,,,,,,,,,,,,743169711.04,,389690000.0,,,,,,24200685.28,274602.81,,,-1622227.94,4121880.81,,793750.0,22007474.43,25438510.8,,,,,,,50000000.0,,514904676.19,,,,5500000.0,,,,5500000.0,,,,,,,,,,,,,,,,,520404676.19,,,,-4868219.68,107163.32,222657871.53,222765034.85,743169711.04,,,,,,,,,,
20040630,600891.SH,20040810,20040810,1,1,243564134.0,295894148.21,-337379429.21,42716142.75,,21021059.94,,,18729.46,261552038.09,139339.27,,,50292986.96,247500.0,2400.0,,,,,,,,333274053.72,,,20667692.97,,,,,330801211.35,,,,,,,,,,,,,351468904.32,,,,,,,,,,,,,,,,,684742958.04,,299690000.0,,,,,,26445837.31,274602.81,,,1582016.58,4831511.19,,793750.0,29037254.33,26604156.29,,,,,,,50000000.0,,439259128.51,,,,5500000.0,,,,5500000.0,,,,,,,,,,,,,,,,,444759128.51,,,,-4884062.32,72896.1,239910933.43,239983829.53,684742958.04,,,,,,,,,,
20040930,600891.SH,20041023,20041023,1,1,243564134.0,295894893.11,-340628457.24,42716142.75,,35753632.23,,,42656.1,274885780.96,,,,48690610.2,99000.0,2400.0,,,,,,,,359474079.49,,,20667692.97,,,,,322443620.97,8801361.5,,,,,,,,,,,,351912675.44,,,,,,,,,,,,,,,,,711386754.93,,136690000.0,,,,,,22908838.47,,,,1671752.87,7454344.45,,793750.0,251133100.58,28527160.99,,,,,,,20000000.0,,469178947.36,,,,5500000.0,,,,5500000.0,,,,,,,,,,,,,,,,,474678947.36,,,,-4909575.73,70670.68,236637136.89,236707807.57,711386754.93,,,,,,,,,,
20041231,600891.SH,20050408,20050419,1,1,243564134.0,337529565.96,-335723160.95,42716142.75,,16873632.26,,,18729.46,202755498.94,303180.26,,,50497202.19,154407.5,2400.0,,,,,,,,270605050.61,,,20525838.36,,,,,440404616.58,8000000.0,,,,,129755720.94,,,,,,,598686175.88,,,,,,,,,,,,,,,,,869291226.49,,136690000.0,,,,,,43874307.96,,,,1571440.47,8491381.09,,793750.0,348983776.83,13952754.17,,,,,,,20000000.0,,574357410.52,,,,11738618.84,,,,11738618.84,,,,,,,,,,,,,,,,,586096029.36,,,,-4961323.66,69839.03,283125358.1,283195197.13,869291226.49,,,,,,,,,,
20050331,600891.SH,20050430,20050430,1,1,243564134.0,337531400.16,-338527978.04,42716142.75,,1393883.88,,,18729.46,203089771.44,303180.26,,,49172837.23,108085.25,2400.0,,,,,,,,254088887.52,,,18684094.75,,,,,435441453.44,15356059.06,,,,,128841975.08,,,,,,,598323582.33,,,,,,,,,,,,,,,,,852412469.85,,136690000.0,,,,,,35184341.98,,,,1359113.84,5932430.88,,793750.0,346835741.39,13599324.32,,,,,,,20000000.0,,560394702.41,,,,11738618.84,,,,11738618.84,,,,,,,,,,,,,,,,,572133321.25,,,,-5072450.03,67899.76,280211248.84,280279148.6,852412469.85,,,,,,,,,,
20050630,600891.SH,20050826,20050826,1,1,243564134.0,336475965.34,-355606428.3,42716142.75,,592163.48,,,18729.46,236647930.1,303270.26,,,48402964.5,61763.0,,,,,,,,,286026820.8,,,18684094.75,,,,,426202559.54,15671077.41,,,,,127928229.42,,,,,,,588485961.12,,,,,,,,,,,,,,,,,874512781.92,,136690000.0,,,,,,32775707.02,,,,1222276.47,4905630.68,,793750.0,384711500.4,13812685.24,,,,,,,20000000.0,,594911549.81,,,,17479133.84,,,,17479133.84,,,,,,,,,,,,,,,,,612390683.65,,,,-5092637.05,64921.53,262057176.74,262122098.27,874512781.92,,,,,,,,,,
20050930,600891.SH,20051020,20051020,1,1,243564134.0,336475965.34,-363516034.99,42716142.75,,3744469.48,,,18729.46,235160855.7,403180.26,,,48243638.44,177920.76,,,,,,,,,287748794.1,,,18684094.75,,,,,419086032.71,17062592.49,,,,,127014483.66,,,,,,,581847203.61,,,,,,,,,,,,,,,,,869595997.71,,136690000.0,,,,,,30773335.9,,,,1067770.02,3486880.32,,793750.0,386237958.3,15983658.88,,,,,,,20000000.0,,595033353.42,,,,20349391.34,,,,20349391.34,,,,,,,,,,,,,,,,,615382744.76,,,,-5100783.95,73829.8,254139423.15,254213252.95,869595997.71,,,,,,,,,,
20051231,600891.SH,20060426,20060426,1,1,243564134.0,46257673.48,-79844171.92,6095810.36,,10313501.76,,,18729.46,226578969.22,334243.04,,,36945104.01,172429.65,,,,,,,,,274362977.14,,,15342047.0,,,,,421838296.81,,,,,,126100737.9,,,,,,,563281081.71,,,,,,,,,,,,,,,,,837644058.85,,136690000.0,,,,,,31719695.84,,,,1157694.95,2390586.19,,793750.0,382949190.86,19956045.05,,,,,,,19800000.0,,595456962.89,,,,31460239.17,,,,31460239.17,,,,,,,,,,,,,,,,,626917202.06,,,,-5399635.72,53046.59,210673810.2,210726856.79,837644058.85,,,,,,,,,,
