end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,300451.SZ,20140627,20140627,1,1,51000000.0,57118040.75,98293838.6,10257192.73,,123047722.63,,1162000.0,100624161.32,21668396.07,8376054.26,,,20152093.7,,,,,,,,,,275030427.98,,,,,,,,40922135.62,,,,,,444558.0,,,124999.96,850401.11,,,42342094.69,,,,,,,,,,,,,,,,,317372522.67,,,,,,,6545265.5,44558532.16,14731844.71,,,5960949.28,15010044.69,,,7118814.25,,,,,,,,,,93925450.59,,,,,,,6778000.0,6778000.0,,,,,,,,,,,,,,,,,100703450.59,,,,,,216669072.08,216669072.08,317372522.67,,,,,,,,,,
20121231,300451.SZ,20150424,20150424,1,1,51000000.0,57034527.0,137473496.88,15127534.71,,137260313.46,,590756.31,138564143.81,21805560.98,2227689.35,,,20818923.46,,,,,,,,,1561580.82,322828968.19,2000000.0,,,,,,,40892584.49,,,,,,665036.69,,,,1698120.67,,,45255741.85,,,,,,,,,,,,,,,,,368084710.04,,,,,,,5759756.0,48337488.84,27296520.34,,,6049208.45,6409272.47,,,5076905.35,,,,,,,,,,98929151.45,,,,,,8520000.0,,8520000.0,,,,,,,,,,,,,,,,,107449151.45,,,,,,260635558.59,260635558.59,368084710.04,,,,,,,,,,
20131231,300451.SZ,20150424,20150424,1,1,51000000.0,57034527.0,178447818.85,19884918.83,,142552422.6,,,177198573.31,23467046.25,895308.95,,,13777137.22,,,,,,,,,,357890488.33,2000000.0,,722377.16,,,,,47569266.02,31420011.0,,,,,5837117.73,,,85629.14,2967283.05,,,90601684.1,,,,,,,,,,,,,,,,,448492172.43,,,,,,,1831524.0,64435108.96,26895398.8,,,8263570.73,20248015.36,,,7256303.68,,,,,,,,,,128929921.53,,,,,,12478000.0,,12478000.0,,,,,,,,,,,,,,,,,141407921.53,,,,,716986.22,306367264.68,307084250.9,448492172.43,,,,,,,,,,
20141231,300451.SZ,20150424,20150424,1,1,51000000.0,57414420.09,210769416.79,24939467.92,,168874691.81,,,180464419.94,19800306.0,3167417.07,,,25886647.98,,,,,,,,,,398193482.8,2000000.0,,4000000.0,4357610.36,,,,73771679.85,4970663.0,,,,,5262364.68,,,51377.42,3603657.43,,,98017352.74,,,,,,,,,,,,,,,,,496210835.54,,,,,,,7933988.0,56711330.52,37534311.44,,,9973180.0,16039521.56,,,6120529.81,,,,,,,,,,134312861.33,,,,,,17050000.0,,17050000.0,,,,,,,,,,,,,,,,,151362861.33,,,,,724669.41,344123304.8,344847974.21,496210835.54,,,,,,,,,,
20150331,300451.SZ,20150424,20150424,1,1,51000000.0,57414420.09,212993132.93,24939467.92,,35901059.68,,900000.0,207863661.56,22674323.96,4372195.3,,,32359004.01,,,,,,,,,57500000.0,361570244.51,2000000.0,,4000000.0,4302154.3,,,,73938138.69,16331814.51,,,,,5210057.15,,,42814.49,3603052.62,,,109428031.76,,,,,,,,,,,,,,,,,470998276.27,,,,,,,3991188.0,41129941.25,46525345.51,,,1200000.0,7007469.24,,,5620010.93,,,,,,,,,,105473954.93,,,,,,18499800.0,,18499800.0,,,,,,,,,,,,,,,,,123973754.93,,,,,677500.4,346347020.94,347024521.34,470998276.27,,,,,,,,,,
20150630,300451.SZ,20150825,20150825,1,1,68000000.0,240954420.09,218148226.37,24939467.92,,262799754.05,,471560.0,233475108.56,20775297.01,2131609.69,,,38302378.6,,34251.56,,,,,,,,557989959.47,2000000.0,,3238845.96,4246647.74,,,,75578021.98,32338046.85,,,,,5029094.74,,,,4190782.47,,,126621439.74,,,,,,,,,,,,,,,,,684611399.21,,,,,,,680000.0,59707982.32,28939692.61,,,1220000.0,12064923.73,,,8732176.24,,,,,,,,,,111344774.9,,,,,,20499800.0,,20499800.0,,,,,,,,,,,,,,,,,131844574.9,,,,,724709.93,552042114.38,552766824.31,684611399.21,,,,,,,,,,
20150930,300451.SZ,20151022,20151022,1,1,68000000.0,240954420.09,229953579.78,24939467.92,,227524226.66,,580000.0,225496336.38,32125846.32,6267334.05,,,47443581.33,,25688.63,,,,,,,,539463013.37,2000000.0,,4045425.43,4189632.38,,,,74213947.77,44335492.74,,,,,5132884.32,200076.69,,,4544826.54,,,138662285.87,,,,,,,,,,,,,,,,,678125299.24,,,,,,,,50638300.24,22861486.99,,,960218.53,12296490.29,,,6353961.98,,,,,,,,,,93110458.03,,,,,,20499800.0,,20499800.0,,,,,,,,,,,,,,,,,113610258.03,,,,,667573.42,563847467.79,564515041.21,678125299.24,,,,,,,,,,
20151231,300451.SZ,20160328,20160328,1,1,70067500.0,346872170.09,255143379.55,30247225.89,,334811457.75,,1597384.05,223301821.34,35012375.7,2866743.86,,,32556973.23,,,,,,,,,103005196.24,733151952.17,7000000.0,,1629806.14,4135685.12,,,,75586185.34,56928230.66,,,,,5017942.45,,,17125.7,4984414.83,,,155299390.24,,,,,,,,,,,,,,,,,888451342.41,,,,,,,3794835.5,72912676.05,54432052.16,,,9355169.64,16613089.26,,,110833135.35,,,,,,,,,,267940957.96,,,,,,21199800.0,,21199800.0,,,,,,,,,,,,,,,,,289140757.96,103747150.0,,,,727458.92,598583125.53,599310584.45,888451342.41,,,,,,,,,,
20160331,300451.SZ,20160426,20160426,1,1,70067500.0,359048860.09,255651893.31,30247225.89,,278934629.48,,1368376.05,240529531.91,41411432.79,3221395.83,,,34239643.8,,,,,,,,,76000000.0,675705009.86,12000000.0,,1562680.38,4080203.81,,,,75485731.09,67242357.36,,,,,7304156.13,,1121978.0,8562.77,5216182.83,,,174021852.37,,,,,,,,,,,,,,,,,849726862.23,,,,,,,2775000.0,43149473.8,46047390.68,,,1214969.65,10985385.0,,,107125979.49,,,,,,,,,,211298198.62,,,,,,25011800.0,,25011800.0,,,,,,,,,,,,,,,,,236309998.62,103747150.0,,,,2148534.32,611268329.29,613416863.61,849726862.23,,,,,,,,,,
20160630,300451.SZ,20160820,20160820,1,1,211003500.0,251186010.09,241537750.56,30247225.89,,282644325.25,,1729000.0,265561257.11,40734686.76,3240017.17,,,36183680.45,,,,,,,,,11658219.02,641751185.76,7000000.0,,6382248.82,4024722.5,,,,75501432.92,92787931.5,,,,,5955947.23,,1121978.0,835999.99,3847012.29,,36000000.0,233457273.25,,,,,,,,,,,,,,,,,875208459.01,,,,,,,1160000.0,44464146.76,43299085.46,,,1182741.25,13464628.75,,310125.01,133284230.45,,,,,,,,,,237164957.68,,,,,,25679800.0,,25679800.0,,,,,,,,,,,,,,,,,262844757.68,123684040.0,,,,2073254.79,610290446.54,612363701.33,875208459.01,,,,,,,,,,
