end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20030930,600730.SH,20031027,20031027,1,1,174600000.0,140427792.09,44467129.79,53168554.56,,330895412.03,500000.0,62314455.5,309932069.97,40718024.04,139821722.95,380192.47,,54575459.75,417930.88,,,,,,,,,944821437.48,,,184711741.1,,,,,93908742.56,63790746.97,,,,,36725541.6,,,1599402.48,,,,380736174.71,,,,,,,,,,,,,,,,,1325557612.19,1498926.67,231000000.0,,,,,420800321.68,166262401.13,45400837.12,,,728947.3,-5357199.22,,8904157.13,6799805.5,270000.0,,,,,,,15335320.93,,890144591.57,,43950.09,,,,,,1542876.76,,,,,,,,,,,,,,,,,891687468.33,,,,,21206667.42,412663476.44,433870143.86,1325557612.19,,,,,,,,,,
20031231,600730.SH,20040413,20040413,1,1,174600000.0,140498992.34,45603836.94,63187557.96,,389710430.6,2000000.0,186919066.18,223099410.71,32131207.04,18210133.01,380192.47,,41186302.72,145000.0,,,,,,,,,901755774.74,,,156198160.44,,,,,140888440.58,35540681.81,,,,,45235387.88,,,374954.61,,,,378237625.32,,,,,,,,,,,,,,,,,1279993400.06,19500000.0,201000000.0,,,,,359834346.6,213189061.59,7685625.42,,,850003.67,-308615.23,,801157.08,13169240.4,,,,,,,,15335320.93,,811556140.46,,10950.09,2120000.0,,,,,21630950.09,,,,,,,,,,,,,,,,,833187090.55,,,,,22915922.27,423890387.24,446806309.51,1279993400.06,,,,,,,,,,
20040331,600730.SH,20040427,20040427,1,1,174600000.0,140498992.34,49599254.2,63187557.96,,251674290.02,500000.0,91293.68,383765799.37,33652262.01,109410234.94,380192.47,,131944546.69,441145.76,,,,,,,,,919247292.78,,,143603396.33,,,,,140146573.94,36293326.78,,,,,45331587.0,,,306288.81,,,,365681172.86,,,,,,,,,,,,,,,,,1284928465.64,19500000.0,216000000.0,,,,,277620752.2,296041005.48,29499473.74,,,861303.03,-14698553.29,,611157.08,6079161.56,12244.89,,,,,,,,,812026544.69,,,2120000.0,,,,,21620000.0,,,,,,,,,,,,,,,,,833646544.69,,,,,23396116.45,427885804.5,451281920.95,1284928465.64,,,,,,,,,,
20040630,600730.SH,20040821,20040821,1,1,174600000.0,140498992.34,57895098.12,63187557.96,,217542501.7,3500000.0,185000.56,378716328.58,29877913.93,94963126.62,380192.47,,61202717.66,69899.31,,,,,,,,,790471527.92,,,143377060.3,,,,,149697665.14,37687533.57,,,,,44014758.87,,,250411.21,,,,375027429.09,,,,,,,,,,,,,,,,,1165498957.01,19500000.0,198000000.0,,,,,209240752.2,244333986.19,26595133.85,,,1052068.68,-8157315.42,,581157.08,11773950.52,,,,,,,,,,683419733.1,,,2870000.0,,,,,22370000.0,,,,,,,,,,,,,,,,,705789733.1,,,,,23527575.49,436181648.42,459709223.91,1165498957.01,,,,,,,,,,
20040930,600730.SH,20041027,20041027,1,1,244440001.0,70658991.34,71065380.73,63187557.96,,220279212.56,3800000.0,4167990.0,429298971.59,60635417.19,143859005.79,380192.47,,45551914.82,7000.0,,,,,,,,,911368234.26,,,127628295.06,,,,,131198247.79,37624820.79,,,,,31556698.56,,,206775.95,,,,328214838.15,,,,,,,,,,,,,,,,,1239583072.41,,178000000.0,,,,,187000000.0,337869322.25,38035513.94,,,1107371.82,-5048532.61,,576157.08,26820195.66,,,,,,,,,,764360028.14,,,3115000.0,,,,,3115000.0,,,,,,,,,,,,,,,,,767475028.14,,,,,22756113.24,449351931.03,472108044.27,1239583072.41,,,,,,,,,,
20041231,600730.SH,20050312,20050312,1,1,244440001.0,70658991.34,70719926.58,75890939.27,,185427476.7,4595756.7,137070703.63,439895036.89,29294333.27,57475037.36,380192.47,,29700594.9,,,,,,,,,,888354426.69,,,177950943.32,,,,,129263712.24,39113506.69,,,,,30135196.14,,,,,,,376463358.39,,,,,,,,,,,,,,,,,1264817785.08,,188000000.0,,,,,192000000.0,350887750.03,14684041.71,,,1360493.19,4284330.68,,516157.08,21635829.12,,,,,,,,,,773368601.81,,,5340200.0,,,,,5340200.0,,,,,,,,,,,,,,,,,778708801.81,,,,,24399125.08,461709858.19,486108983.27,1264817785.08,,,,,,,,,,
20050331,600730.SH,20050423,20050423,1,1,244440001.0,70658991.34,73964815.15,75890939.27,,96019260.59,4895756.7,27568471.0,396599057.97,29045139.31,109862243.68,380192.47,,21890543.28,,,,,,,,,,691205997.38,,,179408296.87,,,,,122545765.58,37991242.54,,,,,28865088.54,,,,,,,368810393.53,,,,,,,,,,,,,,,,,1060016390.91,,135000000.0,,,,,87000000.0,330212383.76,6287780.77,,,721306.01,-274960.38,,516157.08,10648434.14,90000.0,,,,,,,,,570201101.38,,,5384940.0,,,,,5384940.0,,,,,,,,,,,,,,,,,575586041.38,,,,,19475602.77,464954746.76,484430349.53,1060016390.91,,,,,,,,,,
20050630,600730.SH,20050830,20050830,1,1,244440001.0,70658991.34,84028082.67,75890939.27,,102390719.63,4935556.7,80153923.05,405753185.79,36858443.87,61577689.96,380192.47,,22570164.58,4125.0,,,,,,,,,721544955.95,,,190341515.69,,,,,116754543.79,41256955.8,,,,,27594980.96,,,60000.0,,,,376007996.24,,,,,,,,,,,,,,,,,1097552952.19,,115000000.0,,,,,152000000.0,293671226.77,20829733.65,,,1133454.02,-355813.6,,516157.08,13262259.37,80000.0,,,,,,,,,596137017.29,,,5934940.0,,,,,5934940.0,,,,,,,,,,,,,,,,,602071957.29,,,,,20462980.62,475018014.28,495480994.9,1097552952.19,,,,,,,,,,
20050930,600730.SH,20051022,20051022,1,1,244440001.0,70658991.34,92142067.22,75890939.27,,136031294.79,4538500.0,26195556.0,427505659.63,165308993.28,51100356.79,380192.47,,15208258.9,4125.0,,,,,,,,,832498748.83,,,192060236.86,,,,,112671088.07,54855030.19,,,,,26324873.55,,,,,,,385911228.67,,,,,,,,,,,,,,,,,1218409977.5,,80000000.0,,,,,199500000.0,358797920.65,37066149.65,,,1187692.98,970663.0,,516157.08,30233712.15,48207.0,,,,,,,,,708320502.51,,,6107940.0,,,,,6107940.0,,,,,,,,,,,,,,,,,714428442.51,,,,,20849536.16,483131998.83,503981534.99,1218409977.5,,,,,,,,,,
20051231,600730.SH,20060415,20060415,1,1,244440001.0,70658991.34,97819887.33,83508732.88,,216383150.81,4832970.0,335000000.0,296812607.45,23806120.63,6949680.65,380192.47,,157993611.45,111800.0,,,,,,,,,1048929675.05,,,229722922.43,,,,,112360991.01,104052866.5,,,,,25054765.78,,,,,,,471191545.72,,,,,,,,,,,,,,,,,1520121220.77,,353000000.0,,,,,167158013.76,321839153.31,84752383.95,,,1506377.16,2061222.4,,516157.08,48897095.24,,,,,,,,20000000.0,,999730402.9,,,2720585.0,,,,,2720585.0,,,,,,,,,,,,,,,,,1002450987.9,,,,,21242620.32,496427612.55,517670232.87,1520121220.77,,,,,,,,,,
