end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,603021.SH,20150121,20150121,1,1,79000000.0,44473958.65,251313736.82,13046498.66,,47222213.31,,15315555.0,119505271.5,1409050.44,15754829.39,,,144953976.47,,,,,,,,,,344160896.11,,,,,,,,525935875.72,23730194.5,32515.76,,,,92455711.77,,,,5564227.83,,35833813.03,683552338.61,,,,,,,,,,,,,,,,,1027713234.72,34375000.0,283000000.0,,,,1171800.0,,137351680.96,31231967.83,,,497070.02,-1128191.36,,,41491725.75,,,,,,,,25000000.0,,518616053.2,,,,,,41035970.6,,75410970.6,,,,,,,,,,,,,,,,,594027023.8,,,,,45852016.79,387834194.13,433686210.92,1027713234.72,,,,,,,,,,
20121231,603021.SH,20150403,20150403,1,1,79000000.0,44473958.65,277070584.2,14858937.67,,65864590.98,,18428398.46,160888392.29,1705273.05,8638222.51,,,197241929.96,,,,,,,,,,452766807.25,,,,,,,,527310949.06,23372532.8,,,,,127342918.15,,,,6299550.7,,68778750.12,753104700.83,,,,,,,,,,,,,,,,,1205871508.08,35775000.0,394000000.0,,,,1234600.0,8000000.0,193830069.8,19981187.81,,,894060.19,2407692.75,969233.79,,18215381.71,,,,,,,,27500000.0,,667032226.05,,,,,,36086819.26,,71861819.26,,,,,,,,,,,,,,,,,738894045.31,,,,,51573982.25,415403480.52,466977462.77,1205871508.08,,,,,,,,,,
20131231,603021.SH,20150403,20150403,1,1,79000000.0,44473958.65,316219553.85,17105174.0,,102994049.63,,27889502.17,147828630.28,5552263.85,12341998.94,,,168916772.29,,,,,,,,,68921.23,465592138.39,,,,,,,,485644690.9,109330260.79,,,,,144275883.08,,,,5704782.01,,143497515.64,888453132.42,,,,,,,,,,,,,,,,,1354045270.81,44450000.0,492000000.0,,,,584879.12,17000000.0,189629074.97,18076780.58,,,792188.04,11186161.49,1168021.0,,17744035.21,,,,,,,,14450000.0,,762631140.41,,,,,,31137667.92,,75587667.92,,,,,,,,,,,,,,,,,838218808.33,,,,,59027775.98,456798686.5,515826462.48,1354045270.81,,,,,,,,,,
20140930,603021.SH,20150121,20150121,1,1,79000000.0,44473958.65,335148235.88,17105174.0,,77840653.97,,2113329.45,178548614.96,9197826.54,39680194.99,,,162866393.75,,,,,,,,,7136158.55,477383172.21,,,,,,,,502245462.45,233164944.16,,,,,147454467.94,,,3888911.53,6199672.06,,164280380.88,1057233839.02,,,,,,,,,,,,,,,,,1534617011.23,103231485.72,483820950.0,,,,212176.4,46289180.0,186966205.24,18416898.08,,,801658.19,6829802.95,1135538.61,932000.0,18626956.0,,,,,,,,34801632.18,,798832997.65,,46908764.03,,,,48535773.48,,198676023.23,,,,,,,,,,,,,,,,,997509020.88,,,,,61380621.82,475727368.53,537107990.35,1534617011.23,,,,,,,,,,
20141231,603021.SH,20150403,20150403,1,1,79000000.0,44473958.65,339424369.57,20173615.6,,67225562.92,,17507927.05,145084476.94,7730926.45,21374431.8,,,159860488.96,,,,,,,,,8041300.35,426825114.47,,,,,,,,488043570.91,256707187.68,,,,,190859828.34,,,3525064.1,6014486.29,,148155324.58,1093305461.9,,,,,,,,,,,,,,,,,1520130576.37,113184691.45,470897500.0,,,,297479.78,7900000.0,171139979.71,21615432.52,,,739980.24,8092609.5,1331348.27,852000.0,20682347.93,,,,,,,,53820978.96,15000000.0,772369656.91,,40443395.42,,,,48163792.83,,201791879.7,,,,,,,,,,,,,,,,,974161536.61,,,,,62897095.94,483071943.82,545969039.76,1520130576.37,,,,,,,,,,
20150331,603021.SH,20150429,20150429,1,1,79000000.0,44473958.65,330865108.17,20173615.6,,45662383.21,,6738171.91,146164007.69,8869533.11,36236267.3,,,173018087.67,,,,,,,,,4854186.53,421542637.42,,,,,,,,463770204.69,280581400.51,,,,,189752556.45,,,5074361.29,5490822.6,,177142002.79,1121811348.33,,,,,,,,,,,,,,,,,1543353985.75,136721883.56,474340000.0,,,,297479.78,24650000.0,176385244.86,23106506.89,,,753021.18,9415826.68,1285221.56,3052000.0,17192592.28,,,,,,,,47712300.83,15000000.0,793190194.06,,29489514.22,0.0,0.0,0.0,46346971.0,0.0,212558368.78,,,,,,,,,,,,,,,,,1005748562.84,,,,,63092740.49,474512682.42,537605422.91,1543353985.75,,,,,,,,,,
20150630,603021.SH,20150826,20150826,1,1,105400000.0,211486658.65,351759548.47,20173615.6,,167513212.63,,6039574.74,167576158.07,8326683.55,31585785.23,,,160078663.1,,,,,,,,,4066155.53,545186232.85,,,,,,,,480342592.58,341775094.18,,,,,188645283.56,,,3911087.24,5980332.82,,148107305.78,1168761696.16,,,,,,,,,,,,,,,,,1713947929.01,26172150.51,528340000.0,,,,,44400000.0,196693622.56,20790206.88,,,719756.67,10894002.25,838475.95,2200000.0,17349938.56,,,,,,,,26809079.04,15000000.0,864035081.91,,26639412.18,,,,44277228.58,,97088791.27,,,,,,,,,,,,,,,,,961123873.18,,,,,64004233.11,688819822.72,752824055.83,1713947929.01,,,,,,,,,,
20150930,603021.SH,20151027,20151027,1,1,105400000.0,211486658.65,366382662.32,20173615.6,,136878520.75,,4805786.63,209296860.82,7831361.33,33440215.11,,,153622844.67,,,,,,,,,3455635.75,549331225.06,,,,,,,,471617777.91,354752072.42,,,,,187571067.22,,,2990378.8,6350591.47,,254485636.68,1277767524.5,,,,,,,,,,,,,,,,,1827098749.56,26172150.51,627500000.0,,,,,26150000.0,223147687.55,20201044.27,,,737783.47,12732697.34,891491.22,,16938337.14,,,,,,,,30216601.96,15000000.0,973515642.95,,16692162.07,,,,42207486.16,,85071798.74,,,,,,,,,,,,,,,,,1058587441.69,,,,,65068371.3,703442936.57,768511307.87,1827098749.56,,,,,,,,,,
20151231,603021.SH,20160408,20160408,1,1,105400000.0,210455966.54,370057433.72,23826913.42,,129073820.79,,18124995.77,159150898.39,9567152.83,26819423.74,,,170538524.29,,,,,,,,,4609833.19,517884649.0,,,,,,,,500246298.83,420169427.59,,,,,188528970.84,,,3283970.37,6056354.28,,201366703.91,1319651725.82,,,,,,,,,,,,,,,,,1837536374.82,30000000.0,615260000.0,,,,,29700000.0,207524705.95,21264954.54,,,670485.94,9187393.56,1136836.99,,17297852.92,,,,,,,,64947237.77,15000000.0,981989467.67,,28563797.45,,,,39884823.12,,98448620.57,,,,,,,,,,,,,,,,,1080438088.24,,,,,47357972.9,709740313.68,757098286.58,1837536374.82,,,,,,,,,,
20160331,603021.SH,20160428,20160428,1,1,105400000.0,210455966.54,378941513.4,23826913.42,,113026820.46,,10904330.1,186355974.88,19477821.3,58774785.74,,,185406612.05,,,,,,,,,4850776.48,578797121.01,,,,,,,,501596819.42,462191171.94,,,,,208175650.42,,,3890767.78,6359257.12,,237647176.75,1419860843.43,,,,,,,,,,,,,,,,,1998657964.44,60000000.0,649260000.0,,,,,50160000.0,254255349.61,20665774.43,,,638673.78,12948212.32,1390008.35,,17985956.87,,,,,,,,71984523.57,0.0,1079288498.93,,53041873.84,,,,37815080.7,,150856954.54,,,,,,,,,,,,,,,,,1230145453.47,,,,,49888117.61,718624393.36,768512510.97,1998657964.44,,,,,,,,,,
