end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20081231,601163.SH,20120112,20120112,1,1,600000000.0,25241021.12,1057593185.76,230402889.83,,312817209.22,,638156354.68,335625372.45,13394000.23,160665352.7,,,1171293088.34,,,,,,,,,,2631951377.62,,,2300107.65,,,,,2538040605.49,769983271.41,,,,,67593687.39,,,3230796.36,36222214.84,,,3417370683.14,,,,,,,,,,,,,,,,,6049322060.76,952519000.0,969901297.78,,,,,298495164.75,984576588.59,125733020.34,,,6806589.2,102414102.92,,32167925.0,186097840.03,,,,,,,,460000000.0,,3166192528.61,,,,,,,,952519000.0,,,,,,,,,,,,,,,,,4118711528.61,,,,,17373435.44,1913237096.71,1930610532.15,6049322060.76,,,,,,,,,,
20091231,601163.SH,20120112,20120112,1,1,600000000.0,25241021.12,1438891151.45,260565922.11,,504764801.39,,625043870.84,477318851.69,29585097.37,278711097.84,,,901355098.96,,,,,,,,,,2816778818.09,,,2300107.65,,,,,3061126726.16,497197983.62,,,,,128093074.1,,,2717223.84,40512544.09,,,3731947659.46,,,,,,,,,,,,,,,,,6548726477.55,1163424500.0,260793000.0,,,,,70370025.41,1582732984.15,360109261.49,,,4939432.62,-9994039.59,,19710688.2,180077450.8,,,,,,,,548292000.0,,3017030803.08,,,,,,,15000000.0,1178424500.0,,,,,,,,,,,,,,,,,4195455303.08,,,,,28573079.79,2324698094.68,2353271174.47,6548726477.55,,,,,,,,,,
20101231,601163.SH,20120112,20120112,1,1,600000000.0,25241021.12,1532860622.56,293924425.99,,277392714.19,,695732447.12,489483626.22,16321882.41,331898557.09,,,1522787041.45,,,,,,,,,,3333616268.48,,,2300107.65,,,,,3204830086.03,613035596.21,,,,,138420722.65,,,2203651.32,46442263.53,,,4007232427.39,,,,,,,,,,,,,,,,,7340848695.87,801000000.0,419207304.83,,,,,499138099.3,1727152785.91,278855908.64,,,3350780.49,-48470737.43,,30610705.05,195423434.85,,,,,,,,919252500.0,,4024520781.64,,,,,,,15000000.0,816000000.0,,,,,,,,,,,,,,,,,4840520781.64,,,,,48301844.56,2452026069.67,2500327914.23,7340848695.87,,,,,,,,,,
20110630,601163.SH,20120112,20120112,1,1,600000000.0,18694148.16,1569936204.31,339894926.56,,413255059.49,,711639812.78,412023249.74,14063133.36,364586177.58,,,2151867042.03,,,,,,,,,970528.59,4068405003.57,,,,,,,,3223811097.22,522277716.24,,,,,154446203.09,6489743.8,,1946865.06,46105518.81,,,3955077144.22,,,,,,,,,,,,,,,,,8023482147.79,851000000.0,650727177.21,,,,,676212341.69,2048194808.06,326941171.6,,,12498588.39,-89030684.49,,71156963.2,117321895.9,,,,,,,,809252500.0,,4623274761.56,,,500000.0,,,,15000000.0,866500000.0,,,,,,,,,,,,,,,,,5489774761.56,,,,,5182107.19,2528525279.04,2533707386.23,8023482147.79,,,,,,,,,,
20111231,601163.SH,20140627,20140627,1,1,600000000.0,39265827.36,1637191799.69,353645596.04,,442664826.6,,490295561.36,391380616.68,5329545.1,72952466.65,,,1668763522.34,,,,,,,,,135141801.86,3206528340.59,,,,3968800.05,,,,3431184242.36,358274380.33,,,,,280228592.18,,,1690078.8,32523407.01,,,4107869500.73,,,,,,,,,,,,,,,,,7314397841.32,1189411952.95,695837382.37,,,,,509998440.81,1509889211.63,319290383.32,,,15882638.23,36639318.49,,,212092446.53,,,,,,,,166470400.0,,3466100221.38,,,,,,,29016843.0,1218428795.95,,,,,,,,,,,,,,,,,4684529017.33,,,-179780.36,,-54618.74,2629923442.73,2629868823.99,7314397841.32,,,,,,,,,,
20120331,601163.SH,20120428,20120428,1,1,600000000.0,39265827.36,1775053889.25,354990446.7,,634206910.92,,710285060.74,506767531.14,4559655.7,107091038.74,,,1503741764.38,,,,,,,,,,3466651961.62,,,,3936255.15,,,,3399165795.82,341235367.76,,,,,279512856.43,,,1570019.0,30632897.45,,,4056053191.61,,,,,,,,,,,,,,,,,7522705153.23,1135294305.9,401381424.18,,,,,371868573.69,1681092739.99,315023755.87,,,22252325.47,-22721039.85,6700000.0,,151712443.79,,,,,,,,166470400.0,,3093780623.14,495875000.0,,,,,,28641843.0,1659811148.9,,,,,,,,,,,,,,,,,4753591772.04,,,-185453.91,,-11328.2,2769124709.39,2769113381.19,7522705153.23,,,,,,,,,,
20120630,601163.SH,20120830,20120830,1,1,600000000.0,39265827.36,1447998109.81,353645596.04,,453446797.08,,629147158.81,456389095.47,4796102.95,153684809.98,,,1477304327.53,,,,,,,,,,3174768291.82,,,,3903710.25,,,,3361038830.04,352856259.59,,,,,277639533.79,,,1466625.86,30525753.65,,,4027430713.18,,,,,,,,,,,,,,,,,7202199005.0,919176470.65,366292999.26,,,,,399414695.73,1607074548.99,181556981.09,,,8940607.55,-37582700.4,15816407.68,207846850.0,189861602.38,,,,,,,,378470588.2,,3317692580.48,496250000.0,,,,,,28266843.0,1443693313.65,,,,,,,,,,,,,,,,,4761385894.13,,,-160402.61,,63980.27,2440749130.6,2440813110.87,7202199005.0,,,,,,,,,,
20120930,601163.SH,20121030,20121030,1,1,600000000.0,39265827.36,1561456634.36,353645596.04,,883527837.52,,532151645.79,461049145.25,7063996.09,129592007.19,,,1291321277.36,,,,,,,,,,3304705909.2,,,,3871165.35,,,,3259403398.48,398022457.03,,,,,287950702.15,,,1363232.72,30409794.27,,,3981020750.0,,,,,,,,,,,,,,,,,7285726659.2,916058823.8,176293559.83,,,,,404560884.06,1651916115.68,194950221.7,,,14239073.41,-47670907.09,25573083.12,207846850.0,286726611.34,,,,,,,,376470588.0,,3290906080.05,496500000.0,,,,,,27891843.0,1440450666.8,,,,,,,,,,,,,,,,,4731356746.85,,,-147605.31,,149459.91,2554220452.44,2554369912.35,7285726659.2,,,,,,,,,,
20121231,601163.SH,20150608,20150608,1,1,600000000.0,39265827.36,1659547220.49,413673941.13,,868476531.39,,302538158.1,410245259.27,15927912.27,120632489.88,,,1417855340.42,,,,,,,,,78851391.94,3214527083.27,,,,3838620.46,,,,3223676597.75,343114806.09,,,,,290927517.5,5632510.0,,1259839.58,33021310.42,,,3901471201.8,,,,,,,,,,,,,,,,,7115998285.07,619941176.55,40000000.0,,,,212651.16,390461497.52,1597920055.93,228169721.28,,,14959197.4,37302650.0,39582326.26,,220972938.16,,,,,,,,668470588.2,,3238051625.91,497000000.0,,,,,48846074.0,,1165787250.55,,,,,,,,,,,,,,,,,4403838876.46,,,-160791.92,,-166788.45,2712326197.06,2712159408.61,7115998285.07,,,,,,,,,,
20130331,601163.SH,20130423,20130423,1,1,600000000.0,39265827.36,1782011495.38,413673941.13,,1108430189.32,,617986014.72,439403605.04,17994376.06,145946749.75,,,1398658421.36,,,,,,,,,,3728419356.25,,,,3806075.56,,,,3118081033.08,362393424.87,,,,,290830367.86,9066595.36,,1173071.48,33023004.57,,,3818373572.78,,,,,,,,,,,,,,,,,7546792929.03,595823529.5,40000000.0,,,,977651.16,507839638.04,1742432607.22,373106672.6,,,30615510.0,-25136430.69,10545826.26,,222178764.47,,,,,,,,667470588.2,,3570030827.26,497375000.0,,,,,,48471074.0,1141669603.5,,,,,,,,,,,,,,,,,4711700430.76,,,-88129.22,,229363.62,2834863134.65,2835092498.27,7546792929.03,,,,,,,,,,
