ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002476.SZ,20110630,16.38,1.4461,1.4461,,51.8964,50.3911,3.4005,5.7205,5.5079,18000.0,4500.0,4500.0,294840.0,73710.0
002477.SZ,20110630,31.98,4.0239,4.0239,,69.4383,58.9488,5.4826,12.5023,11.5559,26700.0,6700.0,6700.0,853866.0,214266.0
002478.SZ,20110630,15.16,2.0342,2.0342,,33.1391,31.8463,2.7845,2.1071,1.97,40010.0,6950.0,6950.0,606551.6,105362.0
002479.SZ,20110630,17.31,1.9719,1.9719,,53.5683,50.3011,4.2333,8.1453,7.56,42800.0,10800.0,10800.0,740868.0,186948.0
002480.SZ,20110630,29.96,2.1458,2.1458,,58.8507,43.903,4.4318,6.0085,4.5764,28000.0,7000.0,7000.0,838880.0,209720.0
002481.SZ,20110630,27.86,2.032,2.032,,62.2089,57.7858,4.4846,9.0248,8.0436,12000.0,3000.0,3000.0,334320.0,83580.0
002482.SZ,20110630,30.19,1.6216,1.6216,,45.0764,40.4973,3.8062,2.3012,2.1209,32000.0,8000.0,8000.0,966080.0,241520.0
002483.SZ,20110630,14.2,1.1919,1.1919,,27.8129,29.2312,2.7443,3.9113,3.7354,36000.0,9000.0,9000.0,511200.0,127800.0
002484.SZ,20110630,23.81,1.7502,1.7502,,44.2744,41.3774,3.2167,4.6888,4.3836,16000.0,4000.0,4000.0,380960.0,95240.0
002485.SZ,20110630,22.2,2.3212,2.3212,,30.9097,27.5805,2.4763,4.4274,4.3037,20000.0,5000.0,5000.0,444000.0,111000.0
002486.SZ,20110630,14.7,1.0364,1.0364,,49.7119,43.3504,3.4669,4.4592,3.9338,20800.0,5200.0,5200.0,305760.0,76440.0
300071.SZ,20110630,12.75,1.1417,1.1417,,39.4926,38.2959,3.1116,2.3749,2.0303,10351.0544,2600.0,2600.0,131975.9436,33150.0
300072.SZ,20110630,13.63,2.589,2.589,,46.1182,41.4702,2.5309,6.164,5.7372,19454.0,9078.84,9078.84,265158.02,123744.5892
300073.SZ,20110630,15.7,2.3206,4.3165,,72.5394,79.6982,3.0126,2.9679,2.8906,16000.0,9520.759,5118.482,251200.0,149475.9163
300074.SZ,20110630,27.84,2.3865,2.3865,,57.5129,55.9253,3.5677,26.9201,25.8772,10000.0,4488.0625,4488.0625,278400.0,124947.66
