ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002322.SZ,20131231,13.44,1.3889,2.3303,,35.6605,27.6665,3.227,11.0984,10.4389,28252.0,25706.614,15321.6522,379706.88,345496.8922
600789.SH,20131231,4.89,1.606,2.6363,,,,1.939,1.2156,1.2915,58157.5475,58157.5475,35427.5511,284390.4073,284390.4073
600767.SH,20131231,5.32,1.0222,1.4405,,52.637,80.5558,4.8974,3.4616,2.5617,34101.0182,34091.0182,24190.1348,181417.4168,181364.2168
600233.SH,20131231,9.36,1.0325,1.7231,,20.0565,23.1045,1.5313,1.8039,1.9293,16500.0,16500.0,9887.0,154440.0,154440.0
002231.SZ,20131231,6.41,5.5039,6.8586,,44.9255,200.7987,3.3798,5.7495,6.3907,35680.0,18998.5,15246.0,228708.8,121780.385
600795.SH,20131231,2.35,0.222,0.4691,,8.017,5.3014,1.0727,0.7271,0.6896,1722989.3705,1539503.1321,728665.2942,4049025.0207,3617832.3604
601818.SH,20131231,2.66,0.1495,0.3844,,5.2179,4.6944,0.8181,2.0545,1.9142,4627679.0,3985059.0,1550390.1207,12309626.14,10600256.94
300260.SZ,20131231,14.56,7.8728,7.8728,,100.68,297.2404,2.2981,4.514,3.39,10005.0,2967.5625,2967.5625,145672.8,43207.71
002049.SZ,20131231,49.38,3.9338,3.9338,,106.0508,67.3488,6.6025,25.63,19.3325,30340.8984,9343.5295,9343.5295,1498233.563,461383.4867
600877.SH,20131231,3.32,0.8164,1.1183,,154.7364,,8.9435,1.203,1.4483,68728.204,68728.204,50171.5867,228177.6373,228177.6373
600468.SH,20131231,9.58,0.2901,0.7848,,149.4921,233.8514,7.4972,6.2578,5.7926,45619.2,45619.2,16863.2619,437031.936,437031.936
300217.SZ,20131231,18.85,1.8135,1.8233,,39.1074,52.4417,3.5367,5.6394,5.2064,19773.6,7771.5663,7729.5469,372732.36,146494.0248
000565.SZ,20131231,7.7,0.7503,1.2619,,22.1297,17.5624,2.2529,2.5617,2.4113,17343.6888,17343.6888,10312.8295,133546.4038,133546.4038
600864.SH,20131231,9.92,0.521,0.9235,,19.3353,10.8075,1.7395,5.5609,5.1432,54637.8196,54637.8196,30820.3372,542007.1704,542007.1704
