ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600230.SH,20160831,12.54,0.9651,1.8565,,,,3.3192,2.0558,1.8795,29418.8216,29418.8216,15294.0056,368912.0229,368912.0229
600237.SH,20160831,7.68,3.2748,3.934,,309.4175,,3.0942,7.2291,7.6798,56436.9565,56436.9565,46980.8285,433435.8259,433435.8259
002428.SZ,20160831,15.23,1.0488,1.5163,,162.8813,,6.4575,24.7311,27.3713,65312.0,64238.6318,44432.3918,994701.76,978354.3623
600007.SH,20160831,22.37,0.116,0.5995,,35.9034,32.1882,3.8676,9.9208,9.7073,100728.2534,100728.2534,19492.2293,2253291.0286,2253291.0286
000756.SZ,20160831,13.83,7.5657,15.5291,,76.1433,61.3626,3.3313,1.7583,1.7341,45731.283,30730.3905,14971.6142,632463.6439,425001.3006
300068.SZ,20160831,22.09,0.8124,1.1788,,85.2152,62.582,5.5028,3.3619,2.8624,78426.855,58113.6911,40050.6182,1732449.227,1283731.4364
002646.SZ,20160831,20.25,0.5642,1.6136,,39.4462,46.4961,3.7742,6.682,6.669,45000.0,45000.0,15735.0,911250.0,911250.0
601369.SH,20160831,6.99,0.2979,0.8325,,31.9463,33.1387,1.9189,2.7135,2.9095,163877.0233,163877.0233,58646.4447,1145500.3929,1145500.3929
002518.SZ,20160831,21.86,0.4583,1.3056,,41.713,36.4378,5.4656,6.3784,5.8975,44540.202,42302.2904,14849.7779,973648.8157,924728.0681
600597.SH,20160831,14.37,0.8485,1.8702,,42.2734,38.6144,3.7621,0.9128,0.9031,123063.6739,122430.2009,55545.0343,1768424.9939,1759321.9869
603515.SH,20160831,46.1,45.0408,45.0408,,61.2767,61.2767,9.5142,5.9778,5.9778,57947.9104,5800.0,5800.0,2671398.6694,267380.0
601818.SH,20160831,3.93,0.0958,0.2482,,6.2127,6.1713,0.9149,1.9692,1.9394,4667909.5,3981035.95,1536626.9402,18344884.335,15645471.2835
002166.SZ,20160831,11.69,2.3726,2.6549,,67.8867,55.7793,6.3798,9.9361,9.3766,43728.1362,34899.0346,31188.5079,511181.9122,407969.7145
000529.SZ,20160831,9.41,0.6975,1.5419,,73.3054,70.3631,4.6543,2.8506,2.8642,58379.033,56719.7793,25658.9518,549346.7005,533733.1232
600841.SH,20160831,14.64,0.8055,3.9867,,136.5323,148.3429,3.6383,5.8656,5.4824,86668.983,52189.253,10544.0,1268833.9111,764050.6639
300295.SZ,20160831,30.52,1.521,2.185,,46.3947,45.6804,6.0035,9.138,8.9519,19206.0,17408.5536,12118.0525,586167.12,531309.0559
000835.SZ,20160831,14.7,2.0458,2.3726,,261.2445,,13.2051,13.4395,13.3376,32676.0374,30289.5,26117.8736,480337.7498,445255.65
300126.SZ,20160831,10.28,4.1829,6.1457,,410.1063,,3.034,5.6522,6.2793,30633.84,21047.2979,14325.4947,314915.8752,216366.2224
600827.SH,20160831,13.32,0.3303,0.7367,,18.6326,27.4933,1.4603,0.4829,0.4854,178416.8117,154277.7555,69158.0761,2376511.9318,2054979.7033
300378.SZ,20160831,29.91,1.5177,3.2076,,675.569,822.6943,6.683,7.7241,7.4908,26343.9943,14534.5238,6877.1267,787948.8695,434727.6069
000708.SZ,20160831,12.39,0.7732,1.8466,,20.5929,20.0831,1.557,0.8985,0.8647,44940.848,44940.848,18817.0,556817.1067,556817.1067
603399.SH,20160831,9.83,3.1205,6.7523,,,,2.7299,3.0401,3.6215,49925.0649,49925.0649,23072.6044,490763.388,490763.388
603288.SH,20160831,31.46,0.3228,0.3228,,33.9247,32.0027,9.8582,7.5381,7.2046,270624.6,26946.0,26946.0,8513849.916,847721.16
