ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002085.SZ,20070731,9.21,4.963,5.4593,,45.6805,53.9798,3.3567,1.7164,1.5516,28435.0,8800.0,8000.0,261886.35,81048.0
000417.SZ,20070731,11.3,6.7008,10.9261,,87.6466,66.1881,5.7703,1.2747,1.2159,36901.7539,23060.2823,14142.4682,416989.8191,260581.19
000426.SZ,20070731,8.03,3.0128,3.9374,,184.0239,211.8522,2.3318,6.0559,5.8618,38067.6518,20072.517,15359.1513,305683.244,161182.3115
000876.SZ,20070731,18.73,4.1329,4.1329,,53.808,54.8647,5.9187,3.305,3.2815,63058.45,30494.8989,30494.8989,1181084.7685,571169.4564
002074.SZ,20070731,16.53,5.7032,6.8438,,53.6475,47.3452,4.4046,4.8837,4.3353,8280.0,2880.0,2400.0,136868.4,47606.4
600238.SH,20070731,15.79,6.0451,6.0451,,67.3143,68.7376,4.8166,1.9351,2.638,16600.0,11577.5529,11577.5529,262114.0,182809.5603
600398.SH,20070731,11.79,5.278,6.8188,,33.9773,28.217,2.5145,2.8627,2.6902,28376.5653,20847.6459,16136.964,334559.7049,245793.7452
600488.SH,20070731,7.37,5.1862,7.8202,,88.8822,104.8722,3.9112,6.589,7.1057,54288.9973,28868.0624,19145.0068,400109.9101,212757.6199
600627.SH,20070731,27.58,2.8501,2.8501,,25.492,25.3737,7.3781,5.9968,5.6587,51796.5452,5100.0003,5100.0003,1428548.7166,140658.0083
600895.SH,20070731,21.84,1.7941,1.7941,,163.1901,103.8243,10.325,20.4111,39.9334,121566.9,58248.5588,58248.5588,2655021.096,1272148.5242
600896.SH,20070731,16.04,4.0459,4.7377,,45.2017,41.9064,6.5097,9.9314,10.8461,44716.5979,32424.0979,27689.6655,717254.2303,520082.5303
601872.SH,20070731,11.27,3.3965,3.3965,,43.8459,45.5448,4.5082,15.8071,15.8639,343339.7679,85500.0,85500.0,3869439.1842,963585.0
002118.SZ,20070731,24.08,5.8359,7.2949,,55.1733,53.0714,5.8115,13.1766,12.9404,6752.3,1690.0,1352.0,162595.384,40695.2
600165.SH,20070731,7.49,5.8982,6.8408,,,,3.0675,1.6924,1.6552,19395.351,14074.753,12135.2178,145271.179,105419.9
600338.SH,20070731,7.92,5.5142,5.5142,,1165.3579,,,3.2882,1.7553,15833.3333,6250.0,6250.0,125399.9997,49500.0
601003.SH,20070731,20.99,11.5357,28.8393,,39.4409,30.1322,7.1211,1.8317,1.8056,142377.4,21400.0,8560.0,2988501.626,449186.0
000816.SZ,20070731,8.39,8.2388,9.0464,,222.109,61.9404,4.0718,2.8114,2.7672,56400.0,31641.502,28816.7846,473196.0,265472.2018
000869.SZ,20070731,65.49,1.8082,2.3507,,87.5287,70.5701,19.1839,15.9332,14.7001,52728.0,8306.688,6389.76,3453156.72,544004.9971
000960.SZ,20070731,43.77,3.3238,3.3238,,114.021,72.7878,13.115,4.6971,4.0819,53685.6,25711.0581,25711.0581,2349818.712,1125373.013
002111.SZ,20070731,36.77,3.5425,4.4281,,83.9392,72.4847,10.0345,12.7496,11.2247,8470.0,2120.0,1696.0,311441.9,77952.4
002112.SZ,20070731,23.62,8.8321,8.8321,,69.0657,74.3745,5.1326,2.4856,2.444,8000.0,1999.94,1999.94,188960.0,47238.5828
600000.SH,20070731,40.25,0.6523,1.5965,,52.2764,47.779,6.8852,9.261,6.0236,435488.2697,326060.8265,133222.3042,17528402.8554,13123948.2666
000633.SZ,20070731,10.64,4.6957,5.6348,,63.6117,94.0652,281.4692,19.2506,35.0676,38510.6373,16653.3333,13877.7778,409753.1809,177191.4663
002015.SZ,20070731,14.62,8.6885,9.7176,,47.8205,41.0605,4.9799,2.422,2.1918,10064.0,6960.8014,6223.6114,147135.68,101766.9165
600383.SH,20070731,44.56,0.524,0.524,,78.7885,79.55,4.9714,10.4913,10.2089,83907.6923,42750.0,42750.0,3738926.7689,1904940.0
600029.SH,20070731,12.96,2.4854,2.4854,,271.2409,95.2762,5.7717,1.1996,1.1451,437417.8,100000.0,100000.0,5668934.688,1296000.0
600202.SH,20070731,18.0,4.4491,4.4491,,41.1153,27.0279,7.6188,5.2163,4.6029,24573.12,13101.088,13101.088,442316.16,235819.584
600207.SH,20070731,5.89,4.3974,4.3974,,,,1.9774,1.1612,1.2521,44000.0,24120.0,24120.0,259160.0,142066.8
600546.SH,20070731,15.49,4.6287,5.4197,,380.9793,1431.6345,7.4113,2.3456,2.3881,30000.0,17116.3507,14618.1806,464700.0,265132.2723
600077.SH,20070731,7.74,3.936,3.936,,88.4579,99.9397,3.834,2.4451,2.4304,15911.8417,7884.0017,7884.0017,123157.6548,61022.1732
600198.SH,20070731,21.27,2.7084,3.2903,,,,27.7304,4.3196,4.3014,43898.64,26921.153,22160.0825,933724.0728,572612.9243
600258.SH,20070731,46.66,1.0529,1.0529,,135.1274,107.2253,12.4674,7.3578,6.7873,23140.0,9100.0,9100.0,1079712.4,424606.0
600587.SH,20070731,17.32,8.0933,8.7508,,84.166,78.4928,3.1186,3.4825,3.5334,10338.0,5711.02,5281.92,179054.16,98914.8664
600693.SH,20070731,22.59,1.21,1.21,,73.4237,62.9381,7.1799,3.3691,3.3312,13200.869,7953.1135,7953.1135,298207.6307,179660.834
