ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002085.SZ,20061130,7.88,17.3434,17.3434,,37.0807,37.0807,2.71,1.9581,1.9581,25850.0,6400.0,6400.0,203698.0,50432.0
600211.SH,20061130,15.63,1.1476,1.1476,,,,4.9375,2.7513,2.5829,12260.0,4500.0,4500.0,191623.8,70335.0
600416.SH,20061130,9.8,5.6475,5.6475,,38.0314,32.7403,2.1966,1.2938,1.1171,23500.0,9825.0,9825.0,230300.0,96285.0
600448.SH,20061130,2.46,2.1413,2.1413,,93.625,38.505,1.2629,0.4911,0.4518,31980.0,16830.0,16830.0,78670.8,41401.8
000155.SZ,20061130,4.61,2.491,2.491,,9.2373,15.4156,1.3008,1.331,1.4207,47000.0,17160.0,17160.0,216670.0,79107.6
600112.SH,20061130,3.89,2.9086,2.9086,,40.7479,68.1462,2.3067,3.1374,2.8116,19869.096,7869.096,7869.096,77290.7834,30610.7834
000407.SZ,20061130,3.73,4.0553,4.0553,,61.5815,47.0361,2.1893,1.2114,1.355,35672.0904,24210.2599,24210.2599,133056.8972,90304.2694
000690.SZ,20061130,11.85,3.8799,3.8799,,38.5578,13.1372,4.5752,5.5409,3.2208,27436.5,12827.7733,12827.7733,325122.525,152009.1136
000739.SZ,20061130,5.48,7.0014,7.0014,,18.2541,17.85,2.0197,0.7714,0.7095,14574.923,9217.4025,9217.4025,79870.578,50511.3657
000850.SZ,20061130,3.67,4.8121,4.8121,,42.8268,38.1067,2.22,2.0844,1.8662,62911.0006,33681.5204,33681.5204,230883.3722,123611.1799
000979.SZ,20061130,2.02,1.9899,1.9899,,,,,0.8865,0.7498,12400.0,6998.8625,6998.8625,25048.0,14137.7023
600008.SH,20061130,5.36,1.9753,1.9753,,24.488,27.5889,2.6247,25.0413,12.3656,220000.0,78000.0,78000.0,1179200.0,418080.0
600085.SH,20061130,15.88,4.0435,4.0435,,22.8803,26.9224,2.8265,2.645,2.8945,43402.1898,19425.2385,19425.2385,689226.774,308472.7874
600106.SH,20061130,4.77,2.8037,3.1531,,17.7883,16.2153,1.2649,6.2811,6.0535,31000.0,13967.792,12420.0,147870.0,66626.3678
600326.SH,20061130,5.6,5.1379,5.1379,,31.615,35.7165,2.248,2.5997,2.4625,18000.0,9216.0,9216.0,100800.0,51609.6
600336.SH,20061130,3.17,2.0664,2.0664,,,,1.1281,0.5566,1.0098,34103.6,12780.0,12780.0,108108.412,40512.6
600900.SH,20061130,7.99,1.5366,1.6378,,19.5922,20.2284,2.8256,9.0105,9.2325,818673.76,323738.76,303738.7652,6541203.3424,2586672.6924
600984.SH,20061130,3.26,3.8404,3.8404,,,,1.2501,1.1503,1.3777,14155.6,5520.0,5520.0,46147.256,17995.2
600991.SH,20061130,4.13,2.2225,2.6931,,82.5797,110.2532,0.8365,0.3865,0.4043,40067.03,10764.0,8883.106,165476.8339,44455.32
000039.SZ,20061130,15.7,3.8984,3.8984,,13.0503,15.7972,3.2622,1.1251,1.141,221866.3376,66576.5996,66576.5996,3483301.5003,1045252.6137
000058.SZ,20061130,3.04,2.441,2.441,,,,1.865,1.3139,1.2352,78479.901,12679.9312,12679.9312,238578.899,38546.9908
600122.SH,20061130,6.82,2.3933,2.3933,,146.2432,120.2484,2.083,0.6279,0.5024,31920.0,16848.0,16848.0,217694.4,114903.36
600200.SH,20061130,3.09,3.2604,3.2604,,55.0159,92.4456,2.2023,1.3467,1.1303,62370.0,42221.25,42221.25,192723.3,130463.6625
600704.SH,20061130,4.5,2.5734,2.5734,,30.4798,26.0877,1.5089,0.4026,0.3953,37475.2068,22531.3701,22531.3701,168638.4306,101391.1655
600769.SH,20061130,3.38,4.4683,4.4683,,195.3043,207.2793,1.6292,1.4519,1.4661,37497.72,13606.008,13606.008,126742.2936,45988.307
