ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600489.SH,20160531,9.68,1.3006,2.6021,,386.7527,259.41,3.3643,0.9013,0.9636,345113.7189,294322.8797,147105.4712,3340700.799,2849045.4755
600237.SH,20160531,6.76,5.0524,6.0693,,272.3518,349.3343,2.6628,6.3631,6.7094,56436.9565,56436.9565,46980.8285,381513.8259,381513.8259
002465.SZ,20160531,11.65,1.5843,2.0101,,43.1307,42.8611,4.04,6.5671,6.4253,214575.1654,183693.8097,144779.8221,2499800.6769,2140032.883
002428.SZ,20160531,14.74,2.9377,4.3742,,157.6409,437.2628,6.1473,23.9354,22.9063,65312.0,64238.6318,43143.2853,962698.88,946877.4327
600007.SH,20160531,17.86,0.5178,2.6756,,28.6649,27.5923,3.0877,7.9207,7.84,100728.2534,100728.2534,19492.2293,1799006.6057,1799006.6057
000756.SZ,20160531,10.66,1.343,2.7566,,58.6904,54.7136,2.5827,1.3553,1.3533,45731.283,30730.3905,14971.6142,487495.4768,327585.9627
300068.SZ,20160531,19.54,5.5453,6.2651,,58.1463,50.0292,3.8094,2.294,2.0587,60498.0,43676.8159,38659.2975,1182130.92,853444.9827
002646.SZ,20160531,20.08,3.2748,9.3655,,39.115,41.8933,3.6295,6.6259,6.7755,45000.0,45000.0,15735.0,903600.0,903600.0
601369.SH,20160531,6.38,0.607,1.6962,,29.1585,29.1774,1.6808,2.4767,2.4895,163877.0233,163877.0233,58646.4447,1045535.4087,1045535.4087
002518.SZ,20160531,23.3,2.2595,6.4366,,44.4608,41.8181,6.0498,6.7985,6.517,44540.202,42302.2903,14849.7778,1037786.7066,985643.364
600597.SH,20160531,12.21,1.0048,2.2148,,35.9192,34.266,3.2094,0.7756,0.7755,123063.6739,122430.2009,55545.0343,1502607.4583,1494872.753
601818.SH,20160531,3.71,0.3836,0.9842,,5.8649,5.8475,0.8156,1.859,1.8338,4667909.5,3981035.95,1551682.0837,17317944.245,14769643.3745
002166.SZ,20160531,10.99,2.6999,3.0211,,63.8217,54.2668,6.0786,9.3411,8.6182,43728.1362,34899.0346,31188.5079,480572.2168,383540.3903
000529.SZ,20160531,8.31,1.3888,3.0699,,64.7362,64.1646,4.2047,2.5173,2.4863,58379.033,56719.7793,25658.9518,485129.7642,471341.366
600841.SH,20160531,13.91,1.0233,5.0651,,129.7243,158.1427,3.4544,5.5731,5.5389,86668.983,52189.253,10544.0,1205565.5535,725952.5092
300295.SZ,20160531,32.65,6.127,9.0819,,49.6326,50.446,6.6456,9.7758,9.6801,19206.0,15299.217,10321.5299,627075.9,499519.4351
300126.SZ,20160531,11.17,6.0482,8.8776,,446.766,,3.2849,6.1575,6.5486,30713.2,21090.3504,14368.5472,343066.444,235579.214
600827.SH,20160531,12.47,0.7458,1.6637,,16.8406,23.5919,1.4094,0.4364,0.4372,172249.5752,154277.7555,69158.0761,2147952.2027,1923843.6111
300378.SZ,20160531,36.02,3.6281,7.8215,,619.9584,352.0316,6.4536,7.0883,6.9147,20074.611,11180.4029,5186.2075,723087.4882,402718.1125
000708.SZ,20160531,10.89,1.2698,3.0326,,18.0998,18.3063,1.3767,0.7897,0.8043,44940.848,44940.848,18817.0,489405.8347,489405.8347
603399.SH,20160531,13.21,8.6565,20.7665,,,,3.68,4.0854,4.4861,49925.0649,35470.4,14785.7942,659510.1073,468563.984
