ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002225.SZ,20120131,9.6,4.8744,5.6463,,49.6178,57.1589,5.7145,4.4044,3.7,73046.5083,15893.6503,13721.031,701246.4797,152579.0429
002226.SZ,20120131,12.69,2.0656,3.7135,,69.1681,36.1284,2.3553,15.4878,6.0413,39563.9496,12292.2214,6837.5783,502066.5204,155988.2896
002227.SZ,20120131,19.48,0.4963,1.9595,,78.6197,92.4355,3.5332,11.6113,12.2772,10857.695,10857.695,2750.0,211507.8986,211507.8986
002228.SZ,20120131,5.41,0.1391,0.3255,,26.4347,25.697,2.2126,1.236,0.9929,34750.4,34750.4,14851.96,187999.664,187999.664
002229.SZ,20120131,13.87,0.7837,1.41,,44.1887,38.5486,2.7643,7.7157,6.2521,15694.0,7146.9513,3972.2013,217675.78,99128.2145
601678.SH,20120131,12.37,1.1255,1.4631,,24.2061,13.0087,2.2938,2.284,1.8107,66000.0,21450.0,16500.0,816420.0,265336.5
601688.SH,20120131,8.33,0.4838,0.6094,,13.6197,25.9053,1.4035,5.2414,7.5148,560000.0,177152.5221,140647.6678,4664800.0,1475680.5091
601699.SH,20120131,24.27,0.5035,1.3982,,16.2501,13.917,3.861,2.6063,2.369,230108.4,230108.4,82857.8038,5584730.868,5584730.868
002389.SZ,20120131,24.2,2.0613,2.0613,,31.9947,31.9947,4.0319,8.1643,8.1643,13400.0,3400.0,3400.0,324280.0,82280.0
002390.SZ,20120131,10.05,0.4747,0.7729,,46.2076,44.4514,1.807,5.4756,5.1272,17360.0,9317.0,5721.9002,174468.0,93635.85
002391.SZ,20120131,13.31,0.3438,0.3438,,25.6792,25.0152,1.6865,3.6252,2.9504,20575.36,5200.0,5200.0,273858.0416,69212.0
002392.SZ,20120131,8.8,0.6012,0.6895,,44.473,43.104,2.5521,6.7137,5.5213,54000.0,15482.88,13500.0,475200.0,136249.344
002393.SZ,20120131,30.88,0.3875,0.4611,,27.7008,18.3304,2.0493,7.6347,7.3486,18245.4992,8267.228,6947.1585,563421.0153,255292.0006
000949.SZ,20120131,3.58,0.4806,0.8323,,20.2706,23.9148,1.5786,0.8338,0.696,82922.1502,82905.022,47868.7836,296861.2977,296799.9788
000950.SZ,20120131,4.77,0.4772,1.2483,,21.583,36.575,1.2195,1.3744,1.1167,59879.9235,53054.9235,20283.3813,285627.2351,253071.9851
000951.SZ,20120131,13.7,0.3083,0.8511,,8.542,16.6292,1.5266,0.1988,0.2136,41942.55,41942.55,15193.2921,574612.935,574612.935
000952.SZ,20120131,6.7,0.3899,0.4593,,120.6348,96.9841,2.0487,3.4893,3.4925,25170.5513,25167.2095,21362.7612,168642.6937,168620.3037
000953.SZ,20120131,4.41,1.0604,1.8392,,237.5051,43.9303,2.6252,2.1721,1.7852,29405.9437,29399.6698,16950.3109,129680.2117,129652.5438
000955.SZ,20120131,4.4,0.3382,0.3384,,436.0311,206.2123,5.8992,6.1826,6.1507,29315.0,24669.8675,24651.2452,128986.0,108547.417
000957.SZ,20120131,7.82,0.7163,0.9151,,47.1384,34.9197,3.0518,0.929,0.7586,23850.495,23847.4561,18666.0208,186510.8709,186487.1067
000958.SZ,20120131,3.34,2.1157,2.1157,,36.2001,,,0.7536,0.8989,29948.5,19670.9588,19670.9588,100027.99,65701.0024
000959.SZ,20120131,2.87,0.5114,0.5655,,24.3484,39.2113,1.0999,0.3051,0.5332,296652.6057,120615.0119,109062.8729,851392.9784,346165.0842
