ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002118.SZ,20081231,13.65,23.9179,54.4395,,34.6004,26.7839,4.5776,9.7219,7.3232,12154.14,3846.602,1690.0,165904.011,52506.1173
002119.SZ,20081231,4.17,5.3558,12.0072,,14.9764,24.2046,1.5126,1.1533,1.0332,19420.0,11691.601,5215.042,80981.4,48753.9762
000990.SZ,20081231,5.95,3.3127,4.1274,,31.5044,34.3714,1.3097,0.8135,0.7024,26998.75,18388.5884,14758.7759,160642.5625,109412.101
000993.SZ,20081231,3.41,0.7496,0.7562,,59.2525,46.3535,0.9551,4.8817,4.1691,37300.0,17453.0,17300.0,127193.0,59514.73
000995.SZ,20081231,3.54,4.0924,5.1278,,,,2.112,6.7228,7.3723,17740.8,10131.4755,8085.6907,62802.432,35865.4233
000996.SZ,20081231,15.03,5.3182,6.4629,,499.5505,543.9586,8.861,30.9863,39.2404,23000.0,15130.0,12450.1505,345690.0,227403.9
000997.SZ,20081231,3.3,0.8553,1.7162,,17.3472,26.9541,1.9689,1.7363,1.3825,45240.0,44930.3742,22391.289,149292.0,148270.2349
000998.SZ,20081231,15.18,3.9941,7.0074,,77.545,51.5171,4.1679,5.3722,3.9002,25200.0,18859.88,10750.0,382536.0,286292.9784
600126.SH,20081231,3.86,0.9927,1.66,,9.0925,7.0032,0.8672,0.1989,0.1378,83893.875,37693.9875,22542.0,323830.3575,145498.7918
600127.SH,20081231,4.66,3.271,3.4038,,202.594,,3.6398,2.4884,2.1774,54445.9617,43220.3067,41533.1342,253718.1815,201406.6292
600128.SH,20081231,11.1,2.8392,3.0853,,79.8495,66.4477,2.2901,1.225,1.2125,24676.75,14021.7965,12903.3029,273911.925,155641.9412
600129.SH,20081231,5.34,2.1511,3.4501,,27.5752,43.9631,1.4258,0.3979,0.3903,32838.0,20026.2006,12486.2617,175354.92,106939.9112
600130.SH,20081231,2.44,3.0593,3.0762,,,,2.642,0.4102,0.6464,76800.0,43820.16,43580.16,187392.0,106921.1904
600131.SH,20081231,3.49,1.3166,1.7374,,13.4117,,2.5106,2.2413,3.1116,50412.5155,31221.046,23659.1689,175939.6791,108961.4505
600132.SH,20081231,13.06,2.7886,4.4843,,39.6826,37.0413,6.0412,3.228,3.0102,48397.1198,29177.9496,18144.7,632066.3846,381064.0218
600133.SH,20081231,3.46,2.7252,3.7182,,37.6147,16.2078,1.1052,3.4614,2.5333,27559.22,15479.141,11345.258,95354.9012,53557.8279
600135.SH,20081231,3.41,1.8549,2.4113,,30.2695,,1.1921,1.3608,1.5426,34200.0,16380.0,12600.0,116622.0,55855.8
600136.SH,20081231,3.44,0.5799,0.8291,,13.2343,15.2086,5.6499,2.2719,3.1532,10444.4,7735.2371,5410.7473,35928.736,26609.2156
600137.SH,20081231,8.75,4.0089,4.3582,,2.0732,,6.2734,4.6594,3.5103,7081.7588,2952.2233,2715.6379,61965.3895,25831.9539
600771.SH,20081231,2.82,1.6718,1.8578,,,,,1.2943,1.2962,24380.8438,15924.5522,14330.2699,68753.9795,44907.2372
600774.SH,20081231,3.02,2.3811,2.4324,,13.0586,13.0303,1.1317,0.9568,0.899,17457.5386,11857.2844,11607.3596,52721.7666,35808.9989
600323.SH,20081231,7.98,1.1537,1.1537,,23.2956,21.4647,2.33,5.2513,5.0896,27106.8419,19437.6109,19437.6109,216312.5984,155112.135
600325.SH,20081231,9.3,0.5166,0.5166,,20.9425,13.6998,1.6401,3.5086,2.5545,81704.562,61395.3532,61395.3532,759852.4266,570976.7848
600326.SH,20081231,4.05,1.8806,2.8601,,39.0163,43.9075,2.0005,2.7126,2.1569,45600.0,28032.0,18432.0,184680.0,113529.6
600327.SH,20081231,5.55,1.3015,1.4498,,21.5366,17.0008,2.4294,0.5411,0.4507,32606.9883,16976.6988,15240.0,180968.7851,94220.6783
600500.SH,20081231,7.79,0.9002,2.0196,,17.8003,12.4062,2.0233,0.577,0.3829,143758.9571,143758.9571,64078.4013,1119882.2758,1119882.2758
600501.SH,20081231,4.73,4.1051,4.1114,,38.0612,37.4397,1.5007,1.028,0.8379,32440.3,17190.819,17164.3803,153442.619,81312.5739
600502.SH,20081231,3.62,0.8852,1.0708,,33.6846,38.8818,1.457,0.4912,0.4003,22308.0,20253.1568,16741.9063,80754.96,73316.4276
600503.SH,20081231,6.21,2.1705,2.1705,,,16.5281,2.746,27.1837,3.984,52735.0,5400.0,5400.0,327484.35,33534.0
600505.SH,20081231,3.71,0.3937,0.525,,25.5301,16.6422,5.4455,4.0617,3.388,36456.75,28411.3485,21308.49,135254.5425,105406.1029
600506.SH,20081231,7.1,5.7883,6.1884,,,,3.2491,25.3108,29.7031,14770.6873,12598.1746,11783.6403,104871.8798,89447.0397
600507.SH,20081231,2.68,2.5458,2.8631,,6.4985,13.9427,1.0731,0.139,0.1238,68448.9729,23975.0,21317.9387,183443.2474,64253.0
600508.SH,20081231,8.74,1.3401,1.4137,,12.3264,6.6106,1.713,1.2137,0.9014,72271.8,27152.6667,25740.0,631655.532,237314.307
