ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000683.SZ,20080229,22.1,5.2844,5.2844,,90.5215,90.5215,16.2967,7.5181,7.5181,46900.0,21968.62,21968.62,1036490.0,485506.502
000685.SZ,20080229,25.1,2.6529,2.8565,,187.9914,187.9914,15.0592,71.5504,71.5504,22542.3,15812.1114,14684.9964,565811.73,396883.9961
000686.SZ,20080229,38.04,0.8822,0.8822,,259.2919,21.042,10.8101,49.3043,10.3897,58119.3135,15146.9959,15146.9959,2210858.6855,576191.724
000690.SZ,20080229,16.23,1.7576,6.5554,,55.2498,55.2498,6.6911,14.2587,14.2587,112729.5,78256.0905,20982.0731,1829599.785,1270096.3488
000692.SZ,20080229,9.4,2.6398,2.6398,,,,2.474,3.1938,2.9616,26641.6488,17284.9266,17284.9266,250431.4987,162478.31
000695.SZ,20080229,9.43,0.6383,0.6809,,113.4332,161.5983,6.1231,5.8278,5.6425,22214.7539,13849.6374,12982.6866,209485.1293,130602.0807
000697.SZ,20080229,8.08,1.9246,2.0698,,38.4021,,3.217,1.2463,1.4531,18661.2758,11149.9379,10367.8379,150783.1085,90091.4982
000698.SZ,20080229,14.11,1.1162,1.1162,,58.4199,55.9377,3.7718,1.432,1.2031,42240.656,28014.2453,28014.2453,596015.6562,395281.0012
000700.SZ,20080229,9.84,2.0631,2.7852,,89.3216,71.3277,3.3073,2.9485,2.637,30904.36,18502.7625,13705.75,304098.9024,182067.183
000701.SZ,20080229,12.45,11.1622,11.1622,,77.0821,63.373,5.1749,0.542,0.4433,24025.0,17245.05,17245.05,299111.25,214700.8725
000702.SZ,20080229,7.75,2.8097,2.8891,,68.4106,70.3868,4.1112,1.2527,1.4594,26663.4576,19813.3213,19268.6316,206641.7964,153553.2401
000703.SZ,20080229,10.95,1.0798,1.4867,,678.9788,,8.3637,5.2895,5.8764,14391.0,11047.3354,8023.4144,157581.45,120968.3226
000715.SZ,20080229,14.31,0.3646,0.5217,,51.8902,51.8902,4.7829,1.7682,1.7682,27900.6,13899.3016,9714.2116,399257.586,198899.0059
000716.SZ,20080229,7.96,1.2572,1.4417,,249.9797,249.9797,7.8714,4.7961,4.7961,17825.9538,13772.0051,12009.1445,141894.5922,109625.1606
000949.SZ,20080229,13.7,1.6304,1.6304,,25.7915,25.7915,4.1515,2.5558,2.5558,49057.1412,24887.4515,24887.4515,672082.8344,340958.0856
