ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600057.SH,20050831,3.53,0.9482,0.9482,,144.1464,,1.2037,0.3002,0.3245,42984.0,17280.0,17280.0,151733.52,60998.4
600318.SH,20050831,3.2,1.7696,1.7696,,37.5946,,1.0221,0.8295,0.9887,20000.0,8000.0,8000.0,64000.0,25600.0
600323.SH,20050831,7.94,0.4649,0.4649,,23.1498,22.4471,2.1018,6.078,5.686,20851.4168,13241.966,13241.966,165560.2494,105141.21
600426.SH,20050831,7.73,1.4335,1.4335,,15.3513,12.3895,2.3508,1.9491,1.5889,25050.0,9000.0,9000.0,193636.5,69570.0
600579.SH,20050831,2.81,1.1635,1.1635,,40.5152,145.7872,1.0216,1.1416,1.0264,21600.0,7200.0,7200.0,60696.0,20232.0
600584.SH,20050831,6.23,7.6314,7.6314,,37.3367,36.6881,2.5716,1.5383,1.3949,29259.2,8800.0,8800.0,182284.816,54824.0
600697.SH,20050831,4.96,0.427,0.427,,17.5087,15.5786,1.1904,0.8128,0.7065,14221.0877,8438.5989,8438.5989,70536.595,41855.4505
600740.SH,20050831,7.27,2.5771,2.5771,,7.4752,9.6943,1.4911,0.7289,0.6215,20285.0,8450.0,8450.0,147471.95,61431.5
000603.SZ,20050831,2.77,0.9427,0.9427,,,,3.4168,17.5732,8.3127,11186.25,2850.0,2850.0,30985.9125,7894.5
600077.SH,20050831,3.79,2.1936,2.1936,,127.8902,37.0061,1.634,5.0876,3.704,12681.9142,4654.0742,4654.0742,48064.4548,17638.9412
002013.SZ,20050831,8.07,4.4717,4.4717,,49.8312,82.0829,2.1364,3.9007,4.2309,5000.0,2000.0,2000.0,40350.0,16140.0
002041.SZ,20050831,24.68,2.5261,3.1577,,25.4355,25.4355,3.2374,7.3059,7.3059,8800.0,2200.0,1760.0,217184.0,54296.0
600393.SH,20050831,2.77,1.4252,1.4252,,23.4847,28.8942,1.6826,3.8131,7.8545,30000.0,8289.57,8289.57,83100.0,22962.1089
600486.SH,20050831,7.19,2.1007,2.1007,,21.3301,19.6391,1.9134,1.3077,1.0815,10000.0,3000.0,3000.0,71900.0,21570.0
600529.SH,20050831,5.66,0.984,0.984,,16.6453,16.056,1.5572,2.2481,2.0369,22250.0111,12275.2158,12275.2158,125935.0628,69477.7214
600679.SH,20050831,4.42,7.1261,7.1261,,570.8311,634.0315,3.0256,1.3297,1.3524,60361.9662,3432.0017,3432.0017,266799.8906,15169.4475
000599.SZ,20050831,2.63,0.9357,0.9357,,29.1281,26.2364,1.2645,0.5149,0.4232,45502.8478,24942.8446,24942.8446,119672.4897,65599.6813
000711.SZ,20050831,3.43,2.7086,2.7086,,16.4895,19.5502,1.0542,1.6252,2.8668,10726.56,5110.56,5110.56,36792.1008,17529.2208
