ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000608.SZ,20101130,7.39,1.3863,2.1895,,20.749,10.8334,2.2878,5.6085,1.8599,74991.3309,74991.3309,47481.1678,554185.9354,554185.9354
000609.SZ,20101130,10.33,2.9261,4.3517,,207.3191,78.5626,3.9111,210.5724,209.9146,29809.5522,29091.7888,19561.4464,307932.6742,300518.1783
000610.SZ,20101130,10.28,3.112,4.6281,,,150.2081,4.986,6.3115,5.6922,19674.7901,19402.3398,13046.5498,202256.8422,199456.0531
000611.SZ,20101130,6.99,4.3373,5.1435,,173.775,129.3227,3.5781,7.9733,5.5919,32182.2022,31900.4342,26900.4342,224953.5934,222984.0351
000612.SZ,20101130,21.6,2.2573,3.4912,,53.6942,25.6917,4.6201,2.0325,1.8298,48017.6083,48015.0645,31045.9433,1037180.3393,1037125.3932
000613.SZ,20101130,5.4,1.7398,2.426,,,,22.9944,62.5997,54.4938,36410.0,25875.0816,18555.7096,196614.0,139725.4406
000615.SZ,20101130,8.17,3.4318,4.7326,,8.9585,,2.4955,2.7829,2.7774,21167.7316,21163.7751,15346.5056,172940.3672,172908.0426
000616.SZ,20101130,5.07,1.6499,2.0619,,11.9852,13.8302,1.7416,1.4717,1.4926,99321.8351,99321.8351,79476.2502,503561.704,503561.704
002349.SZ,20101130,40.33,10.4429,10.4429,,98.3661,83.2149,6.0227,12.4386,12.1224,8000.0,2000.0,2000.0,322640.0,80660.0
002350.SZ,20101130,24.42,7.3936,7.3936,,44.8019,56.6976,3.6505,5.5938,5.673,12840.0,3240.0,3240.0,313552.8,79120.8
002351.SZ,20101130,34.16,11.1243,11.1243,,46.0649,47.4498,3.3382,7.3822,7.1776,14700.0,3700.0,3700.0,502152.0,126392.0
002352.SZ,20101130,32.76,6.5345,6.5345,,61.1825,71.4541,3.6759,6.1553,5.5129,7783.078,1950.0,1950.0,254973.6353,63882.0
002353.SZ,20101130,130.4,3.9459,3.9459,,83.3596,58.7749,6.9553,22.0026,17.145,11481.8,2900.0,2900.0,1497226.72,378160.0
002354.SZ,20101130,19.98,7.49,7.49,,68.7697,69.2604,4.3569,7.9034,6.0534,9350.0,2350.0,2350.0,186813.0,46953.0
002355.SZ,20101130,16.5,8.6424,8.6424,,44.3301,35.455,3.1085,3.2518,2.6151,21040.0,5260.0,5260.0,347160.0,86790.0
002356.SZ,20101130,35.4,10.8044,10.8044,,51.8312,71.8416,3.1154,10.5354,11.9485,8000.0,2000.0,2000.0,283200.0,70800.0
002357.SZ,20101130,21.32,5.1366,5.1366,,51.8201,42.1737,4.2637,11.4986,11.0414,9796.5324,2520.0,2520.0,208862.0708,53726.4
002247.SZ,20101130,27.09,5.9673,5.9673,,68.9187,67.7716,6.1204,11.2107,8.2153,10020.0,3645.0,3645.0,271441.8,98743.05
002248.SZ,20101130,25.62,4.5252,4.6072,,56.8875,54.6936,6.4332,11.4948,9.5075,25749.56,7749.56,7611.7066,659703.7272,198543.7272
002249.SZ,20101130,30.53,5.3544,5.3712,,66.6741,76.2858,10.1813,9.0244,6.7024,42840.0,10880.0,10846.0,1307905.2,332166.4
002250.SZ,20101130,36.68,2.3399,2.3399,,69.4662,49.6564,11.0166,6.7135,5.1766,24536.6,9616.4989,9616.4989,900002.488,352733.1797
002380.SZ,20101130,54.35,12.0941,12.0941,,73.1282,63.3112,4.5319,18.9852,17.3139,6800.0,1700.0,1700.0,369580.0,92395.0
002381.SZ,20101130,36.3,6.3981,6.3981,,46.3504,58.5467,3.3031,4.5166,3.6678,7800.0,2000.0,2000.0,283140.0,72600.0
002382.SZ,20101130,38.62,6.2605,6.2605,,51.6226,67.7296,3.455,6.4676,5.0277,8000.0,2000.0,2000.0,308960.0,77240.0
002383.SZ,20101130,57.14,10.1286,10.1286,,81.6814,87.2212,4.7031,16.0906,15.8205,12000.0,3000.0,3000.0,685680.0,171420.0
002384.SZ,20101130,74.0,4.8028,4.8028,,163.739,118.4928,8.7331,20.103,13.6569,16000.0,4000.0,4000.0,1184000.0,296000.0
002385.SZ,20101130,43.89,3.3035,3.3035,,63.1063,58.789,5.9175,4.425,3.6121,40080.0,6080.0,6080.0,1759111.2,266851.2
002386.SZ,20101130,16.93,6.3458,6.3458,,46.4798,48.8716,2.0864,2.2005,1.7667,47977.129,12000.0,12000.0,812252.794,203160.0
002387.SZ,20101130,42.0,6.34,6.34,,83.3645,67.8432,4.6809,9.5648,8.9032,13350.0,3350.0,3350.0,560700.0,140700.0
002388.SZ,20101130,30.2,7.2165,7.2165,,107.6568,107.3013,5.9472,9.1779,7.843,11100.0,2800.0,2800.0,335220.0,84560.0
002389.SZ,20101130,60.9,11.2065,11.2065,,98.3976,78.1268,5.8971,19.0591,16.8953,6700.0,1700.0,1700.0,408030.0,103530.0
002390.SZ,20101130,45.1,7.9391,7.9391,,83.845,81.124,4.1453,11.6271,11.6189,8680.0,2170.0,2170.0,391468.0,97867.0
300012.SZ,20101130,39.3,9.0349,9.0349,,85.2395,75.6122,6.8078,18.2815,15.1555,12265.5,3519.0013,3519.0013,482034.15,138296.7511
300013.SZ,20101130,17.0,11.5354,14.1606,,58.051,54.5421,4.7671,8.4516,6.662,9000.0,3546.0,2888.605,153000.0,60282.0
300014.SZ,20101130,27.68,4.9169,4.9169,,91.4513,76.2777,6.5254,17.7791,15.7519,13200.0,4499.744,4499.744,365376.0,124552.9139
300016.SZ,20101130,21.44,5.6568,9.2107,,62.6245,51.7027,4.7573,10.07,11.355,10183.2736,5379.8526,3304.0305,218329.386,115344.0397
300017.SZ,20101130,18.85,10.2792,10.2792,,74.822,102.2801,4.0163,10.1282,9.3246,15421.4286,6980.7581,6980.7581,290693.9291,131587.2902
300018.SZ,20101130,24.92,6.401,7.2644,,55.8598,61.5209,5.0254,20.6442,23.4439,13000.0,5990.25,5278.25,323960.0,149277.03
300019.SZ,20101130,23.76,9.2406,9.6618,,68.4762,58.5432,5.8965,14.288,12.4149,10200.0,2942.0,2813.75,242352.0,69901.92
300020.SZ,20101130,27.6,4.6731,5.9404,,89.2581,74.8897,7.3923,8.4176,7.0729,16000.0,9234.08,7264.08,441600.0,254860.608
300059.SZ,20101130,54.16,4.0616,4.0616,,105.5069,101.3327,4.764,45.9189,41.7055,14000.0,3500.0,3500.0,758240.0,189560.0
300061.SZ,20101130,23.8,4.3629,4.3629,,66.7409,81.0619,3.9469,8.4942,8.8999,6000.0,1500.0,1500.0,142800.0,35700.0
600151.SH,20101130,14.25,2.0302,5.2157,,176.0918,81.7277,5.1303,10.413,6.0156,95747.473,95747.473,37270.5193,1364401.4903,1364401.4903
600152.SH,20101130,7.14,3.4399,6.099,,91.9448,84.2636,2.5707,0.9534,0.769,29349.42,29349.42,16553.408,209554.8588,209554.8588
600153.SH,20101130,6.53,1.0547,1.9671,,13.7374,10.2506,2.7144,0.3603,0.2506,223775.0741,223775.0741,119989.8598,1461251.2339,1461251.2339
600156.SH,20101130,7.0,7.5011,13.5985,,505.9677,3786.9944,4.6875,3.7273,4.0765,40211.0702,39831.6582,21971.7684,281477.4914,278821.6074
600157.SH,20101130,23.52,1.7822,1.7822,,320.4953,67.7225,10.0787,3.1773,2.0332,29554.4632,13389.8993,13389.8993,695120.9745,314930.4315
600158.SH,20101130,8.68,3.2764,3.4545,,136.8244,72.274,5.8338,7.2178,6.7551,80355.7498,62618.6088,59390.2538,697487.9083,543529.5244
