ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002092.SZ,20091130,20.14,4.3719,5.7326,,88.6317,,4.3291,3.1503,3.5007,53686.0,42777.11,32623.5168,1081236.04,861530.9954
002093.SZ,20091130,17.09,7.5399,7.5399,,58.8957,51.5648,9.2697,8.8353,7.5287,26700.0,7534.6516,7534.6516,456303.0,128767.1958
002094.SZ,20091130,10.37,5.0637,5.0637,,112.7095,173.1157,5.1058,4.1092,4.6456,21461.108,10081.156,10081.156,222551.69,104541.5877
002095.SZ,20091130,30.84,9.1051,9.2036,,88.8697,80.2001,7.1824,26.2878,22.8884,9000.0,2460.3001,2433.9875,277560.0,75875.6551
000975.SZ,20091130,8.03,2.3488,2.3488,,,,5.5808,42.2645,21.8626,62292.5697,38637.8401,38637.8401,500209.3347,310261.856
000976.SZ,20091130,4.92,3.5708,3.5708,,,,4.2787,1.5016,2.0371,58664.2796,40870.8144,40870.8144,288628.2556,201084.4068
000977.SZ,20091130,9.27,1.8148,3.7189,,100.3836,195.8354,2.0444,2.0463,1.9019,21500.0,21500.0,10491.86,199305.0,199305.0
000978.SZ,20091130,11.25,4.5426,5.1243,,86.0044,76.0722,4.2576,9.8436,9.6097,17700.0,9346.0226,8285.1726,199125.0,105142.7543
002296.SZ,20091130,56.2,8.6317,8.6317,,79.2902,78.6063,6.3162,25.8754,24.556,6150.0,1240.0,1240.0,345630.0,69688.0
002280.SZ,20091130,41.5,9.3239,9.3239,,61.4707,62.6737,5.1298,16.0014,14.3042,5350.0,1350.0,1350.0,222025.0,56025.0
002281.SZ,20091130,35.48,8.593,8.593,,74.6806,64.0847,6.124,8.6822,7.8789,16000.0,4000.0,4000.0,567680.0,141920.0
002301.SZ,20091130,33.52,6.1124,6.1124,,70.9485,68.724,4.5293,6.5739,6.1485,12453.3333,2496.0,2496.0,417435.7322,83665.92
002302.SZ,20091130,34.8,14.6337,14.6337,,75.0824,60.7468,5.5993,6.2207,5.5347,14000.0,2800.0,2800.0,487200.0,97440.0
002303.SZ,20091130,33.55,6.7447,6.7447,,58.8249,46.2782,4.1979,9.4673,8.4395,17880.0,3600.0,3600.0,599874.0,120780.0
002304.SZ,20091130,115.1,9.571,9.571,,69.7052,47.9443,10.9619,19.3106,14.6892,45000.0,3600.0,3600.0,5179500.0,414360.0
002305.SZ,20091130,22.41,11.9128,11.9128,,66.8303,51.7071,8.4188,19.4322,13.9172,48000.0,3840.0,3840.0,1075680.0,86054.4
002306.SZ,20091130,37.35,22.037,22.037,,117.0914,90.4278,6.5078,12.2104,10.2525,20000.0,4000.0,4000.0,747000.0,149400.0
300007.SZ,20091130,48.07,12.1722,12.1722,,95.6589,82.8441,3.3221,29.1389,24.5821,5900.0,1200.0,1200.0,283613.0,57684.0
300008.SZ,20091130,56.13,16.6077,16.6077,,74.7777,65.2089,3.7318,24.6383,22.9289,5040.0,1008.0,1008.0,282895.2,56579.04
300009.SZ,20091130,47.98,16.3321,16.3321,,116.642,90.9523,4.9892,25.7545,21.3461,8400.0,1680.0,1680.0,403032.0,80606.4
300010.SZ,20091130,40.64,22.8024,22.8024,,116.254,92.8106,4.1457,15.9197,14.4992,10515.0,2120.0,2120.0,427329.6,86156.8
600151.SH,20091130,13.21,1.9311,4.8391,,335.3845,,7.8951,8.0065,11.1596,74854.4,74854.4,29872.128,988826.624,988826.624
600152.SH,20091130,6.85,5.345,9.4768,,450.1365,3161.2934,2.3933,0.8175,0.9634,29349.42,29349.42,16553.408,201043.527,201043.527
600153.SH,20091130,14.81,0.4638,0.8606,,29.548,23.6745,4.3169,0.5433,0.524,124319.4856,124319.4856,67007.4856,1841171.5817,1841171.5817
600155.SH,20091130,5.03,2.7039,2.8229,,,,,1.7019,3.229,41250.0,22185.6827,21250.4093,207487.5,111593.984
600156.SH,20091130,5.91,1.8643,3.3798,,233.0437,452.4466,3.9625,2.7674,2.8884,40211.0702,39831.6582,21971.7684,237647.4249,235405.1
600157.SH,20091130,15.1,15.5198,17.1781,,1510.9429,246.6421,10.7235,2.0483,2.381,25566.9243,13241.835,11963.4888,386060.5569,199951.7085
600158.SH,20091130,8.68,2.7261,2.8811,,35.3216,101.3484,5.9742,5.2482,4.8756,80355.7498,60003.4236,56775.0686,697487.9083,520829.7168
600159.SH,20091130,19.52,1.825,3.5255,,3431.8804,37.9446,5.6364,59.0385,6.8538,41500.1616,41500.1616,21482.6216,810083.1544,810083.1544
