ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002352.SZ,20130830,17.74,1.881,2.5117,,28.8942,28.6497,1.8949,1.6567,1.7165,7783.078,3451.6039,2584.877,138071.8037,61231.4532
002497.SZ,20130830,9.99,2.8884,2.8884,,22.835,22.7384,2.4605,4.3616,4.1845,48000.0,12000.0,12000.0,479520.0,119880.0
000711.SZ,20130830,6.55,1.7953,2.4471,,479.3253,,2.9458,17.2022,17.5144,16089.84,16089.84,11804.34,105388.452,105388.452
002073.SZ,20130830,8.73,5.6866,6.0399,,31.2752,30.8164,2.012,4.004,3.3534,74236.5,61850.5253,58232.3881,648084.645,539955.0859
300252.SZ,20130830,15.75,2.0024,2.1071,,80.3,113.4838,3.8101,4.1337,4.157,16434.4996,5745.3019,5460.0458,258843.3687,90488.5049
600297.SH,20130830,6.24,1.9417,3.7603,,47.1461,48.8365,2.4294,2.8748,3.7201,35000.0,35000.0,18073.4986,218400.0,218400.0
002186.SZ,20130830,14.58,0.4448,0.946,,27.1475,33.3429,4.7769,2.1237,2.1905,28312.0,28009.8776,13169.2002,412788.96,408384.0154
600843.SH,20130830,7.02,4.3993,9.057,,75.5929,72.2829,4.4432,2.0922,2.0918,44888.6777,20494.3027,9954.7669,315118.5175,143870.005
002537.SZ,20130830,12.72,2.4473,4.4297,,29.3068,29.8989,1.4134,0.8019,0.6361,15248.0,6787.5,3750.0,193954.56,86337.0
600593.SH,20130830,12.98,0.8633,1.4539,,94.9054,99.5868,4.1993,5.7099,5.2074,9200.0,9200.0,5462.8,119416.0,119416.0
000809.SZ,20130830,8.36,1.1594,1.6578,,7.2661,6.2727,1.618,3.2917,2.7844,54986.0862,36085.793,25235.5786,459683.6806,301677.2295
000546.SZ,20130830,5.95,1.0549,1.2229,,201.9344,,6.8493,8.4909,28.6935,16950.6479,14623.8131,12615.7168,100856.355,87011.6879
002169.SZ,20130830,5.05,1.5544,2.0789,,,,2.4626,3.4021,2.8645,26647.2375,24588.7941,18384.305,134568.5494,124173.4102
002241.SZ,20130830,41.0,0.6899,1.2393,,68.8714,58.2527,11.3626,8.6284,7.4765,152643.0119,119044.9968,66273.5968,6258363.4879,4880844.8688
600178.SH,20130830,5.23,0.9485,2.0851,,,,1.0847,1.9439,2.6821,46208.0,46208.0,21018.7,241667.84,241667.84
600806.SH,20130830,4.84,1.1309,2.2265,,,,2.0165,2.3662,3.1818,53108.1103,39018.6291,19819.0604,257043.2539,188850.1648
600822.SH,20130830,14.51,2.8187,7.0864,,,,7.3418,0.0755,0.0685,49597.2914,39614.7908,15757.1946,719656.6982,574810.6145
000637.SZ,20130830,4.3,4.1597,5.787,,64.9154,40.0811,2.9306,0.6318,0.6089,51987.5356,36648.5498,26342.7118,223546.4031,157588.7641
002647.SZ,20130830,7.73,2.6354,2.6354,,41.2974,56.3618,1.3048,0.3473,0.3429,16891.0,5919.08,5919.08,130567.43,45754.4884
600129.SH,20130830,8.58,1.6861,2.8872,,,,4.0489,0.5552,0.5725,42689.4,42689.4,24930.8503,366275.052,366275.052
600596.SH,20130830,14.29,2.1787,2.7988,,73.9261,24.6564,2.3102,1.5882,1.4298,67918.4633,67918.4633,52870.2697,970554.8406,970554.8406
300124.SZ,20130830,43.42,0.9966,0.9966,,53.1512,42.1619,6.2434,14.1484,12.3551,38880.0,11886.669,11886.669,1688169.6,516119.168
000957.SZ,20130830,5.99,1.6461,2.1252,,24.7077,18.6434,1.9442,0.4981,0.4545,23850.495,23847.9065,18472.0984,142864.4651,142848.9599
600519.SH,20130830,168.78,0.2491,0.7062,,13.1667,12.5771,5.6381,6.6234,6.3475,103818.0,103818.0,36622.3864,17522402.04,17522402.04
002310.SZ,20130830,31.14,1.6222,2.4059,,27.4251,24.6365,6.3071,4.7919,4.1333,60603.2846,30092.4515,20289.9319,1887186.2824,937078.9397
600579.SH,20130830,6.78,0.5541,1.0325,,175.2329,70.5558,,3.9676,4.3917,25560.0,25560.0,13717.064,173296.8,173296.8
002569.SZ,20130830,8.52,2.0991,2.0991,,29.7011,36.547,1.9397,1.8256,1.8544,14001.0,4401.375,4401.375,119288.52,37499.715
002658.SZ,20130830,19.65,9.902,9.902,,54.1033,50.9152,4.9975,14.2731,12.536,27494.56,6876.0,6876.0,540268.104,135113.4
600279.SH,20130830,7.77,2.4751,2.7581,,40.6812,44.6979,1.2874,1.815,1.8484,34209.2262,15073.802,13527.3184,265805.6876,117123.4415
600823.SH,20130830,10.54,2.8016,10.8932,,9.03,8.3726,0.915,1.8182,1.6664,117059.5338,117059.5338,30106.5864,1233807.4863,1233807.4863
002220.SZ,20130830,6.76,0.8016,1.4445,,20.7671,20.3161,1.9975,1.7718,1.8079,46472.72,38980.5454,21631.9538,314155.5872,263508.4869
002682.SZ,20130830,7.29,4.6814,4.9683,,13.9996,13.8675,1.4689,0.8714,0.7982,20800.0,13996.5076,13188.3073,151632.0,102034.5404
601336.SH,20130830,22.8,0.9446,1.6587,,24.2501,22.1162,1.8875,0.6083,0.6225,311954.66,110058.0772,62678.7676,7112566.248,2509324.1602
600802.SH,20130830,6.38,3.0579,4.8279,,84.6426,53.1678,2.4144,1.505,1.5566,38187.3666,38187.3666,24186.9626,243635.3989,243635.3989
002309.SZ,20130830,13.62,1.5209,1.946,,27.7316,,2.7946,1.0348,1.001,48060.0,27006.0,21106.826,654577.2,367821.72
002430.SZ,20130830,7.44,0.8277,3.4997,,13.3581,17.7909,1.9186,1.1284,1.1262,81202.5,80724.434,19091.6763,604146.6,600589.789
000789.SZ,20130830,10.55,1.6364,3.0592,,22.6472,16.269,2.404,0.9261,0.8324,40890.9579,39589.0618,21176.071,431399.6058,417664.602
600435.SH,20130830,14.42,8.3654,17.3297,,894.1556,876.0524,5.173,10.2918,11.3774,74466.0,74466.0,35946.1677,1073799.72,1073799.72
002184.SZ,20130830,7.56,5.4383,7.2774,,755.7102,175.5198,2.3935,1.3104,1.2782,22000.0,13272.8671,9918.5135,166320.0,100342.8753
600896.SH,20130830,3.61,5.6281,7.7618,,,,1.357,2.0627,2.091,58131.5773,58131.5773,42151.3273,209854.9941,209854.9941
000755.SZ,20130830,3.91,1.0758,1.6539,,,,1.0042,0.2562,0.3363,46926.4621,46923.6401,30522.4121,183482.4668,183471.4328
601988.SH,20130830,2.65,0.0153,0.4668,,5.3054,4.9797,0.8703,2.0206,1.8845,27914752.1666,19552524.5271,638975.0343,73974093.2415,51814189.9968
002126.SZ,20130830,6.82,2.1648,2.6378,,53.8059,47.9844,1.7392,1.3225,1.4054,32659.0,29496.2433,24206.9195,222734.38,201164.3793
600012.SH,20130830,3.73,0.7432,2.9413,,8.1296,7.4871,0.9271,2.7836,2.7804,165861.0,116560.0,29452.0937,618661.53,434768.8
600236.SH,20130830,3.38,0.3221,0.5273,,26.8915,14.324,2.2372,1.4828,1.4547,228044.9514,112823.0234,68928.2046,770791.9357,381341.8191
002405.SZ,20130830,13.96,13.5154,19.7105,,67.0707,133.1757,4.1075,12.4904,12.7157,69159.671,63630.014,43630.8789,965469.0072,888274.9954
002063.SZ,20130830,18.09,3.0904,3.8545,,29.0035,26.6406,5.8808,10.7122,9.8789,46175.4801,35628.439,28565.4317,835314.435,644518.4615
300311.SZ,20130830,24.85,21.4669,23.0223,,45.0404,52.3585,4.3323,9.1043,8.1955,7070.0,2070.0,1930.1486,175689.5,51439.5
000049.SZ,20130830,69.0,1.313,2.4558,,65.7299,56.545,23.3794,2.9548,2.785,13682.9159,13682.9159,7315.7597,944121.1971,944121.1971
002440.SZ,20130830,30.3,1.4365,3.1347,,38.2654,27.6066,2.7846,3.2759,2.9916,38350.0,36177.4473,16579.0232,1162005.0,1096176.6532
002689.SZ,20130830,6.26,12.3731,15.4786,,20.3665,19.696,2.0849,1.6677,1.6358,40284.2623,13416.9023,10725.0127,252179.482,83989.8084
000788.SZ,20130830,13.06,5.4057,10.5469,,102.1839,98.1648,6.9703,3.9958,3.6432,59598.7425,55877.4373,28639.2632,778359.5771,729759.3311
600578.SH,20130830,7.65,0.8328,2.2879,,10.9367,6.9351,1.433,1.7518,1.3216,230866.0477,76738.6837,27932.1757,1766125.2649,587050.9303
300294.SZ,20130830,38.17,4.9036,5.8863,,38.5021,36.4122,3.8482,12.7312,12.3063,7580.0,3188.4468,2656.1368,289328.6,121703.0144
002534.SZ,20130830,13.54,1.5921,3.0421,,16.0074,18.3976,2.0347,0.4626,0.5778,40052.0,11711.318,6129.318,542304.08,158571.2457
002595.SZ,20130830,29.29,0.4285,0.4976,,29.6172,23.8609,2.8105,8.2396,6.7067,20000.0,9684.6241,8339.6865,585800.0,283662.6399
002632.SZ,20130830,11.28,5.1211,5.4192,,40.1305,55.5925,1.7586,4.315,4.1321,13867.1,5040.75,4763.4126,156420.888,56859.66
600317.SH,20130830,3.89,3.8299,9.4918,,16.7086,12.7243,0.8781,2.4388,2.2228,215766.1001,109757.1626,44286.8822,839330.1294,426955.3625
600290.SH,20130830,5.18,0.7941,1.247,,82.2272,,1.4526,2.0684,2.3303,52688.3658,51518.3658,32808.1158,272925.7348,266865.1348
002608.SZ,20130830,14.12,6.8665,7.7042,,38.5947,26.7663,1.4907,1.1873,1.111,22050.0,7518.75,6701.25,311346.0,106164.75
600641.SH,20130830,4.39,3.4826,7.042,,31.8685,22.4769,1.4132,2.9425,2.3184,80615.8748,80615.8748,39868.8992,353903.6904,353903.6904
601139.SH,20130830,7.93,0.4457,3.0974,,29.7217,23.6067,3.5344,1.7512,1.7822,198045.0,190457.9265,27407.9265,1570496.85,1510331.3571
600993.SH,20130830,16.11,1.4562,2.4704,,30.7353,29.8265,3.9395,3.4641,3.4612,33157.9916,33087.7094,19504.0032,534175.2447,533042.9984
600727.SH,20130830,4.33,2.2572,3.0215,,82.0041,155.5023,1.4879,1.7985,2.2614,35098.6607,35092.6607,26215.8703,151977.2008,151951.2208
002288.SZ,20130830,8.24,4.3963,4.9211,,75.3,73.3269,2.8564,4.7074,4.541,39582.1872,26332.9344,23524.8364,326157.2225,216983.3795
002417.SZ,20130830,7.5,6.5206,11.1348,,59.2898,,2.3842,2.4553,2.3381,27000.0,19647.6006,11505.7818,202500.0,147357.0045
300301.SZ,20130830,10.92,7.2659,7.2659,,61.9882,61.1891,3.937,5.1515,4.218,27000.0,6876.6896,6876.6896,294840.0,75093.4504
300285.SZ,20130830,59.73,3.7869,3.7869,,56.2688,50.7,6.3872,17.2767,14.7695,6240.0,1560.0,1560.0,372715.2,93178.8
000615.SZ,20130830,6.16,0.9354,1.2899,,301.0218,,2.1062,1.7858,2.0655,21167.7316,21167.2473,15349.9778,130393.2267,130390.2434
002413.SZ,20130830,7.0,0.9757,2.7336,,31.8586,44.9327,1.302,1.1301,0.9902,22050.0,22050.0,7870.215,154350.0,154350.0
600109.SH,20130830,12.97,2.7217,6.4136,,61.166,67.2166,2.5916,10.9391,10.612,129407.1702,100024.2124,42446.4708,1678410.9975,1297314.0348
300145.SZ,20130830,30.0,1.4239,1.4726,,36.0057,32.3162,3.74,4.1503,3.7616,14509.1,6776.4015,6552.3572,435273.0,203292.045
002690.SZ,20130830,29.1,1.0191,1.1686,,44.8818,42.8686,5.4551,14.6027,14.5585,26000.0,10029.5,8746.1563,756600.0,291858.45
600309.SH,20130830,16.88,0.3805,0.7687,,15.5394,12.5734,4.3862,2.2895,1.9459,216233.472,216233.472,107045.4403,3650021.0074,3650021.0074
300106.SZ,20130830,17.05,2.2749,5.0294,,62.8874,61.7655,3.3149,4.147,3.8275,11700.0,11501.6016,5202.4459,199485.0,196102.3073
000955.SZ,20130830,3.96,2.5859,2.9263,,3232.0966,,2.9755,9.3658,9.4646,53839.5,49939.5,44129.6409,213204.42,197760.42
002244.SZ,20130830,8.6,0.8191,2.6123,,9.1844,5.5028,1.7093,1.8136,1.0789,135200.0,113520.5,35594.02,1162720.0,976276.3
601519.SH,20130830,5.51,5.1479,6.9269,,,,3.5345,21.178,20.2956,180700.0,65149.3947,48417.9046,995657.0,358973.1648
002094.SZ,20130830,8.58,9.971,16.6371,,52.7496,55.2194,4.8647,1.9382,1.8586,32191.662,32191.662,19293.2004,276204.46,276204.46
600527.SH,20130830,6.15,1.9244,2.2847,,22.7114,20.1505,2.935,3.24,3.1593,80208.939,80208.939,67560.4942,493284.9749,493284.9749
600271.SH,20130830,16.15,3.0001,5.6749,,14.6493,13.8331,2.6589,1.0267,1.0198,92340.0,92340.0,48817.1803,1491291.0,1491291.0
002641.SZ,20130830,10.3,3.4634,3.4634,,13.6785,12.9913,1.9429,1.4748,1.3843,36000.0,9000.0,9000.0,370800.0,92700.0
