trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20170712,603595.SH,18.73,18.73,18.73,18.73,13.01,5.72,43.97,95.34,178.572
20170713,603595.SH,20.6,20.6,20.6,20.6,18.73,1.87,9.98,38.0,78.28
20170714,603595.SH,22.66,22.66,22.66,22.66,20.6,2.06,10.0,27.34,61.952
20170717,603595.SH,24.93,24.93,24.93,24.93,22.66,2.27,10.02,447.32,1115.169
20170718,603595.SH,27.42,27.42,27.42,27.42,24.93,2.49,9.99,523.22,1434.669
20170719,603595.SH,30.16,30.16,30.16,30.16,27.42,2.74,9.99,584.61,1763.184
20170720,603595.SH,33.18,33.18,33.18,33.18,30.16,3.02,10.01,849.98,2820.234
20170721,603595.SH,36.5,36.5,36.5,36.5,33.18,3.32,10.01,30589.09,111650.179
20170724,603595.SH,37.58,39.28,35.11,37.83,36.5,1.33,3.64,163381.99,611318.411
20170725,603595.SH,37.58,41.58,37.02,40.91,37.83,3.08,8.14,118349.4,466053.373
20170726,603595.SH,40.25,45.0,40.21,45.0,40.91,4.09,10.0,104222.11,452694.028
20170727,603595.SH,46.8,48.86,43.5,47.57,45.0,2.57,5.71,100246.3,463829.387
20170728,603595.SH,47.29,49.72,46.65,47.04,47.57,-0.53,-1.11,77273.98,371649.166
20170731,603595.SH,48.0,49.34,46.52,48.09,47.04,1.05,2.23,60018.06,288679.435
20170801,603595.SH,47.51,47.88,44.05,47.48,48.09,-0.61,-1.27,79385.56,365010.019
20170802,603595.SH,46.65,52.0,46.65,51.11,47.48,3.63,7.65,67781.9,338827.942
20170803,603595.SH,50.5,54.86,49.57,51.85,51.11,0.74,1.45,56161.23,293333.739
20170804,603595.SH,50.7,53.34,50.0,50.6,51.85,-1.25,-2.41,42217.16,215993.388
20170807,603595.SH,50.8,52.44,49.5,50.05,50.6,-0.55,-1.09,38066.74,194234.191
20170808,603595.SH,49.55,50.48,47.7,48.95,50.05,-1.1,-2.2,29543.83,145285.52
20170809,603595.SH,48.47,49.84,46.8,47.66,48.95,-1.29,-2.64,29282.96,141747.614
20170810,603595.SH,47.05,48.5,44.3,47.34,47.66,-0.32,-0.67,23388.11,110574.394
20170811,603595.SH,47.4,51.87,47.09,50.44,47.34,3.1,6.55,40162.47,199045.676
20170814,603595.SH,50.9,55.48,50.28,55.48,50.44,5.04,9.99,39358.72,212371.88
20170815,603595.SH,57.3,59.35,56.1,57.73,55.48,2.25,4.06,66695.8,385781.464
20170816,603595.SH,57.24,60.96,56.96,57.07,57.73,-0.66,-1.14,58549.95,344753.425
20170817,603595.SH,57.19,59.25,55.8,58.61,57.07,1.54,2.7,45063.32,261176.462
20170818,603595.SH,57.82,58.76,56.78,57.47,58.61,-1.14,-1.95,29539.13,170304.0
20170821,603595.SH,57.31,61.49,57.17,61.28,57.47,3.81,6.63,41279.75,246470.089
20170822,603595.SH,60.52,61.0,58.26,58.4,61.28,-2.88,-4.7,37372.09,220958.55
20170823,603595.SH,58.34,60.5,58.03,58.9,58.4,0.5,0.86,24001.5,142841.34
20170824,603595.SH,59.1,60.59,57.5,58.47,58.9,-0.43,-0.73,25160.74,148186.705
20170825,603595.SH,59.0,61.15,58.57,60.27,58.47,1.8,3.08,33138.04,199278.369
20170828,603595.SH,59.79,66.3,59.21,66.3,60.27,6.03,10.01,34218.29,217298.106
20170829,603595.SH,68.0,70.8,65.62,66.46,66.3,0.16,0.24,42729.15,292801.833
20170830,603595.SH,64.34,67.0,63.4,65.72,66.46,-0.74,-1.11,25572.25,166825.892
20170831,603595.SH,66.0,67.5,65.2,66.74,65.72,1.02,1.55,22977.94,152160.75
20170901,603595.SH,67.38,70.25,67.38,68.33,66.74,1.59,2.38,22801.87,156348.175
20170904,603595.SH,68.68,73.88,67.3,70.4,68.33,2.07,3.03,30545.99,214872.731
20170905,603595.SH,69.05,72.28,68.6,70.16,70.4,-0.24,-0.34,17358.5,121877.553
20170906,603595.SH,69.82,71.5,67.72,68.27,70.16,-1.89,-2.69,21473.06,148550.117
20170907,603595.SH,67.86,70.5,67.5,69.26,68.27,0.99,1.45,18276.32,126113.336
20170908,603595.SH,68.42,68.98,65.62,66.6,69.26,-2.66,-3.84,24207.4,161719.927
20170911,603595.SH,66.02,69.86,65.0,69.42,66.6,2.82,4.23,19063.66,129200.108
20170912,603595.SH,69.44,72.21,67.56,68.49,69.42,-0.93,-1.34,20278.38,140918.355
20170913,603595.SH,69.98,69.98,65.5,67.75,68.49,-0.74,-1.08,19847.43,132097.983
20170914,603595.SH,67.52,70.32,67.39,68.61,67.75,0.86,1.27,16684.01,115074.474
20170915,603595.SH,69.59,69.59,64.53,65.48,68.61,-3.13,-4.56,25386.58,168516.281
20170918,603595.SH,65.55,66.5,62.0,66.14,65.48,0.66,1.01,16343.49,104734.067
20170919,603595.SH,67.95,67.95,64.51,65.8,66.14,-0.34,-0.51,11957.21,78839.078
20170920,603595.SH,65.28,66.17,63.89,65.75,65.8,-0.05,-0.08,10268.79,66900.499
20170921,603595.SH,65.79,66.18,64.0,64.07,65.75,-1.68,-2.56,9478.81,61695.377
