trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20171130,603711.SH,17.02,20.42,17.02,20.42,14.18,6.24,44.01,269.08,545.721
20171201,603711.SH,22.46,22.46,22.46,22.46,20.42,2.04,9.99,225.72,506.967
20171204,603711.SH,24.71,24.71,24.71,24.71,22.46,2.25,10.02,1230.74,3041.159
20171205,603711.SH,27.18,27.18,27.18,27.18,24.71,2.47,10.0,6007.16,16327.461
20171206,603711.SH,29.9,29.9,29.9,29.9,27.18,2.72,10.01,54952.92,164309.231
20171207,603711.SH,32.89,32.89,30.51,31.7,29.9,1.8,6.02,274173.17,865069.183
20171208,603711.SH,31.8,34.87,31.01,34.87,31.7,3.17,10.0,155699.58,525547.106
20171211,603711.SH,37.78,38.0,32.76,33.27,34.87,-1.6,-4.59,290020.74,1012033.241
20171212,603711.SH,30.31,31.48,29.94,29.94,33.27,-3.33,-10.01,182782.66,556265.23
20171213,603711.SH,28.51,30.66,28.51,29.86,29.94,-0.08,-0.27,134030.49,396617.731
20171214,603711.SH,29.02,29.73,28.16,29.2,29.86,-0.66,-2.21,135245.5,389988.681
20171215,603711.SH,28.95,28.95,27.72,27.85,29.2,-1.35,-4.62,111030.18,314850.585
20171218,603711.SH,27.76,27.8,25.37,25.66,27.85,-2.19,-7.86,116873.68,307256.52
20171219,603711.SH,25.21,25.9,25.08,25.75,25.66,0.09,0.35,76514.77,195467.949
20171220,603711.SH,25.5,25.8,24.73,24.77,25.75,-0.98,-3.81,78351.01,196917.187
20171221,603711.SH,24.7,25.26,24.0,24.86,24.77,0.09,0.36,95198.08,234638.037
20171222,603711.SH,24.63,27.3,24.5,27.06,24.86,2.2,8.85,163545.15,429339.865
20171225,603711.SH,26.35,27.48,25.8,26.75,27.06,-0.31,-1.15,116118.88,307354.165
20171226,603711.SH,26.4,28.5,26.26,27.18,26.75,0.43,1.61,149535.41,409555.12
20171227,603711.SH,26.91,29.17,26.64,28.59,27.18,1.41,5.19,179798.18,503101.552
20171228,603711.SH,27.8,30.73,27.51,29.35,28.59,0.76,2.66,194914.33,563958.519
20171229,603711.SH,28.7,29.42,26.42,26.57,29.35,-2.78,-9.47,136514.39,380045.0
20180102,603711.SH,26.75,27.8,25.92,27.15,26.57,0.58,2.18,96088.48,259844.172
20180103,603711.SH,26.83,26.84,25.63,26.3,27.15,-0.85,-3.13,98177.34,256782.657
20180104,603711.SH,26.0,26.6,25.81,26.05,26.3,-0.25,-0.95,60267.61,157937.72
20180105,603711.SH,26.05,26.4,25.65,25.7,26.05,-0.35,-1.34,51813.0,134562.065
20180108,603711.SH,25.69,26.18,25.65,26.11,25.7,0.41,1.6,49017.38,127118.416
20180109,603711.SH,26.16,28.72,25.86,28.72,26.11,2.61,10.0,133869.43,368333.166
20180110,603711.SH,29.0,31.5,28.51,30.79,28.72,2.07,7.21,242035.56,722469.338
20180111,603711.SH,29.7,31.86,28.99,29.89,30.79,-0.9,-2.92,172401.74,520182.466
20180112,603711.SH,29.2,29.78,28.02,28.58,29.89,-1.31,-4.38,117074.15,335894.818
20180115,603711.SH,28.03,31.04,27.8,29.83,28.58,1.25,4.37,144037.42,422337.723
20180116,603711.SH,29.39,30.99,29.01,30.62,29.83,0.79,2.65,157437.59,477300.732
20180117,603711.SH,29.88,30.5,29.2,30.07,30.62,-0.55,-1.8,100079.98,299378.827
20180118,603711.SH,30.06,31.6,29.39,29.66,30.07,-0.41,-1.36,101876.12,310428.485
20180119,603711.SH,29.0,31.5,28.5,31.23,29.66,1.57,5.29,163552.87,496893.139
20180122,603711.SH,30.3,30.75,29.05,29.89,31.23,-1.34,-4.29,102259.07,306007.463
20180123,603711.SH,29.33,30.3,29.0,29.44,29.89,-0.45,-1.51,69352.65,205139.406
20180124,603711.SH,29.67,30.3,29.16,29.85,29.44,0.41,1.39,73695.08,219542.736
20180125,603711.SH,29.5,29.73,28.63,28.69,29.85,-1.16,-3.89,76247.65,222158.298
20180126,603711.SH,28.08,28.49,26.9,27.23,28.69,-1.46,-5.09,80089.59,221787.972
20180129,603711.SH,27.22,27.79,26.62,27.47,27.23,0.24,0.88,46797.06,127581.973
20180130,603711.SH,27.16,27.74,27.16,27.71,27.47,0.24,0.87,40077.64,110351.27
20180131,603711.SH,27.91,29.86,27.4,29.34,27.71,1.63,5.88,125292.41,363930.388
20180201,603711.SH,28.6,28.99,26.41,26.44,29.34,-2.9,-9.88,97667.33,266233.735
20180202,603711.SH,25.0,25.68,24.0,25.11,26.44,-1.33,-5.03,65002.31,161976.672
20180205,603711.SH,24.72,26.0,24.01,25.38,25.11,0.27,1.08,47601.03,119992.301
20180206,603711.SH,24.18,25.2,22.84,22.84,25.38,-2.54,-10.01,51331.58,122199.316
20180207,603711.SH,23.66,23.96,21.5,23.07,22.84,0.23,1.01,59456.07,136357.996
20180208,603711.SH,22.65,23.48,22.5,23.07,23.07,0.0,0.0,32309.85,74724.787
20180209,603711.SH,22.2,22.48,20.88,21.07,23.07,-2.0,-8.67,42649.22,92361.905
20180212,603711.SH,21.66,21.82,21.07,21.44,21.07,0.37,1.76,29144.6,62879.561
20180213,603711.SH,21.58,22.1,21.49,21.63,21.44,0.19,0.89,33684.59,73192.037
20180214,603711.SH,21.63,21.81,21.27,21.38,21.63,-0.25,-1.16,19217.24,41357.676
20180222,603711.SH,21.56,22.5,21.56,22.3,21.38,0.92,4.3,32577.72,72284.462
20180223,603711.SH,22.4,22.47,22.0,22.38,22.3,0.08,0.36,28350.22,63051.694
20180226,603711.SH,22.58,23.27,22.56,23.25,22.38,0.87,3.89,43433.6,99875.239
20180227,603711.SH,23.25,23.89,22.93,23.4,23.25,0.15,0.65,41946.32,98259.924
20180228,603711.SH,23.25,23.25,22.52,22.63,23.4,-0.77,-3.29,31007.28,70435.257
20180301,603711.SH,22.35,22.79,22.21,22.7,22.63,0.07,0.31,29556.17,66588.143
20180302,603711.SH,22.52,22.62,22.18,22.2,22.7,-0.5,-2.2,27505.87,61539.207
20180305,603711.SH,21.99,22.58,21.96,22.56,22.2,0.36,1.62,25108.81,56096.742
20180306,603711.SH,22.58,23.18,22.38,22.97,22.56,0.41,1.82,42736.66,97439.753
20180307,603711.SH,22.8,24.57,22.65,23.96,22.97,0.99,4.31,77701.73,183141.225
20180308,603711.SH,23.61,24.14,23.45,23.81,23.96,-0.15,-0.63,58262.84,138562.773
20180309,603711.SH,23.9,24.17,23.53,23.97,23.81,0.16,0.67,52337.6,125254.653
20180312,603711.SH,24.1,24.5,23.96,24.42,23.97,0.45,1.88,52852.51,128187.292
20180313,603711.SH,24.44,24.45,23.44,23.49,24.42,-0.93,-3.81,49855.44,118532.423
20180314,603711.SH,23.33,24.6,23.25,23.91,23.49,0.42,1.79,51511.37,122550.613
20180315,603711.SH,23.35,23.6,22.6,22.89,23.91,-1.02,-4.27,42724.41,98630.976
20180316,603711.SH,22.89,23.3,22.62,22.71,22.89,-0.18,-0.79,22841.9,52563.946
20180319,603711.SH,22.71,23.49,22.32,23.22,22.71,0.51,2.25,32514.73,75149.285
20180320,603711.SH,22.85,24.3,22.51,23.67,23.22,0.45,1.94,55315.24,129748.658
20180321,603711.SH,23.56,23.96,22.87,23.06,23.67,-0.61,-2.58,45713.4,107658.913
20180322,603711.SH,23.02,23.4,22.81,23.18,23.06,0.12,0.52,28653.55,66304.612
20180323,603711.SH,22.01,22.33,20.86,20.86,23.18,-2.32,-10.01,48943.42,105153.843
20180326,603711.SH,20.45,20.7,19.15,20.64,20.86,-0.22,-1.05,33815.71,67820.663
20180327,603711.SH,20.81,21.3,20.81,21.05,20.64,0.41,1.99,30795.18,64882.388
20180328,603711.SH,20.76,21.18,20.5,20.73,21.05,-0.32,-1.52,21914.17,45757.872
20180329,603711.SH,20.85,21.57,20.85,21.3,20.73,0.57,2.75,35306.25,74827.159
20180330,603711.SH,21.46,21.59,21.17,21.51,21.3,0.21,0.99,34016.5,72825.082
20180402,603711.SH,21.73,21.75,21.21,21.31,21.51,-0.2,-0.93,27868.78,59757.363
20180403,603711.SH,21.14,21.14,20.5,20.87,21.31,-0.44,-2.06,29130.2,60419.464
20180404,603711.SH,20.88,22.96,20.88,21.67,20.87,0.8,3.83,57308.89,124911.399
20180409,603711.SH,21.45,23.84,21.15,23.84,21.67,2.17,10.01,69307.18,156959.49
20180410,603711.SH,24.18,25.35,23.36,23.53,23.84,-0.31,-1.3,116055.85,281931.32
20180411,603711.SH,22.98,24.39,22.98,23.76,23.53,0.23,0.98,61574.01,146190.089
20180412,603711.SH,23.47,23.79,23.17,23.46,23.76,-0.3,-1.26,38686.29,90716.678
20180413,603711.SH,23.47,24.1,23.23,23.65,23.46,0.19,0.81,43719.2,103920.475
20180416,603711.SH,23.32,23.78,22.67,23.02,23.65,-0.63,-2.66,31181.57,72150.22
20180417,603711.SH,23.23,23.97,23.04,23.66,23.02,0.64,2.78,47953.84,113101.149
20180418,603711.SH,23.89,26.03,23.2,25.45,23.66,1.79,7.57,113044.23,278536.52
20180419,603711.SH,24.81,25.15,24.45,24.54,25.45,-0.91,-3.58,73299.07,181196.619
20180420,603711.SH,24.31,25.0,22.87,23.14,24.54,-1.4,-5.71,56480.78,135619.543
20180423,603711.SH,23.14,23.29,22.46,22.84,23.14,-0.3,-1.3,33625.64,76485.408
20180424,603711.SH,22.81,23.66,22.81,23.48,22.84,0.64,2.8,33451.09,78039.616
20180425,603711.SH,23.25,24.5,22.89,24.14,23.48,0.66,2.81,52887.54,125296.407
20180426,603711.SH,23.98,24.0,23.0,23.09,24.14,-1.05,-4.35,33031.45,77374.072
20180427,603711.SH,23.1,23.3,21.55,21.9,23.09,-1.19,-5.15,40736.0,90423.453
20180502,603711.SH,21.79,22.25,21.23,22.21,21.9,0.31,1.42,26689.56,58446.922
20180503,603711.SH,22.19,22.35,21.53,22.07,22.21,-0.14,-0.63,27650.08,60728.558
20180504,603711.SH,21.92,22.28,21.39,21.51,22.07,-0.56,-2.54,25499.28,55458.491
20180507,603711.SH,21.55,22.2,21.4,22.11,21.51,0.6,2.79,29926.14,65678.763
20180508,603711.SH,22.17,24.32,22.17,24.32,22.11,2.21,10.0,51748.35,122426.174
20180509,603711.SH,25.5,25.69,23.85,23.92,24.32,-0.4,-1.64,121271.59,299089.8
20180510,603711.SH,23.88,24.33,23.5,24.1,23.92,0.18,0.75,60748.93,145210.928
20180511,603711.SH,23.9,24.35,23.36,23.78,24.1,-0.32,-1.33,53087.02,126947.328
20180514,603711.SH,23.5,24.32,23.33,24.3,23.78,0.52,2.19,46639.78,111443.725
20180515,603711.SH,24.19,25.88,23.9,24.79,24.3,0.49,2.02,111233.57,277474.799
20180516,603711.SH,24.48,26.8,24.35,25.79,24.79,1.0,4.03,142678.95,365871.915
20180517,603711.SH,25.37,25.85,24.8,25.66,25.79,-0.13,-0.5,89820.53,227081.739
20180518,603711.SH,25.28,27.0,25.18,26.96,25.66,1.3,5.07,132075.12,345037.928
20180521,603711.SH,26.6,27.35,26.01,26.79,26.96,-0.17,-0.63,107112.55,285262.505
20180522,603711.SH,27.06,27.49,26.3,27.13,26.79,0.34,1.27,111032.84,299175.827
20180523,603711.SH,26.55,27.36,25.79,25.82,27.13,-1.31,-4.83,83421.26,221724.164
20180524,603711.SH,25.69,27.47,25.69,27.08,25.82,1.26,4.88,93094.71,248786.459
20180525,603711.SH,26.8,27.05,26.01,26.26,27.08,-0.82,-3.03,58364.09,155112.039
20180528,603711.SH,25.98,26.49,24.86,25.58,26.26,-0.68,-2.59,48212.65,123580.828
20180529,603711.SH,25.4,26.83,25.4,25.75,25.58,0.17,0.66,61665.03,161153.925
20180530,603711.SH,25.02,26.98,24.37,25.92,25.75,0.17,0.66,65064.26,166773.092
20180531,603711.SH,26.21,28.51,25.63,28.51,25.92,2.59,9.99,92152.91,254591.612
20180601,603711.SH,31.36,31.36,28.01,28.81,28.51,0.3,1.05,216485.85,649738.432
20180604,603711.SH,28.01,28.44,25.93,26.59,28.81,-2.22,-7.71,151482.92,406610.329
20180605,603711.SH,26.38,27.49,26.0,27.32,26.59,0.73,2.75,117373.23,315683.34
20180606,603711.SH,26.85,27.51,26.39,27.15,27.32,-0.17,-0.62,90857.75,244832.486
20180607,603711.SH,27.05,27.07,25.8,25.82,27.15,-1.33,-4.9,86294.29,227116.852
20180608,603711.SH,25.47,25.79,24.8,25.54,25.82,-0.28,-1.08,49114.85,124208.701
20180611,603711.SH,25.5,25.66,24.8,24.99,25.54,-0.55,-2.15,41817.82,105517.723
20180612,603711.SH,24.85,26.36,24.69,26.04,24.99,1.05,4.2,75782.83,195267.167
20180613,603711.SH,25.61,25.9,25.0,25.08,26.04,-0.96,-3.69,53983.34,136928.289
20180614,603711.SH,24.81,25.25,24.36,24.6,25.08,-0.48,-1.91,38692.82,95734.739
20180615,603711.SH,24.6,24.95,22.14,23.14,24.6,-1.46,-5.94,48488.17,114253.784
20180619,603711.SH,22.55,22.55,20.83,20.84,23.14,-2.3,-9.94,48707.79,104628.15
20180620,603711.SH,20.31,22.3,20.3,21.85,20.84,1.01,4.85,45831.17,98430.168
20180621,603711.SH,21.86,22.28,21.23,21.49,21.85,-0.36,-1.65,38036.99,82819.554
20180622,603711.SH,21.06,22.1,21.05,22.09,21.49,0.6,2.79,33777.16,73615.986
20180625,603711.SH,22.2,23.0,22.09,22.39,22.09,0.3,1.36,41689.13,93721.804
20180626,603711.SH,21.71,22.88,21.6,22.57,22.39,0.18,0.8,35021.1,78316.593
20180627,603711.SH,22.75,22.75,21.8,22.04,22.57,-0.53,-2.35,30571.01,68002.915
20180628,603711.SH,22.05,22.11,20.84,21.1,22.04,-0.94,-4.27,27039.0,58336.312
20180629,603711.SH,21.12,22.09,21.11,22.05,21.1,0.95,4.5,32832.82,71460.915
20180702,603711.SH,22.26,23.18,22.01,22.42,22.05,0.37,1.68,41123.82,92527.982
20180703,603711.SH,22.43,22.6,21.63,22.54,22.42,0.12,0.54,30212.89,67092.036
20180704,603711.SH,22.59,22.98,22.3,22.9,22.54,0.36,1.6,45365.64,102997.301
20180705,603711.SH,22.42,22.84,21.57,21.71,22.9,-1.19,-5.2,30492.86,67783.525
20180706,603711.SH,21.72,22.29,21.01,21.78,21.71,0.07,0.32,28573.54,62219.704
20180709,603711.SH,21.92,22.45,21.6,22.43,21.78,0.65,2.98,26424.23,58304.841
20180710,603711.SH,22.28,23.37,22.1,23.01,22.43,0.58,2.59,42674.84,96784.643
20180711,603711.SH,22.5,22.51,21.61,22.16,23.01,-0.85,-3.69,30301.68,67294.7
20180712,603711.SH,22.01,22.75,22.01,22.48,22.06,0.42,1.9,41570.84,93596.006
20180713,603711.SH,22.66,23.58,22.6,22.99,22.48,0.51,2.27,63942.66,148114.742
20180716,603711.SH,22.5,23.83,22.41,23.51,22.99,0.52,2.26,55822.56,130514.959
20180717,603711.SH,23.31,23.5,22.81,23.37,23.51,-0.14,-0.6,33796.05,78373.154
20180718,603711.SH,23.41,25.5,23.41,24.32,23.37,0.95,4.07,84469.46,206192.681
20180719,603711.SH,24.1,25.0,23.81,24.73,24.32,0.41,1.69,65576.24,160767.478
20180720,603711.SH,24.73,24.73,23.85,24.49,24.73,-0.24,-0.9705,55687.95,134897.727
20180723,603711.SH,24.14,24.46,23.04,23.86,24.49,-0.63,-2.5725,59808.1,141765.851
20180724,603711.SH,23.69,24.49,23.2,24.18,23.86,0.32,1.3412,65425.06,155968.973
20180725,603711.SH,24.1,24.13,23.32,23.39,24.18,-0.79,-3.2672,42731.58,101377.303
20180726,603711.SH,23.15,23.73,22.88,23.0,23.39,-0.39,-1.6674,36693.14,85354.396
20180727,603711.SH,22.99,23.39,22.71,23.12,23.0,0.12,0.5217,28473.79,65676.885
20180730,603711.SH,22.9,23.16,21.5,21.63,23.12,-1.49,-6.4446,42430.63,93520.302
20180731,603711.SH,21.6,21.92,21.45,21.71,21.63,0.08,0.3699,18061.08,39281.446
20180801,603711.SH,21.62,22.05,20.81,21.09,21.71,-0.62,-2.8558,25369.55,54222.989
20180802,603711.SH,20.85,21.05,19.18,20.19,21.09,-0.9,-4.2674,30226.77,61095.407
20180803,603711.SH,20.17,20.58,19.6,20.28,20.19,0.09,0.4458,24143.4,48547.484
20180806,603711.SH,20.08,20.08,19.3,19.41,20.28,-0.87,-4.2899,19331.88,38091.141
20180807,603711.SH,19.6,20.1,19.08,20.06,19.41,0.65,3.3488,19760.11,38970.992
20180808,603711.SH,20.02,20.02,19.38,19.41,20.06,-0.65,-3.2403,17015.18,33365.223
20180809,603711.SH,19.44,19.95,19.2,19.78,19.41,0.37,1.9062,20808.42,41088.519
20180810,603711.SH,19.85,20.13,19.7,20.04,19.78,0.26,1.3145,21937.04,43858.089
20180813,603711.SH,19.7,20.29,19.42,20.28,20.04,0.24,1.1976,17751.26,35341.822
20180814,603711.SH,20.1,20.58,20.01,20.19,20.28,-0.09,-0.4438,18095.19,36648.573
20180815,603711.SH,20.08,20.24,19.61,19.62,20.19,-0.57,-2.8232,16336.99,32404.529
20180816,603711.SH,19.3,19.64,18.85,19.36,19.62,-0.26,-1.3252,16294.0,31405.315
20180817,603711.SH,18.94,18.94,17.42,17.43,19.36,-1.93,-9.969,50504.64,90919.3
20180820,603711.SH,16.76,16.76,15.87,16.09,17.43,-1.34,-7.6879,41399.0,66843.173
20180821,603711.SH,15.7,16.38,15.3,16.2,16.09,0.11,0.6837,37391.48,59052.099
20180822,603711.SH,15.9,16.19,15.62,15.62,16.2,-0.58,-3.5802,25408.46,40166.449
20180823,603711.SH,15.5,15.9,15.5,15.72,15.62,0.1,0.6402,20096.64,31654.527
20180824,603711.SH,15.72,15.92,15.68,15.8,15.72,0.08,0.5089,15592.0,24643.267
20180827,603711.SH,15.89,16.55,15.8,16.3,15.8,0.5,3.1646,31985.18,52088.078
20180828,603711.SH,16.27,16.4,16.14,16.2,16.3,-0.1,-0.6135,16002.19,25996.894
20180829,603711.SH,16.31,16.35,15.85,16.02,16.2,-0.18,-1.1111,13454.71,21598.215
20180830,603711.SH,15.96,16.2,15.71,15.79,16.02,-0.23,-1.4357,20045.45,32130.53
20180831,603711.SH,15.79,15.94,15.36,15.46,15.79,-0.33,-2.0899,16572.18,25824.156
20180903,603711.SH,15.6,16.78,15.6,16.12,15.46,0.66,4.2691,28644.91,46049.268
20180904,603711.SH,16.2,16.4,15.8,16.23,16.12,0.11,0.6824,29358.54,47261.97
20180905,603711.SH,16.25,16.26,15.96,15.96,16.23,-0.27,-1.6636,19623.08,31537.451
20180906,603711.SH,15.83,16.0,15.3,15.8,15.96,-0.16,-1.0025,19627.45,30818.463
20180907,603711.SH,15.82,16.02,15.51,15.6,15.8,-0.2,-1.2658,13337.81,21000.782
20180910,603711.SH,15.65,15.8,15.4,15.43,15.6,-0.17,-1.0897,11339.54,17574.75
20180911,603711.SH,15.1,15.55,15.1,15.37,15.43,-0.06,-0.3889,9450.0,14500.465
20180912,603711.SH,15.5,15.59,15.35,15.43,15.37,0.06,0.3904,10641.0,16456.273
20180913,603711.SH,15.58,15.58,15.15,15.31,15.43,-0.12,-0.7777,13796.0,21107.923
20180914,603711.SH,15.36,15.36,14.89,14.97,15.31,-0.34,-2.2208,15420.66,23212.418
20180917,603711.SH,14.95,14.95,14.5,14.55,14.97,-0.42,-2.8056,13074.52,19100.745
20180918,603711.SH,14.59,14.89,14.36,14.83,14.55,0.28,1.9244,12192.0,17913.203
20180919,603711.SH,14.77,15.2,14.75,15.0,14.83,0.17,1.1463,15944.45,23980.811
20180920,603711.SH,15.0,15.14,14.86,15.05,15.0,0.05,0.3333,12078.11,18112.247
20180921,603711.SH,15.3,16.3,15.3,15.66,15.05,0.61,4.0532,29157.45,45904.53
20180925,603711.SH,15.54,15.54,15.11,15.23,15.66,-0.43,-2.7458,17759.0,27069.792
20180926,603711.SH,15.12,15.65,15.1,15.6,15.23,0.37,2.4294,24046.8,37136.296
20180927,603711.SH,15.53,15.77,15.23,15.23,15.6,-0.37,-2.3718,19637.0,30467.69
20180928,603711.SH,15.27,16.1,15.27,16.1,15.23,0.87,5.7124,25053.92,39291.247
20181008,603711.SH,16.07,16.07,15.4,15.56,16.1,-0.54,-3.354,19588.47,30739.298
20181009,603711.SH,15.54,15.78,15.44,15.59,15.56,0.03,0.1928,14928.03,23273.322
20181010,603711.SH,15.59,15.69,15.36,15.54,15.59,-0.05,-0.3207,12838.0,19938.242
20181011,603711.SH,14.81,14.93,13.99,14.0,15.54,-1.54,-9.9099,22938.53,32899.343
20181012,603711.SH,13.83,14.56,12.72,14.29,14.0,0.29,2.0714,22270.91,30621.371
20181015,603711.SH,14.29,14.79,14.26,14.3,14.29,0.01,0.07,14203.64,20633.967
20181016,603711.SH,14.5,14.78,13.92,14.4,14.3,0.1,0.6993,12182.72,17540.178
20181017,603711.SH,14.82,14.85,13.51,14.25,14.4,-0.15,-1.0417,12427.03,17632.726
20181018,603711.SH,14.34,14.34,13.21,13.36,14.25,-0.89,-6.2456,11113.42,15254.729
20181019,603711.SH,13.0,13.66,12.85,13.61,13.36,0.25,1.8713,8524.37,11431.923
20181022,603711.SH,13.54,14.86,13.54,14.52,13.61,0.91,6.6863,19680.67,28102.61
20181023,603711.SH,14.63,14.99,14.42,14.6,14.52,0.08,0.551,20414.64,30045.976
20181024,603711.SH,14.47,15.95,14.3,15.66,14.6,1.06,7.2603,31602.12,47528.071
20181025,603711.SH,14.94,15.45,14.7,15.15,15.66,-0.51,-3.2567,22654.0,34081.272
20181026,603711.SH,15.18,15.7,14.68,14.7,15.15,-0.45,-2.9703,17773.28,26880.671
20181029,603711.SH,14.7,14.71,14.02,14.7,14.7,0.0,0.0,16385.18,23526.532
