trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20161021,300552.SZ,14.7,17.64,14.7,17.64,12.25,5.39,44.0,96.13,167.9097
20161024,300552.SZ,19.4,19.4,19.4,19.4,17.64,1.76,9.98,32.04,62.1576
20161025,300552.SZ,21.34,21.34,21.34,21.34,19.4,1.94,10.0,8.0,17.072
20161026,300552.SZ,23.47,23.47,23.47,23.47,21.34,2.13,9.98,13.0,30.511
20161027,300552.SZ,25.82,25.82,25.82,25.82,23.47,2.35,10.01,18.0,46.476
20161028,300552.SZ,28.4,28.4,28.4,28.4,25.82,2.58,9.99,18.9,53.676
20161031,300552.SZ,31.24,31.24,31.24,31.24,28.4,2.84,10.0,30.0,93.72
20161101,300552.SZ,34.36,34.36,34.36,34.36,31.24,3.12,9.99,51.0,175.236
20161102,300552.SZ,37.8,37.8,37.8,37.8,34.36,3.44,10.01,79.49,300.472
20161103,300552.SZ,41.58,41.58,41.58,41.58,37.8,3.78,10.0,161.99,673.554
20161104,300552.SZ,45.74,45.74,45.74,45.74,41.58,4.16,10.0,153.49,702.063
20161107,300552.SZ,50.31,50.31,50.31,50.31,45.74,4.57,9.99,317.3,1596.336
20161108,300552.SZ,55.34,55.34,55.34,55.34,50.31,5.03,10.0,234.8,1299.383
20161109,300552.SZ,60.87,60.87,60.87,60.87,55.34,5.53,9.99,434.74,2646.262
20161110,300552.SZ,66.96,66.96,66.96,66.96,60.87,6.09,10.0,167.25,1119.906
20161111,300552.SZ,73.66,73.66,73.66,73.66,66.96,6.7,10.01,1158.8,8535.72
20161114,300552.SZ,81.03,81.03,81.03,81.03,73.66,7.37,10.01,2049.97,16610.906
20161115,300552.SZ,84.0,88.2,82.0,84.55,81.03,3.52,4.34,154976.69,1305853.294
20161116,300552.SZ,81.01,81.49,77.26,77.36,84.55,-7.19,-8.5,89553.57,706786.008
20161117,300552.SZ,76.24,79.79,75.05,77.77,77.36,0.41,0.53,61873.41,482541.854
20161118,300552.SZ,76.87,78.5,75.9,76.29,77.77,-1.48,-1.9,39336.79,303369.44
20161121,300552.SZ,76.0,76.85,74.41,75.71,76.29,-0.58,-0.76,36782.99,277109.779
20161122,300552.SZ,77.68,83.0,77.51,80.31,75.71,4.6,6.08,73649.48,586504.737
20161123,300552.SZ,79.0,80.47,78.06,78.37,80.31,-1.94,-2.42,46962.87,371659.7
20161124,300552.SZ,77.51,79.67,77.05,79.01,78.37,0.64,0.82,37563.85,295803.119
20161125,300552.SZ,78.6,79.5,75.17,79.3,79.01,0.29,0.37,38194.72,298150.854
20161128,300552.SZ,79.2,79.2,75.8,76.1,79.3,-3.2,-4.04,33345.24,257507.831
20161129,300552.SZ,75.6,76.7,73.6,73.6,76.1,-2.5,-3.29,28277.52,211882.574
20161130,300552.SZ,72.71,74.5,72.71,74.02,73.6,0.42,0.57,16762.92,123730.592
20161201,300552.SZ,73.94,75.34,73.61,74.7,74.02,0.68,0.92,18457.83,137335.382
20161202,300552.SZ,74.3,74.54,71.38,71.38,74.7,-3.32,-4.44,27727.96,201823.341
20161205,300552.SZ,70.08,71.42,68.5,69.95,71.38,-1.43,-2.0,15761.6,110707.615
20161206,300552.SZ,70.77,72.66,70.6,70.94,69.95,0.99,1.42,19283.56,138420.882
20161207,300552.SZ,70.68,71.24,69.07,70.99,70.94,0.05,0.07,17399.88,121998.609
20161208,300552.SZ,71.05,72.4,70.11,70.55,70.99,-0.44,-0.62,18957.58,135616.06
20161209,300552.SZ,70.0,70.0,67.89,68.68,70.55,-1.87,-2.65,20038.11,138168.633
20161212,300552.SZ,68.59,69.0,61.81,61.81,68.68,-6.87,-10.0,28856.56,185361.267
20161213,300552.SZ,60.82,62.49,60.02,61.76,61.81,-0.05,-0.08,16275.33,99657.389
20161214,300552.SZ,61.66,62.1,60.22,60.76,61.76,-1.0,-1.62,15364.1,94014.26
