trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20150121,300413.SZ,11.85,13.05,11.85,13.05,9.06,3.99,44.04,942.0,1229.065
20150122,300413.SZ,14.36,14.36,14.36,14.36,13.05,1.31,10.04,222.0,318.792
20150123,300413.SZ,15.8,15.8,15.8,15.8,14.36,1.44,10.03,274.0,432.92
20150126,300413.SZ,17.38,17.38,17.38,17.38,15.8,1.58,10.0,571.0,992.398
20150127,300413.SZ,19.12,19.12,19.12,19.12,17.38,1.74,10.01,1229.5,2350.804
20150128,300413.SZ,21.03,21.03,21.03,21.03,19.12,1.91,9.99,2387.99,5021.943
20150129,300413.SZ,23.13,23.13,23.13,23.13,21.03,2.1,9.99,3077.56,7118.3963
20150130,300413.SZ,25.44,25.44,25.44,25.44,23.13,2.31,9.99,3917.6,9966.3744
20150202,300413.SZ,27.98,27.98,27.98,27.98,25.44,2.54,9.98,11503.99,32188.164
20150203,300413.SZ,30.78,30.78,30.78,30.78,27.98,2.8,10.01,10625.0,32703.75
20150204,300413.SZ,33.86,33.86,33.86,33.86,30.78,3.08,10.01,5344.5,18096.477
20150205,300413.SZ,37.25,37.25,37.25,37.25,33.86,3.39,10.01,6101.3,22727.3425
20150206,300413.SZ,40.98,40.98,33.58,35.05,37.25,-2.2,-5.91,491104.06,1767529.5212
20150209,300413.SZ,32.68,34.28,31.55,31.6,35.05,-3.45,-9.84,263348.21,854685.4733
20150210,300413.SZ,31.5,32.66,30.02,32.24,31.6,0.64,2.03,213263.74,675677.1315
20150211,300413.SZ,32.65,35.46,31.58,34.4,32.24,2.16,6.7,295043.5,996433.0627
20150212,300413.SZ,34.06,34.65,33.02,34.0,34.4,-0.4,-1.16,213323.16,722544.9765
20150213,300413.SZ,33.49,36.89,33.26,35.27,34.0,1.27,3.74,249652.99,869931.6377
20150216,300413.SZ,35.7,38.8,34.7,38.8,35.27,3.53,10.01,182239.06,675879.5184
20150217,300413.SZ,39.77,40.9,37.18,37.3,38.8,-1.5,-3.87,259532.43,1014753.4688
20150225,300413.SZ,36.14,36.65,33.57,33.57,37.3,-3.73,-10.0,197430.19,679258.7836
20150226,300413.SZ,32.81,33.88,32.58,33.3,33.57,-0.27,-0.8,108297.4,359403.3552
20150227,300413.SZ,33.12,34.4,32.56,33.55,33.3,0.25,0.75,112405.47,378453.9591
20150302,300413.SZ,33.2,34.56,32.8,34.06,33.55,0.51,1.52,124615.35,419307.4622
20150303,300413.SZ,33.43,33.8,32.75,32.9,34.06,-1.16,-3.41,97748.57,324787.2962
20150304,300413.SZ,32.91,34.2,32.91,34.05,32.9,1.15,3.5,107850.82,362275.6746
20150305,300413.SZ,34.0,35.25,33.6,33.82,34.05,-0.23,-0.68,121197.21,416657.0534
20150306,300413.SZ,33.55,33.55,31.6,31.95,33.82,-1.87,-5.53,125346.35,407336.2693
20150309,300413.SZ,31.4,32.38,31.02,32.1,31.95,0.15,0.47,58942.89,187889.7891
20150310,300413.SZ,32.0,33.4,31.85,33.0,32.1,0.9,2.8,115237.26,379414.407
20150311,300413.SZ,32.88,35.21,32.6,34.4,33.0,1.4,4.24,156249.92,530411.1924
20150312,300413.SZ,34.38,35.0,31.93,33.45,34.4,-0.95,-2.76,93022.07,310504.8475
20150313,300413.SZ,33.13,36.33,32.62,35.97,33.45,2.52,7.53,149673.15,520329.1291
20150316,300413.SZ,36.49,39.5,35.9,36.86,35.97,0.89,2.47,214892.28,805329.6232
20150317,300413.SZ,36.5,37.67,36.03,36.89,36.86,0.03,0.08,107549.75,395470.9396
20150318,300413.SZ,36.6,38.31,36.32,37.83,36.89,0.94,2.55,99543.36,372005.6536
20150319,300413.SZ,37.51,37.84,36.61,37.14,37.83,-0.69,-1.82,77666.91,288963.4898
20150320,300413.SZ,36.92,38.18,36.55,36.9,37.14,-0.24,-0.65,92185.25,343684.9801
20150323,300413.SZ,36.8,38.96,36.5,38.2,36.9,1.3,3.52,111168.86,419292.28
20150324,300413.SZ,38.2,42.02,36.65,42.02,38.2,3.82,10.0,204014.57,812694.5824
20150325,300413.SZ,42.0,44.19,41.5,42.25,42.02,0.23,0.55,163833.16,700263.3541
20150326,300413.SZ,40.4,41.4,38.03,38.03,42.25,-4.22,-9.99,129045.01,510835.2998
20150327,300413.SZ,38.0,38.96,37.2,38.1,38.03,0.07,0.18,71667.85,272981.6781
20150330,300413.SZ,37.79,37.96,35.82,37.3,38.1,-0.8,-2.1,116079.25,427417.8548
20150331,300413.SZ,36.92,37.88,36.86,37.06,37.3,-0.24,-0.64,67290.48,251197.998
20150401,300413.SZ,37.06,38.36,36.9,37.8,37.06,0.74,2.0,78492.4,295447.645
20150402,300413.SZ,38.61,39.78,38.14,38.81,37.8,1.01,2.67,78368.9,304216.0701
20150403,300413.SZ,38.2,39.86,37.91,39.68,38.81,0.87,2.24,83090.33,324114.333
20150407,300413.SZ,40.27,41.4,39.1,40.78,39.68,1.1,2.77,85877.95,345291.0948
20150408,300413.SZ,40.51,42.0,38.05,40.2,40.78,-0.58,-1.42,91213.05,363140.118
20150409,300413.SZ,39.93,41.11,37.7,40.85,40.2,0.65,1.62,89768.81,354647.2617
20150410,300413.SZ,40.11,41.99,39.58,41.0,40.85,0.15,0.37,76689.3,315475.1524
20150413,300413.SZ,41.0,45.1,39.7,45.1,41.0,4.1,10.0,135193.33,588113.0722
20150414,300413.SZ,45.7,47.15,43.0,43.48,45.1,-1.62,-3.59,137730.86,625974.9934
20150415,300413.SZ,42.1,42.78,40.0,40.0,43.48,-3.48,-8.0,91241.16,376616.9298
20150416,300413.SZ,39.11,41.37,39.08,39.8,40.0,-0.2,-0.5,59775.52,239677.4539
20150417,300413.SZ,40.08,40.9,39.0,39.08,39.8,-0.72,-1.81,69240.5,274362.2116
20150420,300413.SZ,38.88,39.11,37.5,37.84,39.08,-1.24,-3.17,54357.34,208305.0305
20150421,300413.SZ,37.7,40.36,37.69,40.02,37.84,2.18,5.76,62178.86,245675.8658
20150422,300413.SZ,40.03,41.43,39.82,40.5,40.02,0.48,1.2,48854.66,198877.3915
20150423,300413.SZ,40.5,43.0,39.65,42.12,40.5,1.62,4.0,78946.92,328286.9795
20150424,300413.SZ,41.3,42.88,40.18,41.45,42.12,-0.67,-1.59,64499.38,266873.089
20150427,300413.SZ,41.8,42.99,41.03,42.22,41.45,0.77,1.86,70180.23,295836.9097
20150428,300413.SZ,42.0,42.44,38.5,38.9,42.22,-3.32,-7.86,70652.61,283189.8742
20150429,300413.SZ,38.5,40.88,36.7,40.7,38.9,1.8,4.63,53856.81,213243.3038
20150430,300413.SZ,40.68,43.59,40.19,42.4,40.7,1.7,4.18,101123.82,429852.5058
20150504,300413.SZ,43.2,46.6,43.15,43.22,42.4,0.82,1.93,86524.27,387086.5582
20150505,300413.SZ,42.87,47.54,41.96,47.54,43.22,4.32,10.0,173802.48,809838.3639
20150506,300413.SZ,48.2,50.82,44.92,45.2,47.54,-2.34,-4.92,175149.44,851935.0242
20150507,300413.SZ,44.7,49.72,44.7,49.72,45.2,4.52,10.0,69395.37,332932.0575
20150508,300413.SZ,52.5,54.69,52.01,54.69,49.72,4.97,10.0,18148.28,97567.4179
20150511,300413.SZ,60.16,60.16,60.16,60.16,54.69,5.47,10.0,3764.6,22647.8336
20150512,300413.SZ,66.18,66.18,61.71,66.18,60.16,6.02,10.01,240228.25,1560775.138
20150513,300413.SZ,64.0,71.5,63.01,66.57,66.18,0.39,0.59,179110.54,1195668.0438
20150514,300413.SZ,64.7,67.5,62.16,62.35,66.57,-4.22,-6.34,113486.7,729544.4158
20150515,300413.SZ,67.45,68.59,63.0,68.59,62.35,6.24,10.01,80392.73,533519.9662
