trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20160823,002809.SZ,26.95,32.34,26.95,32.34,22.46,9.88,43.99,80.15,257.3211
20160824,002809.SZ,35.57,35.57,35.57,35.57,32.34,3.23,9.99,6.0,21.342
20160825,002809.SZ,39.13,39.13,39.13,39.13,35.57,3.56,10.01,10.0,39.13
20160826,002809.SZ,43.04,43.04,43.04,43.04,39.13,3.91,9.99,47.0,202.288
20160829,002809.SZ,47.34,47.34,47.34,47.34,43.04,4.3,9.99,89.0,421.326
20160830,002809.SZ,52.07,52.07,52.07,52.07,47.34,4.73,9.99,92.0,479.044
20160831,002809.SZ,57.28,57.28,57.28,57.28,52.07,5.21,10.01,101.0,578.528
20160901,002809.SZ,63.01,63.01,63.01,63.01,57.28,5.73,10.0,96.0,604.896
20160902,002809.SZ,69.31,69.31,69.31,69.31,63.01,6.3,10.0,190.0,1316.89
20160905,002809.SZ,76.24,76.24,76.24,76.24,69.31,6.93,10.0,180.0,1372.32
20160906,002809.SZ,83.86,83.86,83.86,83.86,76.24,7.62,9.99,460.0,3857.56
20160907,002809.SZ,92.25,92.25,92.25,92.25,83.86,8.39,10.0,950.13,8764.9493
20160908,002809.SZ,101.48,101.48,96.5,97.29,92.25,5.04,5.46,108009.02,1060161.668
20160909,002809.SZ,96.89,96.89,87.56,87.56,97.29,-9.73,-10.0,80690.19,727992.0158
20160912,002809.SZ,82.1,84.83,81.3,82.6,87.56,-4.96,-5.66,46468.4,386295.9772
20160913,002809.SZ,83.56,86.68,80.08,84.64,82.6,2.04,2.47,52665.92,439621.0181
20160914,002809.SZ,82.6,85.4,81.69,81.72,84.64,-2.92,-3.45,32769.71,272694.9502
20160919,002809.SZ,81.63,83.75,80.8,81.94,81.72,0.22,0.27,26623.38,218605.4826
20160920,002809.SZ,81.65,81.65,78.2,78.58,81.94,-3.36,-4.1,38583.89,308131.8015
20160921,002809.SZ,78.01,78.61,77.2,77.5,78.58,-1.08,-1.37,24096.99,187217.6386
20160922,002809.SZ,78.0,78.49,76.24,76.49,77.5,-1.01,-1.3,26711.35,206225.4063
20160923,002809.SZ,76.19,77.75,75.7,75.8,76.49,-0.69,-0.9,21685.36,166451.4965
20160926,002809.SZ,74.84,75.3,71.5,71.6,75.8,-4.2,-5.54,26750.25,196487.5134
20160927,002809.SZ,71.12,72.19,70.56,72.1,71.6,0.5,0.7,22122.39,158023.5982
20160928,002809.SZ,71.99,71.99,70.55,70.98,72.1,-1.12,-1.55,15854.17,112860.748
20160929,002809.SZ,70.88,72.97,70.79,71.85,70.98,0.87,1.23,21414.17,154106.8717
20160930,002809.SZ,71.23,71.41,70.25,70.37,71.85,-1.48,-2.06,16444.09,116263.0467
20161010,002809.SZ,70.93,73.8,70.6,73.37,70.37,3.0,4.26,22648.71,164394.5855
20161011,002809.SZ,73.27,74.29,72.78,74.17,73.37,0.8,1.09,21542.37,158979.2142
20161012,002809.SZ,73.5,75.5,73.0,74.3,74.17,0.13,0.18,24676.42,183701.0738
20161013,002809.SZ,74.36,75.29,73.3,73.45,74.3,-0.85,-1.14,18095.35,133951.1682
20161014,002809.SZ,73.02,73.59,72.48,73.3,73.45,-0.15,-0.2,13594.82,99342.4062
20161017,002809.SZ,73.0,80.63,72.9,80.63,73.3,7.33,10.0,67925.52,527634.4974
20161018,002809.SZ,80.0,88.0,77.76,83.8,80.63,3.17,3.93,83333.2,692876.3201
20161019,002809.SZ,83.9,88.9,82.5,86.97,83.8,3.17,3.78,72345.77,621221.8628
20161020,002809.SZ,85.1,89.0,83.9,87.48,86.97,0.51,0.59,65106.37,564297.6295
20161021,002809.SZ,86.49,96.2,85.08,94.48,87.48,7.0,8.0,64173.57,573470.5451
20161024,002809.SZ,92.88,92.88,85.06,87.65,94.48,-6.83,-7.23,94272.59,831618.5044
20161025,002809.SZ,86.0,88.44,85.17,85.45,87.65,-2.2,-2.51,51617.33,447023.682
20161026,002809.SZ,84.75,86.68,83.66,85.72,85.45,0.27,0.32,38567.58,328901.2608
20161027,002809.SZ,85.05,86.33,83.86,84.21,85.72,-1.51,-1.76,32864.83,278068.5895
20161028,002809.SZ,83.95,86.78,81.41,84.43,84.21,0.22,0.26,51258.69,430107.8934
20161031,002809.SZ,83.48,83.5,81.2,81.5,84.43,-2.93,-3.47,28282.52,232696.378
20161101,002809.SZ,81.51,84.49,81.51,83.9,81.5,2.4,2.94,35674.06,296683.281
20161102,002809.SZ,83.9,86.27,83.43,85.0,83.9,1.1,1.31,41705.73,354618.793
20161103,002809.SZ,83.48,86.1,83.0,83.3,85.0,-1.7,-2.0,37750.41,318569.16
20161104,002809.SZ,83.0,89.13,82.7,87.45,83.3,4.15,4.98,55746.82,480742.191
20161107,002809.SZ,87.2,88.6,85.56,86.41,87.45,-1.04,-1.19,37006.26,321910.461
20161108,002809.SZ,86.49,89.11,85.8,88.39,86.41,1.98,2.29,40352.06,352692.678
20161109,002809.SZ,87.47,90.55,84.52,88.96,88.39,0.57,0.64,57554.25,507823.681
20161110,002809.SZ,89.06,94.65,89.06,92.11,88.96,3.15,3.54,59224.55,543419.016
20161111,002809.SZ,91.25,94.98,90.01,90.92,92.11,-1.19,-1.29,45827.87,422445.386
20161114,002809.SZ,90.0,90.0,87.33,88.91,90.92,-2.01,-2.21,33403.45,296008.967
20161115,002809.SZ,88.98,89.6,85.35,85.74,88.91,-3.17,-3.57,30027.61,260889.114
20161116,002809.SZ,85.99,86.0,83.99,84.04,85.74,-1.7,-1.98,21088.37,178625.993
20161117,002809.SZ,84.0,85.29,83.68,84.2,84.04,0.16,0.19,16493.05,139400.55
20161118,002809.SZ,85.5,91.0,85.5,90.48,84.2,6.28,7.46,48579.88,430623.344
20161121,002809.SZ,90.18,93.44,89.6,91.5,90.48,1.02,1.13,51526.41,471940.532
20161122,002809.SZ,92.2,97.33,92.2,94.4,91.5,2.9,3.17,68564.77,650404.502
20161123,002809.SZ,92.92,92.93,89.35,90.81,94.4,-3.59,-3.8,42740.73,389624.911
20161124,002809.SZ,90.48,95.58,89.5,95.4,90.81,4.59,5.05,59246.66,553887.437
20161125,002809.SZ,93.0,94.76,88.88,93.6,95.4,-1.8,-1.89,44210.43,407840.285
20161128,002809.SZ,92.02,92.5,87.5,87.5,93.6,-6.1,-6.52,34979.57,314397.596
20161129,002809.SZ,87.95,89.85,87.4,88.0,87.5,0.5,0.57,23197.87,204990.802
20161130,002809.SZ,88.0,90.84,85.1,90.82,88.0,2.82,3.2,29152.03,258246.144
20161201,002809.SZ,90.82,94.8,90.1,93.24,90.82,2.42,2.66,41307.14,384667.785
20161202,002809.SZ,92.0,93.0,86.06,86.68,93.24,-6.56,-7.04,37025.86,330785.591
20161205,002809.SZ,84.8,87.0,83.5,85.46,86.68,-1.22,-1.41,17398.64,148095.284
20161206,002809.SZ,86.0,86.45,84.1,84.1,85.46,-1.36,-1.59,15373.0,130562.94
20161207,002809.SZ,84.5,84.95,81.17,84.39,84.1,0.29,0.34,21681.17,179258.363
20161208,002809.SZ,84.4,84.4,81.17,81.3,84.39,-3.09,-3.66,17727.9,145930.438
20161209,002809.SZ,81.15,81.7,78.5,78.7,81.3,-2.6,-3.2,18648.36,148723.116
20161212,002809.SZ,78.6,78.6,71.05,71.1,78.7,-7.6,-9.66,22665.27,168950.265
20161213,002809.SZ,70.56,72.7,70.28,71.71,71.1,0.61,0.86,16024.81,114709.374
20161214,002809.SZ,71.71,74.95,70.51,72.97,71.71,1.26,1.76,21968.22,159694.53
20161215,002809.SZ,73.0,75.45,72.33,74.02,72.97,1.05,1.44,17524.98,130261.21
20161216,002809.SZ,73.79,74.68,73.33,73.95,74.02,-0.07,-0.09,11303.5,83598.113
20161219,002809.SZ,73.86,74.46,72.28,72.7,73.95,-1.25,-1.69,10563.8,77526.484
20161220,002809.SZ,72.31,73.75,72.3,73.11,72.7,0.41,0.56,8158.0,59580.832
20161221,002809.SZ,73.77,74.3,73.12,74.08,73.11,0.97,1.33,11621.4,85711.178
20170215,002809.SZ,68.02,72.8,68.02,68.8,74.08,-5.28,-7.13,40565.78,283742.105
20170216,002809.SZ,66.0,66.42,64.44,65.12,68.8,-3.68,-5.35,34510.87,225146.972
20170217,002809.SZ,64.5,67.22,63.48,65.0,65.12,-0.12,-0.18,27907.76,182610.054
20170220,002809.SZ,64.68,65.07,62.81,63.24,65.0,-1.76,-2.71,18330.11,116703.713
20170221,002809.SZ,63.24,66.82,63.24,66.55,63.24,3.31,5.23,23638.27,153608.386
20170222,002809.SZ,66.31,66.35,65.0,65.78,66.55,-0.77,-1.16,13371.07,87801.385
20170223,002809.SZ,65.6,66.58,65.36,65.78,65.78,0.0,0.0,15976.57,105296.679
20170224,002809.SZ,65.47,66.24,65.32,65.87,65.78,0.09,0.14,12069.55,79334.889
20170227,002809.SZ,65.87,65.87,64.02,64.2,65.87,-1.67,-2.54,15536.51,100451.064
20170228,002809.SZ,63.89,64.88,63.85,64.86,64.2,0.66,1.03,9575.51,61839.571
20170301,002809.SZ,64.82,67.88,64.82,66.66,64.86,1.8,2.78,23613.33,156652.98
20170302,002809.SZ,66.39,68.0,65.51,67.82,66.66,1.16,1.74,26115.99,174855.58
