trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20171116,002864.SZ,12.04,14.44,12.04,14.44,10.03,4.41,43.97,79.55,112.938
20171117,002864.SZ,15.88,15.88,15.88,15.88,14.44,1.44,9.97,29.58,46.973
20171120,002864.SZ,17.47,17.47,17.47,17.47,15.88,1.59,10.01,21.09,36.844
20171121,002864.SZ,19.22,19.22,19.22,19.22,17.47,1.75,10.02,53.6,103.019
20171122,002864.SZ,21.14,21.14,21.14,21.14,19.22,1.92,9.99,69.16,146.204
20171123,002864.SZ,23.25,23.25,23.25,23.25,21.14,2.11,9.98,130.77,304.04
20171124,002864.SZ,25.58,25.58,25.58,25.58,23.25,2.33,10.02,197.55,505.332
20171127,002864.SZ,28.14,28.14,28.14,28.14,25.58,2.56,10.01,1120.44,3152.918
20171130,002864.SZ,30.95,30.95,30.95,30.95,28.14,2.81,9.99,2339.84,7241.804
20171201,002864.SZ,34.05,34.05,34.05,34.05,30.95,3.1,10.02,2349.12,7998.753
20171204,002864.SZ,36.03,36.08,30.65,30.65,34.05,-3.4,-9.99,116803.16,380221.889
20171205,002864.SZ,29.9,30.5,27.59,28.14,30.65,-2.51,-8.19,89165.75,257079.554
20171206,002864.SZ,27.9,29.21,27.22,28.86,28.14,0.72,2.56,70995.42,202290.403
20171207,002864.SZ,28.2,28.32,26.5,26.72,28.86,-2.14,-7.42,70700.99,193313.632
20171208,002864.SZ,26.0,28.0,25.99,27.09,26.72,0.37,1.38,67358.09,182267.172
20171211,002864.SZ,27.04,27.26,26.5,27.0,27.09,-0.09,-0.33,45606.44,122516.855
20171212,002864.SZ,26.7,26.89,25.31,25.32,27.0,-1.68,-6.22,51469.23,133707.811
20171213,002864.SZ,25.34,25.69,25.2,25.6,25.32,0.28,1.11,27835.28,70885.672
20171214,002864.SZ,25.48,26.62,25.33,26.33,25.6,0.73,2.85,44241.33,115731.642
20171215,002864.SZ,26.06,26.24,25.46,25.69,26.33,-0.64,-2.43,28959.33,74794.828
20171218,002864.SZ,25.9,26.08,25.38,25.95,25.69,0.26,1.01,23115.32,59611.187
20171219,002864.SZ,25.8,26.34,25.7,26.29,25.95,0.34,1.31,29648.39,77312.362
