trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
20170421,300642.SZ,47.65,51.98,47.65,51.98,36.1,15.88,43.99,63.0,325.309
20170424,300642.SZ,57.18,57.18,57.18,57.18,51.98,5.2,10.0,51.0,291.618
20170425,300642.SZ,62.9,62.9,62.9,62.9,57.18,5.72,10.0,25.0,157.25
20170426,300642.SZ,69.19,69.19,69.19,69.19,62.9,6.29,10.0,44.0,304.436
20170427,300642.SZ,76.11,76.11,76.11,76.11,69.19,6.92,10.0,76.0,578.436
20170428,300642.SZ,83.72,83.72,83.72,83.72,76.11,7.61,10.0,215.0,1799.98
20170502,300642.SZ,92.09,92.09,92.09,92.09,83.72,8.37,10.0,481.65,4435.514
20170503,300642.SZ,101.3,101.3,101.3,101.3,92.09,9.21,10.0,535.0,5419.55
20170504,300642.SZ,111.43,111.43,107.0,111.43,101.3,10.13,10.0,72386.96,797166.926
20170505,300642.SZ,109.89,113.0,101.0,101.0,111.43,-10.43,-9.36,64820.69,701746.201
20170508,300642.SZ,98.97,100.94,94.3,94.7,101.0,-6.3,-6.24,37267.84,363859.996
20170509,300642.SZ,94.3,98.3,94.3,96.82,94.7,2.12,2.24,31458.42,303691.045
20170510,300642.SZ,96.79,97.39,90.0,90.1,96.82,-6.72,-6.94,36591.62,343290.765
20170511,300642.SZ,89.55,93.4,89.06,92.95,90.1,2.85,3.16,23536.3,214953.579
20170512,300642.SZ,92.0,93.76,90.22,93.6,92.95,0.65,0.7,20183.3,185818.19
20170515,300642.SZ,95.0,100.87,93.33,98.68,93.6,5.08,5.43,30176.18,289918.134
20170516,300642.SZ,97.4,103.9,95.0,102.61,98.68,3.93,3.98,24513.01,243086.812
20170517,300642.SZ,102.97,104.99,101.3,101.6,102.61,-1.01,-0.98,14754.06,151360.141
20170518,300642.SZ,100.11,103.0,98.88,100.15,101.6,-1.45,-1.43,13204.17,133432.147
20170519,300642.SZ,100.6,105.49,100.6,102.8,100.15,2.65,2.65,15218.05,156638.246
20170522,300642.SZ,103.99,105.52,99.39,100.9,102.8,-1.9,-1.85,18434.67,188218.349
20170523,300642.SZ,100.02,101.9,92.5,94.0,100.9,-6.9,-6.84,22152.85,212991.511
20170524,300642.SZ,93.6,99.29,93.6,98.67,94.0,4.67,4.97,21377.51,206982.849
20170525,300642.SZ,98.83,105.85,96.61,104.78,98.67,6.11,6.19,28934.34,292221.151
20170526,300642.SZ,103.98,104.9,100.6,104.59,104.78,-0.19,-0.18,19460.94,200334.286
20170531,300642.SZ,107.18,112.56,100.5,100.87,104.59,-3.72,-3.56,27727.97,296122.648
20170601,300642.SZ,97.39,100.9,96.5,97.1,100.87,-3.77,-3.74,18470.79,180768.568
20170602,300642.SZ,96.5,105.25,95.16,103.8,97.1,6.7,6.9,21783.5,217647.386
20170605,300642.SZ,105.5,108.2,102.88,106.8,103.8,3.0,2.89,23021.73,243058.947
20170606,300642.SZ,104.8,106.48,102.88,104.81,106.8,-1.99,-1.86,14800.29,154746.848
20170607,300642.SZ,104.9,115.29,104.41,115.29,104.81,10.48,10.0,27432.28,302911.129
20170608,300642.SZ,116.0,117.49,103.76,103.76,115.29,-11.53,-10.0,55722.93,608168.413
20170609,300642.SZ,99.0,101.92,98.08,100.9,103.76,-2.86,-2.76,33433.78,333282.506
20170612,300642.SZ,98.79,99.98,95.0,95.01,100.9,-5.89,-5.84,22752.17,221914.801
20170613,300642.SZ,95.5,99.99,95.5,98.77,95.01,3.76,3.96,17171.72,168481.211
20170614,300642.SZ,98.0,99.96,96.0,98.98,98.77,0.21,0.21,18094.57,177309.277
20170615,300642.SZ,98.5,102.88,98.5,100.7,98.98,1.72,1.74,15991.85,162149.382
20170616,300642.SZ,100.01,101.5,98.78,99.79,100.7,-0.91,-0.9,10950.02,109251.278
20170619,300642.SZ,99.54,101.45,98.3,99.28,99.79,-0.51,-0.51,8222.02,81918.953
20170620,300642.SZ,99.9,101.29,96.39,96.81,99.28,-2.47,-2.49,15765.44,154577.147
20170621,300642.SZ,96.52,97.99,96.11,97.36,96.81,0.55,0.57,8353.76,81154.904
20170622,300642.SZ,96.72,97.4,93.58,93.89,97.36,-3.47,-3.56,16577.12,157794.32
20170623,300642.SZ,93.72,94.9,90.5,92.69,93.89,-1.2,-1.28,12859.35,119224.853
20170626,300642.SZ,93.38,95.9,92.99,95.77,92.69,3.08,3.32,10082.61,95808.848
20170627,300642.SZ,95.05,96.88,94.9,95.19,95.77,-0.58,-0.61,8142.95,77956.637
20170628,300642.SZ,95.0,95.0,92.58,93.1,95.19,-2.09,-2.2,7627.47,71173.706
20170629,300642.SZ,93.11,93.79,91.68,92.89,93.1,-0.21,-0.23,5132.0,47696.724
20170630,300642.SZ,92.5,95.3,91.77,94.0,92.59,1.41,1.52,10248.73,96219.321
20170703,300642.SZ,94.0,95.4,93.55,95.25,94.0,1.25,1.33,8089.95,76779.32
20170704,300642.SZ,95.21,96.0,93.81,94.35,95.25,-0.9,-0.94,6992.86,66119.084
20170705,300642.SZ,94.4,95.45,93.85,95.25,94.35,0.9,0.95,8024.0,75984.259
20170706,300642.SZ,95.0,95.42,92.19,93.48,95.25,-1.77,-1.86,11842.47,111099.944
20170707,300642.SZ,93.88,97.84,93.47,97.51,93.48,4.03,4.31,19885.53,191883.58
20170710,300642.SZ,96.02,96.85,93.01,93.3,97.51,-4.21,-4.32,12548.92,118731.343
20170711,300642.SZ,93.29,93.64,91.01,91.6,93.3,-1.7,-1.82,8907.88,82080.201
20170712,300642.SZ,91.43,92.47,89.9,92.45,91.6,0.85,0.93,8118.81,73903.053
20170713,300642.SZ,92.06,93.8,90.8,93.38,92.45,0.93,1.01,7362.99,67973.68
20170714,300642.SZ,93.43,93.43,87.8,88.21,93.38,-5.17,-5.54,16681.06,149424.006
20170717,300642.SZ,86.66,86.66,79.98,80.03,88.21,-8.18,-9.27,16768.15,138881.644
20170718,300642.SZ,80.6,81.39,78.54,80.45,80.03,0.42,0.52,9064.7,72536.141
20170719,300642.SZ,79.5,80.0,77.2,79.12,80.45,-1.33,-1.65,9491.0,74605.585
20170720,300642.SZ,78.34,80.75,78.34,78.5,79.12,-0.62,-0.78,7361.0,58622.29
20170721,300642.SZ,78.49,79.26,77.35,77.57,78.5,-0.93,-1.18,5144.43,40210.739
20170724,300642.SZ,76.88,78.79,75.02,78.39,77.57,0.82,1.06,6379.91,49133.838
20170725,300642.SZ,78.0,79.6,77.53,78.53,78.39,0.14,0.18,4868.92,38260.526
20170726,300642.SZ,78.2,79.48,77.65,77.95,78.53,-0.58,-0.74,5991.0,47017.729
20170727,300642.SZ,78.0,81.88,77.1,81.36,77.95,3.41,4.37,11570.75,92603.608
20170728,300642.SZ,80.99,82.47,78.78,78.9,81.36,-2.46,-3.02,10208.39,81508.195
20170731,300642.SZ,78.84,78.96,77.48,77.89,78.9,-1.01,-1.28,9744.0,76289.366
20170801,300642.SZ,77.94,78.47,76.8,78.15,77.89,0.26,0.33,7323.62,56806.433
20170802,300642.SZ,78.14,79.38,77.42,77.83,78.15,-0.32,-0.41,6571.92,51647.451
20170803,300642.SZ,77.54,80.2,77.1,78.3,77.83,0.47,0.6,6647.89,52421.12
20170804,300642.SZ,78.29,78.74,76.8,76.89,78.3,-1.41,-1.8,5243.14,40751.97
20170807,300642.SZ,77.08,78.99,77.08,77.87,76.89,0.98,1.27,4068.45,31831.385
20170808,300642.SZ,77.9,78.53,76.4,78.09,77.87,0.22,0.28,5026.44,39015.849
20170809,300642.SZ,78.11,78.38,77.5,77.85,78.09,-0.24,-0.31,4012.0,31242.895
20170810,300642.SZ,77.51,78.29,76.5,76.66,77.85,-1.19,-1.53,4294.0,33200.086
20170811,300642.SZ,76.05,76.39,74.61,74.67,76.66,-1.99,-2.6,4569.0,34545.452
20170814,300642.SZ,74.69,77.33,74.69,76.9,74.67,2.23,2.99,5300.0,40533.421
20170815,300642.SZ,77.97,77.97,76.32,77.34,76.9,0.44,0.57,3470.0,26775.06
20170816,300642.SZ,77.6,80.5,76.81,79.8,77.34,2.46,3.18,10286.49,81938.231
20170817,300642.SZ,79.13,80.98,78.66,79.91,79.8,0.11,0.14,8329.72,66567.293
20170818,300642.SZ,79.2,85.25,78.86,82.3,79.91,2.39,2.99,16494.89,135438.514
20170821,300642.SZ,82.49,84.36,81.91,83.88,82.3,1.58,1.92,10197.59,85309.566
20170822,300642.SZ,83.02,84.1,82.69,82.9,83.88,-0.98,-1.17,7585.67,63144.401
20170823,300642.SZ,82.7,83.67,81.6,82.7,82.9,-0.2,-0.24,5885.61,48697.966
20170824,300642.SZ,82.83,86.2,82.2,84.55,82.7,1.85,2.24,14172.88,119905.528
20170825,300642.SZ,83.29,84.96,83.01,84.6,84.55,0.05,0.06,7166.42,60332.859
20170828,300642.SZ,85.28,89.68,85.28,87.93,84.6,3.33,3.94,13493.86,118242.341
20170829,300642.SZ,88.01,88.96,86.71,86.9,87.93,-1.03,-1.17,11205.52,98274.858
20170830,300642.SZ,86.0,87.77,84.55,84.91,86.9,-1.99,-2.29,9183.2,78809.469
20170831,300642.SZ,84.91,91.18,84.91,89.8,84.91,4.89,5.76,14834.95,131377.458
20170901,300642.SZ,89.61,90.88,88.06,89.9,89.8,0.1,0.11,9434.04,84473.449
20170904,300642.SZ,89.9,91.55,88.18,88.66,89.9,-1.24,-1.38,8058.49,72316.369
20170905,300642.SZ,88.18,90.5,88.15,90.27,88.66,1.61,1.82,7131.77,63783.774
20170906,300642.SZ,90.27,91.98,89.01,90.9,90.27,0.63,0.7,7379.63,67099.47
20170907,300642.SZ,91.92,92.18,90.02,90.5,90.9,-0.4,-0.44,9034.95,82538.024
20170908,300642.SZ,90.4,98.89,90.02,93.39,90.5,2.89,3.19,20615.13,194460.891
20170911,300642.SZ,94.1,94.59,91.7,94.47,93.39,1.08,1.16,10128.34,94489.404
20170912,300642.SZ,94.01,94.46,90.82,91.13,94.47,-3.34,-3.54,10060.82,93136.87
20170913,300642.SZ,91.1,92.5,90.7,92.0,91.13,0.87,0.95,6284.08,57546.646
20170914,300642.SZ,91.92,97.99,91.58,94.75,92.0,2.75,2.99,15243.07,145517.069
20170915,300642.SZ,93.98,94.77,90.5,90.85,94.75,-3.9,-4.12,9474.29,87385.54
20170918,300642.SZ,90.02,92.96,89.12,91.7,90.85,0.85,0.94,6852.87,62435.687
20170919,300642.SZ,91.49,93.5,91.35,92.81,91.7,1.11,1.21,5501.24,50767.24
20170920,300642.SZ,92.69,93.49,91.6,93.25,92.81,0.44,0.47,6126.56,56820.313
20170921,300642.SZ,93.06,94.18,91.28,91.6,93.25,-1.65,-1.77,6806.16,63153.119
20170922,300642.SZ,90.87,90.99,88.35,89.75,91.6,-1.85,-2.02,8027.8,72188.716
20170925,300642.SZ,89.9,91.36,89.17,89.75,89.75,0.0,0.0,6352.57,57483.181
20170926,300642.SZ,89.99,90.34,86.32,87.31,89.75,-2.44,-2.72,7509.5,65965.309
20170927,300642.SZ,87.14,90.49,87.14,89.4,87.31,2.09,2.39,5825.1,51974.111
20170928,300642.SZ,89.65,95.75,89.21,92.59,89.4,3.19,3.57,14608.62,135857.202
20170929,300642.SZ,93.0,93.93,92.6,93.1,92.59,0.51,0.55,4681.18,43559.769
20171009,300642.SZ,95.05,95.22,92.63,92.85,93.1,-0.25,-0.27,5141.85,48037.181
20171010,300642.SZ,93.45,97.44,93.03,96.65,92.85,3.8,4.09,10732.7,102863.981
20171011,300642.SZ,96.6,98.19,94.28,94.68,96.65,-1.97,-2.04,8896.0,85580.377
20171012,300642.SZ,94.17,95.98,92.6,93.91,94.68,-0.77,-0.81,6998.03,65974.237
20171013,300642.SZ,93.99,99.4,93.2,97.05,93.91,3.14,3.34,15260.7,147872.531
20171016,300642.SZ,96.5,99.44,94.3,98.0,97.05,0.95,0.98,16415.47,159167.153
20171017,300642.SZ,97.19,101.99,96.21,99.56,98.0,1.56,1.59,11456.7,114051.155
20171018,300642.SZ,99.2,100.37,97.0,97.5,99.56,-2.06,-2.07,10769.36,105893.995
20171019,300642.SZ,97.26,102.02,96.8,101.6,97.5,4.1,4.21,13920.16,140048.589
20171020,300642.SZ,101.88,102.58,100.0,102.0,101.6,0.4,0.39,8259.84,83540.602
20171023,300642.SZ,102.19,102.55,100.2,101.68,102.0,-0.32,-0.31,7324.05,74223.185
20171024,300642.SZ,100.9,104.0,99.2,100.5,101.68,-1.18,-1.16,9025.55,91475.662
20171025,300642.SZ,100.16,103.33,98.89,103.0,100.5,2.5,2.49,9761.47,99544.779
20171026,300642.SZ,102.5,104.01,102.0,102.66,103.0,-0.34,-0.33,6734.38,69221.831
20171027,300642.SZ,102.66,104.95,100.51,102.01,102.66,-0.65,-0.63,10387.95,106801.783
20171030,300642.SZ,101.11,101.31,97.52,99.49,102.01,-2.52,-2.47,9606.38,95730.257
20171031,300642.SZ,99.08,104.44,99.08,103.88,99.49,4.39,4.41,12480.09,127379.384
20171101,300642.SZ,103.59,105.38,102.4,103.12,103.88,-0.76,-0.73,13037.32,135164.874
20171102,300642.SZ,102.93,107.75,102.89,103.18,103.12,0.06,0.06,19832.78,208572.356
20171103,300642.SZ,102.18,102.18,93.0,98.52,103.18,-4.66,-4.52,16881.35,167652.474
20171106,300642.SZ,99.68,101.8,97.53,101.0,98.52,2.48,2.52,10039.46,100134.665
20171107,300642.SZ,100.28,102.47,98.58,102.2,101.0,1.2,1.19,9966.25,99840.586
20171108,300642.SZ,102.26,104.16,101.53,103.26,102.2,1.06,1.04,9973.03,102764.996
20171109,300642.SZ,103.03,104.5,102.3,103.5,103.26,0.24,0.23,7639.35,79141.077
20171110,300642.SZ,103.8,108.28,103.8,107.6,103.5,4.1,3.96,17801.06,189589.403
20171113,300642.SZ,107.27,112.26,107.27,109.53,107.6,1.93,1.79,17272.37,189808.784
