ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300254.SZ,20120229,12.2,6.958,6.958,,34.0191,46.1266,2.8085,5.1083,5.2524,13380.0,3380.0,3380.0,163236.0,41236.0
002084.SZ,20120229,4.89,0.5472,1.5117,,191.5529,191.5529,2.1416,1.1028,1.1028,33558.3318,33558.3318,12147.4729,164100.2425,164100.2425
600821.SH,20120229,4.44,0.873,1.2333,,275.0994,234.5965,3.2984,3.1077,3.1466,41626.8225,41626.8225,29464.5381,184823.0919,184823.0919
600122.SH,20120229,4.54,0.9689,1.256,,20.8348,17.9409,1.2266,0.4547,0.3969,113278.96,113278.96,87382.295,514286.4784,514286.4784
600248.SH,20120229,7.99,1.3732,1.3732,,27.4293,23.238,3.7329,0.954,0.8251,42598.92,15567.72,15567.72,340365.3708,124386.0828
600653.SH,20120229,2.81,0.3675,0.4217,,80.2166,32.6691,2.8152,0.6941,0.4833,174638.0317,174638.0317,152208.5051,490732.8691,490732.8691
300072.SZ,20120229,17.43,2.4302,2.4302,,58.9758,35.6693,2.97,7.8824,5.646,19454.0,10113.84,10113.84,339083.22,176284.2312
000825.SZ,20120229,4.11,0.2608,0.7294,,17.06,14.3849,1.0396,0.2685,0.2562,569624.7796,569586.9364,203668.6564,2341157.8442,2341002.3086
600083.SH,20120229,5.3,0.848,1.1773,,,103.2063,46.8933,253.5212,253.5212,23000.0,22528.8826,16228.8826,121900.0,119403.0778
002344.SZ,20120229,22.43,0.744,0.744,,50.0679,23.8379,5.3594,12.3161,6.7661,56000.0,15513.155,15513.155,1256080.0,347960.0667
300181.SZ,20120229,20.49,1.3797,2.3299,,39.521,31.7753,2.3945,6.2409,5.8684,8000.0,5195.0,3076.25,163920.0,106445.55
300283.SZ,20120229,27.65,13.8711,13.8711,,44.1848,24.0989,3.6118,4.2826,2.3947,7083.1,1421.0,1421.0,195847.715,39290.65
600270.SH,20120229,7.05,4.6768,4.6768,,14.3093,17.5728,1.2968,1.8791,1.8812,90548.172,33084.3924,33084.3924,638364.6126,233244.9664
600433.SH,20120229,9.66,0.8385,1.1254,,107.4299,81.7928,3.0125,4.5488,4.2191,42510.0,24960.0,18597.9184,410646.6,241113.6
002368.SZ,20120229,18.15,1.139,1.5692,,41.1505,31.9965,3.4141,1.8274,1.5699,19757.84,9519.5,6909.4653,358604.796,172778.925
002528.SZ,20120229,15.55,6.035,6.035,,31.1698,79.2328,1.6348,7.5843,10.3428,23606.4,5920.0,5920.0,367079.52,92056.0
600990.SH,20120229,17.15,2.2995,4.4932,,42.0463,42.0463,4.6405,2.0162,2.0162,11760.0,11760.0,6018.3334,201684.0,201684.0
002331.SZ,20120229,12.72,1.1372,1.2994,,41.7831,33.0861,2.6021,5.8689,3.589,13391.0388,6194.5068,5421.0761,170334.0135,78794.1265
600115.SH,20120229,4.29,1.0301,1.0301,,8.9913,8.0079,2.2839,0.6454,0.5848,1127653.886,266195.0,266195.0,4837635.1709,1141976.55
002271.SZ,20120229,12.07,1.5061,1.5462,,39.9296,39.3304,3.8366,2.0923,1.6819,34352.0,30293.498,29506.2988,414628.64,365642.5209
002404.SZ,20120229,11.22,2.6417,2.6417,,25.5458,22.331,1.6859,1.1995,1.1826,17355.0,7127.8115,7127.8115,194723.1,79974.045
600589.SH,20120229,6.47,0.6504,1.013,,29.7195,34.1561,2.0533,2.4294,2.5907,60173.0,60173.0,38636.4971,389319.31,389319.31
000807.SZ,20120229,6.29,1.1495,1.9708,,317.6533,92.6053,2.4367,1.3216,1.1548,153917.2984,145428.1639,84819.6679,968139.8069,914743.1509
600057.SH,20120229,6.68,2.4086,3.5694,,190.3108,71.4976,4.0709,,0.2406,85984.0,42933.6936,28971.5039,574373.12,286797.0732
000937.SZ,20120229,20.02,0.6818,1.4662,,19.3242,15.8053,3.3608,1.5287,1.3323,231288.4204,157590.5066,73277.0506,4630394.1764,3154961.9421
600438.SH,20120229,5.87,0.8187,1.9355,,25.0997,73.6415,2.7645,0.4194,0.3674,68752.0,68752.0,29080.0853,403574.24,403574.24
600643.SH,20120229,7.24,0.8479,1.0169,,56.6137,35.9346,4.4477,15.2852,18.362,82040.4488,81784.9121,68189.4892,593972.8493,592122.7636
002587.SZ,20120229,16.0,7.1231,7.1231,,27.8429,39.9896,2.7093,6.0549,5.8423,8400.0,2100.0,2100.0,134400.0,33600.0
600217.SH,20120229,3.63,0.6682,1.1127,,7.9318,12.6381,12.614,2.8315,3.6134,66080.0,66080.0,39681.6432,239870.4,239870.4
601311.SH,20120229,21.13,6.7671,6.7671,,33.9552,28.1081,3.2685,3.378,2.8954,42039.6875,8300.0,8300.0,888298.5969,175379.0
002512.SZ,20120229,16.35,17.1764,17.1764,,74.5987,58.6911,3.7588,13.3297,11.1563,21238.92,5400.0,5400.0,347256.342,88290.0
002310.SZ,20120229,92.26,2.6444,2.6444,,53.7255,30.3052,7.3285,9.5364,4.7632,15024.39,4890.7069,4890.7069,1386150.2214,451216.6186
002569.SZ,20120229,14.34,5.5002,5.5002,,31.7493,26.1942,2.306,2.4908,1.873,9334.0,2334.0,2334.0,133849.56,33469.56
600279.SH,20120229,7.79,0.7604,0.8474,,42.6304,28.5857,1.5878,2.3788,1.6453,34209.2262,15073.802,13527.3184,266489.8721,117424.9176
600823.SH,20120229,11.14,0.9698,1.5395,,14.9217,11.4866,1.3288,2.8539,2.1544,117059.5338,47835.5338,30134.5864,1304043.2065,532887.8465
002220.SZ,20120229,17.69,0.2649,0.5739,,33.5953,24.7033,2.8555,3.5166,2.8013,23236.36,16014.2007,7393.3343,411051.2084,283291.2104
601336.SH,20120229,29.77,3.872,3.872,,41.2934,26.942,2.8622,0.9059,0.9046,311954.66,12683.2,12683.2,9286890.2282,377578.864
600802.SH,20120229,8.7,2.1036,3.3212,,408.3335,15.8652,2.843,2.4496,1.8354,38187.3666,38187.3666,24186.9626,332230.0894,332230.0894
