ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600774.SH,20120629,6.79,1.4511,1.9849,,75.6875,80.569,2.3388,1.3705,1.3553,17457.5386,17259.5808,12618.2045,118536.6871,117192.5536
601199.SH,20120629,13.78,4.249,5.5057,,26.9332,26.6465,1.9758,6.1798,6.1718,23380.0,8044.0306,6207.8835,322176.4,110846.7417
600318.SH,20120629,10.74,0.8298,1.6377,,8.9819,10.7622,3.0855,1.8678,2.0087,24200.0,24200.0,12261.43,259908.0,259908.0
300110.SZ,20120629,11.8,1.9988,2.6727,,29.4274,29.2548,2.143,6.3573,6.1326,21836.35,8828.1,6602.039,257668.93,104171.58
600161.SH,20120629,14.27,1.0119,2.3138,,31.5222,30.7006,5.4076,5.2752,5.0399,51546.6868,48825.0,21352.5,735571.2206,696732.75
002519.SZ,20120629,14.73,1.7489,1.7489,,25.9994,25.0143,2.0635,2.0446,1.9546,14080.0,3520.0,3520.0,207398.4,51849.6
002185.SZ,20120629,8.58,0.5957,1.0274,,44.1333,44.0595,2.3734,2.6622,2.7285,40613.0,37323.0,21638.9,348459.54,320231.34
000900.SZ,20120629,14.24,0.4169,0.6361,,6.9143,7.1003,1.0718,2.9164,2.9655,39916.59,39894.7771,26148.5976,568412.2416,568101.6259
002142.SZ,20120629,9.98,0.8151,1.8484,,8.846,8.2889,1.503,3.6129,3.3165,288382.0529,248052.7003,109387.7532,2878052.8879,2475565.949
002604.SZ,20120629,19.45,1.2483,1.2483,,42.3197,43.5803,2.1789,2.9414,2.9658,18640.0,4660.0,4660.0,362548.0,90637.0
002098.SZ,20120629,7.09,0.3935,1.0256,,16.9805,19.0478,1.9346,1.0591,1.0847,15500.0,15500.0,5947.25,109895.0,109895.0
002582.SZ,20120629,18.23,5.7378,5.7378,,23.9151,25.3761,2.2315,3.4287,3.4621,14760.0,5227.6804,5227.6804,269074.8,95300.6137
002337.SZ,20120629,10.47,1.1086,1.1086,,56.7218,63.1051,1.5996,3.7843,3.6289,19200.0,4832.0,4832.0,201024.0,50591.04
600770.SH,20120629,11.48,1.28,1.8907,,26.7396,22.392,2.3839,7.1567,7.1043,73640.0,72140.0,48838.5202,845387.2,828167.2
002295.SZ,20120629,7.19,1.0456,1.3173,,70.8475,205.9163,1.808,0.5974,0.6619,21180.0,10609.2986,8420.9804,152284.2,76280.8569
002171.SZ,20120629,10.58,0.4958,1.0547,,144.3275,,5.2225,1.0704,1.1044,32604.0,32224.8076,15149.748,344950.32,340938.4644
002310.SZ,20120629,58.71,1.421,1.4215,,39.3395,41.3467,9.2398,6.0796,5.8959,30135.1296,9888.4425,9884.7859,1769233.4588,580550.4592
002569.SZ,20120629,13.23,1.6569,1.6569,,23.3732,23.0186,2.1278,1.728,1.6933,9334.0,2971.0,2971.0,123488.82,39306.33
002658.SZ,20120629,23.17,7.5857,7.5857,,39.0948,40.8122,3.1786,9.7167,9.6717,13747.28,3438.0,3438.0,318524.4776,79658.46
600279.SH,20120629,7.09,0.3597,0.4008,,26.6062,27.7114,1.4301,1.6486,1.6054,34209.2262,15073.802,13527.3184,242543.4138,106873.2562
600823.SH,20120629,10.98,0.0427,0.166,,10.8583,10.59,1.2159,2.2591,2.1639,117059.5338,117059.5338,30134.5864,1285313.6811,1285313.6811
002220.SZ,20120629,7.94,0.2423,0.5248,,21.6094,21.1584,2.5939,2.5147,2.3255,46472.72,32028.4014,14786.6684,368993.3968,254305.5071
002682.SZ,20120629,10.63,16.2468,16.2468,,8.9859,8.8341,1.8087,1.0502,1.0475,16000.0,4000.0,4000.0,170080.0,42520.0
601336.SH,20120629,34.24,5.2289,5.2289,,38.1612,45.0309,3.2426,0.9781,0.9387,311954.66,15854.0,15854.0,10681327.5584,542840.96
600802.SH,20120629,7.15,0.8794,1.3884,,21.8697,76.7053,2.4025,1.4557,1.4844,38187.3666,38187.3666,24186.9626,273039.6712,273039.6712
002309.SZ,20120629,9.74,0.8914,0.9005,,22.5309,21.8773,2.0209,0.9755,0.8709,48060.0,20225.1,20019.93,468104.4,196992.474
002430.SZ,20120629,12.09,1.1997,2.0229,,19.7393,20.1734,3.5218,2.3195,2.2257,81202.5,29924.158,17746.7261,981738.225,361783.0702
000522.SZ,20120629,20.34,5.9611,9.2541,,36.5419,35.1869,6.7552,2.5112,2.4526,46905.3689,46903.7818,30213.7818,954055.2034,954022.9218
000789.SZ,20120629,13.03,2.5275,4.7251,,10.204,10.9419,3.494,0.9133,0.9538,39590.9579,39589.0618,21176.071,515870.1814,515845.4753
600435.SH,20120629,7.83,0.5898,1.2218,,504.9637,489.676,2.7327,4.2052,5.0073,74466.0,74466.0,35946.1677,583068.78,583068.78
002184.SZ,20120629,6.29,0.5894,0.7922,,67.5818,114.7905,1.9573,1.0396,1.0664,22000.0,13106.3375,9751.9839,138380.0,82438.8629
600896.SH,20120629,4.38,5.277,7.3013,,200.3371,,1.2473,2.1155,2.2797,58131.5773,58131.5773,42014.8273,254616.3086,254616.3086
000755.SZ,20120629,7.19,0.5596,0.8603,,105.0444,126.6025,1.5158,0.6203,0.5669,46926.4621,46922.4502,30521.2222,337401.2625,337372.4169
601988.SH,20120629,2.82,0.008,0.2329,,6.339,6.1738,1.0961,2.3988,2.3183,27914733.8034,19552506.1639,674001.1849,78719549.3256,55138067.3822
002126.SZ,20120629,6.28,0.244,0.3013,,19.0684,21.8698,1.6675,1.0995,1.0678,31800.0,23273.3704,18845.2852,199704.0,146156.7661
600012.SH,20120629,4.24,0.0946,0.3677,,8.2086,8.4604,1.1092,3.173,3.1863,165861.0,116560.0,30000.0,703250.64,494214.4
600236.SH,20120629,3.96,0.4136,0.6771,,46.8211,,3.1177,2.3532,2.3438,228044.9514,112778.7794,68884.8377,903058.0075,446603.9664
002355.SZ,20120629,11.38,1.1183,1.1183,,24.8807,25.6832,1.6157,1.9441,1.985,25760.0,8408.9838,8408.9838,293148.8,95694.2356
600360.SH,20120629,3.94,0.3428,0.4598,,26.2588,27.2074,1.6411,2.4329,2.4064,67808.0,67808.0,50558.6487,267163.52,267163.52
600697.SH,20120629,22.87,0.257,0.3356,,22.5057,21.9589,3.5648,0.5229,0.4958,15908.8075,15515.6015,11884.2124,363834.4275,354841.8063
002609.SZ,20120629,12.39,10.574,10.574,,34.505,37.181,2.547,3.8366,3.8657,11865.2538,3000.0,3000.0,147010.4946,37170.0
000950.SZ,20120629,5.58,0.5335,1.3427,,36.7615,19.8575,1.3709,1.2908,1.1572,59879.9235,53054.9235,21079.8816,334129.9731,296046.4731
300179.SZ,20120629,12.28,5.6423,7.3075,,41.405,35.469,2.2714,13.4177,13.0523,12000.0,4739.662,3659.662,147360.0,58203.0494
002629.SZ,20120629,17.68,27.9132,27.9132,,27.9457,27.5357,3.0382,3.9007,3.7784,11443.0,2861.0,2861.0,202312.24,50582.48
002146.SZ,20120629,10.9,0.5618,1.7378,,13.2579,12.8027,3.3027,2.1379,2.0785,186368.0,162497.8043,52535.8754,2031411.2,1771226.0669
600321.SH,20120629,2.38,1.1918,1.7007,,661.4527,,1.3544,8.8475,9.2815,118088.0,118088.0,82754.0,281049.44,281049.44
600999.SH,20120629,11.61,0.8775,1.1008,,26.9459,30.8948,2.1419,10.3567,11.2485,466109.9829,249427.3517,198832.1665,5411536.9015,2895851.5532
300033.SZ,20120629,17.58,1.8619,2.4564,,38.2746,44.7853,2.1277,10.9755,11.5981,13440.0,4792.1778,3632.3506,236275.2,84246.4857
000655.SZ,20120629,11.23,0.3694,0.6189,,13.4303,17.8755,2.5431,3.7475,4.226,59534.023,41480.6998,24760.0085,668567.0783,465828.2588
002087.SZ,20120629,3.52,0.5179,0.5179,,17.8382,17.5603,1.0522,0.6157,0.6013,51975.84,33466.7329,33466.7329,182954.9568,117802.8998
600674.SH,20120629,6.92,0.8218,1.2143,,39.0197,48.0342,1.6874,11.8596,11.9419,197266.3151,127879.8247,86543.5611,1365082.9005,884928.3869
002603.SZ,20120629,27.55,2.1429,2.1429,,33.522,32.7679,4.0691,7.793,7.714,55250.0,8450.0,8450.0,1522137.5,232797.5
002351.SZ,20120629,8.86,0.8965,0.8965,,26.4988,28.3204,1.7041,3.1361,3.2209,29400.0,8060.0,8060.0,260484.0,71411.6
