ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002092.SZ,20090930,13.74,1.8395,2.412,,60.4667,3826.9808,2.9684,2.1492,2.2344,53686.0,42777.11,32623.5168,737645.64,587757.4914
002093.SZ,20090930,13.56,1.189,1.189,,46.7306,42.3796,7.6052,7.0103,6.1421,26700.0,7534.6516,7534.6516,362052.0,102169.8757
002094.SZ,20090930,8.35,2.2643,2.2643,,90.7545,122.5143,4.5937,3.3087,3.5307,21461.108,10081.156,10081.156,179200.2518,84177.6526
002095.SZ,20090930,24.46,2.8557,2.8866,,70.4848,68.9951,5.8256,20.8495,19.1894,9000.0,2460.3001,2433.9875,220140.0,60178.9404
002098.SZ,20090930,7.69,4.2765,4.2765,,56.9115,165.0957,2.246,1.3839,1.5577,15500.0,5800.0,5800.0,119195.0,44602.0
002099.SZ,20090930,7.5,1.1999,1.3998,,47.0265,83.3804,2.2191,1.1324,1.3653,16050.0,8174.996,7007.4219,120375.0,61312.47
002100.SZ,20090930,15.27,1.5553,2.9371,,35.5715,27.998,3.7274,2.3413,1.6149,16381.3,8307.0,4398.811,250142.451,126847.89
002101.SZ,20090930,15.71,2.3057,3.7237,,36.366,40.7832,2.8508,1.881,2.2361,6700.0,4317.02,2673.0613,105257.0,67820.3842
002103.SZ,20090930,7.14,1.0068,1.5731,,23.3274,25.365,2.4178,1.7896,1.9228,21843.1,9597.7477,6142.3571,155959.734,68527.9186
002104.SZ,20090930,9.65,5.9747,6.7939,,34.9269,34.1618,5.8054,7.5676,7.3946,29376.0,15525.027,13653.113,283478.4,149816.5106
002105.SZ,20090930,5.37,0.7746,1.0957,,53.2703,47.7193,3.046,1.0172,1.1733,26800.0,13056.0,9229.4526,143916.0,70110.72
002106.SZ,20090930,14.89,0.5459,0.9118,,23.0892,25.4918,3.2119,9.1191,8.6431,32988.8,22975.3584,13755.3956,491203.232,342103.0866
002107.SZ,20090930,22.59,2.0308,6.2829,,71.4537,58.0429,5.4653,19.2576,17.3837,16398.0,6789.2304,2194.5008,370430.82,153368.7147
000949.SZ,20090930,5.69,1.266,2.3355,,,,2.5196,1.6409,1.6762,58868.5694,58855.3939,31904.4413,334962.1599,334887.1913
000950.SZ,20090930,15.48,1.8083,1.8083,,22.657,20.6933,2.7741,4.2634,2.9854,39919.949,8918.7343,8918.7343,617960.8105,138062.007
000951.SZ,20090930,22.58,1.2053,1.2053,,20.0282,39.2507,150.5333,0.4934,0.5514,41942.55,15193.2921,15193.2921,947062.779,343064.5356
000952.SZ,20090930,12.21,1.5053,1.7733,,34.494,104.6891,4.0536,5.375,7.6786,25170.5513,25167.1011,21362.6528,307332.4314,307290.3044
000953.SZ,20090930,6.26,1.1393,1.1393,,,,7.577,2.834,3.0283,29405.9437,14944.749,14944.749,184081.2076,93554.1287
000955.SZ,20090930,6.37,2.0297,2.0314,,,,8.5234,10.2394,12.3133,29315.0,22516.2988,22497.6765,186736.55,143428.8234
600022.SH,20090930,4.6,0.7756,2.25,,18.3882,,2.276,0.3324,0.4343,312048.0,283448.7799,97705.8826,1435420.8,1303864.3875
600026.SH,20090930,11.18,0.4719,1.8773,,7.0841,13.5854,1.8151,2.1673,3.054,340455.227,210855.227,53005.227,3806289.4379,2357361.4379
600027.SH,20090930,4.83,0.1128,0.3747,,,,2.5054,0.9099,0.8193,602108.42,459005.62,138186.4639,2908183.6686,2216997.1446
600028.SH,20090930,11.3,0.2926,0.9018,,33.0,18.2992,2.8119,0.6747,0.7829,8670243.9,1283415.0507,416390.6507,97973756.07,14502590.0729
600029.SH,20090930,5.02,1.0521,1.0521,,,,4.3002,0.712,0.746,800356.7,150000.0,150000.0,4017790.634,753000.0
600030.SH,20090930,25.01,1.1496,1.5195,,22.7006,26.064,2.9261,9.3644,10.5039,663046.76,657046.76,497113.6654,16582799.4676,16432739.4676
600031.SH,20090930,33.18,0.2006,0.5109,,40.0669,40.8475,7.7796,3.5919,3.5146,148800.0,148800.0,58438.8433,4937184.0,4937184.0
