ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300282.SZ,20141031,29.45,4.0359,4.0359,,,876.6313,2.7858,30.9361,8.586,12722.4026,2361.06,2361.06,374674.7566,69533.217
300403.SZ,20141031,30.57,0.0376,0.0376,,34.5579,31.2858,3.7033,6.8812,6.3246,13400.0,3400.0,3400.0,409638.0,103938.0
600894.SH,20141031,13.2,0.3132,0.8251,,13.1396,11.7625,2.7181,2.7825,2.5112,85994.6895,77693.2386,29487.6031,1135129.9014,1025550.7495
300366.SZ,20141031,52.33,10.852,10.852,,69.9712,68.5015,9.2092,10.6898,10.941,5715.0,1428.75,1428.75,299065.95,74766.4875
601390.SH,20141031,4.14,3.8233,12.7079,,9.4064,8.6525,0.9321,0.1578,0.1454,2129990.0,1709251.0,514250.0,8818158.6,7076299.14
000628.SZ,20141031,9.48,3.8472,4.4913,,148.6524,363.881,10.76,1.0011,0.9442,21948.0,18774.7195,16082.4895,208067.04,177984.3409
000338.SZ,20141031,20.33,2.6741,2.6741,,11.3829,7.6527,1.3169,0.697,0.5715,199930.9639,97104.9175,97104.9175,4064596.4961,1974142.9728
002470.SZ,20141031,26.8,1.1349,3.2442,,28.2557,21.9418,3.9128,1.5644,1.4527,70000.0,59254.0,20729.0,1876000.0,1588007.2
000890.SZ,20141031,6.2,2.5851,3.2752,,367.7573,472.6108,2.282,1.5026,1.5324,37964.16,37953.8797,29956.4879,235377.792,235314.0541
600220.SH,20141031,3.99,2.7843,3.9769,,66.5588,69.7044,4.2872,3.0382,3.1139,178334.0326,178334.0326,124854.6964,711552.7901,711552.7901
600545.SH,20141031,9.59,6.1915,8.633,,36.6075,55.5354,3.1469,1.4593,1.1622,67578.5778,67578.5778,48466.9834,648078.5611,648078.5611
002676.SZ,20141031,16.95,5.5321,5.5321,,62.7402,76.549,2.5631,2.1102,1.8404,16000.0,4275.2322,4275.2322,271200.0,72465.1858
600758.SH,20141031,10.57,6.9854,6.9854,,125.0258,126.0326,6.5501,8.2774,7.987,20768.176,11505.026,11505.026,219519.6203,121608.1248
000524.SZ,20141031,10.4,0.8031,1.6575,,81.4791,85.6599,5.3047,8.8564,9.288,26967.3744,26967.1562,13065.764,280460.6938,280458.4245
600776.SH,20141031,9.88,1.2262,3.3171,,64.0588,64.086,4.4875,3.6103,3.381,125600.0064,95600.0064,35337.9094,1240928.0632,944528.0632
600231.SH,20141031,3.94,3.1565,6.8753,,41.4604,,0.8968,0.2024,0.214,80400.22,80400.22,36911.7792,316776.8668,316776.8668
000566.SZ,20141031,17.04,2.0554,2.6528,,89.9146,47.4796,5.1737,8.2849,6.6741,49518.9948,49426.3446,38295.1692,843803.6714,842224.912
002269.SZ,20141031,11.51,2.634,8.6312,,28.6986,46.7575,3.073,1.4749,1.7059,101100.0,100500.0,30670.0,1163661.0,1156755.0
300057.SZ,20141031,10.75,1.8719,2.6912,,31.4261,32.5759,2.6992,2.2303,2.136,42200.0,24660.9687,17153.3749,453650.0,265105.4135
600155.SH,20141031,7.27,2.1631,3.0836,,4.3234,4.6268,282.7799,41.8253,9.1397,41250.0,41250.0,28936.9063,299887.5,299887.5
002488.SZ,20141031,24.07,6.7954,6.7954,,96.142,77.0327,4.4722,3.715,3.281,18000.0,8706.5043,8706.5043,433260.0,209565.5585
000921.SZ,20141031,8.75,1.1391,3.5872,,9.5939,15.3842,3.3981,0.488,0.4455,135849.556,89723.6282,28491.9373,1188683.615,785081.7468
600875.SH,20141031,14.91,1.5635,3.9331,,12.7169,19.2722,1.545,0.7048,0.7382,200386.0,166386.0,66140.2748,2987755.26,2480815.26
002345.SZ,20141031,9.28,0.5118,1.1396,,44.5799,36.7999,3.3243,3.7813,3.4701,84511.12,83212.0,37369.97,784263.1936,772207.36
002299.SZ,20141031,14.62,0.4969,1.1545,,,106.8435,4.1227,2.8285,2.1843,91090.0,89911.5561,38701.4986,1331735.8,1314506.9502
300087.SZ,20141031,12.83,1.8762,2.2059,,262.6728,182.0971,3.6725,4.3605,4.1208,15840.0,10679.4639,9083.31,203227.2,137017.5218
600688.SH,20141031,3.69,3.2452,4.195,,19.8907,47.038,2.3206,0.3449,0.3763,1080000.0,238500.0,184500.0,3985200.0,880065.0
002496.SZ,20141031,17.87,3.4519,4.4712,,34.8934,27.0722,2.8476,2.7291,2.4733,31855.005,18456.782,14249.3449,569248.9394,329822.6943
601018.SH,20141031,3.51,1.3854,5.645,,15.8207,15.328,1.4915,3.9426,3.7126,1280000.0,1280000.0,314136.4171,4492800.0,4492800.0
002507.SZ,20141031,26.09,1.2647,1.6461,,37.3782,35.5958,4.6002,6.2125,5.6688,20150.0,11562.9474,8883.9074,525713.5,301677.2977
002333.SZ,20141031,14.0,1.4094,4.5575,,40.5975,55.4683,2.6428,3.3052,3.3268,25130.18,24248.486,7499.078,351822.52,339478.804
000534.SZ,20141031,10.03,3.1099,3.1139,,32.8257,29.6143,3.6932,4.4312,4.2661,49584.5096,21051.2814,21024.0314,497332.6313,211144.3524
002445.SZ,20141031,19.19,1.1627,2.445,,96.0962,79.2387,4.7384,4.1252,6.9709,25215.0,25065.0,11920.0,483875.85,480997.35
002397.SZ,20141031,10.14,2.6561,4.1175,,31.0722,28.9527,2.6206,2.1553,2.0742,30240.0,14495.8342,9351.0682,306633.6,146987.7588
000925.SZ,20141031,25.58,1.8898,3.3229,,,,8.5515,5.5787,5.0264,30791.8108,30133.8108,17138.248,787654.5203,770822.8803
