ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600022.SH,20060125,5.34,2.0135,2.0135,,6.245,4.7771,1.2596,0.2622,0.196,94000.0,22000.0,22000.0,501960.0,117480.0
600168.SH,20060125,4.1,1.5377,1.5377,,50.7559,65.4103,1.3369,10.6355,10.6597,44115.0,12750.0,12750.0,180871.5,52275.0
600503.SH,20060125,3.22,1.61,1.61,,,,3.6752,6.6433,6.7385,11000.0,4000.0,4000.0,35420.0,12880.0
600562.SH,20060125,5.08,2.0789,2.1726,,22.0259,33.3214,1.2636,1.1808,1.6137,8408.9294,3135.2232,3000.0,42717.3614,15926.9339
000069.SZ,20060125,10.62,2.3254,2.8951,,35.1139,32.3655,4.7946,20.9255,19.2182,111120.5242,48987.4087,39348.0442,1180099.967,520246.2804
000789.SZ,20060125,2.43,4.5974,4.5974,,,,1.3815,1.2474,1.3476,34050.0,11050.0,11050.0,82741.5,26851.5
000965.SZ,20060125,2.3,1.5041,1.6546,,40.2618,,0.869,1.452,1.7418,23870.5413,7700.0,7000.0,54902.245,17710.0
002048.SZ,20060125,8.0,0.9855,1.3304,,23.7744,31.8012,2.3561,2.8717,2.5211,9500.0,4050.0,3000.0,76000.0,32400.0
600323.SH,20060125,9.33,1.648,1.648,,27.2025,25.6298,2.3876,7.1421,6.4369,20851.4168,13241.966,13241.966,194543.7187,123547.5428
600579.SH,20060125,2.65,2.8896,2.8896,,,,1.3354,0.9284,0.9284,21600.0,7200.0,7200.0,57240.0,19080.0
600584.SH,20060125,6.89,4.911,6.4825,,41.2921,40.2024,2.7398,1.7013,1.4516,29259.2,11616.0,8800.0,201595.888,80034.24
600697.SH,20060125,6.06,0.8404,0.8404,,21.3917,18.371,1.4269,0.993,0.8159,14221.0877,8438.5989,8438.5989,86179.7915,51137.9093
600740.SH,20060125,7.38,5.0222,5.0222,,7.5883,14.8127,1.5109,0.7399,0.6884,20285.0,8450.0,8450.0,149703.3,62361.0
000603.SZ,20060125,2.86,0.5428,0.5428,,,,3.3753,18.1442,6.8647,11186.25,2850.0,2850.0,31992.675,8151.0
600197.SH,20060125,3.38,1.4854,1.4854,,17.6781,16.2013,1.7428,4.4904,3.5181,44100.0,15000.0,15000.0,149058.0,50700.0
600389.SH,20060125,4.93,9.5974,9.5974,,15.4179,17.4176,1.824,0.5294,0.4843,19800.0,5280.0,5280.0,97614.0,26030.4
000566.SZ,20060125,2.84,0.9886,1.2849,,23.0027,21.6333,2.7832,2.5493,2.5657,20234.8992,10858.6873,8354.8992,57467.1137,30838.6719
000584.SZ,20060125,3.82,1.0573,1.0573,,92.5068,,3.3168,3.4339,3.5657,30335.2615,12861.42,12861.42,115880.6989,49130.6244
000681.SZ,20060125,2.87,2.6352,2.6352,,,,1.8918,2.4525,3.484,19875.0,5812.5,5812.5,57041.25,16681.875
600348.SH,20060125,10.4,2.0488,2.6634,,14.3787,8.8613,1.9906,1.0559,0.7494,48100.0,19500.0,15000.0,500240.0,202800.0
600580.SH,20060125,6.24,2.7588,2.7588,,17.9922,16.1364,2.1246,2.1195,1.5945,17456.6818,7560.0,7560.0,108929.6944,47174.4
000012.SZ,20060125,5.71,2.488,2.488,,17.1033,18.871,2.4097,3.081,2.6919,101546.3124,16074.8996,16074.8996,579829.4438,91787.6767
000554.SZ,20060125,3.33,4.6416,4.6416,,35.5075,28.2308,1.8985,1.2077,0.8904,48079.3318,29483.9998,29483.9998,160104.1749,98181.7193
000731.SZ,20060125,8.63,1.9524,1.9524,,11.5671,8.121,1.9548,2.2805,1.8342,24566.57,10111.29,10111.29,212009.4991,87260.4327
000737.SZ,20060125,3.18,1.981,1.981,,134.2102,45.8889,1.0116,0.5576,0.5358,45730.0,20956.0,20956.0,145421.4,66640.08
000812.SZ,20060125,4.16,1.2252,1.2252,,45.5526,44.5993,2.0301,3.3218,3.0759,26070.8423,12130.0769,12130.0769,108454.704,50461.1199
000831.SZ,20060125,3.8,4.6413,4.6413,,21.2554,71.6299,1.2908,0.5601,0.4911,36300.0,14625.0,14625.0,137940.0,55575.0
600557.SH,20060125,5.65,17.0151,21.4391,,18.6686,18.4646,2.0641,1.5741,1.3543,15606.0,8568.0,6800.0,88173.9,48409.2
600178.SH,20060125,4.22,0.2443,0.2443,,20.5123,24.7423,1.2372,0.7763,0.8766,46208.0,13858.0,13858.0,194997.76,58480.76
600217.SH,20060125,1.71,2.7775,2.7775,,23.6858,,1.3894,1.8039,1.9805,66080.0,22400.0,22400.0,112996.8,38304.0
600419.SH,20060125,4.14,1.1212,1.1212,,,,1.1723,2.199,1.8557,8016.0,3000.0,3000.0,33186.24,12420.0
