ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000683.SZ,20031231,4.34,0.3321,0.3321,,286.8688,,4.1233,2.1702,2.3449,46900.0,16900.0,16900.0,203546.0,73346.0
000729.SZ,20031231,9.37,0.4506,0.4506,,31.0857,25.5337,1.5789,2.2598,1.8888,66742.45,18720.0,18720.0,625376.7565,175406.4
000913.SZ,20031231,4.81,0.9532,0.9532,,30.2684,31.6761,1.7226,0.8078,0.7449,45353.6,13520.0,13520.0,218150.816,65031.2
000921.SZ,20031231,6.68,0.405,0.405,,65.4305,45.8402,2.3844,1.3584,1.0708,99200.6563,19450.1,19450.1,662660.3841,129926.668
600074.SH,20031231,6.52,1.0217,1.0217,,26.6532,20.7074,1.9913,2.9189,1.7821,34128.0,17496.0,17496.0,222514.56,114073.92
600159.SH,20031231,2.59,2.8133,2.8133,,,,,9.7343,16.9555,30500.1616,8800.768,8800.768,78995.4185,22793.9891
000501.SZ,20031231,3.85,0.2058,0.2058,,633.1533,,1.9659,0.713,0.5882,50724.859,20438.9852,20438.9852,195290.7072,78690.093
000650.SZ,20031231,4.66,0.9187,0.9187,,105.4901,70.2342,2.6938,4.2229,3.4392,20010.24,6570.72,6570.72,93247.7184,30619.5552
000756.SZ,20031231,5.73,0.3832,0.3832,,38.107,42.6683,1.8334,2.2329,2.0235,45731.283,7615.333,7615.333,262040.2516,43635.8581
600138.SH,20031231,6.84,0.4618,0.4618,,21.9542,88.012,1.6015,1.0747,1.3717,26700.0,11700.0,11700.0,182628.0,80028.0
600415.SH,20031231,16.91,0.3588,0.3588,,40.443,27.2244,4.825,2.3372,1.6039,10403.0009,2915.2099,2915.2099,175914.7452,49296.1994
600250.SH,20031231,10.31,1.5143,1.5143,,43.409,28.419,2.8574,0.5252,0.3605,19899.42,8250.0,8250.0,205163.0202,85057.5
600283.SH,20031231,6.84,0.384,0.384,,40.1835,64.8394,2.218,7.7779,11.3885,28533.0,8500.0,8500.0,195165.72,58140.0
600418.SH,20031231,14.59,0.7271,0.7271,,25.3425,18.9043,2.7047,0.9746,0.7465,23000.0,8800.0,8800.0,335570.0,128392.0
600650.SH,20031231,6.66,0.406,0.406,,239.7493,2412.3762,2.3931,11.7211,11.8394,55161.0107,4181.76,4181.76,367372.3313,27850.5216
600702.SH,20031231,5.52,0.7518,0.7518,,181.73,238.988,1.1553,2.1962,2.4344,33730.0,14861.86,14861.86,186189.6,82037.4672
000549.SZ,20031231,16.07,0.2994,0.2994,,124.5118,73.971,11.3743,3.8316,1.7614,93628.656,59860.944,59860.944,1504612.5019,961965.3701
600020.SH,20031231,7.3,1.0027,1.0027,,24.974,24.974,2.0724,11.2446,11.2446,105000.0,28000.0,28000.0,766500.0,204400.0
600253.SH,20031231,4.93,0.6003,0.6003,,38.0091,35.7544,2.6177,4.3149,3.1884,42000.0,12000.0,12000.0,207060.0,59160.0
600400.SH,20031231,7.51,0.3112,0.3112,,20.232,17.6635,1.9723,2.156,1.6369,17952.3,5000.0,5000.0,134821.773,37550.0
600734.SH,20031231,4.45,0.3515,0.3515,,74.5108,,2.8427,0.6729,0.6558,35155.8394,13273.2144,13273.2144,156443.4853,59065.8041
600837.SH,20031231,7.78,1.4903,1.4903,,49.962,26.3468,4.1045,8.9889,8.4783,15658.781,3931.2002,3931.2002,121825.3162,30584.7376
600851.SH,20031231,12.8,1.5223,1.5223,,49.0116,46.2878,3.9739,4.7418,4.0331,60352.8346,18367.8936,18367.8936,772516.2829,235109.0381
600879.SH,20031231,10.32,3.5635,3.5635,,30.512,29.9596,4.0908,6.447,5.4534,35149.9796,20571.1853,20571.1853,362747.7895,212294.6323
000517.SZ,20031231,15.27,0.2061,0.2061,,99.8399,131.739,4.4035,6.4429,5.4732,23330.7495,11141.4372,11141.4372,356260.5449,170129.746
000666.SZ,20031231,5.95,0.451,0.451,,26.0929,19.5752,1.4956,1.2702,0.8403,60380.0,20300.0,20300.0,359261.0,120785.0
600178.SH,20031231,6.04,0.5599,0.5599,,23.8936,22.9451,1.8523,1.2738,1.088,46208.0,13858.0,13858.0,279096.32,83702.32
600217.SH,20031231,14.71,0.0169,0.0169,,133.9209,144.6609,7.9254,12.1144,11.4555,41300.0,14000.0,14000.0,607523.0,205940.0
600295.SH,20031231,5.22,1.1014,1.1014,,33.1677,32.1845,1.7858,2.432,1.9647,103200.0,16000.0,16000.0,538704.0,83520.0
600419.SH,20031231,7.52,0.5601,0.5601,,51.8132,65.2975,2.0595,3.7123,3.8474,8016.0,3000.0,3000.0,60280.32,22560.0
600496.SH,20031231,9.27,0.2451,0.2451,,151.4797,302.93,4.1301,7.3462,10.0173,11000.0,4000.0,4000.0,101970.0,37080.0
000007.SZ,20031231,4.75,0.5711,0.5711,,31.071,248.3528,3.1116,3.0005,2.7298,14359.3664,7956.0961,7956.0961,68206.9904,37791.4565
000498.SZ,20031231,4.24,0.465,0.465,,,,3.8834,2.2952,2.3083,39000.0,17400.0,17400.0,165360.0,73776.0
000515.SZ,20031231,7.85,1.2595,1.2595,,68.1754,66.0608,4.819,6.2205,5.7326,18720.7488,7983.36,7983.36,146957.8781,62669.376
000589.SZ,20031231,5.24,0.4776,0.4776,,55.4568,51.5103,1.5096,0.8617,0.7637,25432.7065,12462.024,12462.024,133267.3821,65301.0058
000628.SZ,20031231,4.12,0.8697,0.8697,,308.586,,1.5609,1.1707,1.1382,19356.0,8640.0,8640.0,79746.72,35596.8
000677.SZ,20031231,7.2,1.7318,1.7318,,69.4019,63.0028,2.6756,2.5438,1.8601,20567.4487,7076.16,7076.16,148085.6306,50948.352
600148.SH,20031231,6.32,0.2137,0.2137,,64.8275,50.7168,3.2542,4.18,3.9146,14151.645,4200.0,4200.0,89438.3964,26544.0
600179.SH,20031231,6.13,0.9352,0.9352,,261.0128,137.3948,2.4993,3.6831,3.2735,33000.0,10000.0,10000.0,202290.0,61300.0
600601.SH,20031231,8.56,0.522,0.522,,32.1882,27.5311,2.8987,0.9204,0.8202,48522.3514,48522.3514,48522.3514,415351.328,415351.328
600739.SH,20031231,11.51,0.2485,0.323,,53.992,74.1834,2.811,1.4561,1.1992,27691.56,12715.56,9781.2,318729.8556,146356.0956
600747.SH,20031231,5.84,0.416,0.4992,,28.2996,41.6155,2.4108,3.8076,3.1636,58893.4568,27171.8531,22643.2109,343937.7877,158683.6221
600634.SH,20031231,5.71,1.2538,1.2538,,19.3717,76.8239,2.0904,1.2682,9.2795,8720.7283,3980.9737,3980.9737,49795.3586,22731.3598
600867.SH,20031231,6.0,0.3091,0.3091,,48.6459,46.6624,1.4383,6.9396,6.8229,32449.3036,15769.728,15769.728,194695.8216,94618.368
000555.SZ,20031231,18.9,0.1848,0.1848,,,,46.0982,125.2193,,8182.7678,2200.0,2200.0,154654.3114,41580.0
000570.SZ,20031231,5.17,0.6358,0.6358,,,,2.5293,1.2246,1.282,37424.9551,11102.5551,11102.5551,193487.0179,57400.2099
600591.SH,20031231,9.3,1.8748,1.8748,,47.648,127.0915,3.9516,1.6529,1.5843,72100.0,20000.0,20000.0,670530.0,186000.0
600696.SH,20031231,4.79,1.4965,1.9454,,48.5674,50.2271,3.9432,8.7471,8.1111,34056.555,11654.773,8965.21,163130.8985,55826.3627
600705.SH,20031231,5.74,0.8702,0.8702,,34.8763,58.7995,2.0484,1.6679,1.4635,65313.744,35891.52,35891.52,374900.8906,206017.3248
600845.SH,20031231,10.96,0.5469,0.5469,,54.5006,54.7884,8.2842,4.4931,3.3995,26224.407,1320.0,1320.0,287419.5007,14467.2
000535.SZ,20031231,2.38,3.1288,3.1288,,,,,26.5205,25.0909,30272.3222,17018.0342,17018.0342,72048.1268,40502.9214
000590.SZ,20031231,4.08,0.4306,0.4306,,202.1171,,2.956,2.7928,3.0077,20302.8425,6355.3926,6355.3926,82835.5974,25930.0018
600097.SH,20031231,6.73,3.3726,3.3726,,76.4151,82.9341,5.3248,3.7268,3.3612,11544.9889,3500.0,3500.0,77697.7753,23555.0
600403.SH,20031231,13.4,6.1111,6.1111,,68.1518,68.1518,3.9218,9.444,9.444,7081.5,3000.0,3000.0,94892.1,40200.0
