ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300034.SZ,20110531,14.4,0.5889,0.9531,,65.7223,59.7553,3.5909,9.2319,9.0243,21198.8154,9934.0184,6137.651,305262.9418,143049.865
600992.SH,20110531,9.96,1.3995,2.4442,,52.3296,53.1666,1.9249,1.2227,1.2316,16437.0,16437.0,9411.3489,163712.52,163712.52
300035.SZ,20110531,19.0,0.8743,0.9054,,39.5364,38.5617,2.3785,9.6646,8.9785,9225.0,4475.325,4321.425,175275.0,85031.175
600993.SH,20110531,19.2,0.5069,0.8854,,51.9539,50.1714,5.898,5.4021,5.2723,33157.9916,33083.2382,18942.388,636633.4387,635198.1734
300036.SZ,20110531,26.29,0.3044,0.3755,,43.7442,43.7594,3.8614,9.7352,9.0929,7500.0,4250.4,3445.3082,197175.0,111743.016
600995.SH,20110531,10.58,1.0975,1.2339,,39.9589,37.502,5.0472,3.7496,3.5863,47852.64,33700.32,29975.3191,506280.9312,356549.3856
300037.SZ,20110531,35.18,0.716,0.716,,40.077,35.5438,3.827,7.8857,7.4551,10700.0,2700.0,2700.0,376426.0,94986.0
600997.SH,20110531,16.87,0.2749,0.6352,,23.9724,23.7971,3.529,1.3744,1.2815,123464.0,123464.0,53425.5088,2082837.68,2082837.68
300038.SZ,20110531,16.11,0.5977,0.7704,,57.4155,53.2374,1.9768,6.0764,5.2834,9157.0,4341.35,3368.15,147519.27,69939.1485
300039.SZ,20110531,24.05,0.4794,0.4794,,51.1407,44.0234,5.2587,10.4839,9.2883,26304.0,13713.96,13713.96,632611.2,329820.738
600998.SH,20110531,12.07,0.8876,0.8876,,48.5125,47.1344,4.341,0.8068,0.7763,142051.5819,15000.0,15000.0,1714562.5935,181050.0
300040.SZ,20110531,14.18,0.655,1.0083,,37.7492,37.2513,2.2984,4.2062,3.8836,13890.0,7199.9,4676.823,196960.2,102094.582
300041.SZ,20110531,31.11,0.3752,0.5372,,37.4126,35.8702,3.971,7.9262,7.47,10559.6825,4964.4035,3466.9978,328511.7226,154442.5929
600999.SH,20110531,18.09,0.1487,0.1873,,20.0879,20.0108,2.6164,9.9994,9.9034,358546.1407,188889.944,149970.5708,6486099.6853,3417019.087
300042.SZ,20110531,21.64,1.971,2.297,,99.6854,69.6492,1.7861,6.468,6.8708,6680.0,3094.7075,2655.42,144555.2,66969.4703
002578.SZ,20110531,13.82,5.9804,5.9804,,45.3951,42.2403,2.7596,3.9881,3.9601,17180.0,3442.0,3442.0,237427.6,47568.44
601318.SH,20110531,48.71,0.3011,0.4044,,21.5092,20.0466,3.1318,1.9655,1.763,764414.2092,478640.9636,356371.8126,37234616.1301,23314601.337
300084.SZ,20110531,28.45,0.2344,0.3984,,107.5347,98.7909,2.9294,18.7128,18.5247,6400.0,3857.0432,2269.1432,182080.0,109732.879
601328.SH,20110531,5.76,0.1192,0.2393,,8.3002,7.7394,1.3717,3.1089,2.9316,5625964.1398,2973550.3042,1481427.2997,32405553.4452,17127649.7522
300085.SZ,20110531,27.28,2.2147,2.2274,,48.1787,50.4671,3.0606,17.7638,17.1729,6000.0,1893.525,1882.725,163680.0,51655.362
601333.SH,20110531,3.99,0.6655,1.3022,,18.1654,16.7066,1.1495,2.096,2.0375,708353.7,537743.83,274798.7,2826331.263,2145597.8817
300086.SZ,20110531,18.27,6.4367,7.5403,,26.2279,29.1134,2.0173,11.6202,11.3597,20000.0,7068.0656,6033.5828,365400.0,129133.5585
300087.SZ,20110531,17.76,3.2959,3.2959,,57.2226,59.2054,3.4644,10.4048,9.8876,10560.0,4787.76,4787.76,187545.6,85030.6176
300088.SZ,20110531,36.3,1.3696,1.3696,,38.888,33.1022,3.7957,9.4302,8.6021,12550.0,6635.0,6635.0,455565.0,240850.5
601369.SH,20110531,12.12,0.2136,0.2543,,29.8823,27.6409,4.3795,4.5659,4.5405,163877.0233,55310.1925,46465.6808,1986189.5224,670359.5331
300089.SZ,20110531,15.2,1.1421,1.1421,,46.5137,45.6638,2.0446,4.2565,4.2341,10000.0,2500.0,2500.0,152000.0,38000.0
300090.SZ,20110531,10.77,2.8234,2.8234,,51.4681,52.7004,3.1312,6.4813,5.9185,25527.217,6400.0,6400.0,274928.1271,68928.0
300152.SZ,20110531,28.28,9.4176,9.4176,,49.2178,43.5071,2.3611,14.2678,13.9948,10800.0,2800.0,2800.0,305424.0,79184.0
300153.SZ,20110531,12.9,0.7588,0.7588,,40.4936,48.2821,2.3152,4.7136,4.6619,16000.0,4000.0,4000.0,206400.0,51600.0
300154.SZ,20110531,14.95,2.668,5.3359,,37.9184,35.8358,2.7207,5.4215,5.375,22350.0,5600.0,2800.0,334132.5,83720.0
300155.SZ,20110531,13.03,6.9536,6.9536,,37.0809,44.3229,2.4413,9.6369,10.3483,18000.0,4500.0,4500.0,234540.0,58635.0
002310.SZ,20110531,85.86,1.0245,1.0245,,49.9986,53.4612,9.8978,8.8749,8.4695,15024.39,4890.7069,4890.7069,1289994.1254,419916.0944
600575.SH,20110531,17.44,0.5479,0.9828,,477.5126,88.822,3.513,2.2541,0.9659,52340.2585,35580.0,19835.5596,912814.1082,620515.2
600576.SH,20110531,15.86,1.0513,2.0624,,,,6.3871,10.4538,19.3022,21809.309,21809.309,11117.3432,345895.6407,345895.6407
002311.SZ,20110531,28.2,0.3072,0.3072,,38.9061,37.8722,3.7214,1.0668,1.022,29120.0,7280.0,7280.0,821184.0,205296.0
