ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
300046.SZ,20100129,41.12,6.6745,6.6745,,65.6849,59.733,3.2479,12.2907,12.3652,5920.0,1200.0,1200.0,243430.4,49344.0
300047.SZ,20100129,30.33,5.8386,5.8386,,75.6154,55.3855,3.3222,14.4706,12.9184,10460.0,2160.0,2160.0,317251.8,65512.8
300048.SZ,20100129,46.4,27.7244,27.7244,,145.2656,145.2656,4.7343,32.7931,32.7931,12000.0,2400.0,2400.0,556800.0,111360.0
300049.SZ,20100129,30.07,7.3855,7.3855,,86.1905,61.5768,3.4506,15.7527,12.8328,7400.0,1520.0,1520.0,222518.0,45706.4
300050.SZ,20100129,109.28,9.337,9.337,,151.3655,151.3655,4.3583,43.1829,43.1829,5400.0,1120.0,1120.0,590112.0,122393.6
002295.SZ,20100129,19.89,4.0391,4.0391,,51.4209,46.1204,3.5416,1.5125,2.1996,14120.0,3600.0,3600.0,280846.8,71604.0
002296.SZ,20100129,66.47,2.4907,2.4907,,93.7796,92.9709,7.4704,30.6039,29.0433,6150.0,1550.0,1550.0,408790.5,103028.5
002297.SZ,20100129,26.7,3.3173,3.3173,,113.1454,102.6264,5.3967,17.4083,17.2356,10700.0,2700.0,2700.0,285690.0,72090.0
002298.SZ,20100129,25.55,4.6314,4.6314,,101.1518,72.2443,6.2029,6.71,5.4761,11000.0,2800.0,2800.0,281050.0,71540.0
300031.SZ,20100129,45.8,4.733,4.733,,75.4818,46.9359,3.8183,9.1276,9.0087,5000.0,1000.0,1000.0,229000.0,45800.0
300032.SZ,20100129,23.56,4.4051,4.4051,,126.0014,68.7694,4.137,15.5429,11.6971,14270.0,2856.0,2856.0,336201.2,67287.36
300033.SZ,20100129,80.84,11.8899,11.8899,,72.6893,72.6893,5.3603,28.4694,28.4694,6720.0,1344.0,1344.0,543244.8,108648.96
300034.SZ,20100129,29.5,8.9896,8.9896,,111.054,97.1647,4.3754,12.3241,12.796,11777.1197,2400.0,2400.0,347425.0312,70800.0
300035.SZ,20100129,38.96,3.5559,3.5559,,58.8036,58.8036,3.517,13.8318,13.8318,6150.0,1240.0,1240.0,239604.0,48310.4
300036.SZ,20100129,28.31,4.3383,4.3383,,105.0544,105.0544,4.54,16.644,16.644,7500.0,1520.0,1520.0,212325.0,43031.2
300037.SZ,20100129,33.7,5.2972,5.2972,,114.0429,74.534,3.9585,15.4679,13.3519,10700.0,2160.0,2160.0,360590.0,72792.0
300038.SZ,20100129,28.67,5.8301,5.8301,,66.3769,66.3769,3.7125,10.2008,10.2008,9157.0,1840.0,1840.0,262531.19,52752.8
300039.SZ,20100129,42.18,11.7313,11.7313,,80.1831,59.169,4.1056,11.9337,10.3476,10960.0,2192.0,2192.0,462292.8,92458.56
300040.SZ,20100129,35.97,6.5789,6.5789,,69.2413,69.2413,3.0612,8.3457,8.3457,6945.0,1440.0,1440.0,249811.65,51796.8
300041.SZ,20100129,38.11,5.3972,5.3972,,71.1555,52.5581,3.2222,11.4446,10.7699,6599.8016,1360.0,1360.0,251518.439,51829.6
300042.SZ,20100129,43.55,5.4544,5.4544,,73.4902,73.4902,3.6843,11.9642,11.9642,6680.0,1344.0,1344.0,290914.0,58531.2
300043.SZ,20100129,42.57,5.8369,5.8369,,88.5494,88.5494,3.5159,13.1614,13.1614,5280.0,1056.0,1056.0,224769.6,44953.92
300044.SZ,20100129,25.09,14.2703,14.2703,,89.8476,65.8476,4.0696,13.8843,9.359,8000.0,1600.0,1600.0,200720.0,40144.0
300045.SZ,20100129,32.4,6.7783,6.7783,,80.1303,64.3633,3.5925,18.8203,14.7475,6700.0,1360.0,1360.0,217080.0,44064.0
000683.SZ,20100129,15.01,2.6872,2.6872,,71.3507,,6.0593,3.7535,4.8857,51187.5989,40420.2063,40420.2063,768325.8595,606707.2966
000685.SZ,20100129,30.58,1.6841,1.6841,,33.506,25.5381,4.6847,28.5204,25.1371,59898.7089,15726.0445,15726.0445,1831702.5182,480902.4408
000686.SZ,20100129,33.24,1.4122,1.4122,,51.8371,30.4414,7.7356,19.0403,13.0693,63931.2448,19428.4631,19428.4631,2125074.5772,645802.1134
000687.SZ,20100129,7.01,0.7048,1.3847,,,,3.6854,5.9679,6.3431,64160.0,64159.3542,32657.8983,449761.6,449757.0729
000690.SZ,20100129,10.37,5.6362,9.029,,33.1178,25.3637,4.1584,8.3141,4.5985,115107.5,112785.1536,70403.4793,1193664.775,1169582.0428
