ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002011.SZ,20060331,5.87,1.3291,1.3291,,21.0017,21.0017,1.0575,1.8304,1.8304,7118.1865,3640.0,3640.0,41783.7548,21366.8
600436.SH,20060331,20.61,3.0099,3.0099,,33.3965,33.3965,4.989,6.8893,6.8893,14000.0,4000.0,4000.0,288540.0,82440.0
600438.SH,20060331,13.03,3.1585,3.6323,,18.254,18.254,3.1894,0.61,0.61,17188.0,6900.0,6000.0,223959.64,89907.0
600548.SH,20060331,3.04,0.8962,1.183,,13.681,13.3792,1.0886,9.393,7.8211,218070.0,21780.0,16500.0,662932.8,66211.2
600673.SH,20060331,4.0,2.384,3.2184,,19.4139,19.4139,2.2889,1.013,1.013,12673.3394,6147.9007,4554.0005,50693.3576,24591.6028
600107.SH,20060331,2.09,0.6789,0.6789,,,76.492,2.0208,4.6148,4.5762,36000.0,13320.0,13320.0,75240.0,27838.8
600640.SH,20060331,4.87,0.9623,0.9623,,,,1.8781,4.3774,6.4819,40137.1188,6086.9348,6086.9348,195467.7686,29643.3725
600648.SH,20060331,5.43,1.2855,1.774,,69.0026,77.3503,2.9214,7.8387,8.5144,74505.75,7514.1,5445.0,404566.2225,40801.563
600729.SH,20060331,8.21,1.6112,1.6112,,24.0908,24.8811,2.8343,0.5319,0.4807,20400.0,5100.0,5100.0,167484.0,41871.0
600767.SH,20060331,2.36,1.1407,1.1407,,91.4419,91.4419,2.5359,53.8075,53.8075,34101.0182,9674.4557,9674.4557,80478.403,22831.7155
600097.SH,20060331,4.76,3.4013,3.4013,,43.3724,43.3724,3.1958,1.6253,1.6253,11544.9889,3500.0,3500.0,54954.1472,16660.0
600403.SH,20060331,5.91,1.8286,1.8286,,164.7586,164.7586,2.8769,3.1202,3.1202,12746.7,5400.0,5400.0,75332.997,31914.0
600405.SH,20060331,6.73,4.3801,6.0446,,46.8606,111.567,2.0294,2.9152,2.8465,10434.36,4968.0,3600.0,70223.2428,33434.64
600591.SH,20060331,2.37,2.9979,3.8972,,9.7238,23.5321,1.2205,0.3888,0.3315,108150.0,39000.0001,30000.0,256315.5,92430.0002
600705.SH,20060331,1.74,2.7876,2.7876,,,,1.1738,0.8035,1.6434,97970.616,53837.28,53837.28,170468.8718,93676.8672
600845.SH,20060331,11.02,0.6672,0.6672,,44.3335,44.3335,6.7788,2.1618,2.1618,26224.407,1320.0,1320.0,288992.9651,14546.4
000590.SZ,20060331,3.14,2.155,2.155,,117.4844,49.9179,2.386,2.3869,2.2915,20302.8425,6355.3926,6355.3926,63750.9255,19955.9328
600860.SH,20060331,3.06,3.062,4.2255,,13.4647,20.2599,1.0064,1.1517,1.2671,42200.0,9936.0,7200.0,129132.0,30404.16
000089.SZ,20060331,6.78,1.7909,2.2549,,21.4029,21.2183,1.8085,5.9127,5.595,79982.4,36262.4049,28800.0,542280.672,245859.1052
000516.SZ,20060331,4.7,3.3688,4.7461,,18.1998,18.1998,1.6242,0.4281,0.4281,14815.5522,6122.0526,4345.4477,69633.0953,28773.6472
000597.SZ,20060331,2.46,0.8913,1.2121,,60.1916,55.9772,0.8333,0.4077,0.4077,30380.9998,14795.9623,10880.9998,74737.2595,36398.0673
000598.SZ,20060331,4.71,3.3377,3.3377,,379.1897,,1.7017,3.7197,2.6609,30247.0737,16965.2337,16965.2337,142463.7171,79906.2507
000883.SZ,20060331,2.63,0.5427,0.5427,,38.2013,64.5329,0.8517,0.4037,0.4099,28538.7695,12777.5999,12777.5999,75056.9638,33605.0877
000905.SZ,20060331,7.06,0.6107,0.6107,,17.719,17.719,1.7195,2.7835,2.7835,29500.0,9500.0,9500.0,208270.0,67070.0
600057.SH,20060331,2.71,1.7293,2.3346,,110.662,,1.0355,0.2305,0.2437,42984.0,23328.0,17280.0,116486.64,63218.88
600318.SH,20060331,4.28,1.1531,1.1531,,,,2.035,1.5577,1.5577,20000.0,8000.0,8000.0,85600.0,34240.0
600426.SH,20060331,6.97,2.8746,3.8233,,9.946,9.946,1.8904,1.2912,1.2912,25050.0,11970.0,9000.0,174598.5,83430.9
600579.SH,20060331,2.88,0.8913,0.8913,,,,1.4513,1.0089,1.0089,21600.0,7200.0,7200.0,62208.0,20736.0
600584.SH,20060331,5.75,4.4072,5.8175,,34.46,33.5506,2.2865,1.4198,1.2114,29259.2,11616.0,8800.0,168240.4,66792.0
600697.SH,20060331,6.01,1.2311,1.2311,,17.3134,17.3134,1.3789,0.6956,0.6956,14221.0877,8438.5989,8438.5989,85468.7371,50715.9794
600122.SH,20060331,4.24,2.7763,2.7763,,136.9856,125.304,1.3186,0.4497,0.4066,31920.0,14400.0,14400.0,135340.8,61056.0
600200.SH,20060331,8.5,0.1557,0.1557,,100.8921,100.8921,4.0133,2.4696,2.4696,41580.0,28147.5,28147.5,353430.0,239253.75
600333.SH,20060331,5.09,1.3518,1.3518,,31.7306,31.7306,1.9022,1.6264,1.6264,40653.12,16173.12,16173.12,206924.3808,82321.1808
600897.SH,20060331,8.87,1.3862,1.3862,,25.7658,25.7658,2.0765,7.858,7.858,27000.0,6750.0,6750.0,239490.0,59872.5
000001.SZ,20060331,6.37,0.7354,0.9233,,42.7743,49.7468,2.4716,2.3504,2.2383,194582.2149,140936.1965,112263.7794,1239488.7089,897763.5717
000524.SZ,20060331,2.59,0.8505,1.1226,,19.3936,19.3936,1.1992,2.3708,2.3708,26967.3744,13065.6348,9898.4714,69845.4997,33839.9941
000950.SZ,20060331,4.88,2.5364,2.9135,,94.962,28.8853,4.4513,2.6224,2.2396,15500.0,6317.7205,5500.0,75640.0,30830.476
600182.SH,20060331,3.27,1.3584,1.9244,,15.4322,15.1347,3.2913,0.6578,0.5473,34000.0,17000.0,12000.0,111180.0,55590.0
600291.SH,20060331,3.41,2.8957,3.8223,,11.7401,26.6203,0.7858,0.6782,0.8401,16000.0,7920.0,6000.0,54560.0,27007.2
600731.SH,20060331,2.36,1.2199,1.6224,,78.518,78.518,1.0241,1.2357,1.2357,25631.4098,12905.7876,9703.5997,60490.1271,30457.6587
000008.SZ,20060331,4.25,1.4023,1.4023,,,,4.6315,7.8041,7.8041,7365.3208,4234.8597,4234.8597,31302.6134,17998.1537
000586.SZ,20060331,2.35,3.962,5.4676,,14.5788,38.1443,1.4394,0.5671,0.6565,19344.0,8395.92,6084.0,45458.4,19730.412
000683.SZ,20060331,3.64,0.8861,0.8861,,,,5.6257,1.667,1.4165,46900.0,16900.0,16900.0,170716.0,61516.0
600079.SH,20060331,3.26,0.9842,0.9842,,19.0095,15.1319,1.1572,1.1191,0.8995,20333.04,14025.648,14025.648,66285.7104,45723.6125
600221.SH,20060331,2.69,0.9654,0.9654,,21.6702,,1.354,0.2336,0.2045,73025.2801,37195.7765,37195.7765,196438.0035,100056.6388
600276.SH,20060331,18.01,1.4455,1.4455,,28.3183,28.3183,4.1954,3.8955,3.8955,25507.2,7680.0,7680.0,459384.672,138316.8
600482.SH,20060331,5.86,5.4011,7.1835,,23.9987,23.9987,1.7399,0.9342,0.9342,21800.0,10640.0,8000.0,127748.0,62350.4
600068.SH,20060331,4.06,2.3595,2.3595,,45.5027,45.5027,0.8246,1.7419,1.7419,70580.0,34580.0,34580.0,286554.8,140394.8
600071.SH,20060331,3.47,1.2861,1.2861,,28.8402,28.8402,1.6243,1.5411,1.5411,23747.2456,10745.02,10745.02,82402.9422,37285.2194
600203.SH,20060331,3.7,0.9776,0.9776,,44.5123,44.5123,1.8824,0.467,0.467,25640.0,7000.0,7000.0,94868.0,25900.0
600523.SH,20060331,2.58,3.0512,3.0512,,,,1.1821,0.9441,0.9441,22000.0,7000.0,7000.0,56760.0,18060.0
600109.SH,20060331,4.83,1.7669,1.7669,,25.8568,38.0192,1.6644,1.9587,3.7289,7098.2696,2750.0,2750.0,34284.6422,13282.5
600112.SH,20060331,3.77,1.0991,1.6632,,39.4909,34.088,2.3022,3.0406,2.9711,19869.096,7869.096,5200.0,74906.4919,29666.4919
