ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600310.SH,20170531,6.68,0.4485,0.8975,,26.4065,48.5696,2.3152,1.0608,0.9379,82777.5,82777.5,41362.701,552953.7,552953.7
300187.SZ,20170531,11.09,0.3138,0.9669,,50.8211,47.798,4.8052,4.6827,4.3935,64854.2285,59527.8969,19321.8198,719233.3941,660164.3766
000933.SZ,20170531,6.31,0.4728,0.8319,,35.0505,56.2232,2.0121,0.7095,0.6658,190050.0,190041.825,108011.5893,1199215.5,1199163.9158
600396.SH,20170531,3.76,0.2718,0.5192,,258.2432,,1.5538,0.8432,0.8329,147270.6817,116464.5168,60980.8338,553737.7632,437906.5832
300411.SZ,20170531,36.4,0.6996,0.7633,,136.5374,135.6662,10.0516,16.9379,16.8027,16000.0,6066.4,5560.0,582400.0,220816.96
300470.SZ,20170531,34.48,0.6899,0.6899,,37.6278,37.254,4.06,11.011,10.4935,10668.0,6079.45,6079.45,367832.64,209619.436
600513.SH,20170531,9.8,0.5312,0.8444,,44.6238,44.2372,3.408,4.625,4.8223,28545.627,28545.627,17958.7755,279747.1446,279747.1446
600885.SH,20170531,35.0,0.6502,1.4564,,32.0042,30.3547,5.4229,3.6632,3.5193,53197.2537,53197.2537,23750.628,1861903.8795,1861903.8795
600071.SH,20170531,19.9,1.3497,2.2295,,,,12.2767,6.3047,6.1653,23747.2456,23747.2456,14375.9762,472570.1874,472570.1874
603188.SH,20170531,16.94,0.6625,0.6633,,14.8879,14.2982,2.6802,4.2655,4.2365,57600.0,37900.8,37857.8,975744.0,642039.552
002272.SZ,20170531,6.56,1.2518,1.4397,,189.2485,161.9306,2.3516,4.5164,4.2842,41970.0,31256.1488,27177.3388,275323.2,205040.3361
601668.SH,20170531,9.45,0.6288,1.4575,,9.4911,9.2727,1.5516,0.2954,0.2891,3000000.0,2968668.5593,1280761.7024,28350000.0,28053917.8854
601163.SH,20170531,26.07,2.6915,2.6915,,25.2775,25.4078,2.6074,3.1082,2.8628,80000.0,20000.0,19999.9,2085600.0,521400.0
600020.SH,20170531,4.86,0.7483,1.8953,,14.5992,10.5166,1.1635,2.7766,2.1133,224737.1832,224737.1832,88735.3659,1092222.7104,1092222.7104
002812.SZ,20170531,59.0,16.4906,16.4906,,47.7588,49.2725,4.9522,6.8916,6.7542,13388.0,3348.0,3348.0,789892.0,197532.0
600965.SH,20170531,10.74,0.2868,0.491,,47.595,52.107,5.1811,6.4135,6.6058,81870.0955,52800.3281,30841.3996,879284.8257,567075.5238
600780.SH,20170531,5.76,2.0425,5.2247,,64.7533,161.7751,1.406,1.352,1.3697,114650.2523,114650.2523,44819.6136,660385.4532,660385.4532
