ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600230.SH,20180731,25.61,2.4402,4.5395,,8.2209,8.3984,3.5183,2.3879,2.3358,41186.3502,41186.3502,22139.6078,1054782.4286,1054782.4286
600237.SH,20180731,4.02,0.7313,0.8785,,161.5769,184.6044,1.8321,2.7894,2.742,56436.9565,56436.9565,46980.8285,226876.5651,226876.5651
002465.SZ,20180731,8.95,0.8859,1.1125,,70.3998,68.4753,2.5842,6.1595,6.1262,230694.3384,194296.3126,154730.2188,2064714.3287,1738951.9978
300732.SZ,20180731,37.83,5.7598,5.7598,,21.2923,20.3269,3.1741,5.2425,5.0786,12960.0,3240.0,3240.0,490276.8,122569.2
600007.SH,20180731,15.18,0.114,0.5891,,24.0869,22.5586,2.4092,5.5271,5.1977,100728.2534,100728.2534,19492.2293,1529054.8866,1529054.8866
300068.SZ,20180731,12.51,2.3884,3.4401,,28.7354,24.3261,1.8129,1.2672,1.2661,87489.4167,59358.4829,41211.91,1094492.6029,742574.6211
300552.SZ,20180731,19.11,1.097,1.3042,,54.6004,97.9168,2.8145,3.2925,3.2491,10829.6,3976.204,3344.704,206953.656,75985.2584
601369.SH,20180731,6.56,0.313,0.8677,,44.5921,40.7687,1.8195,2.7162,2.5352,163877.0233,163877.0233,59106.631,1075033.2728,1075033.2728
002518.SZ,20180731,9.19,0.3934,1.0856,,14.5617,14.9013,2.4711,1.9815,1.9507,58855.1794,55387.9695,20069.4817,540879.0987,509015.4397
002913.SZ,20180731,38.92,4.0534,4.0534,,32.3792,32.8185,2.8557,3.2289,3.054,14405.2,3601.3,3601.3,560650.384,140162.596
601818.SH,20180731,3.67,0.1789,0.4509,,6.1067,6.0167,0.723,2.0973,2.0595,5248925.0101,3981051.4601,1579122.9063,19263554.7871,14610458.8586
600926.SH,20180731,8.13,0.6481,0.6884,,9.166,8.285,0.9796,2.9535,2.6295,513020.0432,208149.9067,195968.8945,4170852.9512,1692258.7415
002166.SZ,20180731,7.76,0.2446,0.2947,,16.4772,16.0617,3.2448,4.2349,4.4073,43728.1362,35385.9746,29374.7794,339330.3369,274595.1629
600841.SH,20180731,9.45,0.4475,2.2148,,66.9735,59.8364,2.254,2.2333,2.0642,86668.983,52189.253,10544.0,819021.8894,493188.4409
300634.SZ,20180731,37.83,8.0796,8.0796,,114.928,106.2349,13.6769,24.5528,23.5927,40001.0,4001.0,4001.0,1513237.83,151357.83
300126.SZ,20180731,5.03,0.6044,0.8875,,344.3233,,1.4992,2.7842,2.6551,30395.76,21067.8529,14346.0497,152890.6728,105971.3001
300718.SZ,20180731,19.13,6.402,6.402,,31.1765,30.2711,3.7638,6.6861,6.2348,19800.0,4950.0,4950.0,378774.0,94693.5
000708.SZ,20180731,9.22,0.5221,1.247,,10.4926,9.8614,1.04,0.4052,0.3803,44940.848,44940.848,18817.0,414354.6186,414354.6186
002626.SZ,20180731,17.13,0.6651,1.7362,,22.2768,14.1601,4.1548,5.0658,4.3649,61648.1927,60012.6867,22989.7818,1056033.541,1028017.3232
600816.SH,20180731,7.53,0.7691,1.7883,,11.2269,11.1183,3.2648,7.364,7.4216,546913.7919,467250.9147,200942.7204,4118260.853,3518399.3877
002909.SZ,20180731,17.98,16.5335,16.5335,,66.7647,73.2832,6.6678,3.7656,3.5047,16800.0,4200.0,4200.0,302064.0,75516.0
603680.SH,20180731,22.3,7.0789,7.0789,,21.8577,22.4225,3.873,4.4723,4.3054,58800.0,4200.0,4200.0,1311240.0,93660.0
300593.SZ,20180731,17.95,0.9225,0.9228,,58.2534,57.0061,3.7308,5.9901,6.047,11554.0,6697.6238,6695.4263,207394.3,120222.3472
