ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000949.SZ,20020531,5.56,0.211,0.211,,80.3364,80.3364,2.6828,3.7289,3.7289,49057.1412,15000.0,15000.0,272757.7051,83400.0
000157.SZ,20020531,12.65,0.7117,0.7117,,36.0627,36.0627,4.2501,9.7726,9.7726,30000.0,10000.0,10000.0,379500.0,126500.0
000631.SZ,20020531,8.0,1.0698,1.0698,,42.5156,42.5156,2.6627,4.6057,4.6057,24036.9558,11466.0,11466.0,192295.6464,91728.0
000636.SZ,20020531,11.18,0.8455,0.8455,,138.428,138.428,2.8722,6.1547,6.1547,53033.0952,20079.4201,20079.4201,592910.0043,224487.9167
000988.SZ,20020531,29.21,0.7761,0.7761,,73.8517,73.8517,5.7914,11.3096,11.3096,11500.0,3000.0,3000.0,335915.0,87630.0
000760.SZ,20020531,9.61,0.2858,0.2858,,125.9377,125.9377,2.9872,6.6897,6.6897,10932.23,5183.1,5183.1,105058.7303,49809.591
000829.SZ,20020531,12.47,0.3464,0.3464,,2380.1591,2380.1591,6.2232,15.5588,15.5588,15749.9999,6204.5455,6204.5455,196402.4988,77370.6824
000832.SZ,20020531,6.15,0.2524,0.2524,,45.2753,45.2753,1.736,2.0753,2.0753,35206.9773,18360.0,18360.0,216522.9104,112914.0
600011.SH,20020531,11.67,2.679,2.741,,19.2571,19.2571,2.5079,4.427,4.427,600000.0,15000.0,14660.5,7002000.0,175050.0
600227.SH,20020531,9.28,0.2549,0.2549,,42.0517,42.0517,2.1703,2.5016,2.5016,17000.0,7000.0,7000.0,157760.0,64960.0
600256.SH,20020531,15.68,0.4689,0.4689,,31.0088,31.0088,10.0955,4.5517,4.5517,60143.142,17000.0,17000.0,943044.4666,266560.0
600667.SH,20020531,6.19,0.459,0.459,,598.0651,598.0651,4.0984,3.5621,3.5621,36881.7381,18964.0,18964.0,228297.9588,117387.16
600701.SH,20020531,8.1,0.0821,0.0821,,68.6689,68.6689,3.2702,4.1078,4.1078,32409.0968,17469.0968,17469.0968,262513.6841,141499.6841
600863.SH,20020531,7.72,0.2161,0.2161,,34.7289,34.7289,2.0324,5.3404,5.3404,99061.0,19773.0,19773.0,764750.92,152647.56
600864.SH,20020531,9.53,0.3815,0.3815,,66.0308,66.0308,3.2878,6.073,6.073,13659.4549,4537.5,4537.5,130174.6052,43242.375
000016.SZ,20020531,8.9,0.6335,0.6335,,,,1.8398,0.794,0.794,60198.6352,22419.8704,22419.8704,535767.8533,199536.8466
000412.SZ,20020531,6.44,1.0143,1.0143,,,,23.1265,237.6847,237.6847,28896.1676,10632.172,10632.172,186091.3193,68471.1877
000539.SZ,20020531,11.04,0.2255,0.2255,,27.7564,27.7564,4.6198,5.3961,5.3961,265940.4,39147.6,39147.6,2935982.016,432189.504
000733.SZ,20020531,9.99,0.3246,0.3246,,46.2625,46.2625,2.0085,5.7251,5.7251,35812.0,17800.0,17800.0,357761.88,177822.0
000995.SZ,20020531,11.7,0.2125,0.2125,,659.6068,659.6068,3.5557,13.5258,13.5258,14000.0,4000.0,4000.0,163800.0,46800.0
