ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002092.SZ,20080731,11.72,1.1846,1.4558,,28.8129,22.8027,2.532,2.6123,2.0544,53686.0,42805.985,34831.555,629199.92,501686.1442
002093.SZ,20080731,14.68,1.5246,3.1673,,70.6371,55.494,10.5207,14.5734,11.5473,26700.0,7344.4142,3535.1952,391956.0,107816.0005
002094.SZ,20080731,7.65,4.7197,10.8413,,46.8627,48.1137,3.6079,3.0039,2.8483,21461.108,10081.156,4388.778,164177.4762,77120.8434
002095.SZ,20080731,22.78,1.0692,1.6975,,48.6254,48.1106,5.9234,26.2032,24.549,9000.0,2437.9875,1535.6047,205020.0,55537.3553
002096.SZ,20080731,12.58,1.9889,2.9834,,29.6968,33.3024,4.2153,3.6497,3.5699,8813.34,2472.0,1648.0,110871.8172,31097.76
002097.SZ,20080731,18.86,1.29,1.7424,,35.1058,29.9925,4.2062,4.4914,3.5892,27430.0,15957.944,11814.017,517329.8,300966.8238
002132.SZ,20080731,8.05,3.2782,6.7109,,23.7722,22.1456,2.981,2.5036,2.023,24461.7,8393.175,4100.0,196916.685,67565.0588
002133.SZ,20080731,5.55,1.2975,4.9793,,18.1803,12.3269,2.6412,2.1177,1.8413,49860.0,24175.9578,6300.0,276723.0,134176.5658
002134.SZ,20080731,7.2,0.3826,0.9015,,29.8657,29.4386,2.5073,4.3485,3.9994,24584.9768,11781.6625,5000.0,177011.833,84827.97
002135.SZ,20080731,8.98,1.0098,1.2034,,34.9072,40.8543,1.9654,1.0013,1.0426,20000.0,5958.3525,4999.95,179600.0,53506.0055
002136.SZ,20080731,8.16,0.8596,2.0198,,51.1517,379.9275,2.7982,2.0903,2.2235,7892.0,4699.36,2000.0,64398.72,38346.7776
002137.SZ,20080731,8.6,1.5688,2.3532,,27.8827,28.1869,3.4593,1.4308,1.5009,20010.0,5010.0,3340.0,172086.0,43086.0
000683.SZ,20080731,13.95,2.437,3.227,,62.3628,46.5589,5.6282,5.1794,4.5273,51187.5989,29089.5221,21968.62,714067.0047,405798.8333
000685.SZ,20080731,17.01,2.6835,2.7922,,338.5228,365.7065,1.5166,128.8434,129.9803,59898.7089,15280.2006,14684.9964,1018877.0384,259916.2122
000686.SZ,20080731,21.36,2.137,2.137,,11.1457,8.477,5.2049,4.872,3.9491,58119.3135,15163.4402,15163.4402,1241428.5364,323891.0827
000739.SZ,20080731,5.4,1.0357,1.0655,,45.5402,52.4499,1.9281,1.3311,1.2975,25673.5686,20926.3859,20340.6514,138637.2704,113002.4839
000748.SZ,20080731,9.18,1.5472,2.5465,,61.203,31.6918,3.7754,4.4802,4.3151,37556.217,29636.1346,18005.8615,344766.0721,272059.7156
600022.SH,20080731,10.55,1.0675,1.4084,,10.3085,9.6379,3.0108,0.4249,0.3951,135360.0,55917.7219,42381.7219,1428048.0,589931.966
600026.SH,20080731,20.16,1.0617,1.2464,,14.9336,13.1309,3.8508,5.4099,4.7511,340455.227,53005.227,45150.0,6863577.3763,1068585.3763
