ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000949.SZ,20071031,14.46,3.466,3.466,,97.5355,28.4034,4.5065,3.3455,2.7165,49057.1412,24883.264,24883.264,709366.2618,359811.9974
002082.SZ,20071031,16.15,2.9278,2.9278,,65.0447,39.9439,5.5166,0.5748,0.4673,13312.0,4798.4,4798.4,214988.8,77494.16
002083.SZ,20071031,13.22,2.406,2.406,,51.3842,43.1304,5.7373,2.6891,2.463,52565.5319,10270.0,10270.0,694916.3317,135769.4
002084.SZ,20071031,23.19,3.8287,3.8287,,35.0648,41.9174,6.6229,2.5664,2.3103,17654.8464,4450.0,4450.0,409415.888,103195.5
002085.SZ,20071031,8.6,1.6927,1.6927,,42.655,55.8597,3.0865,1.6027,1.4167,28435.0,8800.0,8800.0,244541.0,75680.0
002086.SZ,20071031,15.85,1.9651,1.9651,,43.0189,38.1206,3.3673,5.1198,3.4844,8630.0,3450.0,3450.0,136785.5,54682.5
002087.SZ,20071031,8.28,2.0309,2.0309,,33.8609,29.5247,1.9336,1.4752,1.4101,23438.0,8000.0,8000.0,194066.64,66240.0
002088.SZ,20071031,38.78,1.1908,1.1908,,64.0098,44.412,8.7495,10.1763,8.5338,13423.0644,3380.0,3380.0,520546.4374,131076.4
002089.SZ,20071031,15.9,8.4029,8.4029,,53.6682,46.6771,4.2312,8.6287,7.6557,8496.0,2124.0,2124.0,135086.4,33771.6
002090.SZ,20071031,16.62,1.9282,1.9282,,36.6039,35.3681,4.3005,5.2544,5.1129,10200.0,2549.805,2549.805,169524.0,42377.7591
002091.SZ,20071031,13.05,2.5556,2.5556,,28.2306,27.9662,3.7776,0.6636,0.6978,16000.0,4000.0,4000.0,208800.0,52200.0
600057.SH,20071031,5.61,1.9756,2.0083,,,,12.767,0.4443,0.5857,42984.0,24122.1024,23728.9824,241140.24,135324.9945
600058.SH,20071031,45.97,1.5237,1.5241,,67.3392,48.2836,9.9636,0.497,0.4835,82697.2985,30420.0,30412.1958,3801594.812,1398407.4
600059.SH,20071031,23.96,3.5166,3.5166,,176.1932,66.198,4.5923,7.5594,5.7405,23280.0,13841.1,13841.1,557788.8,331632.756
600060.SH,20071031,10.95,2.3469,2.3469,,41.414,34.7856,1.9823,0.3925,0.4049,49376.781,25480.0,25480.0,540675.752,279006.0
600301.SH,20071031,10.72,2.2335,2.6109,,35.9566,35.4405,2.7592,1.9637,1.4946,23514.814,12808.9896,10957.5082,252078.8061,137312.3685
600302.SH,20071031,10.24,2.6496,2.6496,,32.1387,30.8964,3.0327,3.0668,2.9062,34600.9804,17756.6356,17756.6356,354314.0393,181827.9485
600303.SH,20071031,13.92,2.0779,2.0779,,29.4566,27.0531,2.6346,0.8572,0.7437,22200.0,11531.25,11531.25,309024.0,160515.0
600472.SH,20071031,63.7,1.4767,1.6649,,68.1141,41.0824,13.6997,5.6938,4.958,43100.0,21524.0679,19090.7184,2745470.0,1371083.1252
600567.SH,20071031,6.64,3.451,3.451,,24.6593,31.2809,2.2345,1.6767,1.6037,42673.0834,36757.3294,36757.3294,283349.2738,244068.6672
600569.SH,20071031,11.23,1.5851,2.2423,,36.94,29.371,3.2373,1.3395,1.0393,201823.5389,100792.4269,71250.0,2266478.3418,1131898.9541
600570.SH,20071031,32.4,0.435,0.4742,,110.1021,57.6398,13.4863,17.3908,12.7649,18564.0,15777.5436,14472.2025,601473.6,511192.4126
600969.SH,20071031,9.16,2.4723,3.2634,,,,3.0156,1.8822,1.5688,21026.772,9240.0,7000.0,192605.2315,84638.4
600970.SH,20071031,54.11,0.5561,0.6016,,37.2683,44.3033,10.3706,0.9711,0.8313,16800.0,7844.3052,7250.0,909048.0,424455.3544
600971.SH,20071031,50.45,0.7829,0.7829,,46.7205,49.7815,8.6463,7.9013,7.8837,18840.0,8375.9044,8375.9044,950478.0,422564.377
600973.SH,20071031,35.84,2.0379,2.1599,,50.3876,41.1676,7.0325,1.9761,1.5032,15600.0,8590.725,8105.4675,559104.0,307891.584
600975.SH,20071031,10.03,4.6967,8.4541,,70.3128,110.2474,3.894,3.8476,3.6118,18027.702,10614.6999,5897.0555,180817.8511,106465.44
600976.SH,20071031,8.32,2.1946,3.208,,116.2771,176.0855,1.7672,0.9843,0.9905,15339.86,12197.5864,8344.1722,127627.6352,101483.9188
600978.SH,20071031,17.49,2.9365,2.9486,,67.5929,46.2944,5.0027,10.1223,6.8708,66977.5145,22181.9971,22090.9971,1171436.7286,387963.1293
600979.SH,20071031,7.6,1.7057,1.9754,,51.0016,60.2752,3.6595,3.8383,4.1075,19820.5061,14515.6731,12533.6225,150635.8464,110319.1156
600814.SH,20071031,9.22,3.0553,3.0553,,68.5574,45.6715,5.7115,2.3212,2.0131,31038.3021,22717.6668,22717.6668,286173.1454,209456.8879
600815.SH,20071031,13.59,5.6469,5.6469,,167.1141,44.4729,6.6469,1.9468,1.5526,53929.6558,18960.5036,18960.5036,732904.0223,257673.2439
600817.SH,20071031,10.72,2.6827,3.1108,,23.386,26.4774,4.1449,0.2284,0.2427,12872.8066,8990.709,7753.4284,137996.4868,96380.4005
600818.SH,20071031,14.21,2.5127,2.5127,,207.4529,137.6203,13.4325,3.4718,3.4517,26565.943,3392.5141,3392.5141,377502.05,48207.6254
600819.SH,20071031,13.35,7.0036,7.8384,,1901.9966,119.3087,4.8227,5.1656,4.6165,73125.0082,7082.4293,6328.1355,976218.8595,94550.4312
600820.SH,20071031,14.65,1.2236,1.2236,,70.2333,53.384,4.0905,1.4543,1.198,59112.8735,37488.7307,37488.7307,866003.5968,549209.9048
000002.SZ,20071031,38.93,1.967,2.2202,,116.4233,98.6271,10.2482,14.9304,11.3544,687200.6387,519851.8341,460580.583,26752720.8646,20237831.9015
000004.SZ,20071031,10.12,4.9671,5.7681,,1215.9806,8064.9165,11.6054,17.8282,16.3926,8397.6684,6528.9756,5622.284,84984.4042,66073.2331
000005.SZ,20071031,7.27,1.5933,1.5933,,,92.4267,8.316,20.0981,37.3014,91433.3607,72510.2549,72510.2549,664720.5323,527149.5531
