ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
000949.SZ,20050228,4.11,1.5426,1.5426,,10.4412,14.9303,1.5717,1.8721,1.5056,49057.1412,18582.1,18582.1,201624.8503,76372.431
002011.SZ,20050228,8.04,1.0738,1.0738,,22.1738,28.8453,1.4471,2.4315,2.8649,7118.1865,2800.0,2800.0,57230.2195,22512.0
600452.SH,20050228,5.79,1.0879,1.0879,,35.0692,35.0692,1.9782,2.4093,2.4093,16000.0,5200.0,5200.0,92640.0,30108.0
600643.SH,20050228,7.2,2.3022,2.3022,,,,2.1141,4.6151,2.6702,46068.7964,30835.2666,30835.2666,331695.3341,222013.9195
600738.SH,20050228,2.78,0.6538,0.6538,,344.2063,18.1619,2.6552,1.3587,1.5716,23439.712,13125.6,13125.6,65162.3994,36489.168
600785.SH,20050228,6.79,0.4353,0.4353,,16.7437,17.551,1.3034,0.5278,0.4596,10289.2511,6464.2511,6464.2511,69864.015,43892.265
600687.SH,20050228,5.94,1.0401,1.0401,,,116.1087,3.1348,3.7049,2.8342,10999.9979,4222.1459,4222.1459,65339.9875,25079.5466
600744.SH,20050228,4.6,0.3972,0.3972,,161.024,43.53,1.1204,2.3411,1.6285,71164.8,28828.8,28828.8,327358.08,132612.48
600835.SH,20050228,5.45,1.6233,1.6233,,15.8131,15.8131,1.3516,0.7086,0.7086,85228.2757,26915.328,26915.328,464494.1026,146688.5376
600112.SH,20050228,6.61,0.826,0.826,,306.7204,30.2137,3.7389,7.569,5.5482,17200.0,5200.0,5200.0,113692.0,34372.0
600127.SH,20050228,3.25,1.4519,1.4519,,108.5406,443.7249,1.2383,2.5748,1.891,43250.0065,19143.4455,19143.4455,140562.5211,62216.1979
600167.SH,20050228,4.33,0.6605,0.6605,,46.9883,39.4235,2.0011,7.9702,6.7852,19000.0,7000.0,7000.0,82270.0,30310.0
600459.SH,20050228,9.1,2.2697,2.2697,,53.0945,43.921,2.0441,3.152,2.6954,8595.0,4000.0,4000.0,78214.5,36400.0
600567.SH,20050228,4.24,2.9676,2.9676,,23.3949,23.3949,1.2791,0.9116,0.9116,26493.4219,16443.4219,16443.4219,112332.1089,69720.1089
600253.SH,20050228,4.37,0.8019,0.8019,,33.8354,35.9783,2.2356,2.6973,2.304,42000.0,12000.0,12000.0,183540.0,52440.0
600400.SH,20050228,8.35,2.697,2.697,,23.0964,17.2564,1.7211,1.9271,1.7093,21532.3,8580.0,8580.0,179794.705,71643.0
600410.SH,20050228,19.37,1.2933,1.2933,,30.0239,30.0239,3.0384,2.7642,2.7642,9400.0,2400.0,2400.0,182078.0,46488.0
600649.SH,20050228,5.59,0.3455,0.3455,,24.5396,24.7214,1.8488,10.9126,10.9654,188439.5014,56085.1462,56085.1462,1053376.8128,313515.9673
600227.SH,20050228,7.59,0.5378,0.5378,,18.0835,13.2805,1.4912,2.1889,2.0154,17000.0,7000.0,7000.0,129030.0,53130.0
600256.SH,20050228,5.28,3.7892,3.7892,,15.3482,17.1316,2.886,1.8942,1.8795,86606.1245,24480.0,24480.0,457280.3374,129254.4
600724.SH,20050228,7.17,1.8871,1.8871,,36.9024,30.5362,3.8293,2.3089,2.0916,36436.8856,15747.5762,15747.5762,261252.4698,112910.1214
000059.SZ,20050228,5.38,1.7067,1.7067,,26.1387,26.1387,2.5146,2.146,2.146,66322.5214,16900.0,16900.0,356815.1651,90922.0
000527.SZ,20050228,7.66,0.598,0.598,,22.1206,14.7334,1.4628,0.2699,0.2021,48488.9726,29155.2595,29155.2595,371425.5301,223329.2878
000862.SZ,20050228,2.77,2.1513,2.1513,,,,0.8469,2.4901,1.8293,21834.0,11700.0,11700.0,60480.18,32409.0
000881.SZ,20050228,4.31,0.1741,0.1741,,60.5012,37.2335,1.7768,1.0901,0.9637,30891.84,15792.0,15792.0,133143.8304,68063.52
600129.SH,20050228,5.97,1.7792,1.7792,,26.3622,22.9466,1.5952,0.4696,0.3803,25260.0,7500.0,7500.0,150802.2,44775.0
600197.SH,20050228,3.78,0.4253,0.4253,,20.9032,20.5827,2.016,4.3908,4.5534,44100.0,15000.0,15000.0,166698.0,56700.0
600389.SH,20050228,5.9,0.7941,0.7941,,26.677,18.0564,2.1466,0.9434,0.6806,19800.0,5280.0,5280.0,116820.0,31152.0
600588.SH,20050228,21.12,0.7711,0.7711,,40.5981,40.3467,2.6819,5.0555,4.3933,14400.0,3600.0,3600.0,304128.0,76032.0
600478.SH,20050228,6.03,0.7241,0.7241,,24.2245,27.4816,2.413,2.6498,2.2872,12369.753,4000.0,4000.0,74589.6106,24120.0
600515.SH,20050228,3.05,1.6409,1.6409,,60.1633,61.4363,1.6377,3.2809,2.823,24357.28,7900.0,7900.0,74289.704,24095.0
600122.SH,20050228,5.33,3.1745,3.1745,,94.2479,140.1818,1.6886,0.58,0.5399,31920.0,14400.0,14400.0,170133.6,76752.0
600200.SH,20050228,10.36,0.234,0.234,,78.9244,78.9244,4.9309,3.6685,3.6685,41580.0,18765.0,18765.0,430768.8,194405.4
600307.SH,20050228,6.47,1.0991,1.0991,,7.8354,5.9855,1.4315,0.7994,0.5864,72800.0,20000.0,20000.0,471016.0,129400.0
600345.SH,20050228,9.08,0.674,0.674,,129.7908,75.129,1.9497,4.319,3.2484,19800.0,5400.0,5400.0,179784.0,49032.0
000595.SZ,20050228,4.04,0.4837,0.4837,,248.4601,133.9762,1.9666,2.4847,2.3459,17495.9878,6583.2478,6583.2478,70683.7907,26596.3211
000680.SZ,20050228,3.42,0.9904,1.5846,,11.9849,13.4118,1.3814,0.8733,0.9439,53938.56,37714.56,23571.6,184469.8752,128983.7952
000948.SZ,20050228,6.72,0.2423,0.2423,,257.3026,143.9053,1.8884,1.4991,0.8882,14000.0552,4000.0,4000.0,94080.3709,26880.0
600370.SH,20050228,7.68,0.8613,0.8613,,16.9544,16.9544,1.8009,1.2924,1.2924,15826.0,5500.0,5500.0,121543.68,42240.0
600392.SH,20050228,10.82,0.5717,0.5717,,28.7254,27.9464,2.3134,2.1469,1.4857,7200.0,2370.0,2370.0,77904.0,25643.4
600693.SH,20050228,4.37,0.3263,0.3263,,22.412,20.7054,1.4955,1.2116,1.1393,13200.869,7230.0998,7230.0998,57687.7975,31595.5361
600704.SH,20050228,4.54,1.7876,1.7876,,26.8699,36.6724,1.1412,0.4672,0.4062,28827.0821,12838.3875,12838.3875,130874.9527,58286.2793
600769.SH,20050228,4.32,0.6928,0.6928,,424.1752,195.7686,1.9673,2.9305,2.2406,34881.6,8736.0,8736.0,150688.512,37739.52
600691.SH,20050228,3.2,5.2614,5.2614,,,,25.0341,4.2247,5.1876,7727.4499,3321.6,3321.6,24727.8397,10629.12
600750.SH,20050228,6.2,2.0598,2.0598,,17.8594,17.3314,1.4335,0.9625,1.0776,14611.2,6240.0,6240.0,90589.44,38688.0
000619.SZ,20050228,5.66,4.2596,4.2596,,35.0718,45.5103,1.6052,0.9093,0.633,36000.0,16200.0,16200.0,203760.0,91692.0
600056.SH,20050228,4.95,0.3295,0.3295,,24.3396,33.1392,1.6891,0.3866,0.4368,20856.0,6240.0,6240.0,103237.2,30888.0
600263.SH,20050228,5.35,0.3962,0.3962,,65.1012,92.4463,1.5049,0.9323,0.8067,40813.301,11500.0,11500.0,218351.1604,61525.0
600757.SH,20050228,4.09,1.1712,1.1712,,33.1683,31.9714,1.4706,0.7213,0.5085,47214.4227,14040.0,14040.0,193106.9888,57423.6
000065.SZ,20050228,5.46,0.556,0.556,,43.8119,38.9686,2.2497,0.8581,0.7351,16243.712,4160.0,4160.0,88690.6675,22713.6
000562.SZ,20050228,4.01,1.1321,1.1321,,121.4748,120.452,1.9179,9.2317,7.7909,60874.515,24246.0,24246.0,244106.8052,97226.46
000901.SZ,20050228,5.5,1.25,1.25,,82.1868,138.2556,3.286,6.1071,6.8315,22175.9998,6720.0,6720.0,121967.9989,36960.0
000939.SZ,20050228,6.98,2.0825,2.0825,,22.1258,18.6922,2.8607,2.158,1.2599,28119.0,13788.684,13788.684,196270.62,96245.0143
000989.SZ,20050228,6.9,1.2054,1.2054,,22.0101,19.5598,1.6366,1.7738,1.8011,26184.9861,12360.2661,12360.2661,180676.4041,85285.8361
600051.SH,20050228,3.94,0.4474,0.4474,,53.6001,57.8468,1.4441,0.2281,0.2173,30240.0,8539.786,8539.786,119145.6,33646.7568
600242.SH,20050228,3.21,0.8852,1.2977,,62.4991,85.3963,1.1212,2.3972,2.0145,17402.9825,8795.98,6000.0,55863.5738,28235.0958
600268.SH,20050228,9.97,0.2805,0.2805,,35.1444,25.0833,2.2954,2.0249,1.8005,11800.0,4000.0,4000.0,117646.0,39880.0
600650.SH,20050228,8.57,0.5688,0.5688,,488.5197,24.8087,2.8714,14.5777,1.8671,55161.0107,4181.76,4181.76,472729.8617,35837.6832
000820.SZ,20050228,3.4,1.7376,1.7376,,278.2329,310.9175,1.3164,1.2986,1.3461,21141.6,7736.46,7736.46,71881.44,26303.964
000928.SZ,20050228,3.3,1.8679,1.8679,,1188.0661,,0.9279,1.0869,0.8712,28289.9,12004.9,12004.9,93356.67,39616.17
600721.SH,20050228,4.71,2.2177,2.2177,,27.2213,,2.8958,1.3108,3.8364,9480.075,4650.0,4650.0,44651.1533,21901.5
600752.SH,20050228,1.28,2.6192,2.6192,,,,0.734,5.2962,2.5913,33846.4128,16088.8554,16088.8554,43323.4084,20593.7349
600804.SH,20050228,4.84,3.1453,3.1453,,82.3077,71.2651,2.8215,1.442,1.0826,11661.12,7195.68,7195.68,56439.8208,34827.0912
600886.SH,20050228,6.98,0.6923,0.6923,,11.9744,11.9744,2.9196,1.6541,1.6541,56349.1652,21463.397,21463.397,393317.1731,149814.5111
000541.SZ,20050228,14.63,1.0951,1.0951,,23.1707,23.0585,2.3791,5.1362,4.5063,35844.8259,14703.5409,14703.5409,524409.8029,215112.8034
000582.SZ,20050228,4.16,0.4337,0.4337,,100.7368,,1.7087,5.7101,5.0389,18847.18,5720.0,5720.0,78404.2688,23795.2
000612.SZ,20050228,3.18,1.7449,1.7449,,10.987,17.0455,1.5541,0.8092,0.5254,48017.6083,21120.6528,21120.6528,152695.9944,67163.6759
000705.SZ,20050228,3.78,0.5512,0.5512,,31.9695,35.017,1.0504,0.7395,0.7249,12532.936,8085.3692,8085.3692,47374.4981,30562.6956
000709.SZ,20050228,4.34,0.3514,0.3514,,9.5927,7.3997,1.0862,0.5989,0.4286,195497.879,56603.2821,56603.2821,848460.7949,245658.2443
000859.SZ,20050228,2.87,0.602,0.602,,243.4814,,1.2122,1.3935,1.2676,42048.0,18720.0,18720.0,120677.76,53726.4
000983.SZ,20050228,15.93,0.5606,0.5606,,20.352,20.352,3.3526,3.4235,3.4235,80800.0,28800.0,28800.0,1287144.0,458784.0
600125.SH,20050228,9.25,0.4708,0.4708,,32.4961,28.4601,2.8825,7.3116,6.9566,28731.144,15341.144,15341.144,265763.082,141905.582
600348.SH,20050228,13.14,0.9253,0.9253,,30.7477,23.0237,3.0063,2.8188,1.4354,48100.0,15000.0,15000.0,632034.0,197100.0
600368.SH,20050228,4.2,0.149,0.149,,18.38,23.3327,1.5157,10.6434,11.0887,44200.0,10200.0,10200.0,185640.0,42840.0
600470.SH,20050228,6.16,0.6978,0.6978,,45.4135,45.4135,1.9668,2.0031,2.0031,18800.0,8000.0,8000.0,115808.0,49280.0
600577.SH,20050228,7.65,0.8147,0.8147,,22.1166,22.1166,2.6151,0.6018,0.6018,10800.0,3600.0,3600.0,82620.0,27540.0
000869.SZ,20050228,13.57,0.1806,0.1806,,36.3891,31.5749,3.2915,4.8595,4.1254,40560.0,4992.0,4992.0,550399.2,67741.44
000960.SZ,20050228,7.9,4.8483,7.2725,,92.6327,16.3138,2.9485,2.6162,1.631,53685.6,19500.0,13000.0,424116.24,154050.0
