ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
600230.SH,20151130,12.05,2.8512,5.4845,,,,2.6193,1.1377,1.7719,29418.8216,29418.8216,15294.0056,354496.8003,354496.8003
002465.SZ,20151130,17.41,4.9808,6.2988,,84.3806,76.0197,6.0946,12.6472,11.0742,214575.1654,183244.881,144900.8934,3735753.6296,3190293.3782
002428.SZ,20151130,16.86,4.7992,7.2325,,87.9071,124.3911,6.8696,19.8082,24.3887,65312.0,63312.3991,42011.9326,1101160.32,1067447.0488
600007.SH,20151130,15.54,0.2609,1.3485,,29.1761,27.315,2.8522,7.006,6.9632,100728.2534,100728.2534,19492.2293,1565317.0578,1565317.0578
000756.SZ,20151130,11.17,2.5784,5.2921,,100.7029,79.3165,2.7976,1.423,1.3498,45731.283,30731.283,14972.5067,510818.4311,343268.4311
300068.SZ,20151130,19.02,6.7512,7.6267,,108.9633,85.1037,3.907,3.039,2.6066,60498.0,43708.1427,38690.6243,1150671.96,831328.8742
002646.SZ,20151130,21.88,0.9304,2.6607,,31.0345,35.0279,4.1914,7.2657,7.5088,45000.0,45000.0,15735.0,984600.0,984600.0
601369.SH,20151130,8.62,0.6206,1.7342,,26.9738,26.9971,2.3471,2.9062,3.2841,163877.0233,163877.0233,58646.4447,1412619.9408,1412619.9408
601098.SH,20151130,23.41,0.5565,1.576,,28.6258,25.5627,3.8707,4.6516,4.1694,179600.0,179600.0,63411.652,4204436.0,4204436.0
000897.SZ,20151130,5.27,1.9051,2.4718,,836.7917,,6.2114,4.6844,6.6003,161727.2234,161711.1042,124633.826,852302.4673,852217.5191
600567.SH,20151130,3.74,3.9885,4.2255,,128.1361,98.4008,2.3048,1.8213,1.5717,376693.9612,217622.3189,205415.2355,1408835.4149,813907.4727
002484.SZ,20151130,23.4,1.9971,4.3651,,50.7029,59.4678,4.7326,6.7412,7.0983,33280.0,30597.2744,13998.6544,778752.0,715976.221
600238.SH,20151130,16.24,6.7913,8.7906,,173.7667,,8.3333,14.8076,15.7103,44820.0,44473.158,34358.3948,727876.8,722244.0859
002671.SZ,20151130,18.12,6.5666,7.217,,48.623,108.4793,5.4153,6.21,8.695,44369.5798,32007.2151,29122.7276,803976.786,579970.7376
000923.SZ,20151130,17.14,5.4649,10.2063,,,,8.7309,13.9315,20.7008,19800.0,19799.91,10601.8333,339372.0,339370.4574
002427.SZ,20151130,17.26,4.0711,13.0752,,72.4043,55.7302,3.2588,2.7719,3.3444,39815.4658,33346.6357,10382.791,687214.9397,575562.9322
601799.SH,20151130,34.89,2.5669,7.5978,,30.6611,28.2084,4.1794,4.1475,3.5584,23965.0,23894.045,8072.695,836138.85,833663.2301
300357.SZ,20151130,43.28,2.974,3.4718,,70.2533,60.4358,12.5712,29.2014,26.8345,16160.0,6928.9743,5935.5343,699404.8,299886.0077
300391.SZ,20151130,20.52,7.8475,7.8475,,119.0921,299.8348,9.525,14.05,15.9996,16667.5,5167.5,5167.5,342017.1,106037.1
603015.SH,20151130,32.87,9.8197,9.9587,,73.2403,88.9236,6.2335,14.3909,16.3687,20010.0,5010.0,4940.04,657728.7,164678.7
