end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,300517.SZ,20140513,20140513,1,1,76800000.0,62617082.23,46191452.14,5682633.44,,30890386.12,,28952489.08,155218999.62,5524768.05,7322812.96,,,124626749.86,,,,,,,,,,352536205.69,,,,,,,,73547625.17,,,,,,25392217.12,,,,3554028.23,,,102493870.52,,,,,,,,,,,,,,,,,455030076.21,,81000000.0,,,,,10928878.5,150584072.63,21115153.92,,,1072296.54,-7331185.39,,,2841631.49,,,,,,,,,,260210847.69,,,,,,,3528060.71,3528060.71,,,,,,,,,,,,,,,,,263738908.4,,,,,,191291167.81,191291167.81,455030076.21,,,,,,,,,,
20121231,300517.SZ,20150605,20150605,1,1,76800000.0,62617082.23,76085572.88,9004202.41,850415.73,110846993.43,,23783436.0,204065857.01,4128965.68,38480628.34,,,78181247.19,,,,,,,,,,459487127.65,,,,,,,,67410739.26,4305833.98,,,,,72070101.68,,,,4329997.1,,,148116672.02,,,,,,,,,,,,,,,,,607603799.67,,29791578.2,,,,,182338318.89,108568317.87,11607204.61,,,3153413.47,4258502.52,,,39025008.74,,,,,,,,,,378742344.3,,,,,,,3504182.12,3504182.12,,,,,,,,,,,,,,,,,382246526.42,,,,,,225357273.25,225357273.25,607603799.67,,,,,,,,,,
20131231,300517.SZ,20160606,20160606,1,1,76800000.0,62617082.23,85285225.74,12586386.06,1274772.11,54270754.6,,64000000.0,245854931.92,3686354.9,18461014.98,,,137594562.99,,,,,,,,,,523867619.39,,,,,,,,68540746.86,9873131.31,,,,,70721310.31,,,,5484704.62,,,154619893.1,,,,,,,,,,,,,,,,,678487512.49,,84990000.0,,,,,112116716.89,168621842.16,39087648.04,,,2271730.56,11358782.99,,16155000.0,1642022.17,,,,,,,,,,436243742.81,,,,,,3680303.54,,3680303.54,,,,,,,,,,,,,,,,,439924046.35,,,,,,238563466.14,238563466.14,678487512.49,,,,,,,,,,
20141231,300517.SZ,20160606,20160606,1,1,76800000.0,62617082.23,119755742.46,16416443.47,736725.06,55831616.64,,8541418.0,326798445.07,2791369.56,17730463.88,,,93779739.71,,,,,,,,,,505473052.86,,,,,,,,102667453.19,1399250.0,,,,,72714560.04,,,,8347653.77,,,185128917.0,,,,,,,,,,,,,,,,,690601969.86,,70000000.0,,,,,72588140.45,204513891.31,22975306.36,,,3836988.93,18630112.77,,16155000.0,1920111.87,,,,,,,,,,410619551.69,,,,,,3656424.95,,3656424.95,,,,,,,,,,,,,,,,,414275976.64,,,,,,276325993.22,276325993.22,690601969.86,,,,,,,,,,
20151231,300517.SZ,20160606,20160606,1,1,76800000.0,62617082.23,160515847.84,20945344.07,1235676.44,70535623.43,,6000000.0,355870855.85,6290891.47,36905165.91,,,74479515.22,,,,,,,,,,550082051.88,,,,,,,,96209836.46,10220369.99,,,,,70812652.8,,,,9787833.43,,,187030692.68,,,,,,,,,,,,,,,,,737112744.56,,40000000.0,,,,,143392050.23,186852561.82,8068742.98,,,3551187.49,24577106.37,,3000000.0,1944598.72,,,,,,,,,,411386247.61,,,,,,3612546.37,,3612546.37,,,,,,,,,,,,,,,,,414998793.98,,,,,,322113950.58,322113950.58,737112744.56,,,,,,,,,,
20160331,300517.SZ,20160606,20160606,1,1,76800000.0,62617082.23,166344925.01,20945344.07,1279590.33,55490014.86,,21551966.66,324001220.86,10922606.24,39979354.81,,,79485364.01,,,,,,,,,,531430527.44,,,,,,,,94026511.69,19922676.15,,,,,70337175.99,,,,9184538.04,,,193470901.87,,,,,,,,,,,,,,,,,724901429.31,,48000000.0,,,,,143409364.75,163412394.68,19534517.74,,,159086.23,13851917.56,,3000000.0,1945629.99,,,,,,,,,,393312910.95,,,,,,3601576.72,,3601576.72,,,,,,,,,,,,,,,,,396914487.67,,,,,,327986941.64,327986941.64,724901429.31,,,,,,,,,,
20160630,300517.SZ,20160827,20160827,1,1,76800000.0,62617082.23,179693274.17,20945344.07,1325478.27,90740076.65,,2500000.0,285540703.45,12483811.61,42527087.61,,,163372417.72,,,,,,,,,,597164097.04,,,,,,,,92198219.57,34998645.72,,,,,69861699.18,,,,9934226.4,,,206992790.87,,,,,,,,,,,,,,,,,804156887.91,,48000000.0,,,,,159806319.47,188723323.55,22139192.17,,,1702474.06,19882532.05,,3000000.0,15931260.8,,,,,,,,,,459185102.1,,,,,,3590607.07,,3590607.07,,,,,,,,,,,,,,,,,462775709.17,,,,,,341381178.74,341381178.74,804156887.91,,,,,,,,,,
20160930,300517.SZ,20161025,20161025,1,1,102400000.0,264673498.46,187933060.66,20945344.07,1325478.27,235340413.87,,17540000.0,263203357.43,15392400.83,15549194.05,,,174043229.44,,,,,,,,,,721068595.62,,,,,,,,90061806.17,36358871.45,,,,,69386222.37,,,,9934226.4,,,205741126.39,,,,,,,,,,,,,,,,,926809722.01,,18000000.0,,,,,113542801.95,170674113.82,22090712.46,,,5281922.9,12368706.46,,,3994445.54,,,,,,,,,,345952703.13,,,,,,3579637.42,,3579637.42,,,,,,,,,,,,,,,,,349532340.55,,,,,,577277381.46,577277381.46,926809722.01,,,,,,,,,,
20161231,300517.SZ,20170418,20170418,1,1,102400000.0,264673498.46,199527405.0,25279961.53,3596376.35,196350609.46,,50127396.84,240098602.21,15133115.71,14554578.62,,,131735663.91,,,,,,,,,58069417.53,706069384.28,,,,,,,37391967.66,87475371.31,37663273.53,,,,,68910745.56,,,,10449558.04,,,241890916.1,,,,,,,,,,,,,,,,,947960300.38,,20000000.0,,,,,79173458.1,206163575.15,19999302.6,,,4168721.88,16356055.79,,,3289277.75,,,,,,,,,,349150391.27,,,,,,3332667.77,,3332667.77,,,,,,,,,,,,,,,,,352483059.04,,,,,,595477241.34,595477241.34,947960300.38,,,,,,,,,,
20170331,300517.SZ,20170425,20170425,1,1,102400000.0,264673498.46,204443895.04,25279961.53,3596376.35,194366391.62,,4225313.87,237186848.28,16954213.89,13655625.37,,,140530021.4,,,,,,,,,47754656.84,654673071.27,,,,,,,37391967.66,85209503.53,38971787.19,,,,,68435358.97,,,,10449558.04,,,240458175.39,,,,,,,,,,,,,,,,,895131246.66,,20000000.0,,,,,80723627.69,152612776.2,19738742.7,,,2221011.95,12168130.81,,,3940558.16,,,,,,,,,,291404847.51,,,,,,3332667.77,,3332667.77,,,,,,,,,,,,,,,,,294737515.28,,,,,,600393731.38,600393731.38,895131246.66,,,,,,,,,,
