end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20030930,600365.SH,20031022,20031022,1,1,140000000.0,350661276.0,29742320.09,8613288.98,,1333096.71,,,223823139.06,149668545.16,37377166.36,,,85880287.12,6009000.0,,,,,,,,,504091234.41,,,,,,,,116415103.52,44481769.36,,,,,3606780.0,,,,,,,164503652.88,,,,,,,,,,,,,,,,,668594887.29,,30000000.0,,,,,,49706295.12,9549701.51,,,4404950.24,16245209.78,,,29671845.57,,,,,,,,,,139578002.22,,,,,,,,,,,,,,,,,,,,,,,,,139578002.22,,,,,,529016885.07,529016885.07,668594887.29,,,,,,,,,,
20031231,600365.SH,20040409,20040409,1,1,140000000.0,350661276.0,30636391.53,9359087.77,,13034377.36,50000.0,493626.07,195615084.73,79535728.38,16991547.87,,,103432035.33,,,,,,,,,,409152399.74,,,,,,,,150006301.5,50176050.07,,,,,3073928.0,,,,,,,203256279.57,,,,,,,,,,,,,,,,,612408679.31,,,,,,,,29318135.5,12234093.05,,,4237649.31,18700893.11,,,17261153.04,,,,,,,,,,81751924.01,,,,,,,,,,,,,,,,,,,,,,,,,81751924.01,,,,,,530656755.3,530656755.3,612408679.31,,,,,,,,,,
20040331,600365.SH,20040423,20040423,1,1,140000000.0,350661276.0,31178791.79,9359087.77,,1246175.73,50000.0,50000.0,202064304.85,81965971.95,33402505.85,,,105432303.72,,242000.0,,,,,,,,424453262.1,,,,,,,,147922395.71,37130681.63,,,,,3073928.0,,,,,,,188127005.34,,,,,,,,,,,,,,,,,612580267.44,,1500000.0,,,,,,29285790.34,10849054.93,,,4414043.49,19877442.28,,,15454780.84,,,,,,,,,,81381111.88,,,,,,,,,,,,,,,,,,,,,,,,,81381111.88,,,,,,531199155.56,531199155.56,612580267.44,,,,,,,,,,
20040630,600365.SH,20040818,20040818,1,1,140000000.0,350661276.0,32631394.18,9359087.77,,762720.27,,,203064088.08,81619701.04,25741867.4,,,106335055.79,3042000.0,,,,,,,,,420565432.58,,,,,,,,145959145.29,50499501.63,,,,,3090528.0,,,,,,,199549174.92,,,,,,,,,,,,,,,,,620114607.5,,1500000.0,,,,,,27894830.14,10881964.37,,,4517263.49,19917609.22,,,22751182.33,,,,,,,,,,87462849.55,,,,,,,,,,,,,,,,,,,,,,,,,87462849.55,,,,,,532651757.95,532651757.95,620114607.5,,,,,,,,,,
20040930,600365.SH,20041021,20041021,1,1,140000000.0,350661276.0,24358941.49,9359087.77,,5028517.11,,,198037680.34,82204236.35,26892354.37,,,112315541.39,3042000.0,,,,,,,,,427520329.56,,,,,,,,142100391.35,50785906.46,,,,,3090528.0,,,,,,,195976825.81,,,,,,,,,,,,,,,,,623497155.37,,2800000.0,,,,,,36093844.63,11928598.5,,,4557035.75,19964788.94,,,23773582.29,,,,,,,,,,99117850.11,,,,,,,,,,,,,,,,,,,,,,,,,99117850.11,,,,,,524379305.26,524379305.26,623497155.37,,,,,,,,,,
20041231,600365.SH,20050420,20050420,1,1,140000000.0,350661276.0,-68101388.45,9359087.77,,25724930.98,,315869.43,143920117.41,51134238.32,16576482.47,,,101516925.95,,,,,,,,,,339188564.56,,,,,,,,140190981.86,50075905.46,,,,,2549856.0,,,,,,,192816743.32,,,,,,,,,,,,,,,,,532005307.88,,2800000.0,,,,,,31515596.88,14481979.73,,,5219500.68,18308876.78,,,27760378.49,,,,,,,,,,100086332.56,,,,,,,,,,,,,,,,,,,,,,,,,100086332.56,,,,,,431918975.32,431918975.32,532005307.88,,,,,,,,,,
20050331,600365.SH,20050426,20050426,1,1,140000000.0,350661276.0,-70013723.07,9359087.77,,12470230.58,,,138100039.57,59089925.05,21296923.99,,,98681525.99,,,,,,,,,,329638645.18,,,,,,,,138297956.37,53123293.46,,15086.98,,,2549856.0,,,,,,,193986192.81,,,,,,,,,,,,,,,,,523624837.99,,2800000.0,,,,,,27110791.09,14596659.87,,,5317542.14,18782269.16,,,25010935.03,,,,,,,,,,93618197.29,,,,,,,,,,,,,,,,,,,,,,,,,93618197.29,,,,,,430006640.7,430006640.7,523624837.99,,,,,,,,,,
20050630,600365.SH,20050810,20050810,1,1,140000000.0,350661276.0,-67820260.54,9359087.77,,6047687.33,,70000.0,143246603.68,13371916.11,66791481.92,,,97339964.31,,,,,,,,,,326867653.35,,,,,,,,135702346.65,54347053.16,,,,,2549856.0,,,,,,,192599255.81,,,,,,,,,,,,,,,,,519466909.16,,2800000.0,,,,,,28225478.36,13323246.06,,,5244238.52,16019405.09,,,21654437.9,,,,,,,,,,87266805.93,,,,,,,,,,,,,,,,,,,,,,,,,87266805.93,,,,,,432200103.23,432200103.23,519466909.16,,,,,,,,,,
20050930,600365.SH,20051020,20051020,1,1,140000000.0,350661276.0,-67924057.26,9359087.77,,4351993.77,,100000.0,143109262.79,20799415.94,62813875.04,,,109966300.9,,,,,,,,,,341140848.44,,,,,,,,126228181.23,56013100.55,,,,,2549856.0,,,,,,,184791137.78,,,,,,,,,,,,,,,,,525931986.22,,2800000.0,,,,,,33784048.26,14792973.14,,,5457685.72,14893163.96,,,22107808.63,,,,,,,,,,93835679.71,,,,,,,,,,,,,,,,,,,,,,,,,93835679.71,,,,,,432096306.51,432096306.51,525931986.22,,,,,,,,,,
20051231,600365.SH,20060407,20060407,1,1,140000000.0,289140945.14,582352.21,3222463.99,,33842217.9,,300000.0,137044398.54,22458138.37,26170686.9,,,110500098.0,,,,,,,,,,330315539.71,,,,,,,,169086789.17,16925053.2,,,,,2009184.0,,,,,,,188021026.37,,,,,,,,,,,,,,,,,518336566.08,,,,,,,,33928371.01,12330493.83,,,5151323.35,16263491.43,,,17471434.51,,,,,,,,,,85145114.13,,,,,,,,,,,,,,,,,,,,,,,,,85145114.13,,,,,245690.61,432945761.34,433191451.95,518336566.08,,,,,,,,,,
20060331,600365.SH,20060425,20060425,1,1,140000000.0,289140945.14,1540794.02,3222463.99,,10362198.29,,300000.0,142030986.8,19458007.65,44513647.71,,,110178058.17,,,,,,,,,,326842898.62,,,,,,,,167049122.68,17675130.13,,,,,2059184.0,,,,,,,186783436.81,,,,,,,,,,,,,,,,,513626335.43,,,,,,,,32528314.28,10006289.28,,,5321055.28,15056364.45,,,16427037.45,,,,,,,,,,79339060.74,,,,,,,,,,,,,,,,,,,,,,,,,79339060.74,,,,,383071.54,433904203.15,434287274.69,513626335.43,,,,,,,,,,
20060630,600365.SH,20060818,20060818,1,1,140000000.0,289140945.14,1013751.97,3222463.99,,12867015.14,,,151102343.87,19743323.2,33977508.93,,,104828043.78,,,,,,,,,,322518234.92,,,,,,,,164783313.15,18206876.86,,,,,2059184.0,,,,,,,185049374.01,,,,,,,,,,,,,,,,,507567608.93,,,,,,,,27503991.58,11858562.48,,,5496855.22,15171454.61,,,13642829.53,,,,,,,,,,73673693.42,,,,,,,,,,,,,,,,,,,,,,,,,73673693.42,,,,,516754.41,433377161.1,433893915.51,507567608.93,,,,,,,,,,
20060930,600365.SH,20061025,20061025,1,1,140000000.0,289140945.14,835494.89,3222463.99,,5285891.15,,,147110140.12,20474910.49,49759189.53,,,104204378.31,,,,,,,,,,326834509.6,,,,,,,,163081835.47,18024322.64,,,,,2059184.0,,,,,,,183165342.11,,,,,,,,,,,,,,,,,509999851.71,,,,,,,,29949896.1,12078281.82,,,5599787.09,15085021.14,,,14087961.54,,,,,,,,,,76800947.69,,,,,,,,,,,,,,,,,,,,,,,,,76800947.69,,,,,,433198904.02,433198904.02,509999851.71,,,,,,,,,,
20061231,600365.SH,20080410,20070410,1,1,140000000.0,285556580.48,23076920.78,7152184.77,,24797461.24,,,138428380.25,22317459.07,24318945.38,,,113523782.86,,,,,,,,,,323386028.8,,,,,,,,161688172.2,16494178.79,,,,,1508512.0,,,,25255711.45,,,204946574.44,,,,,,,,,,,,,,,,,528332603.24,,,,,,,,21095181.76,13167885.8,,,13202890.95,18666136.96,,,6414821.74,,,,,,,,,,72546917.21,,,,,,,,,,,,,,,,,,,,,,,,,72546917.21,,,,,,455785686.03,455785686.03,528332603.24,,,,,,,,,,
20070331,600365.SH,20070420,20070420,1,1,140000000.0,285556580.48,28002637.11,3513395.98,,33833389.36,,,153161145.97,18980522.34,27146471.09,,,108899567.63,,,,,,,,,,342021096.39,,,,,,,,159206931.32,17172981.08,,,,,1058512.0,,450000.0,,25781839.44,,,203670263.84,,,,,,,,,,,,,,,,,545691360.23,,20000000.0,,,,,,16246966.72,14763281.13,,,4813165.68,16336650.77,,,16458682.36,,,,,,,,,,88618746.66,,,,,,,,,,,,,,,,,,,,,,,,,88618746.66,,,,,,457072613.57,457072613.57,545691360.23,,,,,,,,,,
20070630,600365.SH,20070821,20070821,1,1,140000000.0,285556580.48,-149691699.05,6091579.92,,20707971.19,,,62384487.72,13314052.07,29456309.74,,,75562249.36,,,,,,,,,,201425070.08,,,,,,,,150351228.98,16701885.65,,,,,1233176.0,,,,3475826.87,,,171762117.5,,,,,,,,,,,,,,,,,373187187.58,,20000000.0,,,,,,18745568.5,13462777.37,,,11234720.78,15872717.82,,,11914941.76,,,,,,,,,,91230726.23,,,,,,,,,,,,,,,,,,,,,,,,,91230726.23,,,,,,281956461.35,281956461.35,373187187.58,,,,,,,,,,
20070930,600365.SH,20071024,20071024,1,1,140000000.0,285556580.48,-171195458.03,6091579.92,,10141439.15,,821158.8,67131212.28,14461337.68,26027827.04,,,80185859.77,,,,,,,,,,198768834.72,,,,,,,,148205238.08,17276732.38,,,,,1233176.0,,,,3475826.87,,,170190973.33,,,,,,,,,,,,,,,,,368959808.05,,20000000.0,,,,,,23626279.6,18518980.83,,,11279497.97,14209797.39,,,20872549.89,,,,,,,,,,108507105.68,,,,,,,,,,,,,,,,,,,,,,,,,108507105.68,,,,,,260452702.37,260452702.37,368959808.05,,,,,,,,,,
20071231,600365.SH,20080410,20080410,1,1,140000000.0,285556580.48,-241112056.27,7152184.77,,9302913.45,,313000.0,46637559.11,13023465.17,28759787.96,,,69717272.17,,,,,,,,,,167753997.86,,,,,,,,136167732.62,16603418.79,,,,,957840.0,,,,1779435.85,,,155508427.26,,,,,,,,,,,,,,,,,323262425.12,,20000000.0,,,,,,32510180.06,26300897.52,,,8917008.49,17891379.18,,,26046250.89,,,,,,,,,,131665716.14,,,,,,,,,,,,,,,,,,,,,,,,,131665716.14,,,,,,191596708.98,191596708.98,323262425.12,,,,,,,,,,
20080331,600365.SH,20080423,20080423,1,1,140000000.0,285556580.48,-239751157.97,7152184.77,,9281257.96,,,50717390.71,13498204.71,25151422.25,,,75443792.12,,,,,,,,,,174092067.75,,,,,,,,134462584.81,16603418.79,,,,,957840.0,,,,1779435.85,,,153803279.45,,,,,,,,,,,,,,,,,327895347.2,,15000000.0,,,,,,38629872.63,25632220.55,,,9609311.04,18234720.28,,,27831615.42,,,,,,,,,,134937739.92,,,,,,,,,,,,,,,,,,,,,,,,,134937739.92,,,,,,192957607.28,192957607.28,327895347.2,,,,,,,,,,
20080630,600365.SH,20080815,20080815,1,1,140000000.0,285556580.48,-239652665.84,7152184.77,,1407779.47,,,52980115.06,8866309.74,27321594.92,,,78772602.76,,,,,,,,,,169348401.95,,,,,,,,132800455.52,16552785.85,,,,,907954.0,,,,1499342.37,,,151760537.74,,,,,,,,,,,,,,,,,321108939.69,,15000000.0,,,,,,40165746.82,20900495.62,,,10760787.27,18125927.47,,,23099883.1,,,,,,,,,,128052840.28,,,,,,,,,,,,,,,,,,,,,,,,,128052840.28,,,,,,193056099.41,193056099.41,321108939.69,,,,,,,,,,
20080930,600365.SH,20081023,20081023,1,1,140000000.0,285556580.48,-240035444.9,7152184.77,,3130269.44,,,43750925.14,8085854.55,30386922.63,,,82408664.18,,,,,,,,,,167762635.94,,,,,,,,130911868.69,16552785.85,,,,,907954.0,,,,1499342.37,,,149871950.91,,,,,,,,,,,,,,,,,317634586.85,,25000000.0,,,,,,36012679.53,22884039.31,,,11000600.17,15657595.57,,,14406351.92,,,,,,,,,,124961266.5,,,,,,,,,,,,,,,,,,,,,,,,,124961266.5,,,,,,192673320.35,192673320.35,317634586.85,,,,,,,,,,
20081231,600365.SH,20090313,20090313,1,1,140000000.0,285556580.48,-238964868.31,7152184.77,,7224442.48,,,32824284.91,6167216.32,24001994.17,,,75796786.29,,,,,,,,,,146014724.17,,,,,,,,129551326.43,16585234.65,,,,,4289286.42,,,,1097592.15,,,151523439.65,,,,,,,,,,,,,,,,,297538163.82,,25000000.0,,,,,,30742756.97,17485322.16,,,3109095.17,17027409.06,,,10429683.52,,,,,,,,,,103794266.88,,,,,,,,,,,,,,,,,,,,,,,,,103794266.88,,,,,,193743896.94,193743896.94,297538163.82,,,,,,,,,,
20090331,600365.SH,20090422,20090422,1,1,140000000.0,285556580.48,-238147326.81,7152184.77,,3300370.18,,,40810852.79,6224487.33,23474449.63,,,74488330.46,,,,,,,,,,148298490.39,,,,,,,,127723053.85,16585234.65,,,,,4289286.42,,,,1097592.15,,,149695167.07,,,,,,,,,,,,,,,,,297993657.46,,23500000.0,,,,,,31336062.51,15978553.8,,,3805310.55,17222773.32,,,11589518.84,,,,,,,,,,103432219.02,,,,,,,,,,,,,,,,,,,,,,,,,103432219.02,,,,,,194561438.44,194561438.44,297993657.46,,,,,,,,,,
20090630,600365.SH,20090818,20090818,1,1,140000000.0,285556580.48,-237915374.28,7152184.77,,2871956.07,,,41562641.12,7146465.23,24061154.72,,,70892931.28,,,,,,,,,,146535148.42,,,,,,,,125886817.88,16585234.65,,,,,4204282.62,,,,1097592.15,,,147773927.3,,,,,,,,,,,,,,,,,294309075.72,,23500000.0,,,,,,32806546.71,8973695.3,,,4867068.6,17145224.65,,,12223149.49,,,,,,,,,,99515684.75,,,,,,,,,,,,,,,,,,,,,,,,,99515684.75,,,,,,194793390.97,194793390.97,294309075.72,,,,,,,,,,
20090930,600365.SH,20091022,20091022,1,1,140000000.0,285556580.48,-238660432.67,7152184.77,,1871042.49,,,40146006.63,5680752.86,25060025.66,,,75314328.93,,,,,,,,,,148072156.57,,,,,,,,124050027.57,17026167.65,,,,,4204282.62,,,,1283655.25,,,146564133.09,,,,,,,,,,,,,,,,,294636289.66,,13350000.0,,,,,,35121832.74,14129724.84,,,5348091.4,15559497.18,,,17078810.92,,,,,,,,,,100587957.08,,,,,,,,,,,,,,,,,,,,,,,,,100587957.08,,,,,,194048332.58,194048332.58,294636289.66,,,,,,,,,,
