end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,603010.SH,20140916,20140916,1,1,75000000.0,51600510.39,40631672.33,6704275.65,,109614795.83,8000000.0,20276921.73,65715665.13,1869932.41,6144207.68,,,42487445.56,,,,,,,,,130860.5,254239828.84,,,,677950.53,,,,49468775.1,41346319.69,,,,,31940996.8,,756811.86,,683933.4,,,124874787.38,,,,,,,,,,,,,,,,,379114616.22,26500000.0,112308651.33,,,,,,51189067.12,6611871.06,,,2882048.29,5024287.87,326122.06,,310000.0,,,,,,,,,,178652047.73,,,,,26110.12,,,26526110.12,,,,,,,,,,,,,,,,,205178157.85,,,,,,173936458.37,173936458.37,379114616.22,,,,,,,,,,
20121231,603010.SH,20140916,20140916,1,1,75000000.0,52151760.01,89048217.2,12016425.17,,116783670.77,,22008926.13,75039318.81,3183756.47,5146925.92,,,47445872.21,,,,,,,,,820000.0,270428470.31,,,,644386.77,,,,44045714.89,113229530.07,,,,,31125525.88,,965985.1,,1042250.32,,,191053393.03,,,,,,,,,,,,,,,,,461481863.34,31500000.0,104817760.38,,,,129600.0,19781320.0,46572306.6,1525700.63,,,4519281.68,-1088785.4,205531.14,,320726.9,,,,,,,,10000000.0,,186783441.93,,,,,164000.0,,14820000.0,46484000.0,,,,,,,,,,,,,,,,,233267441.93,,,-1980.97,,,228214421.41,228214421.41,461481863.34,,,,,,,,,,
20131231,603010.SH,20140916,20140916,1,1,75000000.0,51495760.01,113202664.93,16693244.56,,100144375.6,3159440.0,16247183.31,95290561.28,5311028.51,13246079.94,,,68720389.09,,,,,,,,,,302119057.73,,,,610823.01,,,,125942004.82,93856113.27,,,,,30310054.96,,1100527.8,,1240809.08,,,253060332.94,,,,,,,,,,,,,,,,,555179390.67,24750000.0,144004811.5,,,,,11313004.9,84388904.41,2455006.85,,,4792361.51,4227337.77,804939.31,,402661.44,,,,,,,,6500000.0,,258889027.69,,,,,580176.0,,14609859.44,39940035.44,,,,,,,,,,,,,,,,,298829063.13,,,-41341.96,,,256350327.54,256350327.54,555179390.67,,,,,,,,,,
20140630,603010.SH,20140916,20141023,1,1,75000000.0,51495760.01,97323159.3,16693244.56,,86610880.78,,21530050.5,109031947.56,4556450.42,3207330.29,,,62682692.37,,,,,,,,,,287619351.92,,,,594041.13,,,,151882256.22,82516916.41,,,,,30384884.17,,1100527.8,,1574668.27,,3500000.0,271553294.0,,,,,,,,,,,,,,,,,559172645.92,41250000.0,164170458.23,,,,886700.0,5289999.86,70038412.76,5374612.88,,,1555035.45,6153735.04,1149541.21,,31200.0,,,,,,,,8500000.0,,263149695.43,,,,,,14279202.22,0.0,55529202.22,,,,,,,,,,,,,,,,,318678897.65,,,-18415.6,,,240493748.27,240493748.27,559172645.92,,,,,,,,,,
20140930,603010.SH,20141023,20141023,1,1,100000000.0,278710427.4,108215463.33,16693244.56,,323338941.53,,2601487.17,114712459.44,131003.18,3500565.68,,,76326376.2,,,,,,,,,,520610833.2,,,,585650.19,,,,148969730.95,91356578.29,,,,,30154694.71,,1100527.8,,1651832.42,,3500000.0,277319014.36,,,,,,,,,,,,,,,,,797929847.56,36400000.0,126661572.6,,,,449900.0,4259999.95,77794459.2,2337529.39,,,2234216.61,2641768.44,521982.71,,8542170.31,,,,,,,,13350000.0,,238793599.21,,,,,,,19135655.07,55535655.07,,,,,,,,,,,,,,,,,294329254.28,,,-18542.01,,,503600593.28,503600593.28,797929847.56,,,,,,,,,,
20141231,603010.SH,20150430,20150430,1,1,100000000.0,278710427.4,113160363.84,19791595.01,,122844565.03,,16665737.11,117481635.53,126285.19,7148563.35,,30333.33,81972109.01,,,,,,,,,52003081.4,398272309.95,,,,577259.25,,,,175666020.8,73651292.35,,,,,29924505.25,,891354.56,,3286105.65,,,283996537.86,,,,,,,,,,,,,,,,,682268847.81,,40403141.18,,,,21720.0,11844999.87,82333188.6,3372613.26,,,7816682.2,5536515.22,365722.86,,11306.68,,,,,,,,,,151705889.87,,,,,,18933336.23,,18933336.23,,,,,,,,,,,,,,,,,170639226.1,,,,,,511629621.71,511629621.71,682268847.81,,-32764.54,,,,,,,,
20150331,603010.SH,20150430,20150430,1,1,100000000.0,278710427.4,131977915.89,19791595.01,,116977138.44,1145000.0,12635235.11,132415609.41,207861.88,18921215.97,,17260.27,82934927.51,,,,,,,,,53093979.71,418348228.3,,,,568868.31,,,,183096318.68,70859195.22,,,,,29694315.79,,891354.56,,2807903.38,,,287917955.94,,,,,,,,,,,,,,,,,706266184.24,,40600577.84,,,,,24574999.88,78180150.36,3223694.47,,,2559646.8,7889532.75,75112.34,,11306.64,,,,,,,,,,157115021.08,,,,,,18693426.53,,18693426.53,,,,,,,,,,,,,,,,,175808447.61,,,,,,530457736.63,530457736.63,706266184.24,,-22201.67,,,,,,,,
20150630,603010.SH,20150805,20150805,1,1,100000000.0,278710427.4,141202954.54,19791595.01,,99977685.94,1254060.0,18221018.93,147121052.21,536230.04,14076137.69,,,81446492.84,,,,,,,,,31011965.25,393644642.9,,,,560477.37,,,,180504630.4,76390509.68,,,,,29530182.87,,891354.56,,2225269.24,,,290102424.12,,,,,,,,,,,,,,,,,683747067.02,,23543473.6,,,,,15964999.93,70862187.36,2745883.9,,,2444989.11,9960612.98,95070.45,,16800.0,,,,,,,,,,125634017.33,,,,,,18443463.3,,18443463.3,,,,,,,,,,,,,,,,,144077480.63,,,,,,539669586.39,539669586.39,683747067.02,,-35390.56,,,,,,,,
20150930,603010.SH,20151031,20151031,1,1,100000000.0,278710427.4,159579359.41,19791595.01,,110312102.2,1352400.0,22376307.19,128417359.65,4489910.84,8224624.59,,,73082888.82,,,,,,,,,26649359.47,374904952.76,,,,552086.43,,,,220960623.65,39162874.35,,,,,29304435.07,,891354.56,,2934098.29,,,293805472.35,,,,,,,,,,,,,,,,,668710425.11,,2613730.94,,,,,2964999.84,65522329.19,3938292.11,,,8036077.04,9196097.51,6549.72,,7921.51,,,,,,,,,,92285997.86,,,,,,18191651.19,,18191651.19,,,,,,,,,,,,,,,,,110477649.05,,,,,,558232776.06,558232776.06,668710425.11,,151394.24,,,,,,,,
20151231,603010.SH,20160322,20160322,1,1,115632719.0,609287002.33,181536385.31,23437312.92,,198619139.13,,29714777.86,142681735.06,768575.02,9853966.18,,,110251565.71,,,,,,,,,21094923.37,512984682.33,,,,543695.49,,,,260826071.5,44792414.16,,,,,39599514.42,,225857916.12,,2807767.88,,22509670.0,596937049.57,,,,,,,,,,,,,,,,,1109921731.9,,24000000.0,,,,1510740.0,3639999.91,93716784.85,2240745.84,,,17513508.88,15321269.71,24529.32,,,,,,,,,,,,157967578.51,,,,,1028805.64,20868562.65,,21897368.29,,,,,,,,,,,,,,,,,179864946.8,,,,,,930056785.1,930056785.1,1109921731.9,,163365.54,,,,,,,,
