end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20121231,603138.SH,20150417,20150417,1,1,20000000.0,23829.2,27750598.49,2270985.88,,36080211.3,,300000.0,37163342.52,2844767.54,137599.62,,,44255197.67,,15560683.29,,,,,,,811036.8,137152838.74,,,,,,,,4726917.77,,,,,,,,,,322230.68,,21251387.52,26300535.97,,,,,,,,,,,,,,,,,163453374.71,,5000000.0,,,,,9915589.63,51823766.83,7773514.9,,,698587.73,1436438.52,,,645765.14,,,,,,,,16552465.46,,93846128.21,,,,,,,19585044.4,19585044.4,,,,,,,,,,,,,,,,,113431172.61,,,,,,50022202.1,50022202.1,163453374.71,,-23211.47,,,,,,,,
20131231,603138.SH,20160913,20160913,1,1,21000000.0,3523829.2,45079195.99,4339199.15,,64006283.68,,5391152.7,37528597.52,1751570.02,53952.05,,,26866117.01,,19399471.26,,,,,,,569039.67,155566183.91,,,,,,,,6079177.64,,,,,,,,,,327452.34,,26239722.79,32646352.77,,,,,,,,,,,,,,,,,188212536.68,,8500000.0,,,,,6719300.0,37892593.03,12502087.63,,,1662089.31,4088389.16,,,508008.63,,,,,,,,21430007.43,,93302475.19,,,,,,,21088590.0,21088590.0,,,,,,,,,,,,,,,,,114391065.19,,,,,,73821471.49,73821471.49,188212536.68,,-120752.85,,,,,,,,
20141231,603138.SH,20170213,20170213,1,1,61500000.0,9828090.93,29934664.73,3690873.54,,86685539.46,,954589.76,76283802.93,3653634.36,48500.0,,,36746764.69,,31676879.99,,,,,,,3216522.51,239266233.7,,,,,,,,7527408.89,,,,,,1145796.33,,,529270.7,653816.99,,25406584.73,35262877.64,,,,,,,,,,,,,,,,,274529111.34,,27600000.0,,,,,1980000.0,66659787.73,11943898.67,,,2919407.11,4148461.76,50555.55,,26659.81,,,,,,,,29411366.66,,144740137.29,,,,,,,23661463.86,23661463.86,,,,,,,,,,,,,,,,,168401601.15,,,,,1283337.92,104844172.27,106127510.19,274529111.34,,-109456.93,,,,,,,,
20151231,603138.SH,20170213,20170213,1,1,61500000.0,9828090.93,50895980.83,7515901.44,,95042293.05,,1700000.0,74149404.71,8341356.04,489601.14,,,60023646.28,,36592250.15,,,,,,,1957031.4,278295582.77,5341250.0,,,,,,,12016631.96,,,,,,1936897.48,,,372100.69,713793.24,,26723314.39,47103987.76,,,,,,,,,,,,,,,,,325399570.53,,16382888.49,,,,,,74975551.84,29584002.94,,,3844772.8,5133038.9,14853.76,,140998.22,,,,,,,,36027044.96,,166103151.91,,,,,,,29319346.06,29319346.06,,,,,,,,,,,,,,,,,195422497.97,,,,,202035.97,129775036.59,129977072.56,325399570.53,,35063.39,,,,,,,,
20160630,603138.SH,20160913,20160913,1,1,61500000.0,9828090.93,61895851.09,7515901.44,,45320119.16,,1306300.0,82661527.62,10917590.86,4211780.87,,,60150272.93,,47359961.52,,,,,,,22552087.51,274479640.47,5341250.0,,,,,,,14251152.94,,,,,,2852064.79,,,690481.2,1010755.73,,31242893.91,55388598.57,,,,,,,,,,,,,,,,,329868239.04,,16482888.49,,,,,,80111708.73,16381393.41,,,4365049.46,5097542.14,21411.05,,284280.4,,,,,,,,38674578.13,,161418851.81,,,,,,,28546784.08,28546784.08,,,,,,,,,,,,,,,,,189965635.89,,,,,-942435.1,140845038.25,139902603.15,329868239.04,,105194.79,,,,,,,,
20161231,603138.SH,20170213,20170213,1,1,61500000.0,9828090.93,82321088.65,12008230.16,,105142981.76,,3505905.6,65914874.62,8873591.11,1745284.52,,,108900808.74,,43638514.82,,,,,,,919619.02,338641580.19,5341250.0,,,,,,,13681539.62,,,,,,3113447.29,,,587700.96,767855.46,,39555876.38,63047669.71,,,,,,,,,,,,,,,,,401689249.9,,100000.0,,,,,,54254941.4,78348641.42,,,5008098.22,4430083.46,146.21,,897221.05,,,,,,,,47833687.45,,190872819.21,,,,,,,46068740.87,46068740.87,,,,,,,,,,,,,,,,,236941560.08,,,,,-1166237.7,165913927.52,164747689.82,401689249.9,,256517.78,,,,,,,,
20170331,603138.SH,20170427,20170427,1,1,82000000.0,157816653.43,88636328.0,12008230.16,,243217182.98,,5167000.0,52466277.67,6597410.74,287897.54,,,99761897.9,,39905115.45,,,,,,,1459719.03,448862501.31,5341250.0,,,,,,,12321244.52,,,,,,3883209.33,,,553370.16,767855.46,,46423222.1,69290151.57,,,,,,,,,,,,,,,,,518152652.88,,3150218.99,,,,,,30569070.19,49653391.86,,,5192387.41,2782256.41,2839.56,,1085635.49,,,,,,,,37625580.91,,130061380.82,,,,,,,48698219.24,48698219.24,,,,,,,,,,,,,,,,,178759600.06,,,,,-1306062.9,340699115.72,339393052.82,518152652.88,,237904.13,,,,,,,,
20170630,603138.SH,20170823,20170823,1,1,106600000.0,133335521.41,94119239.82,12008230.16,,192868402.07,,1040277.83,72602302.9,6222074.5,1621068.64,,,56347382.15,,51043864.55,,,,,,,80234932.79,461980305.43,5341250.0,,,,,,,11008014.67,,,,,,6647875.28,,,479671.64,899351.39,,46336312.03,70712475.01,,,,,,,,,,,,,,,,,532692780.44,,3150218.99,,,,,,35587362.18,29707934.75,,,5731633.47,7030209.61,4140.25,,871973.72,,,,,,,,50921514.43,,133004987.4,,,,,,,54752192.58,54752192.58,,,,,,,,,,,,,,,,,187757179.98,,,,,-1303892.73,346239493.19,344935600.46,532692780.44,,176501.8,,,,,,,,
20170930,603138.SH,20171026,20171026,1,1,106600000.0,133335521.41,116830102.55,12008230.16,,211897381.11,,7765000.0,102564375.8,6857869.59,1255788.81,,,94198232.7,,54885733.09,,,,,,,81283933.25,560708314.35,,,,,,,,9539229.39,,,,,,7799056.98,,,374478.95,971252.8,,47665927.4,66349945.52,,,,,,,,,,,,,,,,,627058259.87,,776500.0,,,,,,35634307.97,107766976.98,,,6218699.78,4951879.43,985.18,,868206.18,,,,,,,,50812998.24,,207030553.76,,,,,,,52337911.66,52337911.66,,,,,,,,,,,,,,,,,259368465.42,,,,,-1192903.49,368882697.94,367689794.45,627058259.87,,108843.82,,,,,,,,
20171231,603138.SH,20180309,20180309,1,1,107339000.0,148226111.41,123566072.38,17813170.92,,298987885.63,,36580106.0,60895217.27,4108928.0,669850.2,,,59190497.03,,60595785.98,,,,,,,10308766.01,531337036.12,975000.0,,,,,,,8707880.13,,,,,,9179607.39,,,311855.42,1112562.71,,56672345.91,76959251.56,,,,,,,,,,,,,,,,,608296287.68,,776500.0,,,,,,47499711.77,31283027.6,,,7007628.61,4857659.46,1083.7,,139448.75,,,,,,,,54931359.39,,146496419.28,,,,14861290.0,,,66261161.62,81122451.62,,,,,,,,,,,,,,,,,227618870.9,14861290.0,,,,-1463954.07,382141370.85,380677416.78,608296287.68,,58306.14,,,,,,,,
