end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20111231,300411.SZ,20141211,20141211,1,1,60000000.0,80761646.08,21857746.96,2428638.55,,100680739.22,,8289275.5,114775869.74,9246421.18,3815916.45,,,23611716.06,,,,,,,,,,260419938.15,,,,,,,,94287749.65,,,,,,11703789.6,,,,1171462.32,,,107163001.57,,,,,,,,,,,,,,,,,367582939.72,70000000.0,56500000.0,,,,,,47391406.82,10710404.4,,,1813844.93,2450750.9,233723.33,,619777.75,,,,,,,,,,119719908.13,,,,,,,12815000.0,82815000.0,,,,,,,,,,,,,,,,,202534908.13,,,,,,165048031.59,165048031.59,367582939.72,,,,,,,,,,
20121231,300411.SZ,20141211,20141211,1,1,60000000.0,80761646.08,58120833.83,6457870.42,,124884927.06,,2009223.0,161352445.25,5969383.68,1040201.21,,,18125312.38,,,,,,,,,,313381492.58,,,,,,,,90475983.46,10042564.1,,,,,26955188.67,,,,1894312.2,,,129368048.43,,,,,,,,,,,,,,,,,442749541.01,,56500000.0,,,,,8800000.0,67681908.92,1673831.85,,,1797552.53,5531709.69,245900.56,,895787.13,,,,,,,,70000000.0,,213126690.68,,,,,,,24282500.0,24282500.0,,,,,,,,,,,,,,,,,237409190.68,,,,,,205340350.33,205340350.33,442749541.01,,,,,,,,,,
20130930,300411.SZ,20141230,20141230,1,1,60000000.0,80761646.08,95180066.08,6457870.42,,69514340.56,,1316666.0,266873236.02,7716485.08,2335768.51,,,17586595.63,,,,,,,,,,365343091.8,,,,,,,,85706400.59,20206867.05,,,,,28350906.42,,,,2584832.04,,,136849006.1,,,,,,,,,,,,,,,,,502192097.9,20000000.0,108000000.0,,,,,15430000.0,66179276.86,6332819.5,,,2102067.34,5427950.73,448442.21,,2264458.68,,,,,,,,,,206185015.32,,,,,,,33607500.0,53607500.0,,,,,,,,,,,,,,,,,259792515.32,,,,,,242399582.58,242399582.58,502192097.9,,,,,,,,,,
20131231,300411.SZ,20141211,20141211,1,1,60000000.0,80761646.08,100570908.96,11174545.44,,56555174.5,,19872820.17,264686710.75,9167119.19,703319.17,,,19500208.16,,,,,,,,,,370485351.94,,,,,,,,89282239.86,19159860.48,,,,,28199263.68,,,,5688176.66,,,142329540.68,,,,,,,,,,,,,,,,,512814892.62,30000000.0,88000000.0,,,,,7680000.0,80343527.5,7552703.27,,,3451105.71,5875488.92,228417.74,,244049.0,,,,,,,,,,193375292.14,,,,,,,36932500.0,66932500.0,,,,,,,,,,,,,,,,,260307792.14,,,,,,252507100.48,252507100.48,512814892.62,,,,,,,,,,
20140630,300411.SZ,20141211,20141211,1,1,60000000.0,80761646.08,119115808.83,11174545.44,,45583412.24,,1020000.0,339502585.65,6581348.78,1187623.62,,,27056503.03,,,,,,,,,,420931473.32,,,,,,,,94651618.57,35969724.14,,,,,27895978.2,,,,7759553.18,,,166276874.09,,,,,,,,,,,,,,,,,587208347.41,50000000.0,87000000.0,,,,,14590000.0,95008435.11,18991650.1,,,3613167.31,10331306.1,253288.44,,111000.0,,,,,,,,,,229898847.06,,,,,,,36257500.0,86257500.0,,,,,,,,,,,,,,,,,316156347.06,,,,,,271052000.35,271052000.35,587208347.41,,,,,,,,,,
20140930,300411.SZ,20141230,20141230,1,1,60000000.0,80761646.08,133076848.15,11174545.44,,47284143.18,,1050080.4,359276694.27,11039769.69,1920142.0,,,21318886.56,,,,,,,,,318488.34,442208204.44,,,,,,,,92447605.21,40268124.82,,,,,27744335.46,,,,8181909.12,,,168641974.61,,,,,,,,,,,,,,,,,610850179.05,67000000.0,96000000.0,,,,,12150000.0,88036275.12,13002045.08,,,3160666.73,9922538.09,274700.69,,370913.67,,,,,,,,,,222917139.38,,,,,,,35920000.0,102920000.0,,,,,,,,,,,,,,,,,325837139.38,,,,,,285013039.67,285013039.67,610850179.05,,,,,,,,,,
20141231,300411.SZ,20150424,20150424,1,1,80000000.0,279837416.81,136851739.96,15205748.88,,255416578.55,,2042880.4,372522988.68,9226622.79,1173054.7,,,20883897.69,,,,,,,,,1163807.27,662429830.08,,,,,,,,90588312.48,60785623.97,,,,,27592692.72,,,,5631236.56,,,184597865.73,,,,,,,,,,,,,,,,,847027695.81,52000000.0,97500000.0,,,,,12150000.0,94282916.84,18750739.11,,,3522737.15,48568.82,316690.0,,3978638.24,,,,,,,,15000000.0,,245550290.16,,,,,,37582500.0,,89582500.0,,,,,,,,,,,,,,,,,335132790.16,,,,,,511894905.65,511894905.65,847027695.81,,,,,,,,,,
20150331,300411.SZ,20150427,20150427,1,1,80000000.0,279837416.81,141035394.7,15205748.88,,42568997.62,,5476452.9,375680240.35,13984648.25,12535056.97,,,21201091.33,,,,,,,,,959910.02,472406397.44,,,,,,,,89469098.25,89194880.62,,,,,27441049.98,,,,5928332.37,,,212033361.22,,,,,,,,,,,,,,,,,684439758.66,,15000000.0,,,,,22693700.0,63181255.99,23328961.95,,,2176541.53,1547100.07,28233.33,,3565405.4,,,,,,,,,,131521198.27,,,,,,36840000.0,,36840000.0,,,,,,,,,,,,,,,,,168361198.27,,,,,,516078560.39,516078560.39,684439758.66,,,,,,,,,,
20150630,300411.SZ,20150825,20150825,1,1,160000000.0,200028171.55,150763563.22,15205748.88,,18129600.2,,949614.1,447136339.95,27063569.25,4533230.52,,,22222707.79,,,,,,,,,66776.94,520101838.75,,,,,,,,102871672.55,89560944.72,,,,,27289407.24,,,,7297133.41,,,227019157.92,,,,,,,,,,,,,,,,,747120996.67,,36300000.0,,,,,41643700.0,88797881.54,5542915.44,,,3277174.3,6334424.19,29916.66,,2695000.89,,,,,,,,,,184621013.02,,,,,,36502500.0,,36502500.0,,,,,,,,,,,,,,,,,221123513.02,,,,,,525997483.65,525997483.65,747120996.67,,,,,,,,,,
20150930,300411.SZ,20151027,20151027,1,1,160000000.0,200028171.55,162610997.88,15205748.88,,37694426.3,,1200000.0,481035626.81,18945307.15,9047929.91,,,23122261.01,,,,,,,,,60694.87,571106246.05,,,,,,,,101973698.25,95147665.08,,,,,27137764.5,,,,8179832.18,,,232438960.01,,,,,,,,,,,,,,,,,803545206.06,,81300000.0,,,,,35950000.0,97081666.6,7234314.29,,,1987795.86,4633579.23,122313.9,,1225617.87,,,,,,,,,,229535287.75,,,,,,36165000.0,,36165000.0,,,,,,,,,,,,,,,,,265700287.75,,,,,,537844918.31,537844918.31,803545206.06,,,,,,,,,,
