end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20030930,600329.SH,20031029,20031029,1,1,369654360.0,926487059.0,122373893.0,150120392.0,,338468947.0,50701428.0,18937950.0,448523046.0,113587400.0,44679717.0,,,548712018.0,,,,,,,,,,1563610506.0,,,507232456.0,,,,,703032895.0,405849307.0,,4778676.0,,,273884209.0,,,16065577.0,,,,1934691228.0,,,,,,,,,,,,,,,,,3498301734.0,85025000.0,872723000.0,,,,,215562425.0,257477340.0,15025450.0,,,31311201.0,-3896791.0,,15135782.0,119266195.0,10633373.0,,,,,,,60750000.0,,1593987973.0,,4901923.0,11295000.0,,,,,101221923.0,,,,,,,,,,,,,,,,,1695209896.0,,,,,234456134.0,1568635704.0,1803091838.0,3498301734.0,,,,,,,,,,
20031231,600329.SH,20040326,20040326,1,1,369654000.0,927860000.0,132331000.0,165175000.0,,393862000.0,50698000.0,69133000.0,391333000.0,87402000.0,43660000.0,,,574842000.0,,,,,,,,,,1610930000.0,,,512006000.0,,,,,871581000.0,496159000.0,,,,,251293000.0,,,3335000.0,,,,2186186000.0,,,,,,,,,,,,,,,,,3797116000.0,177664000.0,1072263000.0,,,,,131266000.0,254836000.0,22625000.0,,,25051000.0,1296000.0,,13440000.0,166397000.0,,,,,,,,55260000.0,,1742434000.0,,8402000.0,29795000.0,,,,,215861000.0,,,,,,,,,,,,,,,,,1958295000.0,,,,,243801000.0,1595020000.0,1838821000.0,3797116000.0,,,,,,,,,,
20040331,600329.SH,20040430,20040430,1,1,369654360.0,927859522.0,156529654.0,165173104.0,,385899860.0,50698388.0,14806340.0,432462600.0,134661632.0,40435225.0,,,603402795.0,,,,,,,,,,1662366840.0,,,522492306.0,,,,,865275640.0,576646028.0,,,,,249773376.0,,,2885181.0,,,,2276539796.0,,,,,,,,,,,,,,,,,3938906636.0,127664200.0,1131270000.0,,,,,211603643.0,285748543.0,19495611.0,,,29801181.0,2883566.0,,13439777.0,172254543.0,,,,,,,,55260000.0,,1921756864.0,,8401923.0,17430000.0,,,,,153496123.0,,,,,,,,,,,,,,,,,2075252987.0,,,,,244437009.0,1619216640.0,1863653649.0,3938906636.0,,,,,,,,,,
20040630,600329.SH,20040814,20040814,1,1,369654360.0,928457289.0,133093358.0,165175105.0,,443993810.0,680949.0,63525652.0,446228024.0,89077678.0,44425149.0,,,607839933.0,,,,,,,,,,1695771195.0,,,542216510.0,,,,,924159789.0,592005146.0,,,,,251452917.0,,,2435298.0,,,,2350692536.0,,,,,,,,,,,,,,,,,4046463731.0,102664200.0,1265270000.0,,,,,219707985.0,253983642.0,16321633.0,,,35053365.0,9745247.0,,67387931.0,148055498.0,,,,,,,,55260000.0,,2070785301.0,,8401923.0,15630000.0,,,,,126696123.0,,,,,,,,,,,,,,,,,2197481424.0,,,,,252602195.0,1596380112.0,1848982307.0,4046463731.0,,,,,,,,,,
20040930,600329.SH,20041030,20041030,1,1,369654360.0,928457290.0,141391244.0,165175104.0,,360287878.0,,38075789.0,475794628.0,99235893.0,53157488.0,,,590767954.0,,,,,,,,,,1617319630.0,,,560335609.0,,,,,943480009.0,600252978.0,,,,,250331279.0,,,1985181.0,,,,2395807932.0,,,,,,,,,,,,,,,,,4013127562.0,102664200.0,1253270000.0,,,,,200865951.0,256350845.0,16668724.0,,,40312100.0,3540857.0,,41297710.0,153357123.0,,,,,,,,55260000.0,,2020923310.0,,8401923.0,15630000.0,,,,,126696123.0,,,,,,,,,,,,,,,,,2147619433.0,,,,,260830131.0,1604677998.0,1865508129.0,4013127562.0,,,,,,,,,,
20041231,600329.SH,20050329,20050329,1,1,369654000.0,928366000.0,129628000.0,176462000.0,,281748000.0,,140183000.0,407265000.0,69434000.0,90239000.0,,,588428000.0,,,,,,,,,,1577297000.0,,,525852000.0,,,,,1401907000.0,114282000.0,,,,,249186000.0,,,1535000.0,,,,2335937000.0,,,,,,,,,,,,,,,,,3913234000.0,102744000.0,1175000000.0,,,,,207357000.0,258952000.0,28396000.0,,,14954000.0,3341000.0,,9402000.0,174360000.0,,,,,,,,50920000.0,,1922682000.0,,8402000.0,1860000.0,,,,,113006000.0,,,,,,,,,,,,,,,,,2035688000.0,,,,,273436000.0,1604110000.0,1877546000.0,3913234000.0,,,,,,,,,,
20050331,600329.SH,20050430,20050430,1,1,369654360.0,928365793.0,154046920.0,176461909.0,,279776280.0,,37321389.0,454427870.0,108760066.0,80010981.0,,,596955102.0,,,,,,,,,,1557251688.0,,,556276740.0,,,,,1388095815.0,144955084.0,,,,,241998360.0,,,1085181.0,,,,2375566219.0,,,,,,,,,,,,,,,,,3932817907.0,6744200.0,1283200000.0,,,,,206776700.0,258942951.0,22926815.0,,,20459523.0,-7337248.0,,9402310.0,164232172.0,,,,,,,,50920000.0,,2009523223.0,,8401923.0,1780200.0,,,,,16926323.0,,,,,,,,,,,,,,,,,2026449546.0,,,,,277839379.0,1628528982.0,1906368361.0,3932817907.0,,,,,,,,,,
20050630,600329.SH,20050811,20050811,1,1,369654000.0,928695000.0,117854000.0,177461000.0,,355413000.0,,43930000.0,436373000.0,118923000.0,51239000.0,,,615889000.0,,,,,,,,,,1621767000.0,,,545853000.0,,,,,1378673000.0,173395000.0,,,,,240198000.0,,,635000.0,,,,2372960000.0,,,,,,,,,,,,,,,,,3994727000.0,17730000.0,1279000000.0,,,,,306198000.0,217210000.0,15091000.0,,,27521000.0,3965000.0,,35316000.0,177743000.0,,,,,,,,25920000.0,,2087964000.0,,8402000.0,1805000.0,,,,,27937000.0,,,,,,,,,,,,,,,,,2115901000.0,,,,,285162000.0,1593664000.0,1878826000.0,3994727000.0,,,,,,,,,,
20050930,600329.SH,20051028,20051028,1,1,369654000.0,928695000.0,127556000.0,177459000.0,,284392000.0,,52288000.0,512993000.0,132108000.0,62454000.0,,,588006000.0,,,,,,,,,,1632241000.0,,,565808000.0,,,,,1358974000.0,200013000.0,,,,,239062000.0,,,185000.0,,,,2396406000.0,,,,,,,,,,,,,,,,,4028647000.0,26000000.0,1306000000.0,,,,,300000000.0,245285000.0,11099000.0,,,29645000.0,-2591000.0,,10851000.0,174060000.0,,,,,,,,25920000.0,,2100269000.0,,8402000.0,1783000.0,,,,,36185000.0,,,,,,,,,,,,,,,,,2136454000.0,,,,,288829000.0,1603364000.0,1892193000.0,4028647000.0,,,,,,,,,,
20051231,600329.SH,20060330,20060330,1,1,369654000.0,930374000.0,140497000.0,190932000.0,,413649000.0,,101089000.0,393892000.0,133814000.0,65601000.0,,,555289000.0,,,,,,,,,,1663334000.0,,,517538000.0,,,,,1419190000.0,188274000.0,,,,,243419000.0,,,,,,,2392399000.0,,,,,,,,,,,,,,,,,4055733000.0,379000000.0,904620000.0,,,,,349980000.0,226228000.0,24532000.0,,,10571000.0,20450000.0,,9204000.0,162173000.0,,,,,,,,9000000.0,,1716758000.0,,3949000.0,7200000.0,,,,,390149000.0,,,,,,,,,,,,,,,,,2106907000.0,,,,,317369000.0,1631457000.0,1948826000.0,4055733000.0,,,,,,,,,,
