end_date,ts_code,ann_date,f_ann_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
20081231,300311.SZ,20111231,20111231,1,1,10000000.0,,21648049.77,6081803.34,,40547485.21,1610000.0,,5506406.6,10356037.03,456862.67,,,1069160.89,,,,,,,,,,59545952.4,,,,597748.81,,,,7067594.73,,,,,,,,,,868463.09,,,8533806.63,,,,,,,,,,,,,,,,,68079759.03,,,,,,,,6530449.4,10982967.2,,,4505389.48,3611300.77,,,1019799.07,,,,,,,,,,26649905.92,,,,,,,3700000.0,3700000.0,,,,,,,,,,,,,,,,,30349905.92,,,,,,37729853.11,37729853.11,68079759.03,,,,,,,,,,
20091231,300311.SZ,20120330,20120330,1,1,10000000.0,,33906573.0,6081803.34,,44617929.27,,10300000.0,6583143.32,6398426.33,1640676.42,,,1797755.35,,,,,,,,,,71337930.69,,,,586171.61,,,,13037818.9,,,,,,366666.67,,,,896359.64,,,14887016.82,,,,,,,,,,,,,,,,,86224947.51,,,,,,,,7061771.66,8645226.3,,,4701338.16,1291189.11,,10000000.0,801272.37,,,,,,,,,,32500797.6,,,,,,,3700000.0,3700000.0,,,,,,,,,,,,,,,,,36200797.6,,,,,35773.57,49988376.34,50024149.91,86224947.51,,,,,,,,,,
20101231,300311.SZ,20120330,20120330,1,1,53000000.0,19066977.92,28888428.8,2991230.9,,68846967.35,,3210688.0,10025888.94,2629977.63,29011812.9,,,3857549.95,,,,,,,,,,117582884.77,,,,574594.42,,,,13411263.23,,,,,,1393333.26,,,,2361788.27,,,17740979.18,,,,,,,,,,,,,,,,,135323863.95,,,,,,,,2706258.3,7911145.34,,,4820226.6,2402580.86,,,677015.27,,,,,,,,,,18517226.37,,,,,,,12859999.96,12859999.96,,,,,,,,,,,,,,,,,31377226.33,,,,,,103946637.62,103946637.62,135323863.95,,,,,,,,,,
20110930,300311.SZ,20111231,20111231,1,1,53000000.0,19066977.92,47906510.2,2991230.9,,64976475.35,,987064.0,20935896.22,4041190.38,19443395.47,,,6730731.5,,,,,,,,,,117114752.92,,,,565911.55,,,,43796165.46,,,,,,1302265.51,,,,3230187.62,,,48894530.14,,,,,,,,,,,,,,,,,166009283.06,,,,,,,,6141261.85,9136330.83,,,1876507.94,7141930.81,,,843532.65,,,,,,,,,,25139564.08,,,,,,,17904999.96,17904999.96,,,,,,,,,,,,,,,,,43044564.04,,,,,,122964719.02,122964719.02,166009283.06,,,,,,,,,,
20111231,300311.SZ,20120330,20120330,1,1,53000000.0,19066977.92,63590682.63,6855096.08,,58889310.06,,1217064.0,17069307.17,5068618.03,1268915.36,,,19092283.06,,,,,,,,,,102605497.68,,,,563017.24,,,,88584290.37,,,,,,1208637.48,,,,3852066.62,,,94208011.71,,,,,,,,,,,,,,,,,196813509.39,,,,,,,,9237425.37,14367519.74,,,4943085.55,3189956.23,,,792765.91,,,,,,,,,,32530752.8,,,,,,,21769999.96,21769999.96,,,,,,,,,,,,,,,,,54300752.76,,,,,,142512756.63,142512756.63,196813509.39,,,,,,,,,,
20120331,300311.SZ,20120424,20120424,1,1,53000000.0,19066977.92,66451587.11,6855096.08,,43712076.29,,3092000.0,21236290.85,5401609.99,1508474.4,,,16601826.55,,,,,,,,,,91552278.08,,,,560122.96,,,,90770062.9,441919.17,,,,,1280802.91,,,,3505515.51,,,96558423.45,,,,,,,,,,,,,,,,,188110701.53,,,,,,,,7873433.01,9275880.6,,,2809562.0,2042433.64,,,1100731.21,,,,,,,,,,23102040.46,,,19634999.96,,,,,19634999.96,,,,,,,,,,,,,,,,,42737040.42,,,,,,145373661.11,145373661.11,188110701.53,,,,,,,,,,
20120630,300311.SZ,20120822,20120822,1,1,70700000.0,232446964.92,75499552.12,8178303.8,,271688875.47,,2965781.91,49464566.21,3937617.51,12578675.12,,,39855865.45,,,,,,,,,,380491381.67,,,,557228.68,,,,101546536.02,,,,,,1178402.24,,2201008.87,209601.91,3505515.51,,,109198293.23,,,,,,,,,,,,,,,,,489689674.9,,,,,,,5895739.06,28480350.63,15755582.68,,,3596710.3,2239666.62,,,25570499.69,,,,,,,,,,81538548.98,,,,,,,18249999.96,18249999.96,,,,,,,,,,,,,,,,,99788548.94,,,,,3076305.12,386824820.84,389901125.96,489689674.9,,,,,,,,,,
20120930,300311.SZ,20121023,20121023,1,1,70700000.0,232446964.92,76339956.56,8178303.8,,249193211.57,,1843931.89,52963394.23,4235176.71,5138308.3,,,35325879.95,,,,,,,,,,348699902.65,,,5000000.0,554334.37,,,,110408543.95,,,,,,1188979.97,,2183748.33,143413.54,3716805.34,,,123195825.5,,,,,,,,,,,,,,,,,471895728.15,,,,,,,6921934.19,23208284.54,4070094.92,,,2803560.37,3581667.86,,7070000.0,12988447.04,,,,,,,,,,60643988.92,,,,,,,21215000.0,21215000.0,,,,,,,,,,,,,,,,,81858988.92,,,,,2371513.95,387665225.28,390036739.23,471895728.15,,,,,,,,,,
20121231,300311.SZ,20130409,20130409,1,1,70700000.0,232446964.92,91654998.25,10727840.82,,325614507.98,,6608069.56,40883734.28,3913150.08,2973125.35,,,32166662.2,,,,,,,,,,412159249.45,,,4557748.49,551440.06,,,,108724281.55,,,,,,1498649.38,,2759611.73,77225.17,5416406.16,,,123585362.54,,,,,,,,,,,,,,,,,535744611.99,,2662833.33,,,,,6710958.58,22187461.95,44758867.67,,,7440432.3,7508205.51,,,8863786.0,,,,,,,,,,100132545.34,,,,,,,28880000.0,28880000.0,,,,,,,,,,,,,,,,,129012545.34,,,,,1202262.66,405529803.99,406732066.65,535744611.99,,,,,,,,,,
20130331,300311.SZ,20130423,20130423,1,1,70700000.0,232446964.92,94534364.24,10727840.82,,313589727.4,,2271161.0,39814258.12,11662159.97,3250688.85,,,69643226.17,,,,,,,,,,440231221.51,,,4557748.49,548545.75,,,,106220470.38,,,,,,1664437.47,,2759611.73,43851.4,5416406.16,,,121211071.38,,,,,,,,,,,,,,,,,561442292.89,,2326333.32,,,,,5717898.19,43356044.87,52180402.13,,,3713241.88,1588558.98,,,9877024.85,,,,,,,,,,118759504.22,,,,,,,33675000.0,33675000.0,,,,,,,,,,,,,,,,,152434504.22,,,,,598618.69,408409169.98,409007788.67,561442292.89,,,,,,,,,,
